"DateTime","(deg F) Mean Temperature (CFSR) at Wisconsin, 2010-01-01 to 2019-03-14"
"2016-05-04:12 AM",46.6128
"2016-05-05:12 AM",48.0376
"2016-05-06:12 AM",62.0766
"2016-05-07:12 AM",56.2784
"2016-05-08:12 AM",51.7665
"2016-05-09:12 AM",51.4735
"2016-05-10:12 AM",47.7385
"2016-05-11:12 AM",48.763
"2016-05-12:12 AM",53.4758
"2016-05-13:12 AM",46.2384
"2016-05-14:12 AM",38.8832
"2016-05-15:12 AM",41.5893
"2016-05-16:12 AM",50.5587
"2016-05-17:12 AM",47.5038
"2016-05-18:12 AM",51.0877
"2016-05-19:12 AM",54.3216
"2016-05-20:12 AM",57.1611
"2016-05-21:12 AM",60.4764
"2016-05-22:12 AM",61.7407
"2016-05-23:12 AM",64.5111
"2016-05-24:12 AM",66.2072
"2016-05-25:12 AM",63.4242
"2016-05-26:12 AM",66.367
"2016-05-27:12 AM",62.7134
"2016-05-28:12 AM",63.6062
"2016-05-29:12 AM",62.8403
"2016-05-30:12 AM",64.5132
"2016-05-31:12 AM",62.0713
"2016-06-01:12 AM",61.9745
"2016-06-02:12 AM",58.1405
"2016-06-03:12 AM",61.1924
"2016-06-04:12 AM",61.8705
"2016-06-05:12 AM",60.5716
"2016-06-06:12 AM",57.9679
"2016-06-07:12 AM",55.0251
"2016-06-08:12 AM",56.0133
"2016-06-09:12 AM",61.8719
"2016-06-10:12 AM",69.9751
"2016-06-11:12 AM",73.8817
"2016-06-12:12 AM",62.8349
"2016-06-13:12 AM",60.91
"2016-06-14:12 AM",63.2824
"2016-06-15:12 AM",66.7906
"2016-06-16:12 AM",63.6089
"2016-06-17:12 AM",67.5018
"2016-06-18:12 AM",70.835
"2016-06-19:12 AM",72.3659
"2016-06-20:12 AM",72.4014
"2016-06-21:12 AM",65.2188
"2016-06-22:12 AM",64.1862
"2016-06-23:12 AM",62.301
"2016-06-24:12 AM",66.3357
"2016-06-25:12 AM",73.7415
"2016-06-26:12 AM",73.729
"2016-06-27:12 AM",65.786
"2016-06-28:12 AM",62.0443
"2016-06-29:12 AM",63.3817
"2016-06-30:12 AM",63.4615
"2016-07-01:12 AM",60.8805
"2016-07-02:12 AM",63.2295
"2016-07-03:12 AM",65.0035
"2016-07-04:12 AM",65.7124
"2016-07-05:12 AM",71.6605
"2016-07-06:12 AM",73.6479
"2016-07-07:12 AM",70.4377
"2016-07-08:12 AM",67.7577
"2016-07-09:12 AM",66.7657
"2016-07-10:12 AM",67.2496
"2016-07-11:12 AM",75.1498
"2016-07-12:12 AM",76.9906
"2016-07-13:12 AM",74.4921
"2016-07-14:12 AM",67.5489
"2016-07-15:12 AM",62.1786
"2016-07-16:12 AM",65.0379
"2016-07-17:12 AM",70.9101
"2016-07-18:12 AM",70.9065
"2016-07-19:12 AM",71.3419
"2016-07-20:12 AM",76.5558
"2016-07-21:12 AM",82.0184
"2016-07-22:12 AM",79.9153
"2016-07-23:12 AM",76.0111
"2016-07-24:12 AM",76.2096
"2016-07-25:12 AM",73.4551
"2016-07-26:12 AM",75.1042
"2016-07-27:12 AM",73.0099
"2016-07-28:12 AM",67.5189
"2016-07-29:12 AM",66.1213
"2016-07-30:12 AM",68.59
"2016-07-31:12 AM",69.1516
"2016-08-01:12 AM",71.2625
"2016-08-02:12 AM",74.8942
"2016-08-03:12 AM",77.0889
"2016-08-04:12 AM",78.9652
"2016-08-05:12 AM",70.9911
"2016-08-06:12 AM",69.1142
"2016-08-07:12 AM",68.711
"2016-08-08:12 AM",69.5457
"2016-08-09:12 AM",75.0249
"2016-08-10:12 AM",76.9258
"2016-08-11:12 AM",76.4739
"2016-08-12:12 AM",70.3594
"2016-08-13:12 AM",70.675
"2016-08-14:12 AM",69.1509
"2016-08-15:12 AM",69.6866
"2016-08-16:12 AM",72.4856
"2016-08-17:12 AM",72.6861
"2016-08-18:12 AM",72.7185
"2016-08-19:12 AM",71.4909
"2016-08-20:12 AM",65.3232
"2016-08-21:12 AM",61.801
"2016-08-22:12 AM",64.9335
"2016-08-23:12 AM",71.6459
"2016-08-24:12 AM",71.1855
"2016-08-25:12 AM",68.8788
"2016-08-26:12 AM",63.6791
"2016-08-27:12 AM",63.5585
"2016-08-28:12 AM",67.5507
"2016-08-29:12 AM",73.1149
"2016-08-30:12 AM",71.9983
"2016-08-31:12 AM",65.012
"2016-09-01:12 AM",62.4195
"2016-09-02:12 AM",61.1125
"2016-09-03:12 AM",63.0554
"2016-09-04:12 AM",65.8306
"2016-09-05:12 AM",72.1816
"2016-09-06:12 AM",74.8945
"2016-09-07:12 AM",69.417
"2016-09-08:12 AM",68.3443
"2016-09-09:12 AM",65.3734
"2016-09-10:12 AM",61.4793
"2016-09-11:12 AM",60.2528
"2016-09-12:12 AM",66.0585
"2016-09-13:12 AM",62.951
"2016-09-14:12 AM",57.151
"2016-09-15:12 AM",61.7166
"2016-09-16:12 AM",65.1029
"2016-09-17:12 AM",63.2739
"2016-09-18:12 AM",62.3667
"2016-09-19:12 AM",66.312
"2016-09-20:12 AM",63.1
"2016-09-21:12 AM",67.8101
"2016-09-22:12 AM",64.9861
"2016-09-23:12 AM",61.0495
"2016-09-24:12 AM",61.6685
"2016-09-25:12 AM",62.4628
"2016-09-26:12 AM",54.2512
"2016-09-27:12 AM",51.3315
"2016-09-28:12 AM",52.6586
"2016-09-29:12 AM",56.5502
"2016-09-30:12 AM",57.0483
"2016-10-01:12 AM",57.877
"2016-10-02:12 AM",56.9343
"2016-10-03:12 AM",56.8623
"2016-10-04:12 AM",60.9721
"2016-10-05:12 AM",62.4762
"2016-10-06:12 AM",58.8196
"2016-10-07:12 AM",51.8355
"2016-10-08:12 AM",43.3521
"2016-10-09:12 AM",45.8805
"2016-10-10:12 AM",54.8836
"2016-10-11:12 AM",60.7959
"2016-10-12:12 AM",50.4957
"2016-10-13:12 AM",39.5118
"2016-10-14:12 AM",47.1479
"2016-10-15:12 AM",59.0862
"2016-10-16:12 AM",59.1721
"2016-10-17:12 AM",64.9789
"2016-10-18:12 AM",58.249
"2016-10-19:12 AM",52.3044
"2016-10-20:12 AM",42.9523
"2016-10-21:12 AM",41.3575
"2016-10-22:12 AM",44.1486
"2016-10-23:12 AM",47.4125
"2016-10-24:12 AM",42.026
"2016-10-25:12 AM",41.8258
"2016-10-26:12 AM",41.2966
"2016-10-27:12 AM",41.7349
"2016-10-28:12 AM",48.9414
"2016-10-29:12 AM",54.4644
"2016-10-30:12 AM",45.1944
"2016-10-31:12 AM",45.7777
"2016-11-01:12 AM",54.8857
"2016-11-02:12 AM",50.6592
"2016-11-03:12 AM",48.7888
"2016-11-04:12 AM",47.6177
"2016-11-05:12 AM",52.2131
"2016-11-06:12 AM",53.3853
"2016-11-07:12 AM",52.4845
"2016-11-08:12 AM",49.2165
"2016-11-09:12 AM",43.797
"2016-11-10:12 AM",49.5874
"2016-11-11:12 AM",42.6567
"2016-11-12:12 AM",39.0182
"2016-11-13:12 AM",44.2063
"2016-11-14:12 AM",47.6631
"2016-11-15:12 AM",46.6648
"2016-11-16:12 AM",44.3869
"2016-11-17:12 AM",51.4477
"2016-11-18:12 AM",49.8924
"2016-11-19:12 AM",28.6234
"2016-11-20:12 AM",24.3673
"2016-11-21:12 AM",26.0042
"2016-11-22:12 AM",30.6846
"2016-11-23:12 AM",34.9263
"2016-11-24:12 AM",35.6202
"2016-11-25:12 AM",34.2178
"2016-11-26:12 AM",35.1714
"2016-11-27:12 AM",35.9865
"2016-11-28:12 AM",43.183
"2016-11-29:12 AM",40.1745
"2016-11-30:12 AM",35.5338
"2016-12-01:12 AM",34.9585
"2016-12-02:12 AM",31.5198
"2016-12-03:12 AM",29.8395
"2016-12-04:12 AM",30.2259
"2016-12-05:12 AM",32.3814
"2016-12-06:12 AM",28.078
"2016-12-07:12 AM",19.7485
"2016-12-08:12 AM",21.4759
"2016-12-09:12 AM",18.2574
"2016-12-10:12 AM",12.4711
"2016-12-11:12 AM",20.1227
"2016-12-12:12 AM",15.9663
"2016-12-13:12 AM",5.1193
"2016-12-14:12 AM",6.674
"2016-12-15:12 AM",-0.837
"2016-12-16:12 AM",9.6611
"2016-12-17:12 AM",12.4916
"2016-12-18:12 AM",-6.0363
"2016-12-19:12 AM",4.2301
"2016-12-20:12 AM",24.9847
"2016-12-21:12 AM",28.7002
"2016-12-22:12 AM",28.4869
"2016-12-23:12 AM",30.4344
"2016-12-24:12 AM",30.3271
"2016-12-25:12 AM",29.8787
"2016-12-26:12 AM",30.5868
"2016-12-27:12 AM",18.873
"2016-12-28:12 AM",24.3966
"2016-12-29:12 AM",28.5672
"2016-12-30:12 AM",21.4534
"2016-12-31:12 AM",24.7782
"2017-01-01:12 AM",23.1431
"2017-01-02:12 AM",28.6119
"2017-01-03:12 AM",26.6252
"2017-01-04:12 AM",3.5676
"2017-01-05:12 AM",-2.4813
"2017-01-06:12 AM",-5.7309
"2017-01-07:12 AM",-1.8638
"2017-01-08:12 AM",0.9939
"2017-01-09:12 AM",16.1287
"2017-01-10:12 AM",26.8079
"2017-01-11:12 AM",12.146
"2017-01-12:12 AM",8.3984
"2017-01-13:12 AM",-0.8369
"2017-01-14:12 AM",9.3488
"2017-01-15:12 AM",13.161
"2017-01-16:12 AM",25.1029
"2017-01-17:12 AM",31.5232
"2017-01-18:12 AM",29.2593
"2017-01-19:12 AM",32.1141
"2017-01-20:12 AM",33.0291
"2017-01-21:12 AM",35.1993
"2017-01-22:12 AM",34.6404
"2017-01-23:12 AM",33.7836
"2017-01-24:12 AM",33.0863
"2017-01-25:12 AM",31.7043
"2017-01-26:12 AM",28.1152
"2017-01-27:12 AM",23.0468
"2017-01-28:12 AM",25.6698
"2017-01-29:12 AM",19.8176
"2017-01-30:12 AM",15.2467
"2017-01-31:12 AM",27.1193
"2017-02-01:12 AM",18.7209
"2017-02-02:12 AM",6.9921
"2017-02-03:12 AM",7.2927
"2017-02-04:12 AM",16.1353
"2017-02-05:12 AM",20.2118
"2017-02-06:12 AM",21.2608
"2017-02-07:12 AM",29.0208
"2017-02-08:12 AM",11.7478
"2017-02-09:12 AM",4.6359
"2017-02-10:12 AM",22.7727
"2017-02-11:12 AM",33.0701
"2017-02-12:12 AM",30.0457
"2017-02-13:12 AM",29.253
"2017-02-14:12 AM",33.0066
"2017-02-15:12 AM",22.1504
"2017-02-16:12 AM",24.021
"2017-02-17:12 AM",33.4332
"2017-02-18:12 AM",38.7846
"2017-02-19:12 AM",38.1105
"2017-02-20:12 AM",46.3428
"2017-02-21:12 AM",46.8311
"2017-02-22:12 AM",45.4267
"2017-02-23:12 AM",37.3721
"2017-02-24:12 AM",27.5842
"2017-02-25:12 AM",19.879
"2017-02-26:12 AM",26.4087
"2017-02-27:12 AM",27.658
"2017-02-28:12 AM",37.3077
"2017-03-01:12 AM",28.2875
"2017-03-02:12 AM",20.916
"2017-03-03:12 AM",14.3343
"2017-03-04:12 AM",24.3311
"2017-03-05:12 AM",33.9951
"2017-03-06:12 AM",46.128
"2017-03-07:12 AM",41.6147
"2017-03-08:12 AM",29.2714
"2017-03-09:12 AM",24.7993
"2017-03-10:12 AM",15.6666
"2017-03-11:12 AM",14.0283
"2017-03-12:12 AM",17.9521
"2017-03-13:12 AM",20.8992
"2017-03-14:12 AM",16.7751
"2017-03-15:12 AM",20.0043
"2017-03-16:12 AM",25.0108
"2017-03-17:12 AM",33.9656
"2017-03-18:12 AM",32.6052
"2017-03-19:12 AM",33.7474
"2017-03-20:12 AM",39.538
"2017-03-21:12 AM",32.7949
"2017-03-22:12 AM",26.6346
"2017-03-23:12 AM",33.0985
"2017-03-24:12 AM",39.0418
"2017-03-25:12 AM",35.1901
"2017-03-26:12 AM",36.264
"2017-03-27:12 AM",38.685
"2017-03-28:12 AM",39.4705
"2017-03-29:12 AM",39.5643
"2017-03-30:12 AM",36.6276
"2017-03-31:12 AM",37.9636
"2017-04-01:12 AM",41.7987
"2017-04-02:12 AM",45.2869
"2017-04-03:12 AM",45.1627
"2017-04-04:12 AM",44.0332
"2017-04-05:12 AM",41.1312
"2017-04-06:12 AM",38.3563
"2017-04-07:12 AM",39.3091
"2017-04-08:12 AM",48.688
"2017-04-09:12 AM",56.5963
"2017-04-10:12 AM",47.4148
"2017-04-11:12 AM",36.6823
"2017-04-12:12 AM",41.2257
"2017-04-13:12 AM",44.7256
"2017-04-14:12 AM",46.2614
"2017-04-15:12 AM",57.4786
"2017-04-16:12 AM",53.8344
"2017-04-17:12 AM",45.9361
"2017-04-18:12 AM",47.1839
"2017-04-19:12 AM",47.0849
"2017-04-20:12 AM",42.2971
"2017-04-21:12 AM",43.9741
"2017-04-22:12 AM",47.0892
"2017-04-23:12 AM",47.4418
"2017-04-24:12 AM",48.5317
"2017-04-25:12 AM",56.1463
"2017-04-26:12 AM",48.5744
"2017-04-27:12 AM",35.618
"2017-04-28:12 AM",36.7905
"2017-04-29:12 AM",38.9817
"2017-04-30:12 AM",38.9208
"2017-05-01:12 AM",39.3161
"2017-05-02:12 AM",40.3599
"2017-05-03:12 AM",46.2648
"2017-05-04:12 AM",48.8394
"2017-05-05:12 AM",48.3674
"2017-05-06:12 AM",46.3914
"2017-05-07:12 AM",43.4957
"2017-05-08:12 AM",44.0672
"2017-05-09:12 AM",47.5189
"2017-05-10:12 AM",54.0887
"2017-05-11:12 AM",53.5156
"2017-05-12:12 AM",53.7987
"2017-05-13:12 AM",57.6091
"2017-05-14:12 AM",54.1585
"2017-05-15:12 AM",56.6274
"2017-05-16:12 AM",63.8643
"2017-05-17:12 AM",64.0548
"2017-05-18:12 AM",50.2351
"2017-05-19:12 AM",42.6128
"2017-05-20:12 AM",44.022
"2017-05-21:12 AM",47.7441
"2017-05-22:12 AM",50.7859
"2017-05-23:12 AM",50.0565
"2017-05-24:12 AM",48.8291
"2017-05-25:12 AM",54.6888
"2017-05-26:12 AM",58.7575
"2017-05-27:12 AM",60.0271
"2017-05-28:12 AM",58.2269
"2017-05-29:12 AM",54.747
"2017-05-30:12 AM",52.2756
"2017-05-31:12 AM",55.5604
"2017-06-01:12 AM",58.129
"2017-06-02:12 AM",63.4942
"2017-06-03:12 AM",69.7645
"2017-06-04:12 AM",68.8509
"2017-06-05:12 AM",60.892
"2017-06-06:12 AM",59.6125
"2017-06-07:12 AM",62.2656
"2017-06-08:12 AM",64.5471
"2017-06-09:12 AM",64.085
"2017-06-10:12 AM",70.2698
"2017-06-11:12 AM",72.347
"2017-06-12:12 AM",73.3163
"2017-06-13:12 AM",68.8053
"2017-06-14:12 AM",70.4899
"2017-06-15:12 AM",70.797
"2017-06-16:12 AM",69.433
"2017-06-17:12 AM",68.9027
"2017-06-18:12 AM",62.0067
"2017-06-19:12 AM",60.0228
"2017-06-20:12 AM",59.6237
"2017-06-21:12 AM",61.9646
"2017-06-22:12 AM",65.7219
"2017-06-23:12 AM",63.1951
"2017-06-24:12 AM",58.1727
"2017-06-25:12 AM",54.3627
"2017-06-26:12 AM",54.2856
"2017-06-27:12 AM",59.5845
"2017-06-28:12 AM",62.0042
"2017-06-29:12 AM",65.6296
"2017-06-30:12 AM",64.9675
"2017-07-01:12 AM",63.6402
"2017-07-02:12 AM",65.1466
"2017-07-03:12 AM",64.0263
"2017-07-04:12 AM",66.7261
"2017-07-05:12 AM",72.2781
"2017-07-06:12 AM",74.8036
"2017-07-07:12 AM",68.5283
"2017-07-08:12 AM",64.6236
"2017-07-09:12 AM",67.2255
"2017-07-10:12 AM",70.5524
"2017-07-11:12 AM",70.8865
"2017-07-12:12 AM",72.4318
"2017-07-13:12 AM",63.0226
"2017-07-14:12 AM",63.0529
"2017-07-15:12 AM",68.5864
"2017-07-16:12 AM",66.7245
"2017-07-17:12 AM",65.3999
"2017-07-18:12 AM",71.5233
"2017-07-19:12 AM",70.8714
"2017-07-20:12 AM",73.8059
"2017-07-21:12 AM",70.9299
"2017-07-22:12 AM",71.7771
"2017-07-23:12 AM",67.1756
"2017-07-24:12 AM",63.2595
"2017-07-25:12 AM",67.1963
"2017-07-26:12 AM",71.2742
"2017-07-27:12 AM",69.4999
"2017-07-28:12 AM",67.7775
"2017-07-29:12 AM",67.4904
"2017-07-30:12 AM",69.681
"2017-07-31:12 AM",72.3092
"2017-08-01:12 AM",71.7647
"2017-08-02:12 AM",68.8019
"2017-08-03:12 AM",60.876
"2017-08-04:12 AM",58.9534
"2017-08-05:12 AM",63.7842
"2017-08-06:12 AM",64.4707
"2017-08-07:12 AM",64.0008
"2017-08-08:12 AM",67.4445
"2017-08-09:12 AM",66.0574
"2017-08-10:12 AM",66.9996
"2017-08-11:12 AM",63.5484
"2017-08-12:12 AM",63.0903
"2017-08-13:12 AM",63.7875
"2017-08-14:12 AM",62.2065
"2017-08-15:12 AM",64.6088
"2017-08-16:12 AM",67.6396
"2017-08-17:12 AM",67.0026
"2017-08-18:12 AM",65.833
"2017-08-19:12 AM",66.9778
"2017-08-20:12 AM",69.7991
"2017-08-21:12 AM",70.2691
"2017-08-22:12 AM",66.3863
"2017-08-23:12 AM",61.0176
"2017-08-24:12 AM",58.4622
"2017-08-25:12 AM",57.5132
"2017-08-26:12 AM",59.8501
"2017-08-27:12 AM",62.9233
"2017-08-28:12 AM",62.6495
"2017-08-29:12 AM",63.5812
"2017-08-30:12 AM",65.1681
"2017-08-31:12 AM",58.253
"2017-09-01:12 AM",56.7567
"2017-09-02:12 AM",59.5958
"2017-09-03:12 AM",65.356
"2017-09-04:12 AM",66.9351
"2017-09-05:12 AM",54.9246
"2017-09-06:12 AM",52.4158
"2017-09-07:12 AM",53.3554
"2017-09-08:12 AM",54.406
"2017-09-09:12 AM",56.2784
"2017-09-10:12 AM",60.1639
"2017-09-11:12 AM",62.382
"2017-09-12:12 AM",63.397
"2017-09-13:12 AM",65.9518
"2017-09-14:12 AM",68.301
"2017-09-15:12 AM",71.2341
"2017-09-16:12 AM",72.9856
"2017-09-17:12 AM",62.8063
"2017-09-18:12 AM",56.6796
"2017-09-19:12 AM",63.3873
"2017-09-20:12 AM",69.2519
"2017-09-21:12 AM",67.5412
"2017-09-22:12 AM",77.5841
"2017-09-23:12 AM",77.7204
"2017-09-24:12 AM",76.0901
"2017-09-25:12 AM",71.6011
"2017-09-26:12 AM",66.4768
"2017-09-27:12 AM",55.9899
"2017-09-28:12 AM",56.4226
"2017-09-29:12 AM",54.135
"2017-09-30:12 AM",51.688
"2017-10-01:12 AM",58.2888
"2017-10-02:12 AM",64.8752
"2017-10-03:12 AM",68.4469
"2017-10-04:12 AM",56.6064
"2017-10-05:12 AM",51.7237
"2017-10-06:12 AM",53.5528
"2017-10-07:12 AM",60.2128
"2017-10-08:12 AM",59.2119
"2017-10-09:12 AM",55.008
"2017-10-10:12 AM",48.3154
"2017-10-11:12 AM",50.1827
"2017-10-12:12 AM",53.7822
"2017-10-13:12 AM",53.6535
"2017-10-14:12 AM",50.5942
"2017-10-15:12 AM",46.7811
"2017-10-16:12 AM",45.2876
"2017-10-17:12 AM",54.6769
"2017-10-18:12 AM",57.5661
"2017-10-19:12 AM",54.5031
"2017-10-20:12 AM",60.1196
"2017-10-21:12 AM",63.6096
"2017-10-22:12 AM",54.4672
"2017-10-23:12 AM",48.7834
"2017-10-24:12 AM",42.0372
"2017-10-25:12 AM",39.3958
"2017-10-26:12 AM",44.2006
"2017-10-27:12 AM",38.2096
"2017-10-28:12 AM",34.0471
"2017-10-29:12 AM",33.9886
"2017-10-30:12 AM",35.7166
"2017-10-31:12 AM",31.4235
"2017-11-01:12 AM",32.0432
"2017-11-02:12 AM",38.1009
"2017-11-03:12 AM",34.0387
"2017-11-04:12 AM",37.8183
"2017-11-05:12 AM",37.9652
"2017-11-06:12 AM",28.1023
"2017-11-07:12 AM",29.1022
"2017-11-08:12 AM",29.703
"2017-11-09:12 AM",24.7026
"2017-11-10:12 AM",17.2539
"2017-11-11:12 AM",27.4091
"2017-11-12:12 AM",30.3589
"2017-11-13:12 AM",31.3709
"2017-11-14:12 AM",35.3622
"2017-11-15:12 AM",38.4148
"2017-11-16:12 AM",30.6788
"2017-11-17:12 AM",34.2264
"2017-11-18:12 AM",33.4513
"2017-11-19:12 AM",25.6935
"2017-11-20:12 AM",35.2911
"2017-11-21:12 AM",31.1014
"2017-11-22:12 AM",23.9257
"2017-11-23:12 AM",30.9178
"2017-11-24:12 AM",43.0407
"2017-11-25:12 AM",35.6542
"2017-11-26:12 AM",32.5063
"2017-11-27:12 AM",37.5469
"2017-11-28:12 AM",44.9312
"2017-11-29:12 AM",32.6028
"2017-11-30:12 AM",37.191
"2017-12-01:12 AM",36.4505
"2017-12-02:12 AM",37.9533
"2017-12-03:12 AM",37.8077
"2017-12-04:12 AM",49.6796
"2017-12-05:12 AM",27.6296
"2017-12-06:12 AM",20.7891
"2017-12-07:12 AM",17.5867
"2017-12-08:12 AM",21.8784
"2017-12-09:12 AM",20.8693
"2017-12-10:12 AM",21.101
"2017-12-11:12 AM",23.4345
"2017-12-12:12 AM",13.6648
"2017-12-13:12 AM",19.6281
"2017-12-14:12 AM",15.4153
"2017-12-15:12 AM",17.8124
"2017-12-16:12 AM",22.3806
"2017-12-17:12 AM",26.8063
"2017-12-18:12 AM",29.6447
"2017-12-19:12 AM",31.3785
"2017-12-20:12 AM",19.366
"2017-12-21:12 AM",23.7438
"2017-12-22:12 AM",25.0306
"2017-12-23:12 AM",16.1548
"2017-12-24:12 AM",14.8131
"2017-12-25:12 AM",3.4282
"2017-12-26:12 AM",-5.9478
"2017-12-27:12 AM",-6.2399
"2017-12-28:12 AM",0.7875
"2017-12-29:12 AM",2.9437
"2017-12-30:12 AM",-2.619
"2017-12-31:12 AM",-4.5834
"2018-01-01:12 AM",-7.3901
"2018-01-02:12 AM",0.716
"2018-01-03:12 AM",5.083
"2018-01-04:12 AM",-1.966
"2018-01-05:12 AM",-2.5659
"2018-01-06:12 AM",-2.074
"2018-01-07:12 AM",15.4474
"2018-01-08:12 AM",28.1037
"2018-01-09:12 AM",27.1274
"2018-01-10:12 AM",33.3262
"2018-01-11:12 AM",29.9356
"2018-01-12:12 AM",7.5139
"2018-01-13:12 AM",0.5133
"2018-01-14:12 AM",3.4308
"2018-01-15:12 AM",14.9905
"2018-01-16:12 AM",12.2934
"2018-01-17:12 AM",11.0464
"2018-01-18:12 AM",24.0294
"2018-01-19:12 AM",30.7364
"2018-01-20:12 AM",32.9182
"2018-01-21:12 AM",33.1095
"2018-01-22:12 AM",32.0898
"2018-01-23:12 AM",22.93
"2018-01-24:12 AM",17.9346
"2018-01-25:12 AM",23.1975
"2018-01-26:12 AM",34.5776
"2018-01-27:12 AM",31.698
"2018-01-28:12 AM",23.0734
"2018-01-29:12 AM",15.0922
"2018-01-30:12 AM",14.1292
"2018-01-31:12 AM",25.9668
"2018-02-01:12 AM",7.565
"2018-02-02:12 AM",3.1116
"2018-02-03:12 AM",14.382
"2018-02-04:12 AM",5.662
"2018-02-05:12 AM",2.3751
"2018-02-06:12 AM",2.2314
"2018-02-07:12 AM",5.6788
"2018-02-08:12 AM",5.2786
"2018-02-09:12 AM",7.3078
"2018-02-10:12 AM",4.2096
"2018-02-11:12 AM",8.7849
"2018-02-12:12 AM",4.977
"2018-02-13:12 AM",14.8815
"2018-02-14:12 AM",29.5189
"2018-02-15:12 AM",32.6527
"2018-02-16:12 AM",15.7433
"2018-02-17:12 AM",19.8486
"2018-02-18:12 AM",23.5159
"2018-02-19:12 AM",27.8128
"2018-02-20:12 AM",27.5497
"2018-02-21:12 AM",14.4847
"2018-02-22:12 AM",18.3862
"2018-02-23:12 AM",29.6526
"2018-02-24:12 AM",25.2909
"2018-02-25:12 AM",27.4807
"2018-02-26:12 AM",29.4928
"2018-02-27:12 AM",35.8891
"2018-02-28:12 AM",34.2081
"2018-03-01:12 AM",31.2346
"2018-03-02:12 AM",30.8309
"2018-03-03:12 AM",31.1578
"2018-03-04:12 AM",31.7532
"2018-03-05:12 AM",30.049
"2018-03-06:12 AM",27.7457
"2018-03-07:12 AM",20.9516
"2018-03-08:12 AM",20.9361
"2018-03-09:12 AM",22.6801
"2018-03-10:12 AM",22.6522
"2018-03-11:12 AM",26.8851
"2018-03-12:12 AM",30.1973
"2018-03-13:12 AM",25.12
"2018-03-14:12 AM",27.7981
"2018-03-15:12 AM",28.3231
"2018-03-16:12 AM",24.0823
"2018-03-17:12 AM",29.2986
"2018-03-18:12 AM",32.9011
"2018-03-19:12 AM",31.5259
"2018-03-20:12 AM",25.4518
"2018-03-21:12 AM",26.1498
"2018-03-22:12 AM",27.7011
"2018-03-23:12 AM",28.6747
"2018-03-24:12 AM",27.9171
"2018-03-25:12 AM",27.8497
"2018-03-26:12 AM",32.7018
"2018-03-27:12 AM",36.7984
"2018-03-28:12 AM",37.0969
"2018-03-29:12 AM",33.6474
"2018-03-30:12 AM",29.6524
"2018-03-31:12 AM",28.2888
"2018-04-01:12 AM",20.9163
"2018-04-02:12 AM",24.0341
"2018-04-03:12 AM",28.3586
"2018-04-04:12 AM",21.281
"2018-04-05:12 AM",23.425
"2018-04-06:12 AM",22.5698
"2018-04-07:12 AM",19.2146
"2018-04-08:12 AM",21.8509
"2018-04-09:12 AM",27.5016
"2018-04-10:12 AM",29.8558
"2018-04-11:12 AM",36.0313
"2018-04-12:12 AM",39.6846
"2018-04-13:12 AM",34.3456
"2018-04-14:12 AM",26.2746
"2018-04-15:12 AM",24.2578
"2018-04-16:12 AM",26.3696
"2018-04-17:12 AM",28.0848
"2018-04-18:12 AM",29.6137
"2018-04-19:12 AM",31.3975
"2018-04-20:12 AM",34.2928
"2018-04-21:12 AM",38.5142
"2018-04-22:12 AM",41.5684
"2018-04-23:12 AM",45.6516
"2018-04-24:12 AM",47.4913
"2018-04-25:12 AM",43.4079
"2018-04-26:12 AM",46.4306
"2018-04-27:12 AM",40.9312
"2018-04-28:12 AM",38.7597
"2018-04-29:12 AM",41.7704
"2018-04-30:12 AM",55.0438
"2018-05-01:12 AM",63.5495
"2018-05-02:12 AM",59.596
"2018-05-03:12 AM",54.1918
"2018-05-04:12 AM",57.8044
"2018-05-05:12 AM",58.0915
"2018-05-06:12 AM",54.1429
"2018-05-07:12 AM",58.4217
"2018-05-08:12 AM",62.0047
"2018-05-09:12 AM",56.1839
"2018-05-10:12 AM",51.0676
"2018-05-11:12 AM",41.0922
"2018-05-12:12 AM",46.1338
"2018-05-13:12 AM",52.9356
"2018-05-14:12 AM",60.6807
"2018-05-15:12 AM",59.0511
"2018-05-16:12 AM",61.8796
"2018-05-17:12 AM",57.3571
"2018-05-18:12 AM",57.9724
"2018-05-19:12 AM",56.8063
"2018-05-20:12 AM",50.025
"2018-05-21:12 AM",52.2334
"2018-05-22:12 AM",57.2704
"2018-05-23:12 AM",63.6852
"2018-05-24:12 AM",68.8456
"2018-05-25:12 AM",71.5973
"2018-05-26:12 AM",72.0491
"2018-05-27:12 AM",72.8397
"2018-05-28:12 AM",73.3336
"2018-05-29:12 AM",69.6313
"2018-05-30:12 AM",64.5055
"2018-05-31:12 AM",67.5165
"2018-06-01:12 AM",59.2174
"2018-06-02:12 AM",56.2408
"2018-06-03:12 AM",54.9243
"2018-06-04:12 AM",59.128
"2018-06-05:12 AM",58.5621
"2018-06-06:12 AM",60.2053
"2018-06-07:12 AM",62.9591
"2018-06-08:12 AM",59.8377
"2018-06-09:12 AM",61.9063
"2018-06-10:12 AM",59.9157
"2018-06-11:12 AM",62.3385
"2018-06-12:12 AM",64.3473
"2018-06-13:12 AM",66.0817
"2018-06-14:12 AM",64.8963
"2018-06-15:12 AM",69.4756
"2018-06-16:12 AM",74.5068
"2018-06-17:12 AM",77.7933
"2018-06-18:12 AM",70.0948
"2018-06-19:12 AM",62.3862
"2018-06-20:12 AM",64.231
