"DateTime","(deg F) Mean Temperature (CFSR) at Washington, 2010-01-01 to 2019-03-14"
"2016-05-16:12 AM",52.2496
"2016-05-17:12 AM",55.2403
"2016-05-18:12 AM",56.6551
"2016-05-19:12 AM",49.113
"2016-05-20:12 AM",48.2454
"2016-05-21:12 AM",48.9029
"2016-05-22:12 AM",49.5885
"2016-05-23:12 AM",51.1648
"2016-05-24:12 AM",52.9572
"2016-05-25:12 AM",53.4758
"2016-05-26:12 AM",52.2838
"2016-05-27:12 AM",49.0597
"2016-05-28:12 AM",49.5405
"2016-05-29:12 AM",52.9223
"2016-05-30:12 AM",53.2953
"2016-05-31:12 AM",58.8387
"2016-06-01:12 AM",60.9841
"2016-06-02:12 AM",57.9529
"2016-06-03:12 AM",62.0247
"2016-06-04:12 AM",67.8141
"2016-06-05:12 AM",73.3494
"2016-06-06:12 AM",72.1679
"2016-06-07:12 AM",69.548
"2016-06-08:12 AM",63.6618
"2016-06-09:12 AM",55.3656
"2016-06-10:12 AM",52.2297
"2016-06-11:12 AM",50.4583
"2016-06-12:12 AM",53.7472
"2016-06-13:12 AM",52.187
"2016-06-14:12 AM",48.7868
"2016-06-15:12 AM",48.3084
"2016-06-16:12 AM",49.6243
"2016-06-17:12 AM",51.2193
"2016-06-18:12 AM",50.5287
"2016-06-19:12 AM",52.3391
"2016-06-20:12 AM",58.8889
"2016-06-21:12 AM",58.2235
"2016-06-22:12 AM",59.3596
"2016-06-23:12 AM",58.0908
"2016-06-24:12 AM",53.8826
"2016-06-25:12 AM",57.1375
"2016-06-26:12 AM",62.436
"2016-06-27:12 AM",67.7039
"2016-06-28:12 AM",67.8375
"2016-06-29:12 AM",67.0536
"2016-06-30:12 AM",65.1274
"2016-07-01:12 AM",62.8083
"2016-07-02:12 AM",65.2896
"2016-07-03:12 AM",61.9349
"2016-07-04:12 AM",56.5702
"2016-07-05:12 AM",56.9583
"2016-07-06:12 AM",58.6121
"2016-07-07:12 AM",58.9246
"2016-07-08:12 AM",59.3175
"2016-07-09:12 AM",59.2887
"2016-07-10:12 AM",56.8033
"2016-07-11:12 AM",57.9166
"2016-07-12:12 AM",58.3578
"2016-07-13:12 AM",60.9116
"2016-07-14:12 AM",61.9173
"2016-07-15:12 AM",59.4828
"2016-07-16:12 AM",60.4263
"2016-07-17:12 AM",63.0664
"2016-07-18:12 AM",61.0005
"2016-07-19:12 AM",61.0851
"2016-07-20:12 AM",62.0217
"2016-07-21:12 AM",66.0004
"2016-07-22:12 AM",63.3753
"2016-07-23:12 AM",60.7455
"2016-07-24:12 AM",65.0932
"2016-07-25:12 AM",69.3066
"2016-07-26:12 AM",68.9938
"2016-07-27:12 AM",69.8068
"2016-07-28:12 AM",72.3457
"2016-07-29:12 AM",73.5262
"2016-07-30:12 AM",68.7029
"2016-07-31:12 AM",62.5939
"2016-08-01:12 AM",63.1873
"2016-08-02:12 AM",59.9495
"2016-08-03:12 AM",60.6587
"2016-08-04:12 AM",65.1663
"2016-08-05:12 AM",66.5652
"2016-08-06:12 AM",62.7656
"2016-08-07:12 AM",58.9599
"2016-08-08:12 AM",58.0159
"2016-08-09:12 AM",57.515
"2016-08-10:12 AM",61.5951
"2016-08-11:12 AM",65.7487
"2016-08-12:12 AM",69.9363
"2016-08-13:12 AM",71.1079
"2016-08-14:12 AM",70.243
"2016-08-15:12 AM",68.8687
"2016-08-16:12 AM",69.0897
"2016-08-17:12 AM",68.7387
"2016-08-18:12 AM",71.9472
"2016-08-19:12 AM",71.994
"2016-08-20:12 AM",70.2876
"2016-08-21:12 AM",66.5418
"2016-08-22:12 AM",59.2367
"2016-08-23:12 AM",59.929
"2016-08-24:12 AM",65.0208
"2016-08-25:12 AM",67.8209
"2016-08-26:12 AM",70.023
"2016-08-27:12 AM",66.5155
"2016-08-28:12 AM",63.1702
"2016-08-29:12 AM",64.6282
"2016-08-30:12 AM",63.1137
"2016-08-31:12 AM",60.7296
"2016-09-01:12 AM",56.8926
"2016-09-02:12 AM",54.2363
"2016-09-03:12 AM",53.5417
"2016-09-04:12 AM",54.5472
"2016-09-05:12 AM",54.3016
"2016-09-06:12 AM",54.7786
"2016-09-07:12 AM",56.2788
"2016-09-08:12 AM",57.0182
"2016-09-09:12 AM",56.9543
"2016-09-10:12 AM",59.8383
"2016-09-11:12 AM",58.0039
"2016-09-12:12 AM",55.2079
"2016-09-13:12 AM",56.3191
"2016-09-14:12 AM",57.2477
"2016-09-15:12 AM",59.3821
"2016-09-16:12 AM",59.7148
"2016-09-17:12 AM",57.8682
"2016-09-18:12 AM",56.1526
"2016-09-19:12 AM",52.8238
"2016-09-20:12 AM",52.1055
"2016-09-21:12 AM",52.4039
"2016-09-22:12 AM",51.9985
"2016-09-23:12 AM",51.0827
"2016-09-24:12 AM",52.7022
"2016-09-25:12 AM",58.0197
"2016-09-26:12 AM",62.7318
"2016-09-27:12 AM",60.6472
"2016-09-28:12 AM",58.6126
"2016-09-29:12 AM",57.4097
"2016-09-30:12 AM",54.9829
"2016-10-01:12 AM",51.409
"2016-10-02:12 AM",49.0928
"2016-10-03:12 AM",49.1632
"2016-10-04:12 AM",48.5749
"2016-10-05:12 AM",48.4005
"2016-10-06:12 AM",48.454
"2016-10-07:12 AM",50.6916
"2016-10-08:12 AM",50.8105
"2016-10-09:12 AM",52.4007
"2016-10-10:12 AM",46.3046
"2016-10-11:12 AM",42.82
"2016-10-12:12 AM",42.3199
"2016-10-13:12 AM",44.2989
"2016-10-14:12 AM",48.3624
"2016-10-15:12 AM",46.4648
"2016-10-16:12 AM",47.4629
"2016-10-17:12 AM",46.9085
"2016-10-18:12 AM",45.6469
"2016-10-19:12 AM",44.5699
"2016-10-20:12 AM",47.6929
"2016-10-21:12 AM",45.7446
"2016-10-22:12 AM",45.1962
"2016-10-23:12 AM",46.157
"2016-10-24:12 AM",48.3674
"2016-10-25:12 AM",48.2443
"2016-10-26:12 AM",46.0506
"2016-10-27:12 AM",47.8002
"2016-10-28:12 AM",45.621
"2016-10-29:12 AM",44.9965
"2016-10-30:12 AM",43.9547
"2016-10-31:12 AM",45.3517
"2016-11-01:12 AM",44.8975
"2016-11-02:12 AM",45.9644
"2016-11-03:12 AM",48.0141
"2016-11-04:12 AM",47.0194
"2016-11-05:12 AM",47.1598
"2016-11-06:12 AM",46.7152
"2016-11-07:12 AM",46.6439
"2016-11-08:12 AM",48.3836
"2016-11-09:12 AM",47.518
"2016-11-10:12 AM",47.1164
"2016-11-11:12 AM",47.134
"2016-11-12:12 AM",48.8161
"2016-11-13:12 AM",43.7576
"2016-11-14:12 AM",45.9414
"2016-11-15:12 AM",44.5442
"2016-11-16:12 AM",38.0196
"2016-11-17:12 AM",35.8965
"2016-11-18:12 AM",35.5357
"2016-11-19:12 AM",37.3527
"2016-11-20:12 AM",40.7514
"2016-11-21:12 AM",40.5743
"2016-11-22:12 AM",37.8761
"2016-11-23:12 AM",37.6808
"2016-11-24:12 AM",36.8299
"2016-11-25:12 AM",38.728
"2016-11-26:12 AM",39.4867
"2016-11-27:12 AM",37.9636
"2016-11-28:12 AM",36.5032
"2016-11-29:12 AM",35.8137
"2016-11-30:12 AM",36.0792
"2016-12-01:12 AM",34.88
"2016-12-02:12 AM",34.7862
"2016-12-03:12 AM",36.8418
"2016-12-04:12 AM",34.0961
"2016-12-05:12 AM",27.3196
"2016-12-06:12 AM",24.1252
"2016-12-07:12 AM",17.2562
"2016-12-08:12 AM",17.0166
"2016-12-09:12 AM",21.5209
"2016-12-10:12 AM",25.0619
"2016-12-11:12 AM",28.5051
"2016-12-12:12 AM",25.862
"2016-12-13:12 AM",20.1785
"2016-12-14:12 AM",15.4792
"2016-12-15:12 AM",18.842
"2016-12-16:12 AM",12.1413
"2016-12-17:12 AM",7.3391
"2016-12-18:12 AM",14.8505
"2016-12-19:12 AM",25.7907
"2016-12-20:12 AM",33.4414
"2016-12-21:12 AM",28.4041
"2016-12-22:12 AM",26.6902
"2016-12-23:12 AM",28.6453
"2016-12-24:12 AM",26.8925
"2016-12-25:12 AM",20.7496
"2016-12-26:12 AM",22.4566
"2016-12-27:12 AM",29.2932
"2016-12-28:12 AM",27.9059
"2016-12-29:12 AM",29.323
"2016-12-30:12 AM",29.2842
"2016-12-31:12 AM",23.637
"2017-01-01:12 AM",25.1474
"2017-01-02:12 AM",17.3412
"2017-01-03:12 AM",10.9953
"2017-01-04:12 AM",10.08
"2017-01-05:12 AM",9.3634
"2017-01-06:12 AM",10.5861
"2017-01-07:12 AM",12.5375
"2017-01-08:12 AM",21.1969
"2017-01-09:12 AM",27.0424
"2017-01-10:12 AM",21.8948
"2017-01-11:12 AM",13.903
"2017-01-12:12 AM",9.3565
"2017-01-13:12 AM",10.6851
"2017-01-14:12 AM",15.2847
"2017-01-15:12 AM",15.4794
"2017-01-16:12 AM",15.706
"2017-01-17:12 AM",23.4271
"2017-01-18:12 AM",32.4498
"2017-01-19:12 AM",34.8103
"2017-01-20:12 AM",33.5579
"2017-01-21:12 AM",33.4944
"2017-01-22:12 AM",33.2015
"2017-01-23:12 AM",29.478
"2017-01-24:12 AM",28.5071
"2017-01-25:12 AM",28.6333
"2017-01-26:12 AM",29.5345
"2017-01-27:12 AM",30.1606
"2017-01-28:12 AM",29.8758
"2017-01-29:12 AM",28.9949
"2017-01-30:12 AM",30.1712
"2017-01-31:12 AM",27.0327
"2017-02-01:12 AM",18.7232
"2017-02-02:12 AM",18.1953
"2017-02-03:12 AM",21.8314
"2017-02-04:12 AM",28.2137
"2017-02-05:12 AM",31.0154
"2017-02-06:12 AM",27.9671
"2017-02-07:12 AM",24.6051
"2017-02-08:12 AM",22.0366
"2017-02-09:12 AM",33.1529
"2017-02-10:12 AM",35.1322
"2017-02-11:12 AM",30.906
"2017-02-12:12 AM",29.6026
"2017-02-13:12 AM",29.309
"2017-02-14:12 AM",32.3053
"2017-02-15:12 AM",36.4363
"2017-02-16:12 AM",38.1366
"2017-02-17:12 AM",36.0046
"2017-02-18:12 AM",34.6413
"2017-02-19:12 AM",34.191
"2017-02-20:12 AM",34.369
"2017-02-21:12 AM",34.0646
"2017-02-22:12 AM",30.5469
"2017-02-23:12 AM",26.978
"2017-02-24:12 AM",25.7814
"2017-02-25:12 AM",23.7605
"2017-02-26:12 AM",28.6408
"2017-02-27:12 AM",25.1283
"2017-02-28:12 AM",27.8073
"2017-03-01:12 AM",33.2776
"2017-03-02:12 AM",34.6051
"2017-03-03:12 AM",35.3066
"2017-03-04:12 AM",33.5026
"2017-03-05:12 AM",29.4458
"2017-03-06:12 AM",29.1263
"2017-03-07:12 AM",27.5175
"2017-03-08:12 AM",33.1639
"2017-03-09:12 AM",33.107
"2017-03-10:12 AM",39.412
"2017-03-11:12 AM",36.99
"2017-03-12:12 AM",39.6478
"2017-03-13:12 AM",38.8474
"2017-03-14:12 AM",42.0843
"2017-03-15:12 AM",42.2917
"2017-03-16:12 AM",38.4854
"2017-03-17:12 AM",33.3522
"2017-03-18:12 AM",40.746
"2017-03-19:12 AM",33.3811
"2017-03-20:12 AM",34.5907
"2017-03-21:12 AM",40.2053
"2017-03-22:12 AM",40.2181
"2017-03-23:12 AM",37.7404
"2017-03-24:12 AM",38.4039
"2017-03-25:12 AM",38.1547
"2017-03-26:12 AM",36.0057
"2017-03-27:12 AM",39.1258
"2017-03-28:12 AM",38.788
"2017-03-29:12 AM",40.6785
"2017-03-30:12 AM",40.028
"2017-03-31:12 AM",38.6992
"2017-04-01:12 AM",41.1694
"2017-04-02:12 AM",39.8264
"2017-04-03:12 AM",37.0603
"2017-04-04:12 AM",38.0683
"2017-04-05:12 AM",42.796
"2017-04-06:12 AM",43.8732
"2017-04-07:12 AM",44.2153
"2017-04-08:12 AM",38.5873
"2017-04-09:12 AM",37.1959
"2017-04-10:12 AM",37.7238
"2017-04-11:12 AM",37.3483
"2017-04-12:12 AM",42.0996
"2017-04-13:12 AM",41.963
"2017-04-14:12 AM",38.6879
"2017-04-15:12 AM",39.2999
"2017-04-16:12 AM",41.1935
"2017-04-17:12 AM",45.2878
"2017-04-18:12 AM",45.0864
"2017-04-19:12 AM",43.0758
"2017-04-20:12 AM",44.3196
"2017-04-21:12 AM",43.9785
"2017-04-22:12 AM",46.1698
"2017-04-23:12 AM",44.2306
"2017-04-24:12 AM",42.6049
"2017-04-25:12 AM",43.3438
"2017-04-26:12 AM",44.2501
"2017-04-27:12 AM",40.8486
"2017-04-28:12 AM",41.9686
"2017-04-29:12 AM",42.5354
"2017-04-30:12 AM",45.1366
"2017-05-01:12 AM",40.6479
"2017-05-02:12 AM",44.2805
"2017-05-03:12 AM",52.9185
"2017-05-04:12 AM",58.14
"2017-05-05:12 AM",54.8562
"2017-05-06:12 AM",45.1841
"2017-05-07:12 AM",44.6824
"2017-05-08:12 AM",47.1603
"2017-05-09:12 AM",51.0667
"2017-05-10:12 AM",53.1138
"2017-05-11:12 AM",51.993
"2017-05-12:12 AM",44.6351
"2017-05-13:12 AM",41.4462
"2017-05-14:12 AM",42.4956
"2017-05-15:12 AM",42.5289
"2017-05-16:12 AM",43.0857
"2017-05-17:12 AM",44.6041
"2017-05-18:12 AM",49.3893
"2017-05-19:12 AM",51.544
"2017-05-20:12 AM",54.4597
"2017-05-21:12 AM",58.0642
"2017-05-22:12 AM",62.4355
"2017-05-23:12 AM",62.4193
"2017-05-24:12 AM",50.4025
"2017-05-25:12 AM",51.5772
"2017-05-26:12 AM",55.6821
"2017-05-27:12 AM",60.2791
"2017-05-28:12 AM",62.6623
"2017-05-29:12 AM",64.4155
"2017-05-30:12 AM",61.1771
"2017-05-31:12 AM",56.9622
"2017-06-01:12 AM",55.5438
"2017-06-02:12 AM",56.9343
"2017-06-03:12 AM",57.142
"2017-06-04:12 AM",53.735
"2017-06-05:12 AM",53.4054
"2017-06-06:12 AM",60.6135
"2017-06-07:12 AM",64.3397
"2017-06-08:12 AM",59.2714
"2017-06-09:12 AM",50.9049
"2017-06-10:12 AM",48.9992
"2017-06-11:12 AM",52.3494
"2017-06-12:12 AM",54.5022
"2017-06-13:12 AM",52.6599
"2017-06-14:12 AM",52.0831
"2017-06-15:12 AM",50.9709
"2017-06-16:12 AM",54.766
"2017-06-17:12 AM",54.178
"2017-06-18:12 AM",58.401
"2017-06-19:12 AM",64.8545
"2017-06-20:12 AM",64.0618
"2017-06-21:12 AM",57.8331
"2017-06-22:12 AM",57.5964
"2017-06-23:12 AM",61.8399
"2017-06-24:12 AM",67.1968
"2017-06-25:12 AM",71.5444
"2017-06-26:12 AM",69.1061
"2017-06-27:12 AM",62.7942
"2017-06-28:12 AM",59.5769
"2017-06-29:12 AM",61.7482
"2017-06-30:12 AM",64.8907
"2017-07-01:12 AM",65.4766
"2017-07-02:12 AM",65.1848
"2017-07-03:12 AM",64.6686
"2017-07-04:12 AM",63.795
"2017-07-05:12 AM",67.042
"2017-07-06:12 AM",70.5137
"2017-07-07:12 AM",69.2361
"2017-07-08:12 AM",67.6699
"2017-07-09:12 AM",66.6972
"2017-07-10:12 AM",64.4038
"2017-07-11:12 AM",62.469
"2017-07-12:12 AM",63.2563
"2017-07-13:12 AM",63.8139
"2017-07-14:12 AM",64.8507
"2017-07-15:12 AM",65.8954
"2017-07-16:12 AM",60.422
"2017-07-17:12 AM",60.5115
"2017-07-18:12 AM",63.9684
"2017-07-19:12 AM",64.6021
"2017-07-20:12 AM",61.9264
"2017-07-21:12 AM",61.8715
"2017-07-22:12 AM",66.8853
"2017-07-23:12 AM",69.3261
"2017-07-24:12 AM",67.131
"2017-07-25:12 AM",68.1449
"2017-07-26:12 AM",68.7304
"2017-07-27:12 AM",67.062
"2017-07-28:12 AM",65.6949
"2017-07-29:12 AM",66.8579
"2017-07-30:12 AM",68.0781
"2017-07-31:12 AM",69.0188
"2017-08-01:12 AM",72.4305
"2017-08-02:12 AM",75.5244
"2017-08-03:12 AM",76.6306
"2017-08-04:12 AM",74.0723
"2017-08-05:12 AM",71.1833
"2017-08-06:12 AM",71.1867
"2017-08-07:12 AM",72.952
"2017-08-08:12 AM",73.0033
"2017-08-09:12 AM",73.7631
"2017-08-10:12 AM",74.7432
"2017-08-11:12 AM",73.2682
"2017-08-12:12 AM",69.1304
"2017-08-13:12 AM",63.815
"2017-08-14:12 AM",59.8001
"2017-08-15:12 AM",61.2156
"2017-08-16:12 AM",63.3267
"2017-08-17:12 AM",65.5637
"2017-08-18:12 AM",63.765
"2017-08-19:12 AM",63.3099
"2017-08-20:12 AM",62.3572
"2017-08-21:12 AM",66.1788
"2017-08-22:12 AM",68.8676
"2017-08-23:12 AM",67.7304
"2017-08-24:12 AM",63.4896
"2017-08-25:12 AM",59.522
"2017-08-26:12 AM",63.6174
"2017-08-27:12 AM",69.226
"2017-08-28:12 AM",71.7071
"2017-08-29:12 AM",73.2074
"2017-08-30:12 AM",68.7997
"2017-08-31:12 AM",65.2206
"2017-09-01:12 AM",66.929
"2017-09-02:12 AM",71.5208
"2017-09-03:12 AM",73.7987
"2017-09-04:12 AM",74.3549
"2017-09-05:12 AM",75.7585
"2017-09-06:12 AM",72.1405
"2017-09-07:12 AM",70.4655
"2017-09-08:12 AM",66.1888
"2017-09-09:12 AM",62.4504
"2017-09-10:12 AM",61.664
"2017-09-11:12 AM",63.7362
"2017-09-12:12 AM",64.989
"2017-09-13:12 AM",60.1178
"2017-09-14:12 AM",57.3152
"2017-09-15:12 AM",55.7177
"2017-09-16:12 AM",54.5967
"2017-09-17:12 AM",52.6494
"2017-09-18:12 AM",51.3172
"2017-09-19:12 AM",47.8218
"2017-09-20:12 AM",46.4475
"2017-09-21:12 AM",46.3527
"2017-09-22:12 AM",48.3559
"2017-09-23:12 AM",51.9105
"2017-09-24:12 AM",53.1822
"2017-09-25:12 AM",54.9174
"2017-09-26:12 AM",57.6313
"2017-09-27:12 AM",60.7586
"2017-09-28:12 AM",62.359
"2017-09-29:12 AM",57.979
"2017-09-30:12 AM",51.6862
"2017-10-01:12 AM",48.9787
"2017-10-02:12 AM",46.9715
"2017-10-03:12 AM",48.9151
"2017-10-04:12 AM",50.1687
"2017-10-05:12 AM",50.779
"2017-10-06:12 AM",50.8525
"2017-10-07:12 AM",49.8052
"2017-10-08:12 AM",47.5002
"2017-10-09:12 AM",46.382
"2017-10-10:12 AM",47.1304
"2017-10-11:12 AM",42.5529
"2017-10-12:12 AM",39.7377
"2017-10-13:12 AM",40.3569
"2017-10-14:12 AM",39.2137
"2017-10-15:12 AM",44.0834
"2017-10-16:12 AM",46.105
"2017-10-17:12 AM",48.3789
"2017-10-18:12 AM",45.3155
"2017-10-19:12 AM",49.2629
"2017-10-20:12 AM",44.7267
"2017-10-21:12 AM",39.1811
"2017-10-22:12 AM",48.0222
"2017-10-23:12 AM",46.1467
"2017-10-24:12 AM",46.9409
"2017-10-25:12 AM",45.8173
"2017-10-26:12 AM",46.6786
"2017-10-27:12 AM",47.6051
"2017-10-28:12 AM",48.2504
"2017-10-29:12 AM",45.7668
"2017-10-30:12 AM",43.2928
"2017-10-31:12 AM",41.7322
"2017-11-01:12 AM",43.2491
"2017-11-02:12 AM",39.9571
"2017-11-03:12 AM",34.5232
"2017-11-04:12 AM",32.1825
"2017-11-05:12 AM",31.8065
"2017-11-06:12 AM",29.2977
"2017-11-07:12 AM",28.4958
"2017-11-08:12 AM",33.1878
"2017-11-09:12 AM",36.5995
"2017-11-10:12 AM",37.2326
"2017-11-11:12 AM",36.8908
"2017-11-12:12 AM",39.357
"2017-11-13:12 AM",40.5894
"2017-11-14:12 AM",39.0133
"2017-11-15:12 AM",37.9666
"2017-11-16:12 AM",36.6274
"2017-11-17:12 AM",35.6333
"2017-11-18:12 AM",36.1413
"2017-11-19:12 AM",35.2544
"2017-11-20:12 AM",39.1276
"2017-11-21:12 AM",37.7263
"2017-11-22:12 AM",46.0611
"2017-11-23:12 AM",49.0159
"2017-11-24:12 AM",40.4551
"2017-11-25:12 AM",37.9339
"2017-11-26:12 AM",41.0778
"2017-11-27:12 AM",36.8344
"2017-11-28:12 AM",35.0958
"2017-11-29:12 AM",35.7924
"2017-11-30:12 AM",34.8453
"2017-12-01:12 AM",35.1325
"2017-12-02:12 AM",34.9414
"2017-12-03:12 AM",32.9072
"2017-12-04:12 AM",29.008
"2017-12-05:12 AM",29.1177
"2017-12-06:12 AM",30.1719
"2017-12-07:12 AM",29.2473
"2017-12-08:12 AM",27.0972
"2017-12-09:12 AM",25.8867
"2017-12-10:12 AM",26.3449
"2017-12-11:12 AM",26.3313
"2017-12-12:12 AM",25.8688
"2017-12-13:12 AM",28.08
"2017-12-14:12 AM",28.953
"2017-12-15:12 AM",27.9541
"2017-12-16:12 AM",29.2401
"2017-12-17:12 AM",31.9253
"2017-12-18:12 AM",37.4898
"2017-12-19:12 AM",34.824
"2017-12-20:12 AM",29.2741
"2017-12-21:12 AM",23.6781
"2017-12-22:12 AM",27.1
"2017-12-23:12 AM",19.4342
"2017-12-24:12 AM",16.6665
"2017-12-25:12 AM",20.9754
"2017-12-26:12 AM",17.8277
"2017-12-27:12 AM",21.5404
"2017-12-28:12 AM",28.6524
"2017-12-29:12 AM",33.368
"2017-12-30:12 AM",33.4864
"2017-12-31:12 AM",25.4608
"2018-01-01:12 AM",24.1111
"2018-01-02:12 AM",24.498
"2018-01-03:12 AM",27.106
"2018-01-04:12 AM",28.2009
"2018-01-05:12 AM",32.8401
"2018-01-06:12 AM",34.8615
"2018-01-07:12 AM",32.4894
"2018-01-08:12 AM",34.4023
"2018-01-09:12 AM",35.5381
"2018-01-10:12 AM",33.5014
"2018-01-11:12 AM",33.5395
"2018-01-12:12 AM",36.6904
"2018-01-13:12 AM",38.1587
"2018-01-14:12 AM",37.7636
"2018-01-15:12 AM",37.8736
"2018-01-16:12 AM",38.928
"2018-01-17:12 AM",37.5156
"2018-01-18:12 AM",38.9172
"2018-01-19:12 AM",33.818
"2018-01-20:12 AM",34.3337
"2018-01-21:12 AM",34.4091
"2018-01-22:12 AM",33.9249
"2018-01-23:12 AM",32.6327
"2018-01-24:12 AM",36.2264
"2018-01-25:12 AM",32.7492
"2018-01-26:12 AM",31.8956
"2018-01-27:12 AM",34.2783
"2018-01-28:12 AM",37.8293
"2018-01-29:12 AM",39.5865
"2018-01-30:12 AM",36.7093
"2018-01-31:12 AM",32.9432
"2018-02-01:12 AM",34.0878
"2018-02-02:12 AM",38.8348
"2018-02-03:12 AM",41.9355
"2018-02-04:12 AM",43.1089
"2018-02-05:12 AM",40.9897
"2018-02-06:12 AM",38.4116
"2018-02-07:12 AM",40.9024
"2018-02-08:12 AM",42.5163
"2018-02-09:12 AM",36.1396
"2018-02-10:12 AM",30.5564
"2018-02-11:12 AM",30.1941
"2018-02-12:12 AM",26.8196
"2018-02-13:12 AM",28.1944
"2018-02-14:12 AM",31.7611
"2018-02-15:12 AM",30.4556
"2018-02-16:12 AM",33.5757
"2018-02-17:12 AM",35.2776
"2018-02-18:12 AM",28.1395
"2018-02-19:12 AM",18.9941
"2018-02-20:12 AM",17.6544
"2018-02-21:12 AM",17.8853
"2018-02-22:12 AM",21.0744
"2018-02-23:12 AM",18.9761
"2018-02-24:12 AM",28.6774
"2018-02-25:12 AM",30.936
"2018-02-26:12 AM",27.8913
"2018-02-27:12 AM",29.5218
"2018-02-28:12 AM",32.2981
"2018-03-01:12 AM",34.4424
"2018-03-02:12 AM",33.5827
"2018-03-03:12 AM",31.5356
"2018-03-04:12 AM",30.3733
"2018-03-05:12 AM",32.8386
"2018-03-06:12 AM",31.6099
"2018-03-07:12 AM",33.2262
"2018-03-08:12 AM",37.5973
"2018-03-09:12 AM",38.241
"2018-03-10:12 AM",34.5994
"2018-03-11:12 AM",39.2765
"2018-03-12:12 AM",42.1797
"2018-03-13:12 AM",42.8376
"2018-03-14:12 AM",40.9996
"2018-03-15:12 AM",37.6385
"2018-03-16:12 AM",37.5264
"2018-03-17:12 AM",36.2831
"2018-03-18:12 AM",38.1376
"2018-03-19:12 AM",37.3546
"2018-03-20:12 AM",37.9251
"2018-03-21:12 AM",38.7162
"2018-03-22:12 AM",40.3968
"2018-03-23:12 AM",34.1033
"2018-03-24:12 AM",33.2316
"2018-03-25:12 AM",32.8456
"2018-03-26:12 AM",34.3188
"2018-03-27:12 AM",39.9403
"2018-03-28:12 AM",40.3603
"2018-03-29:12 AM",40.0275
"2018-03-30:12 AM",42.5079
"2018-03-31:12 AM",41.2302
"2018-04-01:12 AM",38.6092
"2018-04-02:12 AM",34.9531
"2018-04-03:12 AM",35.9748
"2018-04-04:12 AM",38.158
"2018-04-05:12 AM",41.5593
"2018-04-06:12 AM",44.3925
"2018-04-07:12 AM",43.9156
"2018-04-08:12 AM",42.4796
"2018-04-09:12 AM",43.9596
"2018-04-10:12 AM",45.9759
"2018-04-11:12 AM",42.0822
"2018-04-12:12 AM",39.4479
"2018-04-13:12 AM",38.8447
"2018-04-14:12 AM",43.2487
"2018-04-15:12 AM",42.6877
"2018-04-16:12 AM",40.1081
"2018-04-17:12 AM",39.4045
"2018-04-18:12 AM",40.2732
"2018-04-19:12 AM",44.0013
"2018-04-20:12 AM",45.0104
"2018-04-21:12 AM",45.1049
"2018-04-22:12 AM",42.4578
"2018-04-23:12 AM",46.2803
"2018-04-24:12 AM",51.0591
"2018-04-25:12 AM",55.3784
"2018-04-26:12 AM",58.0624
"2018-04-27:12 AM",56.6501
"2018-04-28:12 AM",48.157
"2018-04-29:12 AM",45.7453
"2018-04-30:12 AM",46.0301
"2018-05-01:12 AM",47.7396
"2018-05-02:12 AM",51.0723
"2018-05-03:12 AM",54.6386
"2018-05-04:12 AM",55.7368
"2018-05-05:12 AM",54.6897
"2018-05-06:12 AM",57.6977
"2018-05-07:12 AM",56.8483
"2018-05-08:12 AM",57.3708
"2018-05-09:12 AM",55.861
"2018-05-10:12 AM",49.5937
"2018-05-11:12 AM",49.3246
"2018-05-12:12 AM",55.7094
"2018-05-13:12 AM",61.6149
"2018-05-14:12 AM",63.0604
"2018-05-15:12 AM",62.5249
"2018-05-16:12 AM",59.1784
"2018-05-17:12 AM",56.3675
"2018-05-18:12 AM",53.4555
"2018-05-19:12 AM",54.7974
"2018-05-20:12 AM",54.4937
"2018-05-21:12 AM",57.5069
"2018-05-22:12 AM",61.5542
"2018-05-23:12 AM",62.7791
"2018-05-24:12 AM",62.004
"2018-05-25:12 AM",58.0932
"2018-05-26:12 AM",54.7633
"2018-05-27:12 AM",56.8126
"2018-05-28:12 AM",57.3456
"2018-05-29:12 AM",53.7994
"2018-05-30:12 AM",50.7087
"2018-05-31:12 AM",49.302
"2018-06-01:12 AM",51.4089
"2018-06-02:12 AM",56.6483
"2018-06-03:12 AM",56.61
"2018-06-04:12 AM",53.0897
"2018-06-05:12 AM",52.0628
"2018-06-06:12 AM",56.7829
"2018-06-07:12 AM",58.2899
"2018-06-08:12 AM",57.1332
"2018-06-09:12 AM",51.1495
"2018-06-10:12 AM",47.433
"2018-06-11:12 AM",49.3248
"2018-06-12:12 AM",52.0675
"2018-06-13:12 AM",54.088
"2018-06-14:12 AM",53.8432
"2018-06-15:12 AM",55.7289
"2018-06-16:12 AM",56.3864
"2018-06-17:12 AM",62.636
"2018-06-18:12 AM",62.9983
"2018-06-19:12 AM",64.3519
"2018-06-20:12 AM",66.8052
"2018-06-21:12 AM",64.7681
"2018-06-22:12 AM",60.8841
"2018-06-23:12 AM",60.0566
"2018-06-24:12 AM",63.0811
"2018-06-25:12 AM",59.9659
"2018-06-26:12 AM",55.6059
"2018-06-27:12 AM",56.4874
"2018-06-28:12 AM",56.3684
"2018-06-29:12 AM",56.4561
"2018-06-30:12 AM",57.9259
"2018-07-01:12 AM",58.2692
"2018-07-02:12 AM",54.6913
"2018-07-03:12 AM",55.134
"2018-07-04:12 AM",60.1363
