"DateTime","(deg F) Mean Temperature (CFSR) at Indiana, 2010-01-01 to 2019-03-14"
"2016-05-18:12 AM",54.7329
"2016-05-19:12 AM",56.4998
"2016-05-20:12 AM",57.6196
"2016-05-21:12 AM",60.409
"2016-05-22:12 AM",62.0359
"2016-05-23:12 AM",63.4384
"2016-05-24:12 AM",66.6815
"2016-05-25:12 AM",70.4782
"2016-05-26:12 AM",72.2934
"2016-05-27:12 AM",71.8345
"2016-05-28:12 AM",73.3352
"2016-05-29:12 AM",73.0958
"2016-05-30:12 AM",72.554
"2016-05-31:12 AM",72.4433
"2016-06-01:12 AM",71.1048
"2016-06-02:12 AM",71.4717
"2016-06-03:12 AM",70.0597
"2016-06-04:12 AM",67.258
"2016-06-05:12 AM",67.2251
"2016-06-06:12 AM",69.9737
"2016-06-07:12 AM",63.6543
"2016-06-08:12 AM",62.4774
"2016-06-09:12 AM",65.3022
"2016-06-10:12 AM",73.7947
"2016-06-11:12 AM",78.3052
"2016-06-12:12 AM",76.44
"2016-06-13:12 AM",73.1887
"2016-06-14:12 AM",74.3504
"2016-06-15:12 AM",77.041
"2016-06-16:12 AM",74.4829
"2016-06-17:12 AM",72.4984
"2016-06-18:12 AM",74.0689
"2016-06-19:12 AM",75.8104
"2016-06-20:12 AM",79.4482
"2016-06-21:12 AM",75.8754
"2016-06-22:12 AM",72.5619
"2016-06-23:12 AM",80.0346
"2016-06-24:12 AM",75.015
"2016-06-25:12 AM",76.4407
"2016-06-26:12 AM",79.664
"2016-06-27:12 AM",77.952
"2016-06-28:12 AM",69.5678
"2016-06-29:12 AM",65.3446
"2016-06-30:12 AM",68.2691
"2016-07-01:12 AM",70.1436
"2016-07-02:12 AM",63.2075
"2016-07-03:12 AM",64.3194
"2016-07-04:12 AM",68.7614
"2016-07-05:12 AM",74.6254
"2016-07-06:12 AM",78.3766
"2016-07-07:12 AM",76.1869
"2016-07-08:12 AM",78.3441
"2016-07-09:12 AM",71.9488
"2016-07-10:12 AM",72.248
"2016-07-11:12 AM",74.8936
"2016-07-12:12 AM",76.0487
"2016-07-13:12 AM",78.9703
"2016-07-14:12 AM",77.3029
"2016-07-15:12 AM",75.4738
"2016-07-16:12 AM",70.6815
"2016-07-17:12 AM",74.3193
"2016-07-18:12 AM",78.5147
"2016-07-19:12 AM",78.1263
"2016-07-20:12 AM",78.1929
"2016-07-21:12 AM",80.6533
"2016-07-22:12 AM",80.7901
"2016-07-23:12 AM",81.0912
"2016-07-24:12 AM",82.2103
"2016-07-25:12 AM",82.0836
"2016-07-26:12 AM",79.1726
"2016-07-27:12 AM",78.3009
"2016-07-28:12 AM",78.0001
"2016-07-29:12 AM",77.3967
"2016-07-30:12 AM",74.6017
"2016-07-31:12 AM",75.4927
"2016-08-01:12 AM",75.1698
"2016-08-02:12 AM",78.3135
"2016-08-03:12 AM",78.9933
"2016-08-04:12 AM",79.2709
"2016-08-05:12 AM",79.5148
"2016-08-06:12 AM",75.911
"2016-08-07:12 AM",73.7904
"2016-08-08:12 AM",75.7279
"2016-08-09:12 AM",80.1714
"2016-08-10:12 AM",79.4298
"2016-08-11:12 AM",82.0778
"2016-08-12:12 AM",84.2092
"2016-08-13:12 AM",77.0896
"2016-08-14:12 AM",73.647
"2016-08-15:12 AM",70.9012
"2016-08-16:12 AM",73.1232
"2016-08-17:12 AM",74.2048
"2016-08-18:12 AM",74.7109
"2016-08-19:12 AM",75.9418
"2016-08-20:12 AM",72.2588
"2016-08-21:12 AM",67.1736
"2016-08-22:12 AM",65.149
"2016-08-23:12 AM",67.2406
"2016-08-24:12 AM",74.7397
"2016-08-25:12 AM",78.8572
"2016-08-26:12 AM",76.9026
"2016-08-27:12 AM",76.2607
"2016-08-28:12 AM",78.4351
"2016-08-29:12 AM",77.1228
"2016-08-30:12 AM",76.6602
"2016-08-31:12 AM",72.8982
"2016-09-01:12 AM",67.7179
"2016-09-02:12 AM",66.5913
"2016-09-03:12 AM",66.1496
"2016-09-04:12 AM",67.4625
"2016-09-05:12 AM",73.9778
"2016-09-06:12 AM",78.3234
"2016-09-07:12 AM",80.3784
"2016-09-08:12 AM",77.8834
"2016-09-09:12 AM",74.9575
"2016-09-10:12 AM",70.621
"2016-09-11:12 AM",61.9936
"2016-09-12:12 AM",63.0127
"2016-09-13:12 AM",66.6356
"2016-09-14:12 AM",70.1222
"2016-09-15:12 AM",68.7312
"2016-09-16:12 AM",71.4292
"2016-09-17:12 AM",69.9429
"2016-09-18:12 AM",69.0777
"2016-09-19:12 AM",66.414
"2016-09-20:12 AM",67.7529
"2016-09-21:12 AM",69.1259
"2016-09-22:12 AM",70.8543
"2016-09-23:12 AM",72.1263
"2016-09-24:12 AM",69.5005
"2016-09-25:12 AM",71.2256
"2016-09-26:12 AM",64.9153
"2016-09-27:12 AM",59.4444
"2016-09-28:12 AM",57.6133
"2016-09-29:12 AM",58.2366
"2016-09-30:12 AM",59.9266
"2016-10-01:12 AM",57.4729
"2016-10-02:12 AM",58.3837
"2016-10-03:12 AM",60.359
"2016-10-04:12 AM",65.2768
"2016-10-05:12 AM",70.2792
"2016-10-06:12 AM",71.4508
"2016-10-07:12 AM",68.7263
"2016-10-08:12 AM",55.0575
"2016-10-09:12 AM",54.6478
"2016-10-10:12 AM",57.2202
"2016-10-11:12 AM",61.8404
"2016-10-12:12 AM",66.0065
"2016-10-13:12 AM",53.7856
"2016-10-14:12 AM",53.0092
"2016-10-15:12 AM",62.1946
"2016-10-16:12 AM",67.6785
"2016-10-17:12 AM",72.6139
"2016-10-18:12 AM",73.3066
"2016-10-19:12 AM",66.598
"2016-10-20:12 AM",57.4189
"2016-10-21:12 AM",49.4805
"2016-10-22:12 AM",46.2103
"2016-10-23:12 AM",56.0923
"2016-10-24:12 AM",53.4535
"2016-10-25:12 AM",48.0051
"2016-10-26:12 AM",51.9557
"2016-10-27:12 AM",52.9927
"2016-10-28:12 AM",50.7528
"2016-10-29:12 AM",65.6524
"2016-10-30:12 AM",62.422
"2016-10-31:12 AM",53.0659
"2016-11-01:12 AM",66.281
"2016-11-02:12 AM",67.8582
"2016-11-03:12 AM",61.5745
"2016-11-04:12 AM",51.4445
"2016-11-05:12 AM",49.1774
"2016-11-06:12 AM",51.9566
"2016-11-07:12 AM",53.5606
"2016-11-08:12 AM",54.8524
"2016-11-09:12 AM",47.719
"2016-11-10:12 AM",46.8437
"2016-11-11:12 AM",49.4956
"2016-11-12:12 AM",39.8442
"2016-11-13:12 AM",40.6992
"2016-11-14:12 AM",44.5203
"2016-11-15:12 AM",51.0228
"2016-11-16:12 AM",49.3304
"2016-11-17:12 AM",57.3343
"2016-11-18:12 AM",63.7722
"2016-11-19:12 AM",38.5097
"2016-11-20:12 AM",30.8656
"2016-11-21:12 AM",30.454
"2016-11-22:12 AM",34.3807
"2016-11-23:12 AM",40.7638
"2016-11-24:12 AM",43.1928
"2016-11-25:12 AM",38.1261
"2016-11-26:12 AM",38.6181
"2016-11-27:12 AM",39.042
"2016-11-28:12 AM",46.99
"2016-11-29:12 AM",51.7305
"2016-11-30:12 AM",46.4527
"2016-12-01:12 AM",36.9795
"2016-12-02:12 AM",36.2052
"2016-12-03:12 AM",33.9633
"2016-12-04:12 AM",35.9033
"2016-12-05:12 AM",35.4756
"2016-12-06:12 AM",35.2549
"2016-12-07:12 AM",30.0472
"2016-12-08:12 AM",24.0292
"2016-12-09:12 AM",22.3729
"2016-12-10:12 AM",21.8473
"2016-12-11:12 AM",29.7529
"2016-12-12:12 AM",29.6758
"2016-12-13:12 AM",25.8233
"2016-12-14:12 AM",16.1672
"2016-12-15:12 AM",9.2457
"2016-12-16:12 AM",17.1531
"2016-12-17:12 AM",34.0714
"2016-12-18:12 AM",16.4273
"2016-12-19:12 AM",6.9417
"2016-12-20:12 AM",19.7577
"2016-12-21:12 AM",27.6591
"2016-12-22:12 AM",32.8059
"2016-12-23:12 AM",33.321
"2016-12-24:12 AM",38.0379
"2016-12-25:12 AM",37.9488
"2016-12-26:12 AM",55.4144
"2016-12-27:12 AM",34.1546
"2016-12-28:12 AM",34.7938
"2016-12-29:12 AM",34.227
"2016-12-30:12 AM",30.63
"2016-12-31:12 AM",36.6017
"2017-01-01:12 AM",34.0781
"2017-01-02:12 AM",41.7463
"2017-01-03:12 AM",45.3999
"2017-01-04:12 AM",24.6511
"2017-01-05:12 AM",16.7302
"2017-01-06:12 AM",8.8102
"2017-01-07:12 AM",8.8921
"2017-01-08:12 AM",12.0384
"2017-01-09:12 AM",22.7957
"2017-01-10:12 AM",40.552
"2017-01-11:12 AM",42.5995
"2017-01-12:12 AM",45.4813
"2017-01-13:12 AM",29.5489
"2017-01-14:12 AM",31.1463
"2017-01-15:12 AM",30.8923
"2017-01-16:12 AM",37.8021
"2017-01-17:12 AM",47.6103
"2017-01-18:12 AM",36.3634
"2017-01-19:12 AM",38.212
"2017-01-20:12 AM",46.4569
"2017-01-21:12 AM",53.5872
"2017-01-22:12 AM",51.4611
"2017-01-23:12 AM",43.628
"2017-01-24:12 AM",39.4585
"2017-01-25:12 AM",41.6586
"2017-01-26:12 AM",33.4362
"2017-01-27:12 AM",29.4193
"2017-01-28:12 AM",29.6568
"2017-01-29:12 AM",28.3147
"2017-01-30:12 AM",25.6917
"2017-01-31:12 AM",37.8167
"2017-02-01:12 AM",36.2647
"2017-02-02:12 AM",26.9766
"2017-02-03:12 AM",23.4109
"2017-02-04:12 AM",24.7923
"2017-02-05:12 AM",33.3331
"2017-02-06:12 AM",39.4932
"2017-02-07:12 AM",54.3058
"2017-02-08:12 AM",35.541
"2017-02-09:12 AM",22.2755
"2017-02-10:12 AM",29.5333
"2017-02-11:12 AM",48.8595
"2017-02-12:12 AM",46.8786
"2017-02-13:12 AM",34.8638
"2017-02-14:12 AM",38.6735
"2017-02-15:12 AM",34.8188
"2017-02-16:12 AM",33.8916
"2017-02-17:12 AM",46.3647
"2017-02-18:12 AM",51.4917
"2017-02-19:12 AM",49.0586
"2017-02-20:12 AM",51.5142
"2017-02-21:12 AM",55.7206
"2017-02-22:12 AM",56.6694
"2017-02-23:12 AM",58.1299
"2017-02-24:12 AM",60.2397
"2017-02-25:12 AM",33.7453
"2017-02-26:12 AM",32.6224
"2017-02-27:12 AM",40.5675
"2017-02-28:12 AM",52.9587
"2017-03-01:12 AM",52.5981
"2017-03-02:12 AM",34.2009
"2017-03-03:12 AM",29.3808
"2017-03-04:12 AM",34.2208
"2017-03-05:12 AM",42.0435
"2017-03-06:12 AM",52.2563
"2017-03-07:12 AM",52.8611
"2017-03-08:12 AM",44.0546
"2017-03-09:12 AM",44.3563
"2017-03-10:12 AM",33.5721
"2017-03-11:12 AM",27.9246
"2017-03-12:12 AM",26.803
"2017-03-13:12 AM",28.8887
"2017-03-14:12 AM",23.8271
"2017-03-15:12 AM",23.356
"2017-03-16:12 AM",26.3728
"2017-03-17:12 AM",36.3751
"2017-03-18:12 AM",39.7494
"2017-03-19:12 AM",38.9849
"2017-03-20:12 AM",48.0418
"2017-03-21:12 AM",47.6033
"2017-03-22:12 AM",33.6922
"2017-03-23:12 AM",37.2234
"2017-03-24:12 AM",56.9437
"2017-03-25:12 AM",60.5323
"2017-03-26:12 AM",57.9555
"2017-03-27:12 AM",54.5675
"2017-03-28:12 AM",51.2375
"2017-03-29:12 AM",49.7955
"2017-03-30:12 AM",54.6982
"2017-03-31:12 AM",47.1006
"2017-04-01:12 AM",43.1766
"2017-04-02:12 AM",47.0248
"2017-04-03:12 AM",56.313
"2017-04-04:12 AM",53.3277
"2017-04-05:12 AM",51.2533
"2017-04-06:12 AM",40.3678
"2017-04-07:12 AM",40.0771
"2017-04-08:12 AM",45.5734
"2017-04-09:12 AM",58.2494
"2017-04-10:12 AM",64.4997
"2017-04-11:12 AM",57.5397
"2017-04-12:12 AM",51.238
"2017-04-13:12 AM",56.3124
"2017-04-14:12 AM",61.1355
"2017-04-15:12 AM",67.2881
"2017-04-16:12 AM",65.9718
"2017-04-17:12 AM",59.0491
"2017-04-18:12 AM",60.2031
"2017-04-19:12 AM",66.9063
"2017-04-20:12 AM",67.0924
"2017-04-21:12 AM",50.9905
"2017-04-22:12 AM",48.3735
"2017-04-23:12 AM",51.7075
"2017-04-24:12 AM",57.3087
"2017-04-25:12 AM",63.0694
"2017-04-26:12 AM",67.5783
"2017-04-27:12 AM",57.241
"2017-04-28:12 AM",53.7966
"2017-04-29:12 AM",60.4188
"2017-04-30:12 AM",62.7804
"2017-05-01:12 AM",54.117
"2017-05-02:12 AM",48.8516
"2017-05-03:12 AM",47.214
"2017-05-04:12 AM",47.3401
"2017-05-05:12 AM",46.8225
"2017-05-06:12 AM",47.5223
"2017-05-07:12 AM",47.0023
"2017-05-08:12 AM",49.2917
"2017-05-09:12 AM",55.5685
"2017-05-10:12 AM",64.3881
"2017-05-11:12 AM",62.0308
"2017-05-12:12 AM",58.0986
"2017-05-13:12 AM",59.8527
"2017-05-14:12 AM",65.7936
"2017-05-15:12 AM",66.4543
"2017-05-16:12 AM",70.1785
"2017-05-17:12 AM",72.8469
"2017-05-18:12 AM",73.7024
"2017-05-19:12 AM",65.158
"2017-05-20:12 AM",64.2148
"2017-05-21:12 AM",66.2551
"2017-05-22:12 AM",58.2649
"2017-05-23:12 AM",61.23
"2017-05-24:12 AM",58.0962
"2017-05-25:12 AM",57.6604
"2017-05-26:12 AM",64.2249
"2017-05-27:12 AM",69.6344
"2017-05-28:12 AM",67.6236
"2017-05-29:12 AM",66.9378
"2017-05-30:12 AM",65.4334
"2017-05-31:12 AM",65.525
"2017-06-01:12 AM",65.4584
"2017-06-02:12 AM",68.5056
"2017-06-03:12 AM",71.76
"2017-06-04:12 AM",73.2285
"2017-06-05:12 AM",71.9758
"2017-06-06:12 AM",65.4964
"2017-06-07:12 AM",62.3345
"2017-06-08:12 AM",63.0034
"2017-06-09:12 AM",67.5363
"2017-06-10:12 AM",71.1288
"2017-06-11:12 AM",74.2759
"2017-06-12:12 AM",77.9502
"2017-06-13:12 AM",78.931
"2017-06-14:12 AM",77.8069
"2017-06-15:12 AM",75.1143
"2017-06-16:12 AM",75.9216
"2017-06-17:12 AM",74.3929
"2017-06-18:12 AM",72.5482
"2017-06-19:12 AM",67.71
"2017-06-20:12 AM",69.1351
"2017-06-21:12 AM",73.0816
"2017-06-22:12 AM",74.3695
"2017-06-23:12 AM",72.6679
"2017-06-24:12 AM",66.6113
"2017-06-25:12 AM",63.7972
"2017-06-26:12 AM",61.8847
"2017-06-27:12 AM",62.5743
"2017-06-28:12 AM",65.428
"2017-06-29:12 AM",74.844
"2017-06-30:12 AM",75.3217
"2017-07-01:12 AM",73.1313
"2017-07-02:12 AM",72.4329
"2017-07-03:12 AM",74.2901
"2017-07-04:12 AM",74.0626
"2017-07-05:12 AM",73.8369
"2017-07-06:12 AM",74.7529
"2017-07-07:12 AM",76.2687
"2017-07-08:12 AM",70.6469
"2017-07-09:12 AM",68.9347
"2017-07-10:12 AM",75.4558
"2017-07-11:12 AM",76.5554
"2017-07-12:12 AM",77.7117
"2017-07-13:12 AM",79.4687
"2017-07-14:12 AM",73.5681
"2017-07-15:12 AM",70.4836
"2017-07-16:12 AM",70.7589
"2017-07-17:12 AM",73.0913
"2017-07-18:12 AM",76.3617
"2017-07-19:12 AM",77.0347
"2017-07-20:12 AM",79.2585
"2017-07-21:12 AM",80.8063
"2017-07-22:12 AM",80.6941
"2017-07-23:12 AM",78.2892
"2017-07-24:12 AM",72.34
"2017-07-25:12 AM",70.315
"2017-07-26:12 AM",72.6696
"2017-07-27:12 AM",74.5104
"2017-07-28:12 AM",72.9297
"2017-07-29:12 AM",67.6191
"2017-07-30:12 AM",69.6573
"2017-07-31:12 AM",72.6022
"2017-08-01:12 AM",73.1032
"2017-08-02:12 AM",72.2811
"2017-08-03:12 AM",74.3682
"2017-08-04:12 AM",66.0792
"2017-08-05:12 AM",64.8851
"2017-08-06:12 AM",63.4894
"2017-08-07:12 AM",67.424
"2017-08-08:12 AM",67.7106
"2017-08-09:12 AM",68.3107
"2017-08-10:12 AM",70.2426
"2017-08-11:12 AM",71.9726
"2017-08-12:12 AM",68.7985
"2017-08-13:12 AM",68.2977
"2017-08-14:12 AM",71.3183
"2017-08-15:12 AM",74.9223
"2017-08-16:12 AM",76.2854
"2017-08-17:12 AM",76.7581
"2017-08-18:12 AM",74.3688
"2017-08-19:12 AM",73.2126
"2017-08-20:12 AM",75.6199
"2017-08-21:12 AM",80.1867
"2017-08-22:12 AM",73.8626
"2017-08-23:12 AM",66.6975
"2017-08-24:12 AM",64.4909
"2017-08-25:12 AM",63.1782
"2017-08-26:12 AM",64.1516
"2017-08-27:12 AM",67.1841
"2017-08-28:12 AM",70.0241
"2017-08-29:12 AM",69.202
"2017-08-30:12 AM",68.8514
"2017-08-31:12 AM",67.6346
"2017-09-01:12 AM",61.6627
"2017-09-02:12 AM",59.859
"2017-09-03:12 AM",64.9756
"2017-09-04:12 AM",74.3524
"2017-09-05:12 AM",65.8594
"2017-09-06:12 AM",56.6326
"2017-09-07:12 AM",55.7055
"2017-09-08:12 AM",60.7595
"2017-09-09:12 AM",61.0776
"2017-09-10:12 AM",58.7257
"2017-09-11:12 AM",60.6459
"2017-09-12:12 AM",63.5097
"2017-09-13:12 AM",62.8578
"2017-09-14:12 AM",65.0244
"2017-09-15:12 AM",69.381
"2017-09-16:12 AM",72.2761
"2017-09-17:12 AM",73.5355
"2017-09-18:12 AM",72.8814
"2017-09-19:12 AM",69.5511
"2017-09-20:12 AM",73.9198
"2017-09-21:12 AM",76.6861
"2017-09-22:12 AM",77.4568
"2017-09-23:12 AM",76.4247
"2017-09-24:12 AM",75.5148
"2017-09-25:12 AM",73.7011
"2017-09-26:12 AM",74.8674
"2017-09-27:12 AM",72.1461
"2017-09-28:12 AM",60.1691
"2017-09-29:12 AM",60.3322
"2017-09-30:12 AM",56.6123
"2017-10-01:12 AM",57.9828
"2017-10-02:12 AM",65.9676
"2017-10-03:12 AM",67.7444
"2017-10-04:12 AM",69.1893
"2017-10-05:12 AM",65.3394
"2017-10-06:12 AM",68.1463
"2017-10-07:12 AM",71.316
"2017-10-08:12 AM",62.8038
"2017-10-09:12 AM",67.035
"2017-10-10:12 AM",66.4862
"2017-10-11:12 AM",60.4848
"2017-10-12:12 AM",57.0101
"2017-10-13:12 AM",59.6475
"2017-10-14:12 AM",67.7853
"2017-10-15:12 AM",61.6483
"2017-10-16:12 AM",50.6647
"2017-10-17:12 AM",51.8041
"2017-10-18:12 AM",54.6674
"2017-10-19:12 AM",58.6108
"2017-10-20:12 AM",60.5943
"2017-10-21:12 AM",64.4239
"2017-10-22:12 AM",66.612
"2017-10-23:12 AM",59.5562
"2017-10-24:12 AM",46.0524
"2017-10-25:12 AM",41.7772
"2017-10-26:12 AM",45.5173
"2017-10-27:12 AM",46.0499
"2017-10-28:12 AM",36.8121
"2017-10-29:12 AM",35.9055
"2017-10-30:12 AM",39.1303
"2017-10-31:12 AM",36.0961
"2017-11-01:12 AM",41.1397
"2017-11-02:12 AM",58.8029
"2017-11-03:12 AM",52.21
"2017-11-04:12 AM",51.5989
"2017-11-05:12 AM",62.6774
"2017-11-06:12 AM",47.0442
"2017-11-07:12 AM",43.5616
"2017-11-08:12 AM",40.392
"2017-11-09:12 AM",39.4225
"2017-11-10:12 AM",29.9457
"2017-11-11:12 AM",30.974
"2017-11-12:12 AM",37.6768
"2017-11-13:12 AM",37.7298
"2017-11-14:12 AM",39.4363
"2017-11-15:12 AM",44.7922
"2017-11-16:12 AM",36.3866
"2017-11-17:12 AM",37.5264
"2017-11-18:12 AM",50.472
"2017-11-19:12 AM",33.6934
"2017-11-20:12 AM",35.0584
"2017-11-21:12 AM",40.347
"2017-11-22:12 AM",31.462
"2017-11-23:12 AM",34.2651
"2017-11-24:12 AM",39.8779
"2017-11-25:12 AM",46.578
"2017-11-26:12 AM",38.8566
"2017-11-27:12 AM",44.8702
"2017-11-28:12 AM",50.6813
"2017-11-29:12 AM",46.5753
"2017-11-30:12 AM",45.8098
"2017-12-01:12 AM",39.4
"2017-12-02:12 AM",41.511
"2017-12-03:12 AM",42.8468
"2017-12-04:12 AM",50.8975
"2017-12-05:12 AM",41.986
"2017-12-06:12 AM",32.8383
"2017-12-07:12 AM",27.0518
"2017-12-08:12 AM",24.5518
"2017-12-09:12 AM",27.3967
"2017-12-10:12 AM",27.3236
"2017-12-11:12 AM",32.8874
"2017-12-12:12 AM",26.5705
"2017-12-13:12 AM",28.2049
"2017-12-14:12 AM",26.1417
"2017-12-15:12 AM",26.542
"2017-12-16:12 AM",34.4239
"2017-12-17:12 AM",37.3525
"2017-12-18:12 AM",42.0233
"2017-12-19:12 AM",42.8794
"2017-12-20:12 AM",37.0427
"2017-12-21:12 AM",37.2718
"2017-12-22:12 AM",45.2525
"2017-12-23:12 AM",35.1253
"2017-12-24:12 AM",27.8083
"2017-12-25:12 AM",19.5082
"2017-12-26:12 AM",11.4827
"2017-12-27:12 AM",4.4334
"2017-12-28:12 AM",9.5956
"2017-12-29:12 AM",15.2668
"2017-12-30:12 AM",12.7038
"2017-12-31:12 AM",5.4921
"2018-01-01:12 AM",0.6805
"2018-01-02:12 AM",-0.8414
"2018-01-03:12 AM",11.8708
"2018-01-04:12 AM",8.5885
"2018-01-05:12 AM",5.3181
"2018-01-06:12 AM",4.4839
"2018-01-07:12 AM",18.5824
"2018-01-08:12 AM",32.934
"2018-01-09:12 AM",30.6806
"2018-01-10:12 AM",42.6528
"2018-01-11:12 AM",55.7517
"2018-01-12:12 AM",28.8253
"2018-01-13:12 AM",15.3833
"2018-01-14:12 AM",10.5553
"2018-01-15:12 AM",19.7717
"2018-01-16:12 AM",6.7824
"2018-01-17:12 AM",11.5302
"2018-01-18:12 AM",18.0271
"2018-01-19:12 AM",26.2906
"2018-01-20:12 AM",35.0433
"2018-01-21:12 AM",43.6896
"2018-01-22:12 AM",50.79
"2018-01-23:12 AM",36.1411
"2018-01-24:12 AM",29.4757
"2018-01-25:12 AM",32.2617
"2018-01-26:12 AM",40.8468
"2018-01-27:12 AM",45.6728
"2018-01-28:12 AM",37.6282
"2018-01-29:12 AM",30.3024
"2018-01-30:12 AM",25.5153
"2018-01-31:12 AM",34.5092
"2018-02-01:12 AM",31.5622
"2018-02-02:12 AM",16.7976
"2018-02-03:12 AM",26.1369
"2018-02-04:12 AM",30.8289
"2018-02-05:12 AM",18.388
"2018-02-06:12 AM",20.6526
"2018-02-07:12 AM",22.874
"2018-02-08:12 AM",17.9901
"2018-02-09:12 AM",32.0002
"2018-02-10:12 AM",29.089
"2018-02-11:12 AM",27.2912
"2018-02-12:12 AM",21.6936
"2018-02-13:12 AM",27.5311
"2018-02-14:12 AM",38.7118
"2018-02-15:12 AM",54.6048
"2018-02-16:12 AM",40.5336
"2018-02-17:12 AM",32.2124
"2018-02-18:12 AM",33.0618
"2018-02-19:12 AM",51.0246
"2018-02-20:12 AM",63.729
"2018-02-21:12 AM",42.6623
"2018-02-22:12 AM",38.5075
"2018-02-23:12 AM",46.4985
"2018-02-24:12 AM",44.5703
"2018-02-25:12 AM",43.9275
"2018-02-26:12 AM",39.3642
"2018-02-27:12 AM",45.1
"2018-02-28:12 AM",50.8656
"2018-03-01:12 AM",46.3759
"2018-03-02:12 AM",36.4078
"2018-03-03:12 AM",36.0291
"2018-03-04:12 AM",35.7469
"2018-03-05:12 AM",35.3271
"2018-03-06:12 AM",38.5804
"2018-03-07:12 AM",32.045
"2018-03-08:12 AM",28.2151
"2018-03-09:12 AM",29.6177
"2018-03-10:12 AM",32.8604
"2018-03-11:12 AM",33.4999
"2018-03-12:12 AM",32.7475
"2018-03-13:12 AM",31.6105
"2018-03-14:12 AM",30.0346
"2018-03-15:12 AM",38.3041
"2018-03-16:12 AM",34.0876
"2018-03-17:12 AM",36.4037
"2018-03-18:12 AM",37.4853
"2018-03-19:12 AM",42.2204
"2018-03-20:12 AM",34.5776
"2018-03-21:12 AM",32.1606
"2018-03-22:12 AM",32.0974
"2018-03-23:12 AM",35.4123
"2018-03-24:12 AM",34.1181
"2018-03-25:12 AM",33.3851
"2018-03-26:12 AM",39.7312
"2018-03-27:12 AM",51.6582
"2018-03-28:12 AM",49.879
"2018-03-29:12 AM",49.275
"2018-03-30:12 AM",40.2118
"2018-03-31:12 AM",43.8435
"2018-04-01:12 AM",38.0019
"2018-04-02:12 AM",33.7525
"2018-04-03:12 AM",50.596
"2018-04-04:12 AM",33.958
"2018-04-05:12 AM",34.8894
"2018-04-06:12 AM",38.8096
"2018-04-07:12 AM",31.3722
"2018-04-08:12 AM",32.5414
"2018-04-09:12 AM",34.9531
"2018-04-10:12 AM",35.6088
"2018-04-11:12 AM",44.1909
"2018-04-12:12 AM",58.3144
"2018-04-13:12 AM",62.3111
"2018-04-14:12 AM",60.3783
"2018-04-15:12 AM",45.7574
"2018-04-16:12 AM",33.1097
"2018-04-17:12 AM",35.4214
"2018-04-18:12 AM",40.444
"2018-04-19:12 AM",39.2542
"2018-04-20:12 AM",42.9766
"2018-04-21:12 AM",47.3682
"2018-04-22:12 AM",51.4177
"2018-04-23:12 AM",52.6584
"2018-04-24:12 AM",53.8329
"2018-04-25:12 AM",52.5007
"2018-04-26:12 AM",49.3196
"2018-04-27:12 AM",51.7357
"2018-04-28:12 AM",45.838
"2018-04-29:12 AM",43.029
"2018-04-30:12 AM",51.3826
"2018-05-01:12 AM",62.0631
"2018-05-02:12 AM",68.7002
"2018-05-03:12 AM",69.8598
"2018-05-04:12 AM",65.9511
"2018-05-05:12 AM",62.2184
"2018-05-06:12 AM",63.9644
"2018-05-07:12 AM",60.0186
"2018-05-08:12 AM",61.9482
"2018-05-09:12 AM",63.4977
"2018-05-10:12 AM",67.0501
"2018-05-11:12 AM",65.6526
"2018-05-12:12 AM",67.042
"2018-05-13:12 AM",68.0409
"2018-05-14:12 AM",74.1859
"2018-05-15:12 AM",71.7445
"2018-05-16:12 AM",67.9811
"2018-05-17:12 AM",67.7862
"2018-05-18:12 AM",66.2166
"2018-05-19:12 AM",69.1146
"2018-05-20:12 AM",68.3908
"2018-05-21:12 AM",68.2502
"2018-05-22:12 AM",69.1943
"2018-05-23:12 AM",68.157
"2018-05-24:12 AM",69.0449
"2018-05-25:12 AM",70.7763
"2018-05-26:12 AM",74.2289
"2018-05-27:12 AM",78.4072
"2018-05-28:12 AM",78.3901
"2018-05-29:12 AM",76.9285
"2018-05-30:12 AM",73.9654
"2018-05-31:12 AM",74.9388
"2018-06-01:12 AM",73.8689
"2018-06-02:12 AM",71.7303
"2018-06-03:12 AM",70.2711
"2018-06-04:12 AM",64.4821
"2018-06-05:12 AM",67.336
"2018-06-06:12 AM",65.5387
"2018-06-07:12 AM",72.5657
"2018-06-08:12 AM",75.9101
"2018-06-09:12 AM",75.9475
"2018-06-10:12 AM",72.8013
"2018-06-11:12 AM",69.7536
"2018-06-12:12 AM",71.6965
"2018-06-13:12 AM",74.0629
"2018-06-14:12 AM",70.2412
"2018-06-15:12 AM",73.8248
"2018-06-16:12 AM",79.5981
"2018-06-17:12 AM",81.3139
"2018-06-18:12 AM",80.6643
"2018-06-19:12 AM",79.5659
"2018-06-20:12 AM",74.8771
"2018-06-21:12 AM",71.7811
"2018-06-22:12 AM",69.4974
"2018-06-23:12 AM",67.5815
"2018-06-24:12 AM",71.0352
"2018-06-25:12 AM",70.4701
"2018-06-26:12 AM",71.8461
"2018-06-27:12 AM",71.1401
"2018-06-28:12 AM",76.3795
"2018-06-29:12 AM",77.5731
"2018-06-30:12 AM",79.885
"2018-07-01:12 AM",80.9195
"2018-07-02:12 AM",78.9364
"2018-07-03:12 AM",79.1208
"2018-07-04:12 AM",79.9551
"2018-07-05:12 AM",81.4356
