"DateTime","(deg F) Mean Temperature (CFSR) at Montana, 2010-01-01 to 2019-03-14"
"2016-05-09:12 AM",46.8081
"2016-05-10:12 AM",37.5456
"2016-05-11:12 AM",39.25
"2016-05-12:12 AM",44.1592
"2016-05-13:12 AM",40.4919
"2016-05-14:12 AM",42.0132
"2016-05-15:12 AM",44.7723
"2016-05-16:12 AM",48.5647
"2016-05-17:12 AM",52.516
"2016-05-18:12 AM",57.3447
"2016-05-19:12 AM",56.6481
"2016-05-20:12 AM",52.2388
"2016-05-21:12 AM",52.4764
"2016-05-22:12 AM",49.1634
"2016-05-23:12 AM",47.2937
"2016-05-24:12 AM",48.2452
"2016-05-25:12 AM",49.7833
"2016-05-26:12 AM",51.3808
"2016-05-27:12 AM",50.977
"2016-05-28:12 AM",50.1382
"2016-05-29:12 AM",53.339
"2016-05-30:12 AM",51.4132
"2016-05-31:12 AM",48.1415
"2016-06-01:12 AM",54.0277
"2016-06-02:12 AM",59.1627
"2016-06-03:12 AM",59.589
"2016-06-04:12 AM",62.3979
"2016-06-05:12 AM",65.5947
"2016-06-06:12 AM",64.9629
"2016-06-07:12 AM",67.8022
"2016-06-08:12 AM",71.1208
"2016-06-09:12 AM",68.5639
"2016-06-10:12 AM",66.0423
"2016-06-11:12 AM",61.5553
"2016-06-12:12 AM",57.6138
"2016-06-13:12 AM",59.6709
"2016-06-14:12 AM",58.0951
"2016-06-15:12 AM",51.3574
"2016-06-16:12 AM",56.3419
"2016-06-17:12 AM",56.1322
"2016-06-18:12 AM",64.2
"2016-06-19:12 AM",60.1308
"2016-06-20:12 AM",61.7778
"2016-06-21:12 AM",64.9395
"2016-06-22:12 AM",61.5427
"2016-06-23:12 AM",65.8679
"2016-06-24:12 AM",63.001
"2016-06-25:12 AM",55.3586
"2016-06-26:12 AM",60.0438
"2016-06-27:12 AM",63.7821
"2016-06-28:12 AM",67.8823
"2016-06-29:12 AM",68.4774
"2016-06-30:12 AM",68.729
"2016-07-01:12 AM",68.5116
"2016-07-02:12 AM",69.2706
"2016-07-03:12 AM",69.0431
"2016-07-04:12 AM",66.2169
"2016-07-05:12 AM",61.7236
"2016-07-06:12 AM",58.4798
"2016-07-07:12 AM",58.6926
"2016-07-08:12 AM",66.9051
"2016-07-09:12 AM",68.2212
"2016-07-10:12 AM",60.1198
"2016-07-11:12 AM",53.98
"2016-07-12:12 AM",58.1142
"2016-07-13:12 AM",59.9005
"2016-07-14:12 AM",61.3254
"2016-07-15:12 AM",62.7559
"2016-07-16:12 AM",61.0516
"2016-07-17:12 AM",61.3299
"2016-07-18:12 AM",69.3957
"2016-07-19:12 AM",74.0676
"2016-07-20:12 AM",72.8218
"2016-07-21:12 AM",71.9242
"2016-07-22:12 AM",73.3431
"2016-07-23:12 AM",67.0316
"2016-07-24:12 AM",67.2354
"2016-07-25:12 AM",71.7312
"2016-07-26:12 AM",71.6077
"2016-07-27:12 AM",68.8165
"2016-07-28:12 AM",67.3853
"2016-07-29:12 AM",68.4709
"2016-07-30:12 AM",72.8332
"2016-07-31:12 AM",73.0294
"2016-08-01:12 AM",67.4496
"2016-08-02:12 AM",70.565
"2016-08-03:12 AM",67.4758
"2016-08-04:12 AM",62.4182
"2016-08-05:12 AM",67.7842
"2016-08-06:12 AM",70.9313
"2016-08-07:12 AM",69.3196
"2016-08-08:12 AM",67.9595
"2016-08-09:12 AM",66.3901
"2016-08-10:12 AM",62.8475
"2016-08-11:12 AM",62.1156
"2016-08-12:12 AM",63.7081
"2016-08-13:12 AM",65.6395
"2016-08-14:12 AM",69.6992
"2016-08-15:12 AM",70.0311
"2016-08-16:12 AM",71.4177
"2016-08-17:12 AM",73.3633
"2016-08-18:12 AM",63.8778
"2016-08-19:12 AM",56.3405
"2016-08-20:12 AM",60.3786
"2016-08-21:12 AM",68.8285
"2016-08-22:12 AM",69.1243
"2016-08-23:12 AM",60.5521
"2016-08-24:12 AM",54.1319
"2016-08-25:12 AM",54.8571
"2016-08-26:12 AM",58.3716
"2016-08-27:12 AM",63.3711
"2016-08-28:12 AM",67.7914
"2016-08-29:12 AM",66.7155
"2016-08-30:12 AM",72.7279
"2016-08-31:12 AM",75.1017
"2016-09-01:12 AM",73.8563
"2016-09-02:12 AM",68.1832
"2016-09-03:12 AM",59.6248
"2016-09-04:12 AM",51.7822
"2016-09-05:12 AM",48.3688
"2016-09-06:12 AM",51.5008
"2016-09-07:12 AM",54.3637
"2016-09-08:12 AM",55.8423
"2016-09-09:12 AM",51.5856
"2016-09-10:12 AM",57.3692
"2016-09-11:12 AM",57.9819
"2016-09-12:12 AM",43.1364
"2016-09-13:12 AM",43.7509
"2016-09-14:12 AM",50.4473
"2016-09-15:12 AM",55.1493
"2016-09-16:12 AM",58.055
"2016-09-17:12 AM",60.5057
"2016-09-18:12 AM",59.3771
"2016-09-19:12 AM",56.6618
"2016-09-20:12 AM",56.7559
"2016-09-21:12 AM",51.1731
"2016-09-22:12 AM",49.1052
"2016-09-23:12 AM",49.6121
"2016-09-24:12 AM",48.0882
"2016-09-25:12 AM",49.6881
"2016-09-26:12 AM",55.517
"2016-09-27:12 AM",62.1349
"2016-09-28:12 AM",58.6425
"2016-09-29:12 AM",61.2126
"2016-09-30:12 AM",63.0486
"2016-10-01:12 AM",60.692
"2016-10-02:12 AM",53.7436
"2016-10-03:12 AM",48.1464
"2016-10-04:12 AM",40.9055
"2016-10-05:12 AM",37.7886
"2016-10-06:12 AM",36.8371
"2016-10-07:12 AM",36.7002
"2016-10-08:12 AM",44.6025
"2016-10-09:12 AM",52.6384
"2016-10-10:12 AM",41.3371
"2016-10-11:12 AM",30.7114
"2016-10-12:12 AM",29.6539
"2016-10-13:12 AM",38.7374
"2016-10-14:12 AM",49.3453
"2016-10-15:12 AM",47.656
"2016-10-16:12 AM",48.992
"2016-10-17:12 AM",43.6399
"2016-10-18:12 AM",41.8496
"2016-10-19:12 AM",39.5458
"2016-10-20:12 AM",40.5154
"2016-10-21:12 AM",46.0558
"2016-10-22:12 AM",45.6348
"2016-10-23:12 AM",42.8837
"2016-10-24:12 AM",45.7551
"2016-10-25:12 AM",47.6337
"2016-10-26:12 AM",48.5767
"2016-10-27:12 AM",52.7212
"2016-10-28:12 AM",49.9528
"2016-10-29:12 AM",40.7606
"2016-10-30:12 AM",44.2645
"2016-10-31:12 AM",45.1233
"2016-11-01:12 AM",41.6241
"2016-11-02:12 AM",42.4589
"2016-11-03:12 AM",45.7871
"2016-11-04:12 AM",46.5341
"2016-11-05:12 AM",46.551
"2016-11-06:12 AM",46.4115
"2016-11-07:12 AM",42.2479
"2016-11-08:12 AM",45.7749
"2016-11-09:12 AM",49.7966
"2016-11-10:12 AM",45.3189
"2016-11-11:12 AM",44.3197
"2016-11-12:12 AM",48.4698
"2016-11-13:12 AM",46.5935
"2016-11-14:12 AM",46.729
"2016-11-15:12 AM",46.008
"2016-11-16:12 AM",39.9585
"2016-11-17:12 AM",29.314
"2016-11-18:12 AM",25.1704
"2016-11-19:12 AM",28.3861
"2016-11-20:12 AM",34.2324
"2016-11-21:12 AM",37.0708
"2016-11-22:12 AM",33.6889
"2016-11-23:12 AM",31.9762
"2016-11-24:12 AM",32.0074
"2016-11-25:12 AM",32.9526
"2016-11-26:12 AM",34.4701
"2016-11-27:12 AM",34.1109
"2016-11-28:12 AM",30.2295
"2016-11-29:12 AM",25.6665
"2016-11-30:12 AM",22.1801
"2016-12-01:12 AM",24.9305
"2016-12-02:12 AM",24.7143
"2016-12-03:12 AM",27.5855
"2016-12-04:12 AM",28.5802
"2016-12-05:12 AM",17.6151
"2016-12-06:12 AM",2.3652
"2016-12-07:12 AM",-6.2327
"2016-12-08:12 AM",-5.4274
"2016-12-09:12 AM",0.4564
"2016-12-10:12 AM",9.163
"2016-12-11:12 AM",8.8977
"2016-12-12:12 AM",7.8123
"2016-12-13:12 AM",6.7789
"2016-12-14:12 AM",2.5178
"2016-12-15:12 AM",10.3341
"2016-12-16:12 AM",-1.5594
"2016-12-17:12 AM",-13.4126
"2016-12-18:12 AM",3.3985
"2016-12-19:12 AM",17.9983
"2016-12-20:12 AM",26.2128
"2016-12-21:12 AM",22.9564
"2016-12-22:12 AM",19.4844
"2016-12-23:12 AM",19.6704
"2016-12-24:12 AM",18.5709
"2016-12-25:12 AM",9.4708
"2016-12-26:12 AM",9.6175
"2016-12-27:12 AM",17.9726
"2016-12-28:12 AM",21.4689
"2016-12-29:12 AM",17.5465
"2016-12-30:12 AM",24.4544
"2016-12-31:12 AM",16.0173
"2017-01-01:12 AM",10.3505
"2017-01-02:12 AM",1.1082
"2017-01-03:12 AM",-10.2937
"2017-01-04:12 AM",-8.7047
"2017-01-05:12 AM",-6.1262
"2017-01-06:12 AM",3.4642
"2017-01-07:12 AM",1.8572
"2017-01-08:12 AM",9.1346
"2017-01-09:12 AM",16.6228
"2017-01-10:12 AM",8.0292
"2017-01-11:12 AM",-4.396
"2017-01-12:12 AM",0.252
"2017-01-13:12 AM",6.408
"2017-01-14:12 AM",8.955
"2017-01-15:12 AM",13.6843
"2017-01-16:12 AM",14.4696
"2017-01-17:12 AM",24.6157
"2017-01-18:12 AM",30.9276
"2017-01-19:12 AM",30.9715
"2017-01-20:12 AM",28.184
"2017-01-21:12 AM",21.9999
"2017-01-22:12 AM",22.773
"2017-01-23:12 AM",20.6913
"2017-01-24:12 AM",14.3962
"2017-01-25:12 AM",13.2834
"2017-01-26:12 AM",15.1387
"2017-01-27:12 AM",19.1599
"2017-01-28:12 AM",25.4057
"2017-01-29:12 AM",30.0907
"2017-01-30:12 AM",28.5017
"2017-01-31:12 AM",21.5694
"2017-02-01:12 AM",8.5791
"2017-02-02:12 AM",-0.0278
"2017-02-03:12 AM",7.8463
"2017-02-04:12 AM",17.5604
"2017-02-05:12 AM",21.0087
"2017-02-06:12 AM",16.0756
"2017-02-07:12 AM",6.9206
"2017-02-08:12 AM",4.1889
"2017-02-09:12 AM",24.9629
"2017-02-10:12 AM",34.6262
"2017-02-11:12 AM",27.4516
"2017-02-12:12 AM",23.5188
"2017-02-13:12 AM",27.0442
"2017-02-14:12 AM",29.2879
"2017-02-15:12 AM",33.3873
"2017-02-16:12 AM",37.1277
"2017-02-17:12 AM",36.9477
"2017-02-18:12 AM",34.0198
"2017-02-19:12 AM",36.4631
"2017-02-20:12 AM",34.6059
"2017-02-21:12 AM",37.1894
"2017-02-22:12 AM",30.358
"2017-02-23:12 AM",24.5602
"2017-02-24:12 AM",20.3058
"2017-02-25:12 AM",17.92
"2017-02-26:12 AM",19.6759
"2017-02-27:12 AM",16.9659
"2017-02-28:12 AM",18.8388
"2017-03-01:12 AM",20.9311
"2017-03-02:12 AM",25.2099
"2017-03-03:12 AM",31.7291
"2017-03-04:12 AM",34.693
"2017-03-05:12 AM",33.3097
"2017-03-06:12 AM",22.9446
"2017-03-07:12 AM",21.8215
"2017-03-08:12 AM",26.1034
"2017-03-09:12 AM",21.9079
"2017-03-10:12 AM",20.3405
"2017-03-11:12 AM",21.6347
"2017-03-12:12 AM",25.3018
"2017-03-13:12 AM",24.9397
"2017-03-14:12 AM",32.9441
"2017-03-15:12 AM",38.9689
"2017-03-16:12 AM",40.1454
"2017-03-17:12 AM",34.4192
"2017-03-18:12 AM",43.1474
"2017-03-19:12 AM",43.5445
"2017-03-20:12 AM",34.5229
"2017-03-21:12 AM",33.6061
"2017-03-22:12 AM",40.2435
"2017-03-23:12 AM",41.3407
"2017-03-24:12 AM",40.2285
"2017-03-25:12 AM",42.3441
"2017-03-26:12 AM",39.9427
"2017-03-27:12 AM",41.0565
"2017-03-28:12 AM",39.6761
"2017-03-29:12 AM",40.9197
"2017-03-30:12 AM",44.2996
"2017-03-31:12 AM",41.1607
"2017-04-01:12 AM",41.5956
"2017-04-02:12 AM",43.1742
"2017-04-03:12 AM",34.6651
"2017-04-04:12 AM",33.3648
"2017-04-05:12 AM",37.7578
"2017-04-06:12 AM",45.0937
"2017-04-07:12 AM",49.6884
"2017-04-08:12 AM",44.6115
"2017-04-09:12 AM",36.0613
"2017-04-10:12 AM",33.123
"2017-04-11:12 AM",36.1978
"2017-04-12:12 AM",40.9903
"2017-04-13:12 AM",46.8772
"2017-04-14:12 AM",44.0065
"2017-04-15:12 AM",37.7177
"2017-04-16:12 AM",35.559
"2017-04-17:12 AM",38.2746
"2017-04-18:12 AM",43.2081
"2017-04-19:12 AM",44.0578
"2017-04-20:12 AM",42.9852
"2017-04-21:12 AM",41.7918
"2017-04-22:12 AM",41.9841
"2017-04-23:12 AM",43.7646
"2017-04-24:12 AM",40.4272
"2017-04-25:12 AM",36.1384
"2017-04-26:12 AM",36.9601
"2017-04-27:12 AM",37.1838
"2017-04-28:12 AM",37.4081
"2017-04-29:12 AM",39.8134
"2017-04-30:12 AM",43.2367
"2017-05-01:12 AM",42.4987
"2017-05-02:12 AM",41.9513
"2017-05-03:12 AM",44.4367
"2017-05-04:12 AM",54.6908
"2017-05-05:12 AM",60.9683
"2017-05-06:12 AM",61.183
"2017-05-07:12 AM",55.3183
"2017-05-08:12 AM",46.8865
"2017-05-09:12 AM",49.7565
"2017-05-10:12 AM",52.907
"2017-05-11:12 AM",58.2316
"2017-05-12:12 AM",61.1629
"2017-05-13:12 AM",48.9875
"2017-05-14:12 AM",43.8593
"2017-05-15:12 AM",44.5548
"2017-05-16:12 AM",45.8348
"2017-05-17:12 AM",43.678
"2017-05-18:12 AM",43.4716
"2017-05-19:12 AM",44.9483
"2017-05-20:12 AM",48.2922
"2017-05-21:12 AM",50.92
"2017-05-22:12 AM",51.6355
"2017-05-23:12 AM",55.5517
"2017-05-24:12 AM",54.5715
"2017-05-25:12 AM",46.7805
"2017-05-26:12 AM",48.4563
"2017-05-27:12 AM",54.0122
"2017-05-28:12 AM",56.9658
"2017-05-29:12 AM",55.9234
"2017-05-30:12 AM",57.8493
"2017-05-31:12 AM",61.4026
"2017-06-01:12 AM",65.1099
"2017-06-02:12 AM",61.0054
"2017-06-03:12 AM",62.1585
"2017-06-04:12 AM",67.9422
"2017-06-05:12 AM",62.0319
"2017-06-06:12 AM",58.4346
"2017-06-07:12 AM",63.6807
"2017-06-08:12 AM",68.0581
"2017-06-09:12 AM",62.1354
"2017-06-10:12 AM",54.1715
"2017-06-11:12 AM",53.3451
"2017-06-12:12 AM",57.7459
"2017-06-13:12 AM",55.0431
"2017-06-14:12 AM",54.4105
"2017-06-15:12 AM",56.2802
"2017-06-16:12 AM",58.3624
"2017-06-17:12 AM",55.8025
"2017-06-18:12 AM",55.9157
"2017-06-19:12 AM",61.3227
"2017-06-20:12 AM",66.6459
"2017-06-21:12 AM",64.6839
"2017-06-22:12 AM",55.6653
"2017-06-23:12 AM",52.808
"2017-06-24:12 AM",55.9962
"2017-06-25:12 AM",60.715
"2017-06-26:12 AM",67.3452
"2017-06-27:12 AM",67.7093
"2017-06-28:12 AM",62.5397
"2017-06-29:12 AM",58.1097
"2017-06-30:12 AM",60.3666
"2017-07-01:12 AM",67.6261
"2017-07-02:12 AM",70.4467
"2017-07-03:12 AM",72.4033
"2017-07-04:12 AM",71.811
"2017-07-05:12 AM",74.9059
"2017-07-06:12 AM",75.1339
"2017-07-07:12 AM",75.3166
"2017-07-08:12 AM",77.9
"2017-07-09:12 AM",76.829
"2017-07-10:12 AM",74.8321
"2017-07-11:12 AM",68.5832
"2017-07-12:12 AM",67.2631
"2017-07-13:12 AM",72.5785
"2017-07-14:12 AM",77.3681
"2017-07-15:12 AM",75.6828
"2017-07-16:12 AM",75.241
"2017-07-17:12 AM",67.9757
"2017-07-18:12 AM",68.2563
"2017-07-19:12 AM",72.9466
"2017-07-20:12 AM",73.9546
"2017-07-21:12 AM",70.5911
"2017-07-22:12 AM",68.3647
"2017-07-23:12 AM",73.4365
"2017-07-24:12 AM",74.3295
"2017-07-25:12 AM",68.1822
"2017-07-26:12 AM",70.3911
"2017-07-27:12 AM",72.9734
"2017-07-28:12 AM",72.9358
"2017-07-29:12 AM",75.4281
"2017-07-30:12 AM",75.6232
"2017-07-31:12 AM",75.2817
"2017-08-01:12 AM",72.3902
"2017-08-02:12 AM",65.4762
"2017-08-03:12 AM",63.4035
"2017-08-04:12 AM",68.1634
"2017-08-05:12 AM",64.1386
"2017-08-06:12 AM",61.5308
"2017-08-07:12 AM",64.1323
"2017-08-08:12 AM",66.9407
"2017-08-09:12 AM",63.9118
"2017-08-10:12 AM",65.0156
"2017-08-11:12 AM",68.5566
"2017-08-12:12 AM",67.5457
"2017-08-13:12 AM",65.6101
"2017-08-14:12 AM",62.9094
"2017-08-15:12 AM",62.1135
"2017-08-16:12 AM",65.4037
"2017-08-17:12 AM",68.4171
"2017-08-18:12 AM",68.8852
"2017-08-19:12 AM",68.929
"2017-08-20:12 AM",63.5243
"2017-08-21:12 AM",64.6489
"2017-08-22:12 AM",67.3435
"2017-08-23:12 AM",71.6362
"2017-08-24:12 AM",71.5467
"2017-08-25:12 AM",67.3752
"2017-08-26:12 AM",67.5714
"2017-08-27:12 AM",69.0073
"2017-08-28:12 AM",73.3399
"2017-08-29:12 AM",74.7309
"2017-08-30:12 AM",75.2576
"2017-08-31:12 AM",73.7323
"2017-09-01:12 AM",69.3331
"2017-09-02:12 AM",71.8689
"2017-09-03:12 AM",73.4841
"2017-09-04:12 AM",62.541
"2017-09-05:12 AM",58.8434
"2017-09-06:12 AM",64.566
"2017-09-07:12 AM",67.8556
"2017-09-08:12 AM",70.5805
"2017-09-09:12 AM",72.8757
"2017-09-10:12 AM",70.4219
"2017-09-11:12 AM",68.8525
"2017-09-12:12 AM",70.6928
"2017-09-13:12 AM",65.9043
"2017-09-14:12 AM",50.3253
"2017-09-15:12 AM",41.6619
"2017-09-16:12 AM",41.5742
"2017-09-17:12 AM",46.366
"2017-09-18:12 AM",51.906
"2017-09-19:12 AM",48.0418
"2017-09-20:12 AM",45.7536
"2017-09-21:12 AM",45.7455
"2017-09-22:12 AM",40.123
"2017-09-23:12 AM",39.9355
"2017-09-24:12 AM",42.0244
"2017-09-25:12 AM",44.4605
"2017-09-26:12 AM",49.2332
"2017-09-27:12 AM",53.6313
"2017-09-28:12 AM",54.8429
"2017-09-29:12 AM",56.1625
"2017-09-30:12 AM",55.1833
"2017-10-01:12 AM",45.8755
"2017-10-02:12 AM",37.6419
"2017-10-03:12 AM",32.4088
"2017-10-04:12 AM",33.7262
"2017-10-05:12 AM",40.7206
"2017-10-06:12 AM",45.2426
"2017-10-07:12 AM",47.1945
"2017-10-08:12 AM",39.313
"2017-10-09:12 AM",37.5197
"2017-10-10:12 AM",43.7358
"2017-10-11:12 AM",45.6199
"2017-10-12:12 AM",39.5249
"2017-10-13:12 AM",36.4048
"2017-10-14:12 AM",34.5085
"2017-10-15:12 AM",39.8361
"2017-10-16:12 AM",47.8476
"2017-10-17:12 AM",52.9432
"2017-10-18:12 AM",49.5612
"2017-10-19:12 AM",54.1323
"2017-10-20:12 AM",51.0559
"2017-10-21:12 AM",40.7082
"2017-10-22:12 AM",44.9708
"2017-10-23:12 AM",42.5329
"2017-10-24:12 AM",44.4803
"2017-10-25:12 AM",51.4693
"2017-10-26:12 AM",36.4869
"2017-10-27:12 AM",35.5163
"2017-10-28:12 AM",44.6322
"2017-10-29:12 AM",41.3535
"2017-10-30:12 AM",28.0765
"2017-10-31:12 AM",32.3319
"2017-11-01:12 AM",33.7854
"2017-11-02:12 AM",26.3826
"2017-11-03:12 AM",25.2982
"2017-11-04:12 AM",22.7671
"2017-11-05:12 AM",21.5265
"2017-11-06:12 AM",14.9311
"2017-11-07:12 AM",16.2351
"2017-11-08:12 AM",21.394
"2017-11-09:12 AM",21.1987
"2017-11-10:12 AM",29.8389
"2017-11-11:12 AM",29.3004
"2017-11-12:12 AM",29.2231
"2017-11-13:12 AM",34.0284
"2017-11-14:12 AM",33.6189
"2017-11-15:12 AM",27.696
"2017-11-16:12 AM",34.329
"2017-11-17:12 AM",30.529
"2017-11-18:12 AM",28.0645
"2017-11-19:12 AM",30.4669
"2017-11-20:12 AM",36.3389
"2017-11-21:12 AM",27.3981
"2017-11-22:12 AM",41.4982
"2017-11-23:12 AM",47.8292
"2017-11-24:12 AM",41.1523
"2017-11-25:12 AM",35.114
"2017-11-26:12 AM",41.4007
"2017-11-27:12 AM",41.5924
"2017-11-28:12 AM",32.0302
"2017-11-29:12 AM",33.5503
"2017-11-30:12 AM",30.3129
"2017-12-01:12 AM",31.7881
"2017-12-02:12 AM",32.0896
"2017-12-03:12 AM",32.3521
"2017-12-04:12 AM",23.862
"2017-12-05:12 AM",24.1003
"2017-12-06:12 AM",22.3099
"2017-12-07:12 AM",26.0026
"2017-12-08:12 AM",29.8884
"2017-12-09:12 AM",30.5501
"2017-12-10:12 AM",32.5513
"2017-12-11:12 AM",31.7118
"2017-12-12:12 AM",34.5565
"2017-12-13:12 AM",31.8502
"2017-12-14:12 AM",27.8769
"2017-12-15:12 AM",31.0897
"2017-12-16:12 AM",28.9375
"2017-12-17:12 AM",23.5893
"2017-12-18:12 AM",31.8911
"2017-12-19:12 AM",27.8958
"2017-12-20:12 AM",22.3956
"2017-12-21:12 AM",12.9052
"2017-12-22:12 AM",14.9729
"2017-12-23:12 AM",5.3559
"2017-12-24:12 AM",4.0114
"2017-12-25:12 AM",-2.0747
"2017-12-26:12 AM",-6.9464
"2017-12-27:12 AM",6.903
"2017-12-28:12 AM",8.0692
"2017-12-29:12 AM",4.4685
"2017-12-30:12 AM",-1.8233
"2017-12-31:12 AM",-8.5135
"2018-01-01:12 AM",-5.1763
"2018-01-02:12 AM",10.9762
"2018-01-03:12 AM",20.939
"2018-01-04:12 AM",21.4786
"2018-01-05:12 AM",25.2514
"2018-01-06:12 AM",31.3682
"2018-01-07:12 AM",29.0093
"2018-01-08:12 AM",29.5093
"2018-01-09:12 AM",31.278
"2018-01-10:12 AM",18.2327
"2018-01-11:12 AM",5.403
"2018-01-12:12 AM",8.249
"2018-01-13:12 AM",19.9405
"2018-01-14:12 AM",25.8795
"2018-01-15:12 AM",6.9687
"2018-01-16:12 AM",14.6701
"2018-01-17:12 AM",27.0349
"2018-01-18:12 AM",32.416
"2018-01-19:12 AM",30.6169
"2018-01-20:12 AM",23.9875
"2018-01-21:12 AM",20.9889
"2018-01-22:12 AM",22.1572
"2018-01-23:12 AM",22.5666
"2018-01-24:12 AM",26.1912
"2018-01-25:12 AM",28.5078
"2018-01-26:12 AM",23.7007
"2018-01-27:12 AM",17.5638
"2018-01-28:12 AM",18.6573
"2018-01-29:12 AM",27.3308
"2018-01-30:12 AM",32.5485
"2018-01-31:12 AM",22.0501
"2018-02-01:12 AM",10.9746
"2018-02-02:12 AM",23.4599
"2018-02-03:12 AM",21.7884
"2018-02-04:12 AM",10.2749
"2018-02-05:12 AM",13.8553
"2018-02-06:12 AM",14.2765
"2018-02-07:12 AM",18.9856
"2018-02-08:12 AM",19.4644
"2018-02-09:12 AM",2.7334
"2018-02-10:12 AM",3.4794
"2018-02-11:12 AM",10.0171
"2018-02-12:12 AM",-4.1411
"2018-02-13:12 AM",14.0099
"2018-02-14:12 AM",27.5239
"2018-02-15:12 AM",12.6646
"2018-02-16:12 AM",17.1675
"2018-02-17:12 AM",18.5099
"2018-02-18:12 AM",10.0314
"2018-02-19:12 AM",-2.6037
"2018-02-20:12 AM",-6.4035
"2018-02-21:12 AM",-0.1469
"2018-02-22:12 AM",3.8862
"2018-02-23:12 AM",3.7414
"2018-02-24:12 AM",14.6282
"2018-02-25:12 AM",19.2052
"2018-02-26:12 AM",22.6571
"2018-02-27:12 AM",15.9795
"2018-02-28:12 AM",19.5703
"2018-03-01:12 AM",21.06
"2018-03-02:12 AM",24.2121
"2018-03-03:12 AM",23.2234
"2018-03-04:12 AM",19.9818
"2018-03-05:12 AM",17.9989
"2018-03-06:12 AM",16.7394
"2018-03-07:12 AM",20.0638
"2018-03-08:12 AM",26.9164
"2018-03-09:12 AM",30.4903
"2018-03-10:12 AM",26.1459
"2018-03-11:12 AM",23.1051
"2018-03-12:12 AM",26.202
"2018-03-13:12 AM",29.8216
"2018-03-14:12 AM",31.6269
"2018-03-15:12 AM",31.8765
"2018-03-16:12 AM",29.6154
"2018-03-17:12 AM",27.7257
"2018-03-18:12 AM",28.3127
"2018-03-19:12 AM",26.6655
"2018-03-20:12 AM",28.191
"2018-03-21:12 AM",29.2789
"2018-03-22:12 AM",32.4574
"2018-03-23:12 AM",34.4754
"2018-03-24:12 AM",32.9333
"2018-03-25:12 AM",28.1557
"2018-03-26:12 AM",26.5323
"2018-03-27:12 AM",30.942
"2018-03-28:12 AM",32.5218
"2018-03-29:12 AM",30.1545
"2018-03-30:12 AM",31.217
"2018-03-31:12 AM",18.2386
"2018-04-01:12 AM",20.7378
"2018-04-02:12 AM",21.6567
"2018-04-03:12 AM",17.884
"2018-04-04:12 AM",27.2529
"2018-04-05:12 AM",26.5775
"2018-04-06:12 AM",16.4358
"2018-04-07:12 AM",23.2731
"2018-04-08:12 AM",29.2878
"2018-04-09:12 AM",31.0642
"2018-04-10:12 AM",37.2301
"2018-04-11:12 AM",39.9686
"2018-04-12:12 AM",33.7086
"2018-04-13:12 AM",30.5002
"2018-04-14:12 AM",34.542
"2018-04-15:12 AM",38.9539
"2018-04-16:12 AM",40.3569
"2018-04-17:12 AM",34.7785
"2018-04-18:12 AM",35.7454
"2018-04-19:12 AM",39.7692
"2018-04-20:12 AM",44.4573
"2018-04-21:12 AM",47.1519
"2018-04-22:12 AM",45.8091
"2018-04-23:12 AM",40.2523
"2018-04-24:12 AM",40.2318
"2018-04-25:12 AM",45.3146
"2018-04-26:12 AM",48.4871
"2018-04-27:12 AM",53.1424
"2018-04-28:12 AM",54.5581
"2018-04-29:12 AM",52.1037
"2018-04-30:12 AM",42.4947
"2018-05-01:12 AM",42.9611
"2018-05-02:12 AM",45.1382
"2018-05-03:12 AM",51.116
"2018-05-04:12 AM",56.0482
"2018-05-05:12 AM",57.4457
"2018-05-06:12 AM",58.9629
"2018-05-07:12 AM",57.4806
"2018-05-08:12 AM",55.4112
"2018-05-09:12 AM",55.0836
"2018-05-10:12 AM",49.1259
"2018-05-11:12 AM",42.154
"2018-05-12:12 AM",43.1893
"2018-05-13:12 AM",48.6963
"2018-05-14:12 AM",55.3444
"2018-05-15:12 AM",59.7702
"2018-05-16:12 AM",61.7823
"2018-05-17:12 AM",58.057
"2018-05-18:12 AM",46.4167
"2018-05-19:12 AM",45.977
"2018-05-20:12 AM",52.5722
"2018-05-21:12 AM",57.38
"2018-05-22:12 AM",59.1944
"2018-05-23:12 AM",58.3689
"2018-05-24:12 AM",59.8017
"2018-05-25:12 AM",63.5425
"2018-05-26:12 AM",64.3275
"2018-05-27:12 AM",62.1156
"2018-05-28:12 AM",59.6937
"2018-05-29:12 AM",60.8455
"2018-05-30:12 AM",60.4598
"2018-05-31:12 AM",55.902
"2018-06-01:12 AM",51.2659
"2018-06-02:12 AM",52.3497
"2018-06-03:12 AM",59.6298
"2018-06-04:12 AM",64.3167
"2018-06-05:12 AM",58.9543
"2018-06-06:12 AM",60.1335
"2018-06-07:12 AM",63.0817
"2018-06-08:12 AM",64.197
"2018-06-09:12 AM",66.9508
"2018-06-10:12 AM",56.0066
"2018-06-11:12 AM",47.4301
"2018-06-12:12 AM",50.7956
"2018-06-13:12 AM",60.7226
"2018-06-14:12 AM",58.9719
"2018-06-15:12 AM",53.4078
"2018-06-16:12 AM",50.7286
"2018-06-17:12 AM",52.5304
"2018-06-18:12 AM",53.6635
"2018-06-19:12 AM",55.1338
"2018-06-20:12 AM",58.3446
"2018-06-21:12 AM",62.7089
"2018-06-22:12 AM",62.2308
"2018-06-23:12 AM",59.3303
"2018-06-24:12 AM",60.2049
"2018-06-25:12 AM",64.9173
