"DateTime","(deg F) Mean Temperature (CFSR) at New York, 2010-01-01 to 2019-03-14"
"2016-05-19:12 AM",51.0343
"2016-05-20:12 AM",54.3954
"2016-05-21:12 AM",54.3081
"2016-05-22:12 AM",55.0555
"2016-05-23:12 AM",58.9797
"2016-05-24:12 AM",60.0256
"2016-05-25:12 AM",63.3796
"2016-05-26:12 AM",67.0901
"2016-05-27:12 AM",69.4299
"2016-05-28:12 AM",72.3043
"2016-05-29:12 AM",71.3782
"2016-05-30:12 AM",68.2741
"2016-05-31:12 AM",65.0334
"2016-06-01:12 AM",63.1175
"2016-06-02:12 AM",66.3174
"2016-06-03:12 AM",65.5572
"2016-06-04:12 AM",64.4679
"2016-06-05:12 AM",63.99
"2016-06-06:12 AM",64.2616
"2016-06-07:12 AM",61.2644
"2016-06-08:12 AM",50.7772
"2016-06-09:12 AM",52.4511
"2016-06-10:12 AM",54.7828
"2016-06-11:12 AM",60.5502
"2016-06-12:12 AM",57.4214
"2016-06-13:12 AM",53.6614
"2016-06-14:12 AM",56.3389
"2016-06-15:12 AM",62.7636
"2016-06-16:12 AM",66.9618
"2016-06-17:12 AM",65.7147
"2016-06-18:12 AM",66.717
"2016-06-19:12 AM",69.5953
"2016-06-20:12 AM",72.7102
"2016-06-21:12 AM",66.1078
"2016-06-22:12 AM",61.7133
"2016-06-23:12 AM",61.1469
"2016-06-24:12 AM",64.1635
"2016-06-25:12 AM",67.6171
"2016-06-26:12 AM",72.4026
"2016-06-27:12 AM",70.547
"2016-06-28:12 AM",68.0578
"2016-06-29:12 AM",63.9331
"2016-06-30:12 AM",65.5669
"2016-07-01:12 AM",65.9343
"2016-07-02:12 AM",62.5827
"2016-07-03:12 AM",64.8277
"2016-07-04:12 AM",67.6042
"2016-07-05:12 AM",71.5357
"2016-07-06:12 AM",73.9539
"2016-07-07:12 AM",74.5018
"2016-07-08:12 AM",71.1054
"2016-07-09:12 AM",67.4047
"2016-07-10:12 AM",63.8604
"2016-07-11:12 AM",65.5885
"2016-07-12:12 AM",70.6795
"2016-07-13:12 AM",75.7062
"2016-07-14:12 AM",75.0101
"2016-07-15:12 AM",73.7559
"2016-07-16:12 AM",67.5561
"2016-07-17:12 AM",69.1549
"2016-07-18:12 AM",73.9909
"2016-07-19:12 AM",65.8368
"2016-07-20:12 AM",65.1351
"2016-07-21:12 AM",71.2058
"2016-07-22:12 AM",78.1144
"2016-07-23:12 AM",74.7487
"2016-07-24:12 AM",70.9547
"2016-07-25:12 AM",72.889
"2016-07-26:12 AM",71.425
"2016-07-27:12 AM",72.2197
"2016-07-28:12 AM",72.9817
"2016-07-29:12 AM",71.5321
"2016-07-30:12 AM",68.6786
"2016-07-31:12 AM",67.8267
"2016-08-01:12 AM",67.2631
"2016-08-02:12 AM",68.5596
"2016-08-03:12 AM",69.7487
"2016-08-04:12 AM",72.8472
"2016-08-05:12 AM",74.9316
"2016-08-06:12 AM",72.3538
"2016-08-07:12 AM",68.6473
"2016-08-08:12 AM",67.2913
"2016-08-09:12 AM",70.5882
"2016-08-10:12 AM",74.2422
"2016-08-11:12 AM",77.1816
"2016-08-12:12 AM",77.7931
"2016-08-13:12 AM",77.5222
"2016-08-14:12 AM",74.2062
"2016-08-15:12 AM",70.2907
"2016-08-16:12 AM",70.914
"2016-08-17:12 AM",69.9181
"2016-08-18:12 AM",70.1755
"2016-08-19:12 AM",69.7019
"2016-08-20:12 AM",73.081
"2016-08-21:12 AM",70.439
"2016-08-22:12 AM",61.4253
"2016-08-23:12 AM",63.0066
"2016-08-24:12 AM",69.969
"2016-08-25:12 AM",72.0127
"2016-08-26:12 AM",72.7372
"2016-08-27:12 AM",69.7752
"2016-08-28:12 AM",73.5571
"2016-08-29:12 AM",68.4727
"2016-08-30:12 AM",66.0661
"2016-08-31:12 AM",69.0951
"2016-09-01:12 AM",65.0739
"2016-09-02:12 AM",61.3881
"2016-09-03:12 AM",59.5828
"2016-09-04:12 AM",62.2882
"2016-09-05:12 AM",65.7471
"2016-09-06:12 AM",67.7106
"2016-09-07:12 AM",71.7625
"2016-09-08:12 AM",74.0428
"2016-09-09:12 AM",72.4512
"2016-09-10:12 AM",72.9423
"2016-09-11:12 AM",65.5844
"2016-09-12:12 AM",58.4951
"2016-09-13:12 AM",65.0221
"2016-09-14:12 AM",64.5363
"2016-09-15:12 AM",54.502
"2016-09-16:12 AM",58.5169
"2016-09-17:12 AM",64.5775
"2016-09-18:12 AM",68.7958
"2016-09-19:12 AM",67.4051
"2016-09-20:12 AM",67.6605
"2016-09-21:12 AM",64.341
"2016-09-22:12 AM",66.142
"2016-09-23:12 AM",64.6641
"2016-09-24:12 AM",53.1145
"2016-09-25:12 AM",48.8025
"2016-09-26:12 AM",55.1043
"2016-09-27:12 AM",58.6711
"2016-09-28:12 AM",57.6966
"2016-09-29:12 AM",56.136
"2016-09-30:12 AM",54.4032
"2016-10-01:12 AM",54.5432
"2016-10-02:12 AM",56.5716
"2016-10-03:12 AM",57.3775
"2016-10-04:12 AM",57.3613
"2016-10-05:12 AM",57.2652
"2016-10-06:12 AM",57.3845
"2016-10-07:12 AM",59.8701
"2016-10-08:12 AM",58.0829
"2016-10-09:12 AM",49.8985
"2016-10-10:12 AM",42.2857
"2016-10-11:12 AM",47.3623
"2016-10-12:12 AM",54.7057
"2016-10-13:12 AM",52.8811
"2016-10-14:12 AM",42.512
"2016-10-15:12 AM",48.3082
"2016-10-16:12 AM",59.0419
"2016-10-17:12 AM",62.2863
"2016-10-18:12 AM",67.4938
"2016-10-19:12 AM",59.2457
"2016-10-20:12 AM",53.7354
"2016-10-21:12 AM",53.9046
"2016-10-22:12 AM",40.5012
"2016-10-23:12 AM",42.6843
"2016-10-24:12 AM",43.0763
"2016-10-25:12 AM",38.1796
"2016-10-26:12 AM",34.0866
"2016-10-27:12 AM",35.4789
"2016-10-28:12 AM",36.6076
"2016-10-29:12 AM",46.9652
"2016-10-30:12 AM",47.8225
"2016-10-31:12 AM",37.8374
"2016-11-01:12 AM",42.9217
"2016-11-02:12 AM",53.8693
"2016-11-03:12 AM",52.7155
"2016-11-04:12 AM",42.4944
"2016-11-05:12 AM",44.6461
"2016-11-06:12 AM",42.1707
"2016-11-07:12 AM",40.1185
"2016-11-08:12 AM",46.6362
"2016-11-09:12 AM",44.7915
"2016-11-10:12 AM",40.3668
"2016-11-11:12 AM",41.4673
"2016-11-12:12 AM",34.3047
"2016-11-13:12 AM",40.8992
"2016-11-14:12 AM",42.094
"2016-11-15:12 AM",43.0873
"2016-11-16:12 AM",44.7156
"2016-11-17:12 AM",43.9644
"2016-11-18:12 AM",46.3447
"2016-11-19:12 AM",48.2056
"2016-11-20:12 AM",31.4744
"2016-11-21:12 AM",25.5956
"2016-11-22:12 AM",27.3976
"2016-11-23:12 AM",25.5331
"2016-11-24:12 AM",33.0616
"2016-11-25:12 AM",36.9761
"2016-11-26:12 AM",35.9944
"2016-11-27:12 AM",34.083
"2016-11-28:12 AM",35.163
"2016-11-29:12 AM",43.4394
"2016-11-30:12 AM",47.4208
"2016-12-01:12 AM",41.571
"2016-12-02:12 AM",37.7029
"2016-12-03:12 AM",33.6785
"2016-12-04:12 AM",30.682
"2016-12-05:12 AM",33.8013
"2016-12-06:12 AM",34.6278
"2016-12-07:12 AM",34.4329
"2016-12-08:12 AM",31.4015
"2016-12-09:12 AM",24.8909
"2016-12-10:12 AM",20.9523
"2016-12-11:12 AM",22.7082
"2016-12-12:12 AM",31.0069
"2016-12-13:12 AM",28.6252
"2016-12-14:12 AM",22.793
"2016-12-15:12 AM",13.8139
"2016-12-16:12 AM",9.324
"2016-12-17:12 AM",23.9036
"2016-12-18:12 AM",29.3194
"2016-12-19:12 AM",11.3801
"2016-12-20:12 AM",18.2152
"2016-12-21:12 AM",28.5564
"2016-12-22:12 AM",31.3803
"2016-12-23:12 AM",31.5388
"2016-12-24:12 AM",33.993
"2016-12-25:12 AM",28.9805
"2016-12-26:12 AM",30.8991
"2016-12-27:12 AM",36.6636
"2016-12-28:12 AM",28.4306
"2016-12-29:12 AM",30.3728
"2016-12-30:12 AM",26.7737
"2016-12-31:12 AM",27.4253
"2017-01-01:12 AM",29.8616
"2017-01-02:12 AM",29.2302
"2017-01-03:12 AM",34.5722
"2017-01-04:12 AM",31.4388
"2017-01-05:12 AM",20.5495
"2017-01-06:12 AM",17.1907
"2017-01-07:12 AM",13.9287
"2017-01-08:12 AM",11.5005
"2017-01-09:12 AM",11.921
"2017-01-10:12 AM",21.43
"2017-01-11:12 AM",35.857
"2017-01-12:12 AM",43.2982
"2017-01-13:12 AM",27.6865
"2017-01-14:12 AM",22.359
"2017-01-15:12 AM",24.2422
"2017-01-16:12 AM",27.4249
"2017-01-17:12 AM",32.1255
"2017-01-18:12 AM",34.1706
"2017-01-19:12 AM",33.8661
"2017-01-20:12 AM",33.7644
"2017-01-21:12 AM",40.0645
"2017-01-22:12 AM",40.3277
"2017-01-23:12 AM",35.6052
"2017-01-24:12 AM",30.5996
"2017-01-25:12 AM",31.2832
"2017-01-26:12 AM",35.6342
"2017-01-27:12 AM",30.2959
"2017-01-28:12 AM",27.7291
"2017-01-29:12 AM",26.1394
"2017-01-30:12 AM",18.2919
"2017-01-31:12 AM",18.3585
"2017-02-01:12 AM",27.2545
"2017-02-02:12 AM",23.4118
"2017-02-03:12 AM",18.1861
"2017-02-04:12 AM",18.5364
"2017-02-05:12 AM",25.6152
"2017-02-06:12 AM",23.5605
"2017-02-07:12 AM",31.9354
"2017-02-08:12 AM",34.0781
"2017-02-09:12 AM",17.1829
"2017-02-10:12 AM",15.7554
"2017-02-11:12 AM",27.2962
"2017-02-12:12 AM",26.8281
"2017-02-13:12 AM",23.3973
"2017-02-14:12 AM",24.6295
"2017-02-15:12 AM",30.6741
"2017-02-16:12 AM",21.8748
"2017-02-17:12 AM",20.1751
"2017-02-18:12 AM",33.5313
"2017-02-19:12 AM",38.9856
"2017-02-20:12 AM",31.4589
"2017-02-21:12 AM",33.2314
"2017-02-22:12 AM",41.8879
"2017-02-23:12 AM",48.8219
"2017-02-24:12 AM",50.3276
"2017-02-25:12 AM",49.5811
"2017-02-26:12 AM",28.7503
"2017-02-27:12 AM",34.5128
"2017-02-28:12 AM",40.0384
"2017-03-01:12 AM",51.4108
"2017-03-02:12 AM",28.7433
"2017-03-03:12 AM",20.1285
"2017-03-04:12 AM",12.3013
"2017-03-05:12 AM",12.8415
"2017-03-06:12 AM",29.9399
"2017-03-07:12 AM",40.7561
"2017-03-08:12 AM",41.3098
"2017-03-09:12 AM",31.3099
"2017-03-10:12 AM",24.6952
"2017-03-11:12 AM",11.6244
"2017-03-12:12 AM",11.8936
"2017-03-13:12 AM",15.5656
"2017-03-14:12 AM",19.0873
"2017-03-15:12 AM",14.9004
"2017-03-16:12 AM",19.612
"2017-03-17:12 AM",22.1454
"2017-03-18:12 AM",25.5636
"2017-03-19:12 AM",29.0095
"2017-03-20:12 AM",29.5714
"2017-03-21:12 AM",34.3598
"2017-03-22:12 AM",18.6782
"2017-03-23:12 AM",20.0775
"2017-03-24:12 AM",34.0675
"2017-03-25:12 AM",35.4945
"2017-03-26:12 AM",33.1765
"2017-03-27:12 AM",40.3975
"2017-03-28:12 AM",42.5863
"2017-03-29:12 AM",36.2752
"2017-03-30:12 AM",34.5502
"2017-03-31:12 AM",35.5336
"2017-04-01:12 AM",33.7581
"2017-04-02:12 AM",37.3539
"2017-04-03:12 AM",43.5589
"2017-04-04:12 AM",45.6948
"2017-04-05:12 AM",41.4891
"2017-04-06:12 AM",41.9855
"2017-04-07:12 AM",34.4851
"2017-04-08:12 AM",33.4996
"2017-04-09:12 AM",43.5126
"2017-04-10:12 AM",56.359
"2017-04-11:12 AM",58.7786
"2017-04-12:12 AM",48.0061
"2017-04-13:12 AM",41.1478
"2017-04-14:12 AM",43.7124
"2017-04-15:12 AM",51.6537
"2017-04-16:12 AM",61.6942
"2017-04-17:12 AM",49.2262
"2017-04-18:12 AM",42.4533
"2017-04-19:12 AM",46.6509
"2017-04-20:12 AM",49.0824
"2017-04-21:12 AM",48.7668
"2017-04-22:12 AM",42.8646
"2017-04-23:12 AM",45.8542
"2017-04-24:12 AM",48.9313
"2017-04-25:12 AM",48.1681
"2017-04-26:12 AM",54.8215
"2017-04-27:12 AM",61.7886
"2017-04-28:12 AM",57.7904
"2017-04-29:12 AM",55.5661
"2017-04-30:12 AM",47.0782
"2017-05-01:12 AM",56.881
"2017-05-02:12 AM",51.811
"2017-05-03:12 AM",43.2806
"2017-05-04:12 AM",44.3277
"2017-05-05:12 AM",46.5433
"2017-05-06:12 AM",50.3629
"2017-05-07:12 AM",40.784
"2017-05-08:12 AM",38.3763
"2017-05-09:12 AM",40.6069
"2017-05-10:12 AM",42.3642
"2017-05-11:12 AM",47.0496
"2017-05-12:12 AM",50.0592
"2017-05-13:12 AM",48.6444
"2017-05-14:12 AM",48.8482
"2017-05-15:12 AM",49.33
"2017-05-16:12 AM",53.7688
"2017-05-17:12 AM",67.2442
"2017-05-18:12 AM",71.8828
"2017-05-19:12 AM",60.2236
"2017-05-20:12 AM",52.0907
"2017-05-21:12 AM",56.1814
"2017-05-22:12 AM",53.512
"2017-05-23:12 AM",55.9245
"2017-05-24:12 AM",59.5074
"2017-05-25:12 AM",54.3889
"2017-05-26:12 AM",53.4907
"2017-05-27:12 AM",56.7484
"2017-05-28:12 AM",59.6028
"2017-05-29:12 AM",57.1505
"2017-05-30:12 AM",57.7035
"2017-05-31:12 AM",60.7197
"2017-06-01:12 AM",56.6605
"2017-06-02:12 AM",53.2029
"2017-06-03:12 AM",53.8295
"2017-06-04:12 AM",54.1324
"2017-06-05:12 AM",57.8545
"2017-06-06:12 AM",51.4767
"2017-06-07:12 AM",54.6449
"2017-06-08:12 AM",59.677
"2017-06-09:12 AM",61.484
"2017-06-10:12 AM",65.6658
"2017-06-11:12 AM",72.5767
"2017-06-12:12 AM",73.9047
"2017-06-13:12 AM",71.5226
"2017-06-14:12 AM",63.347
"2017-06-15:12 AM",64.4374
"2017-06-16:12 AM",63.6699
"2017-06-17:12 AM",69.4558
"2017-06-18:12 AM",73.8619
"2017-06-19:12 AM",69.4119
"2017-06-20:12 AM",65.2167
"2017-06-21:12 AM",63.5074
"2017-06-22:12 AM",65.1484
"2017-06-23:12 AM",70.8481
"2017-06-24:12 AM",68.1316
"2017-06-25:12 AM",62.5959
"2017-06-26:12 AM",59.4196
"2017-06-27:12 AM",58.2809
"2017-06-28:12 AM",60.5098
"2017-06-29:12 AM",65.6346
"2017-06-30:12 AM",70.1595
"2017-07-01:12 AM",70.0084
"2017-07-02:12 AM",68.5526
"2017-07-03:12 AM",66.4299
"2017-07-04:12 AM",65.0865
"2017-07-05:12 AM",67.3626
"2017-07-06:12 AM",68.9499
"2017-07-07:12 AM",70.5708
"2017-07-08:12 AM",65.7558
"2017-07-09:12 AM",64.8336
"2017-07-10:12 AM",68.2965
"2017-07-11:12 AM",70.5303
"2017-07-12:12 AM",71.9634
"2017-07-13:12 AM",69.5428
"2017-07-14:12 AM",66.945
"2017-07-15:12 AM",66.9169
"2017-07-16:12 AM",68.9738
"2017-07-17:12 AM",69.6243
"2017-07-18:12 AM",70.1049
"2017-07-19:12 AM",72.027
"2017-07-20:12 AM",72.6386
"2017-07-21:12 AM",72.4687
"2017-07-22:12 AM",69.3421
"2017-07-23:12 AM",69.615
"2017-07-24:12 AM",63.8251
"2017-07-25:12 AM",59.7376
"2017-07-26:12 AM",63.4482
"2017-07-27:12 AM",66.2101
"2017-07-28:12 AM",65.1596
"2017-07-29:12 AM",63.473
"2017-07-30:12 AM",64.312
"2017-07-31:12 AM",68.7475
"2017-08-01:12 AM",70.0216
"2017-08-02:12 AM",70.889
"2017-08-03:12 AM",70.4914
"2017-08-04:12 AM",71.8975
"2017-08-05:12 AM",64.719
"2017-08-06:12 AM",61.711
"2017-08-07:12 AM",62.4879
"2017-08-08:12 AM",62.6893
"2017-08-09:12 AM",65.8836
"2017-08-10:12 AM",68.2054
"2017-08-11:12 AM",67.1542
"2017-08-12:12 AM",67.363
"2017-08-13:12 AM",65.7379
"2017-08-14:12 AM",65.4787
"2017-08-15:12 AM",68.1129
"2017-08-16:12 AM",65.644
"2017-08-17:12 AM",65.4577
"2017-08-18:12 AM",70.9711
"2017-08-19:12 AM",68.2936
"2017-08-20:12 AM",66.4383
"2017-08-21:12 AM",70.6249
"2017-08-22:12 AM",72.8175
"2017-08-23:12 AM",65.1303
"2017-08-24:12 AM",59.8303
"2017-08-25:12 AM",58.1967
"2017-08-26:12 AM",56.5045
"2017-08-27:12 AM",57.6979
"2017-08-28:12 AM",60.2856
"2017-08-29:12 AM",60.2778
"2017-08-30:12 AM",59.4118
"2017-08-31:12 AM",58.3367
"2017-09-01:12 AM",51.2951
"2017-09-02:12 AM",53.6346
"2017-09-03:12 AM",55.0396
"2017-09-04:12 AM",64.8523
"2017-09-05:12 AM",63.757
"2017-09-06:12 AM",58.179
"2017-09-07:12 AM",56.6769
"2017-09-08:12 AM",54.2718
"2017-09-09:12 AM",52.6096
"2017-09-10:12 AM",52.7286
"2017-09-11:12 AM",55.7222
"2017-09-12:12 AM",60.008
"2017-09-13:12 AM",63.1873
"2017-09-14:12 AM",65.0968
"2017-09-15:12 AM",65.1029
"2017-09-16:12 AM",65.7846
"2017-09-17:12 AM",66.436
"2017-09-18:12 AM",67.7727
"2017-09-19:12 AM",67.811
"2017-09-20:12 AM",67.0669
"2017-09-21:12 AM",66.8502
"2017-09-22:12 AM",63.6577
"2017-09-23:12 AM",66.4788
"2017-09-24:12 AM",70.5178
"2017-09-25:12 AM",71.5741
"2017-09-26:12 AM",71.4648
"2017-09-27:12 AM",72.2516
"2017-09-28:12 AM",57.324
"2017-09-29:12 AM",51.201
"2017-09-30:12 AM",48.1858
"2017-10-01:12 AM",46.9823
"2017-10-02:12 AM",51.0044
"2017-10-03:12 AM",56.5102
"2017-10-04:12 AM",62.5951
"2017-10-05:12 AM",61.5186
"2017-10-06:12 AM",58.563
"2017-10-07:12 AM",65.1852
"2017-10-08:12 AM",65.6137
"2017-10-09:12 AM",64.2623
"2017-10-10:12 AM",62.6223
"2017-10-11:12 AM",56.0588
"2017-10-12:12 AM",51.7345
"2017-10-13:12 AM",52.659
"2017-10-14:12 AM",58.73
"2017-10-15:12 AM",62.956
"2017-10-16:12 AM",44.7802
"2017-10-17:12 AM",43.596
"2017-10-18:12 AM",53.7193
"2017-10-19:12 AM",56.4449
"2017-10-20:12 AM",53.0926
"2017-10-21:12 AM",56.1969
"2017-10-22:12 AM",58.5889
"2017-10-23:12 AM",59.4966
"2017-10-24:12 AM",61.2563
"2017-10-25:12 AM",51.5413
"2017-10-26:12 AM",45.8685
"2017-10-27:12 AM",46.7038
"2017-10-28:12 AM",51.7897
"2017-10-29:12 AM",50.3811
"2017-10-30:12 AM",44.3872
"2017-10-31:12 AM",40.332
"2017-11-01:12 AM",40.1686
"2017-11-02:12 AM",53.047
"2017-11-03:12 AM",52.5927
"2017-11-04:12 AM",40.4764
"2017-11-05:12 AM",48.1807
"2017-11-06:12 AM",50.1093
"2017-11-07:12 AM",35.2317
"2017-11-08:12 AM",34.1251
"2017-11-09:12 AM",37.6187
"2017-11-10:12 AM",24.1984
"2017-11-11:12 AM",22.5505
"2017-11-12:12 AM",30.4781
"2017-11-13:12 AM",33.5728
"2017-11-14:12 AM",33.78
"2017-11-15:12 AM",34.534
"2017-11-16:12 AM",40.0064
"2017-11-17:12 AM",29.7979
"2017-11-18:12 AM",36.6082
"2017-11-19:12 AM",36.5347
"2017-11-20:12 AM",30.2254
"2017-11-21:12 AM",38.3805
"2017-11-22:12 AM",35.1174
"2017-11-23:12 AM",28.6738
"2017-11-24:12 AM",35.4304
"2017-11-25:12 AM",40.4731
"2017-11-26:12 AM",32.9218
"2017-11-27:12 AM",31.3212
"2017-11-28:12 AM",35.5696
"2017-11-29:12 AM",39.5622
"2017-11-30:12 AM",36.1108
"2017-12-01:12 AM",37.8766
"2017-12-02:12 AM",34.9902
"2017-12-03:12 AM",35.5768
"2017-12-04:12 AM",37.0864
"2017-12-05:12 AM",44.1914
"2017-12-06:12 AM",34.8616
"2017-12-07:12 AM",31.6125
"2017-12-08:12 AM",28.0872
"2017-12-09:12 AM",27.7779
"2017-12-10:12 AM",27.3751
"2017-12-11:12 AM",25.0961
"2017-12-12:12 AM",27.4863
"2017-12-13:12 AM",14.1625
"2017-12-14:12 AM",13.6551
"2017-12-15:12 AM",17.0737
"2017-12-16:12 AM",20.8522
"2017-12-17:12 AM",15.4913
"2017-12-18:12 AM",30.0619
"2017-12-19:12 AM",37.1408
"2017-12-20:12 AM",29.7633
"2017-12-21:12 AM",22.9503
"2017-12-22:12 AM",26.3991
"2017-12-23:12 AM",31.3182
"2017-12-24:12 AM",27.0543
"2017-12-25:12 AM",24.091
"2017-12-26:12 AM",12.9144
"2017-12-27:12 AM",7.4862
"2017-12-28:12 AM",0.59
"2017-12-29:12 AM",3.679
"2017-12-30:12 AM",9.8654
"2017-12-31:12 AM",1.445
"2018-01-01:12 AM",1.2313
"2018-01-02:12 AM",9.8649
"2018-01-03:12 AM",11.8173
"2018-01-04:12 AM",15.1264
"2018-01-05:12 AM",0.0545
"2018-01-06:12 AM",-3.2429
"2018-01-07:12 AM",1.353
"2018-01-08:12 AM",24.5291
"2018-01-09:12 AM",27.8125
"2018-01-10:12 AM",23.1708
"2018-01-11:12 AM",38.2752
"2018-01-12:12 AM",45.4492
"2018-01-13:12 AM",14.0644
"2018-01-14:12 AM",4.0912
"2018-01-15:12 AM",10.3347
"2018-01-16:12 AM",21.4835
"2018-01-17:12 AM",18.2986
"2018-01-18:12 AM",16.65
"2018-01-19:12 AM",25.0225
"2018-01-20:12 AM",32.5346
"2018-01-21:12 AM",34.4566
"2018-01-22:12 AM",36.4719
"2018-01-23:12 AM",39.1336
"2018-01-24:12 AM",23.2997
"2018-01-25:12 AM",16.5729
"2018-01-26:12 AM",22.1562
"2018-01-27:12 AM",35.0105
"2018-01-28:12 AM",35.9764
"2018-01-29:12 AM",29.5479
"2018-01-30:12 AM",20.9872
"2018-01-31:12 AM",17.6679
"2018-02-01:12 AM",31.1178
"2018-02-02:12 AM",14.1714
"2018-02-03:12 AM",15.0787
"2018-02-04:12 AM",27.6854
"2018-02-05:12 AM",17.5147
"2018-02-06:12 AM",19.2295
"2018-02-07:12 AM",20.1619
"2018-02-08:12 AM",16.281
"2018-02-09:12 AM",18.2624
"2018-02-10:12 AM",30.8343
"2018-02-11:12 AM",31.4676
"2018-02-12:12 AM",25.2999
"2018-02-13:12 AM",17.9616
"2018-02-14:12 AM",31.3108
"2018-02-15:12 AM",40.5844
"2018-02-16:12 AM",34.9362
"2018-02-17:12 AM",25.9644
"2018-02-18:12 AM",28.3186
"2018-02-19:12 AM",33.9706
"2018-02-20:12 AM",48.5049
"2018-02-21:12 AM",50.9497
"2018-02-22:12 AM",31.4623
"2018-02-23:12 AM",32.6512
"2018-02-24:12 AM",36.2368
"2018-02-25:12 AM",36.1143
"2018-02-26:12 AM",34.6473
"2018-02-27:12 AM",36.2635
"2018-02-28:12 AM",41.486
"2018-03-01:12 AM",40.0523
"2018-03-02:12 AM",30.0949
"2018-03-03:12 AM",29.433
"2018-03-04:12 AM",26.9584
"2018-03-05:12 AM",25.8233
"2018-03-06:12 AM",28.3437
"2018-03-07:12 AM",30.6595
"2018-03-08:12 AM",27.0286
"2018-03-09:12 AM",26.8992
"2018-03-10:12 AM",26.7361
"2018-03-11:12 AM",25.9043
"2018-03-12:12 AM",25.2216
"2018-03-13:12 AM",28.0143
"2018-03-14:12 AM",26.8038
"2018-03-15:12 AM",26.6022
"2018-03-16:12 AM",21.483
"2018-03-17:12 AM",21.4729
"2018-03-18:12 AM",15.0127
"2018-03-19:12 AM",18.1675
"2018-03-20:12 AM",19.5242
"2018-03-21:12 AM",25.5146
"2018-03-22:12 AM",29.8722
"2018-03-23:12 AM",29.8395
"2018-03-24:12 AM",27.2732
"2018-03-25:12 AM",26.6904
"2018-03-26:12 AM",30.3179
"2018-03-27:12 AM",32.7589
"2018-03-28:12 AM",37.3293
"2018-03-29:12 AM",41.7749
"2018-03-30:12 AM",39.0916
"2018-03-31:12 AM",35.9479
"2018-04-01:12 AM",33.2874
"2018-04-02:12 AM",30.8952
"2018-04-03:12 AM",35.2402
"2018-04-04:12 AM",37.1869
"2018-04-05:12 AM",25.9507
"2018-04-06:12 AM",31.0662
"2018-04-07:12 AM",27.6343
"2018-04-08:12 AM",25.522
"2018-04-09:12 AM",27.4008
"2018-04-10:12 AM",30.5769
"2018-04-11:12 AM",33.0359
"2018-04-12:12 AM",40.8549
"2018-04-13:12 AM",46.0101
"2018-04-14:12 AM",38.0604
"2018-04-15:12 AM",31.5892
"2018-04-16:12 AM",35.8385
"2018-04-17:12 AM",32.7567
"2018-04-18:12 AM",33.2026
"2018-04-19:12 AM",32.5477
"2018-04-20:12 AM",31.4461
"2018-04-21:12 AM",36.9016
"2018-04-22:12 AM",39.6626
"2018-04-23:12 AM",46.0085
"2018-04-24:12 AM",51.0379
"2018-04-25:12 AM",48.288
"2018-04-26:12 AM",44.1203
"2018-04-27:12 AM",44.487
"2018-04-28:12 AM",45.9871
"2018-04-29:12 AM",38.1294
"2018-04-30:12 AM",39.2283
"2018-05-01:12 AM",50.3521
"2018-05-02:12 AM",62.789
"2018-05-03:12 AM",64.3447
"2018-05-04:12 AM",63.4098
"2018-05-05:12 AM",55.2141
"2018-05-06:12 AM",55.3503
"2018-05-07:12 AM",50.5895
"2018-05-08:12 AM",52.6809
"2018-05-09:12 AM",60.1425
"2018-05-10:12 AM",58.4926
"2018-05-11:12 AM",47.4354
"2018-05-12:12 AM",46.7721
"2018-05-13:12 AM",50.6781
"2018-05-14:12 AM",57.1813
"2018-05-15:12 AM",59.5036
"2018-05-16:12 AM",56.7541
"2018-05-17:12 AM",59.6097
"2018-05-18:12 AM",55.0294
"2018-05-19:12 AM",52.8035
"2018-05-20:12 AM",56.9412
"2018-05-21:12 AM",55.4571
"2018-05-22:12 AM",56.9541
"2018-05-23:12 AM",59.6287
"2018-05-24:12 AM",59.7403
"2018-05-25:12 AM",64.6291
"2018-05-26:12 AM",67.14
"2018-05-27:12 AM",62.5194
"2018-05-28:12 AM",64.5413
"2018-05-29:12 AM",66.817
"2018-05-30:12 AM",68.7268
"2018-05-31:12 AM",67.1592
"2018-06-01:12 AM",70.8796
"2018-06-02:12 AM",64.0278
"2018-06-03:12 AM",60.0015
"2018-06-04:12 AM",54.5965
"2018-06-05:12 AM",53.355
"2018-06-06:12 AM",52.831
"2018-06-07:12 AM",57.3296
"2018-06-08:12 AM",61.9749
"2018-06-09:12 AM",60.1862
"2018-06-10:12 AM",59.9311
"2018-06-11:12 AM",59.457
"2018-06-12:12 AM",63.5241
"2018-06-13:12 AM",65.1281
"2018-06-14:12 AM",60.9741
"2018-06-15:12 AM",60.0278
"2018-06-16:12 AM",63.2808
"2018-06-17:12 AM",69.5604
"2018-06-18:12 AM",74.5812
"2018-06-19:12 AM",65.9716
"2018-06-20:12 AM",62.9091
"2018-06-21:12 AM",61.8118
"2018-06-22:12 AM",62.145
"2018-06-23:12 AM",62.0748
"2018-06-24:12 AM",63.6406
"2018-06-25:12 AM",60.9816
"2018-06-26:12 AM",61.308
"2018-06-27:12 AM",64.1244
"2018-06-28:12 AM",67.5547
"2018-06-29:12 AM",70.9236
"2018-06-30:12 AM",76.0917
"2018-07-01:12 AM",79.6737
"2018-07-02:12 AM",78.8338
"2018-07-03:12 AM",75.4236
"2018-07-04:12 AM",75.6766
"2018-07-05:12 AM",76.7224
"2018-07-06:12 AM",69.2163
