"DateTime","(deg F) Mean Temperature (CFSR) at Wyoming, 2010-01-01 to 2019-03-14"
"2016-05-12:12 AM",42.7006
"2016-05-13:12 AM",45.1855
"2016-05-14:12 AM",43.7625
"2016-05-15:12 AM",43.1181
"2016-05-16:12 AM",41.1998
"2016-05-17:12 AM",41.9173
"2016-05-18:12 AM",47.1978
"2016-05-19:12 AM",52.4871
"2016-05-20:12 AM",55.1489
"2016-05-21:12 AM",54.244
"2016-05-22:12 AM",46.8484
"2016-05-23:12 AM",44.7339
"2016-05-24:12 AM",47.2654
"2016-05-25:12 AM",47.2381
"2016-05-26:12 AM",47.6386
"2016-05-27:12 AM",48.0776
"2016-05-28:12 AM",49.0831
"2016-05-29:12 AM",51.9058
"2016-05-30:12 AM",52.6291
"2016-05-31:12 AM",48.4057
"2016-06-01:12 AM",51.6297
"2016-06-02:12 AM",58.946
"2016-06-03:12 AM",58.5529
"2016-06-04:12 AM",59.4266
"2016-06-05:12 AM",63.081
"2016-06-06:12 AM",62.3111
"2016-06-07:12 AM",65.4195
"2016-06-08:12 AM",65.5596
"2016-06-09:12 AM",68.3283
"2016-06-10:12 AM",68.1507
"2016-06-11:12 AM",68.3668
"2016-06-12:12 AM",61.5682
"2016-06-13:12 AM",58.4073
"2016-06-14:12 AM",57.9333
"2016-06-15:12 AM",62.6031
"2016-06-16:12 AM",64.92
"2016-06-17:12 AM",62.8918
"2016-06-18:12 AM",67.9656
"2016-06-19:12 AM",67.5565
"2016-06-20:12 AM",65.9293
"2016-06-21:12 AM",72.6712
"2016-06-22:12 AM",67.0728
"2016-06-23:12 AM",69.4681
"2016-06-24:12 AM",70.2273
"2016-06-25:12 AM",61.5508
"2016-06-26:12 AM",61.8867
"2016-06-27:12 AM",65.3254
"2016-06-28:12 AM",69.6726
"2016-06-29:12 AM",67.8124
"2016-06-30:12 AM",64.4032
"2016-07-01:12 AM",62.2783
"2016-07-02:12 AM",64.8919
"2016-07-03:12 AM",66.3192
"2016-07-04:12 AM",67.246
"2016-07-05:12 AM",65.6038
"2016-07-06:12 AM",65.4998
"2016-07-07:12 AM",62.6954
"2016-07-08:12 AM",67.4222
"2016-07-09:12 AM",72.0588
"2016-07-10:12 AM",68.8761
"2016-07-11:12 AM",56.8834
"2016-07-12:12 AM",58.4802
"2016-07-13:12 AM",61.2313
"2016-07-14:12 AM",62.3406
"2016-07-15:12 AM",64.8388
"2016-07-16:12 AM",68.3341
"2016-07-17:12 AM",66.3314
"2016-07-18:12 AM",69.5268
"2016-07-19:12 AM",73.1214
"2016-07-20:12 AM",74.4399
"2016-07-21:12 AM",73.9638
"2016-07-22:12 AM",74.4816
"2016-07-23:12 AM",70.3944
"2016-07-24:12 AM",67.914
"2016-07-25:12 AM",70.579
"2016-07-26:12 AM",72.3497
"2016-07-27:12 AM",71.0449
"2016-07-28:12 AM",67.7511
"2016-07-29:12 AM",67.235
"2016-07-30:12 AM",70.4556
"2016-07-31:12 AM",72.7066
"2016-08-01:12 AM",71.4142
"2016-08-02:12 AM",71.9784
"2016-08-03:12 AM",73.197
"2016-08-04:12 AM",64.2749
"2016-08-05:12 AM",65.2818
"2016-08-06:12 AM",67.4935
"2016-08-07:12 AM",67.8983
"2016-08-08:12 AM",68.6086
"2016-08-09:12 AM",70.9752
"2016-08-10:12 AM",69.5539
"2016-08-11:12 AM",65.0458
"2016-08-12:12 AM",62.0112
"2016-08-13:12 AM",63.6742
"2016-08-14:12 AM",66.1915
"2016-08-15:12 AM",66.2058
"2016-08-16:12 AM",67.2071
"2016-08-17:12 AM",69.7647
"2016-08-18:12 AM",63.0943
"2016-08-19:12 AM",52.9862
"2016-08-20:12 AM",54.6955
"2016-08-21:12 AM",63.3814
"2016-08-22:12 AM",68.2581
"2016-08-23:12 AM",64.0409
"2016-08-24:12 AM",57.3508
"2016-08-25:12 AM",53.1871
"2016-08-26:12 AM",55.8333
"2016-08-27:12 AM",59.6395
"2016-08-28:12 AM",65.2968
"2016-08-29:12 AM",66.223
"2016-08-30:12 AM",67.559
"2016-08-31:12 AM",68.3868
"2016-09-01:12 AM",67.9672
"2016-09-02:12 AM",67.9426
"2016-09-03:12 AM",64.6585
"2016-09-04:12 AM",60.1394
"2016-09-05:12 AM",56.0529
"2016-09-06:12 AM",54.2206
"2016-09-07:12 AM",57.7927
"2016-09-08:12 AM",57.9258
"2016-09-09:12 AM",51.5102
"2016-09-10:12 AM",53.3426
"2016-09-11:12 AM",61.1654
"2016-09-12:12 AM",50.3179
"2016-09-13:12 AM",47.5117
"2016-09-14:12 AM",52.3551
"2016-09-15:12 AM",49.5696
"2016-09-16:12 AM",50.1634
"2016-09-17:12 AM",53.8642
"2016-09-18:12 AM",59.4255
"2016-09-19:12 AM",61.3092
"2016-09-20:12 AM",63.5738
"2016-09-21:12 AM",59.9554
"2016-09-22:12 AM",56.2793
"2016-09-23:12 AM",50.9576
"2016-09-24:12 AM",43.5819
"2016-09-25:12 AM",45.0347
"2016-09-26:12 AM",51.1993
"2016-09-27:12 AM",55.7776
"2016-09-28:12 AM",57.0452
"2016-09-29:12 AM",57.7818
"2016-09-30:12 AM",57.4637
"2016-10-01:12 AM",56.8085
"2016-10-02:12 AM",55.3316
"2016-10-03:12 AM",49.0795
"2016-10-04:12 AM",39.4241
"2016-10-05:12 AM",38.2582
"2016-10-06:12 AM",36.826
"2016-10-07:12 AM",38.4064
"2016-10-08:12 AM",45.5481
"2016-10-09:12 AM",49.8427
"2016-10-10:12 AM",52.0966
"2016-10-11:12 AM",44.6877
"2016-10-12:12 AM",36.8222
"2016-10-13:12 AM",43.6321
"2016-10-14:12 AM",53.3181
"2016-10-15:12 AM",50.8815
"2016-10-16:12 AM",49.7799
"2016-10-17:12 AM",42.3475
"2016-10-18:12 AM",37.3901
"2016-10-19:12 AM",35.5474
"2016-10-20:12 AM",33.3642
"2016-10-21:12 AM",41.4109
"2016-10-22:12 AM",45.8602
"2016-10-23:12 AM",45.556
"2016-10-24:12 AM",47.2498
"2016-10-25:12 AM",48.4745
"2016-10-26:12 AM",46.7314
"2016-10-27:12 AM",50.3596
"2016-10-28:12 AM",52.8064
"2016-10-29:12 AM",47.4078
"2016-10-30:12 AM",47.4575
"2016-10-31:12 AM",45.7311
"2016-11-01:12 AM",39.7746
"2016-11-02:12 AM",37.9686
"2016-11-03:12 AM",40.2447
"2016-11-04:12 AM",42.6081
"2016-11-05:12 AM",43.2169
"2016-11-06:12 AM",43.3353
"2016-11-07:12 AM",40.5964
"2016-11-08:12 AM",41.3191
"2016-11-09:12 AM",44.17
"2016-11-10:12 AM",44.323
"2016-11-11:12 AM",41.4952
"2016-11-12:12 AM",43.3002
"2016-11-13:12 AM",42.0141
"2016-11-14:12 AM",42.6769
"2016-11-15:12 AM",45.7878
"2016-11-16:12 AM",44.3253
"2016-11-17:12 AM",27.7479
"2016-11-18:12 AM",16.8553
"2016-11-19:12 AM",22.9194
"2016-11-20:12 AM",31.2471
"2016-11-21:12 AM",35.344
"2016-11-22:12 AM",31.5977
"2016-11-23:12 AM",27.9063
"2016-11-24:12 AM",25.5195
"2016-11-25:12 AM",24.0507
"2016-11-26:12 AM",27.0354
"2016-11-27:12 AM",29.3801
"2016-11-28:12 AM",24.6844
"2016-11-29:12 AM",19.8331
"2016-11-30:12 AM",15.9949
"2016-12-01:12 AM",19.0594
"2016-12-02:12 AM",15.9669
"2016-12-03:12 AM",16.9909
"2016-12-04:12 AM",22.0174
"2016-12-05:12 AM",18.0568
"2016-12-06:12 AM",2.9649
"2016-12-07:12 AM",-1.6125
"2016-12-08:12 AM",-4.2304
"2016-12-09:12 AM",14.9403
"2016-12-10:12 AM",25.7256
"2016-12-11:12 AM",21.3561
"2016-12-12:12 AM",17.0809
"2016-12-13:12 AM",10.09
"2016-12-14:12 AM",11.307
"2016-12-15:12 AM",25.8337
"2016-12-16:12 AM",19.0022
"2016-12-17:12 AM",-6.7556
"2016-12-18:12 AM",-2.2581
"2016-12-19:12 AM",9.2671
"2016-12-20:12 AM",21.9223
"2016-12-21:12 AM",20.9862
"2016-12-22:12 AM",14.7459
"2016-12-23:12 AM",18.0955
"2016-12-24:12 AM",24.1034
"2016-12-25:12 AM",18.374
"2016-12-26:12 AM",10.9512
"2016-12-27:12 AM",12.3609
"2016-12-28:12 AM",17.227
"2016-12-29:12 AM",11.5309
"2016-12-30:12 AM",21.6021
"2016-12-31:12 AM",16.4811
"2017-01-01:12 AM",14.5933
"2017-01-02:12 AM",10.6034
"2017-01-03:12 AM",2.46
"2017-01-04:12 AM",5.0418
"2017-01-05:12 AM",-8.8769
"2017-01-06:12 AM",-7.8038
"2017-01-07:12 AM",3.2121
"2017-01-08:12 AM",19.4752
"2017-01-09:12 AM",30.9261
"2017-01-10:12 AM",23.7722
"2017-01-11:12 AM",20.1243
"2017-01-12:12 AM",12.1451
"2017-01-13:12 AM",9.9352
"2017-01-14:12 AM",12.4815
"2017-01-15:12 AM",10.4814
"2017-01-16:12 AM",8.8466
"2017-01-17:12 AM",13.4895
"2017-01-18:12 AM",20.631
"2017-01-19:12 AM",23.2869
"2017-01-20:12 AM",21.7771
"2017-01-21:12 AM",17.1369
"2017-01-22:12 AM",18.3214
"2017-01-23:12 AM",21.5096
"2017-01-24:12 AM",16.61
"2017-01-25:12 AM",8.7661
"2017-01-26:12 AM",6.0876
"2017-01-27:12 AM",8.3408
"2017-01-28:12 AM",15.9498
"2017-01-29:12 AM",21.5343
"2017-01-30:12 AM",22.8974
"2017-01-31:12 AM",23.1453
"2017-02-01:12 AM",16.9363
"2017-02-02:12 AM",13.602
"2017-02-03:12 AM",15.3475
"2017-02-04:12 AM",28.9526
"2017-02-05:12 AM",29.7174
"2017-02-06:12 AM",31.7417
"2017-02-07:12 AM",27.6368
"2017-02-08:12 AM",23.5148
"2017-02-09:12 AM",33.0665
"2017-02-10:12 AM",37.4864
"2017-02-11:12 AM",30.1838
"2017-02-12:12 AM",18.2424
"2017-02-13:12 AM",20.1632
"2017-02-14:12 AM",22.629
"2017-02-15:12 AM",26.5545
"2017-02-16:12 AM",29.385
"2017-02-17:12 AM",32.3697
"2017-02-18:12 AM",34.3963
"2017-02-19:12 AM",34.5229
"2017-02-20:12 AM",31.1457
"2017-02-21:12 AM",37.256
"2017-02-22:12 AM",29.9478
"2017-02-23:12 AM",21.2225
"2017-02-24:12 AM",14.3973
"2017-02-25:12 AM",9.7565
"2017-02-26:12 AM",10.5237
"2017-02-27:12 AM",17.2657
"2017-02-28:12 AM",12.855
"2017-03-01:12 AM",16.1978
"2017-03-02:12 AM",21.022
"2017-03-03:12 AM",25.2752
"2017-03-04:12 AM",30.4822
"2017-03-05:12 AM",32.722
"2017-03-06:12 AM",22.4249
"2017-03-07:12 AM",19.434
"2017-03-08:12 AM",29.435
"2017-03-09:12 AM",34.2622
"2017-03-10:12 AM",34.4275
"2017-03-11:12 AM",33.375
"2017-03-12:12 AM",33.8805
"2017-03-13:12 AM",32.1845
"2017-03-14:12 AM",39.0313
"2017-03-15:12 AM",42.2325
"2017-03-16:12 AM",42.8194
"2017-03-17:12 AM",38.3828
"2017-03-18:12 AM",44.0636
"2017-03-19:12 AM",46.2533
"2017-03-20:12 AM",42.2587
"2017-03-21:12 AM",40.7086
"2017-03-22:12 AM",43.799
"2017-03-23:12 AM",40.0433
"2017-03-24:12 AM",36.7939
"2017-03-25:12 AM",38.586
"2017-03-26:12 AM",36.9687
"2017-03-27:12 AM",37.5737
"2017-03-28:12 AM",35.7631
"2017-03-29:12 AM",35.353
"2017-03-30:12 AM",39.979
"2017-03-31:12 AM",36.68
"2017-04-01:12 AM",35.1982
"2017-04-02:12 AM",36.0885
"2017-04-03:12 AM",30.7396
"2017-04-04:12 AM",26.7755
"2017-04-05:12 AM",28.7499
"2017-04-06:12 AM",37.1905
"2017-04-07:12 AM",44.7669
"2017-04-08:12 AM",43.6768
"2017-04-09:12 AM",33.5226
"2017-04-10:12 AM",28.359
"2017-04-11:12 AM",35.1867
"2017-04-12:12 AM",42.6902
"2017-04-13:12 AM",47.0271
"2017-04-14:12 AM",44.4501
"2017-04-15:12 AM",35.7818
"2017-04-16:12 AM",37.5741
"2017-04-17:12 AM",43.1877
"2017-04-18:12 AM",43.4743
"2017-04-19:12 AM",42.0296
"2017-04-20:12 AM",37.382
"2017-04-21:12 AM",36.7371
"2017-04-22:12 AM",35.9944
"2017-04-23:12 AM",43.2086
"2017-04-24:12 AM",42.224
"2017-04-25:12 AM",34.1125
"2017-04-26:12 AM",33.2566
"2017-04-27:12 AM",34.0673
"2017-04-28:12 AM",29.5048
"2017-04-29:12 AM",27.3533
"2017-04-30:12 AM",30.2945
"2017-05-01:12 AM",37.0666
"2017-05-02:12 AM",37.7623
"2017-05-03:12 AM",38.6937
"2017-05-04:12 AM",46.3919
"2017-05-05:12 AM",51.8538
"2017-05-06:12 AM",56.2586
"2017-05-07:12 AM",55.8169
"2017-05-08:12 AM",47.7747
"2017-05-09:12 AM",48.2299
"2017-05-10:12 AM",46.7028
"2017-05-11:12 AM",49.851
"2017-05-12:12 AM",55.3593
"2017-05-13:12 AM",54.3621
"2017-05-14:12 AM",46.5237
"2017-05-15:12 AM",50.2534
"2017-05-16:12 AM",46.8849
"2017-05-17:12 AM",41.5751
"2017-05-18:12 AM",34.32
"2017-05-19:12 AM",34.7365
"2017-05-20:12 AM",37.4904
"2017-05-21:12 AM",42.0476
"2017-05-22:12 AM",41.4597
"2017-05-23:12 AM",45.6712
"2017-05-24:12 AM",53.8479
"2017-05-25:12 AM",48.6675
"2017-05-26:12 AM",43.6086
"2017-05-27:12 AM",45.1177
"2017-05-28:12 AM",49.0879
"2017-05-29:12 AM",50.6061
"2017-05-30:12 AM",53.0971
"2017-05-31:12 AM",57.7569
"2017-06-01:12 AM",60.4627
"2017-06-02:12 AM",57.8237
"2017-06-03:12 AM",58.3758
"2017-06-04:12 AM",62.9886
"2017-06-05:12 AM",63.6526
"2017-06-06:12 AM",59.389
"2017-06-07:12 AM",62.7663
"2017-06-08:12 AM",66.0328
"2017-06-09:12 AM",64.4851
"2017-06-10:12 AM",59.8939
"2017-06-11:12 AM",57.4315
"2017-06-12:12 AM",58.156
"2017-06-13:12 AM",48.4677
"2017-06-14:12 AM",52.4097
"2017-06-15:12 AM",57.2783
"2017-06-16:12 AM",59.871
"2017-06-17:12 AM",57.8458
"2017-06-18:12 AM",56.143
"2017-06-19:12 AM",60.5863
"2017-06-20:12 AM",66.7756
"2017-06-21:12 AM",69.4809
"2017-06-22:12 AM",63.0072
"2017-06-23:12 AM",55.3375
"2017-06-24:12 AM",54.9282
"2017-06-25:12 AM",58.6891
"2017-06-26:12 AM",63.8299
"2017-06-27:12 AM",66.4682
"2017-06-28:12 AM",60.8718
"2017-06-29:12 AM",55.9459
"2017-06-30:12 AM",55.4106
"2017-07-01:12 AM",62.0146
"2017-07-02:12 AM",65.2482
"2017-07-03:12 AM",67.4326
"2017-07-04:12 AM",70.1708
"2017-07-05:12 AM",72.9347
"2017-07-06:12 AM",74.0192
"2017-07-07:12 AM",71.0926
"2017-07-08:12 AM",71.3653
"2017-07-09:12 AM",72.5833
"2017-07-10:12 AM",69.7901
"2017-07-11:12 AM",69.8738
"2017-07-12:12 AM",68.1328
"2017-07-13:12 AM",70.2685
"2017-07-14:12 AM",72.6296
"2017-07-15:12 AM",71.0384
"2017-07-16:12 AM",72.3702
"2017-07-17:12 AM",70.6737
"2017-07-18:12 AM",71.1239
"2017-07-19:12 AM",72.9234
"2017-07-20:12 AM",71.0008
"2017-07-21:12 AM",69.6596
"2017-07-22:12 AM",68.533
"2017-07-23:12 AM",70.392
"2017-07-24:12 AM",72.9066
"2017-07-25:12 AM",67.1673
"2017-07-26:12 AM",63.9723
"2017-07-27:12 AM",66.2736
"2017-07-28:12 AM",67.1112
"2017-07-29:12 AM",66.6748
"2017-07-30:12 AM",66.9027
"2017-07-31:12 AM",69.2542
"2017-08-01:12 AM",70.4404
"2017-08-02:12 AM",66.787
"2017-08-03:12 AM",61.5616
"2017-08-04:12 AM",65.9998
"2017-08-05:12 AM",65.3385
"2017-08-06:12 AM",60.3225
"2017-08-07:12 AM",59.8471
"2017-08-08:12 AM",61.2703
"2017-08-09:12 AM",60.4922
"2017-08-10:12 AM",60.15
"2017-08-11:12 AM",62.5336
"2017-08-12:12 AM",64.1106
"2017-08-13:12 AM",63.4075
"2017-08-14:12 AM",62.0103
"2017-08-15:12 AM",58.1668
"2017-08-16:12 AM",58.7865
"2017-08-17:12 AM",62.6126
"2017-08-18:12 AM",63.9266
"2017-08-19:12 AM",66.8201
"2017-08-20:12 AM",66.4416
"2017-08-21:12 AM",65.05
"2017-08-22:12 AM",64.6698
"2017-08-23:12 AM",65.9671
"2017-08-24:12 AM",66.4821
"2017-08-25:12 AM",65.7426
"2017-08-26:12 AM",67.2928
"2017-08-27:12 AM",67.2737
"2017-08-28:12 AM",69.1747
"2017-08-29:12 AM",70.2273
"2017-08-30:12 AM",69.4825
"2017-08-31:12 AM",65.8985
"2017-09-01:12 AM",65.199
"2017-09-02:12 AM",67.3038
"2017-09-03:12 AM",70.7047
"2017-09-04:12 AM",65.1479
"2017-09-05:12 AM",58.6209
"2017-09-06:12 AM",60.8826
"2017-09-07:12 AM",64.1901
"2017-09-08:12 AM",65.2078
"2017-09-09:12 AM",67.1338
"2017-09-10:12 AM",65.5914
"2017-09-11:12 AM",65.1256
"2017-09-12:12 AM",67.4357
"2017-09-13:12 AM",65.4057
"2017-09-14:12 AM",60.2127
"2017-09-15:12 AM",49.2795
"2017-09-16:12 AM",43.1798
"2017-09-17:12 AM",46.1084
"2017-09-18:12 AM",52.4178
"2017-09-19:12 AM",48.9691
"2017-09-20:12 AM",44.3705
"2017-09-21:12 AM",51.5358
"2017-09-22:12 AM",45.8125
"2017-09-23:12 AM",40.3624
"2017-09-24:12 AM",38.1371
"2017-09-25:12 AM",39.5904
"2017-09-26:12 AM",41.3928
"2017-09-27:12 AM",44.2837
"2017-09-28:12 AM",45.8899
"2017-09-29:12 AM",46.9452
"2017-09-30:12 AM",48.9819
"2017-10-01:12 AM",42.5723
"2017-10-02:12 AM",35.0172
"2017-10-03:12 AM",35.1914
"2017-10-04:12 AM",41.7855
"2017-10-05:12 AM",42.9274
"2017-10-06:12 AM",42.7123
"2017-10-07:12 AM",45.7768
"2017-10-08:12 AM",39.0313
"2017-10-09:12 AM",31.7174
"2017-10-10:12 AM",35.3914
"2017-10-11:12 AM",41.9401
"2017-10-12:12 AM",41.8429
"2017-10-13:12 AM",37.7393
"2017-10-14:12 AM",33.4344
"2017-10-15:12 AM",35.3462
"2017-10-16:12 AM",42.6598
"2017-10-17:12 AM",45.9813
"2017-10-18:12 AM",48.3328
"2017-10-19:12 AM",49.4778
"2017-10-20:12 AM",49.4526
"2017-10-21:12 AM",35.4371
"2017-10-22:12 AM",40.0703
"2017-10-23:12 AM",41.3888
"2017-10-24:12 AM",39.4218
"2017-10-25:12 AM",46.6615
"2017-10-26:12 AM",36.2642
"2017-10-27:12 AM",29.7637
"2017-10-28:12 AM",39.1194
"2017-10-29:12 AM",41.2738
"2017-10-30:12 AM",28.1478
"2017-10-31:12 AM",29.2066
"2017-11-01:12 AM",38.534
"2017-11-02:12 AM",34.2808
"2017-11-03:12 AM",36.8692
"2017-11-04:12 AM",36.3101
"2017-11-05:12 AM",29.4627
"2017-11-06:12 AM",27.3492
"2017-11-07:12 AM",20.9525
"2017-11-08:12 AM",24.5998
"2017-11-09:12 AM",28.666
"2017-11-10:12 AM",32.7312
"2017-11-11:12 AM",31.2269
"2017-11-12:12 AM",29.1049
"2017-11-13:12 AM",34.6483
"2017-11-14:12 AM",36.2361
"2017-11-15:12 AM",30.8127
"2017-11-16:12 AM",39.5235
"2017-11-17:12 AM",35.8198
"2017-11-18:12 AM",24.2283
"2017-11-19:12 AM",25.5443
"2017-11-20:12 AM",31.0215
"2017-11-21:12 AM",33.328
"2017-11-22:12 AM",39.5746
"2017-11-23:12 AM",42.3423
"2017-11-24:12 AM",40.6582
"2017-11-25:12 AM",35.0688
"2017-11-26:12 AM",39.5301
"2017-11-27:12 AM",41.7486
"2017-11-28:12 AM",30.0574
"2017-11-29:12 AM",30.236
"2017-11-30:12 AM",27.2624
"2017-12-01:12 AM",30.007
"2017-12-02:12 AM",31.0809
"2017-12-03:12 AM",35.9994
"2017-12-04:12 AM",21.668
"2017-12-05:12 AM",17.3745
"2017-12-06:12 AM",15.0841
"2017-12-07:12 AM",17.3338
"2017-12-08:12 AM",23.8048
"2017-12-09:12 AM",24.2814
"2017-12-10:12 AM",25.1877
"2017-12-11:12 AM",26.7312
"2017-12-12:12 AM",30.0049
"2017-12-13:12 AM",28.9053
"2017-12-14:12 AM",23.5026
"2017-12-15:12 AM",25.432
"2017-12-16:12 AM",27.2289
"2017-12-17:12 AM",20.3083
"2017-12-18:12 AM",23.9014
"2017-12-19:12 AM",27.1855
"2017-12-20:12 AM",30.2648
"2017-12-21:12 AM",14.0128
"2017-12-22:12 AM",13.2316
"2017-12-23:12 AM",13.2147
"2017-12-24:12 AM",3.6599
"2017-12-25:12 AM",12.2022
"2017-12-26:12 AM",8.661
"2017-12-27:12 AM",17.1264
"2017-12-28:12 AM",22.0161
"2017-12-29:12 AM",23.918
"2017-12-30:12 AM",19.5082
"2017-12-31:12 AM",7.4687
"2018-01-01:12 AM",8.9265
"2018-01-02:12 AM",10.1237
"2018-01-03:12 AM",18.3852
"2018-01-04:12 AM",20.5293
"2018-01-05:12 AM",24.7631
"2018-01-06:12 AM",27.6852
"2018-01-07:12 AM",25.5654
"2018-01-08:12 AM",25.7493
"2018-01-09:12 AM",30.5434
"2018-01-10:12 AM",28.7031
"2018-01-11:12 AM",17.3916
"2018-01-12:12 AM",24.678
"2018-01-13:12 AM",25.7337
"2018-01-14:12 AM",25.4403
"2018-01-15:12 AM",14.5382
"2018-01-16:12 AM",13.334
"2018-01-17:12 AM",21.243
"2018-01-18:12 AM",28.1604
"2018-01-19:12 AM",32.7569
"2018-01-20:12 AM",25.3249
"2018-01-21:12 AM",17.7368
"2018-01-22:12 AM",14.4844
"2018-01-23:12 AM",17.7735
"2018-01-24:12 AM",20.8454
"2018-01-25:12 AM",25.0875
"2018-01-26:12 AM",19.4067
"2018-01-27:12 AM",18.8931
"2018-01-28:12 AM",24.4675
"2018-01-29:12 AM",28.6561
"2018-01-30:12 AM",31.7316
"2018-01-31:12 AM",25.8413
"2018-02-01:12 AM",20.7867
"2018-02-02:12 AM",26.9766
"2018-02-03:12 AM",31.3414
"2018-02-04:12 AM",25.0558
"2018-02-05:12 AM",27.7194
"2018-02-06:12 AM",22.8625
"2018-02-07:12 AM",25.2752
"2018-02-08:12 AM",32.3107
"2018-02-09:12 AM",22.5239
"2018-02-10:12 AM",13.7457
"2018-02-11:12 AM",16.3872
"2018-02-12:12 AM",13.3124
"2018-02-13:12 AM",19.6457
"2018-02-14:12 AM",25.7779
"2018-02-15:12 AM",21.0551
"2018-02-16:12 AM",15.7741
"2018-02-17:12 AM",23.2201
"2018-02-18:12 AM",26.4474
"2018-02-19:12 AM",5.3667
"2018-02-20:12 AM",-1.8661
"2018-02-21:12 AM",2.4096
"2018-02-22:12 AM",7.3778
"2018-02-23:12 AM",8.2065
"2018-02-24:12 AM",10.6252
"2018-02-25:12 AM",13.7556
"2018-02-26:12 AM",20.5855
"2018-02-27:12 AM",21.2455
"2018-02-28:12 AM",17.3484
"2018-03-01:12 AM",19.4367
"2018-03-02:12 AM",27.5554
"2018-03-03:12 AM",29.6578
"2018-03-04:12 AM",25.0043
"2018-03-05:12 AM",17.776
"2018-03-06:12 AM",20.0826
"2018-03-07:12 AM",21.6925
"2018-03-08:12 AM",28.0276
"2018-03-09:12 AM",31.8511
"2018-03-10:12 AM",28.391
"2018-03-11:12 AM",26.4537
"2018-03-12:12 AM",31.1641
"2018-03-13:12 AM",32.8102
"2018-03-14:12 AM",37.9879
"2018-03-15:12 AM",38.5992
"2018-03-16:12 AM",31.8673
"2018-03-17:12 AM",30.9141
"2018-03-18:12 AM",28.1671
"2018-03-19:12 AM",26.4015
"2018-03-20:12 AM",27.7642
"2018-03-21:12 AM",32.0958
"2018-03-22:12 AM",38.7275
"2018-03-23:12 AM",40.7561
"2018-03-24:12 AM",36.4476
"2018-03-25:12 AM",33.7752
"2018-03-26:12 AM",28.3725
"2018-03-27:12 AM",27.6215
"2018-03-28:12 AM",31.7161
"2018-03-29:12 AM",29.1016
"2018-03-30:12 AM",33.4281
"2018-03-31:12 AM",31.0406
"2018-04-01:12 AM",31.1603
"2018-04-02:12 AM",33.944
"2018-04-03:12 AM",22.0833
"2018-04-04:12 AM",31.354
"2018-04-05:12 AM",35.3419
"2018-04-06:12 AM",28.3568
"2018-04-07:12 AM",31.6954
"2018-04-08:12 AM",35.3734
"2018-04-09:12 AM",33.8101
"2018-04-10:12 AM",39.3409
"2018-04-11:12 AM",46.0281
"2018-04-12:12 AM",41.6448
"2018-04-13:12 AM",29.512
"2018-04-14:12 AM",31.1718
"2018-04-15:12 AM",38.2757
"2018-04-16:12 AM",44.5802
"2018-04-17:12 AM",36.5214
"2018-04-18:12 AM",31.8205
"2018-04-19:12 AM",38.4269
"2018-04-20:12 AM",40.6288
"2018-04-21:12 AM",41.7169
"2018-04-22:12 AM",46.8772
"2018-04-23:12 AM",43.4671
"2018-04-24:12 AM",34.6593
"2018-04-25:12 AM",40.6398
"2018-04-26:12 AM",44.0244
"2018-04-27:12 AM",48.0927
"2018-04-28:12 AM",53.3374
"2018-04-29:12 AM",53.253
"2018-04-30:12 AM",41.3782
"2018-05-01:12 AM",39.1582
"2018-05-02:12 AM",38.6164
"2018-05-03:12 AM",42.6884
"2018-05-04:12 AM",47.4417
"2018-05-05:12 AM",52.358
"2018-05-06:12 AM",55.4229
"2018-05-07:12 AM",58.0447
"2018-05-08:12 AM",53.1037
"2018-05-09:12 AM",55.0006
"2018-05-10:12 AM",54.1731
"2018-05-11:12 AM",46.8023
"2018-05-12:12 AM",42.2148
"2018-05-13:12 AM",45.5124
"2018-05-14:12 AM",47.6688
"2018-05-15:12 AM",51.4211
"2018-05-16:12 AM",55.7647
"2018-05-17:12 AM",57.0499
"2018-05-18:12 AM",51.3275
"2018-05-19:12 AM",44.7624
"2018-05-20:12 AM",48.4698
"2018-05-21:12 AM",54.4064
"2018-05-22:12 AM",55.1284
"2018-05-23:12 AM",54.0912
"2018-05-24:12 AM",56.6211
"2018-05-25:12 AM",60.6695
"2018-05-26:12 AM",63.2392
"2018-05-27:12 AM",59.8986
"2018-05-28:12 AM",54.8402
"2018-05-29:12 AM",52.9956
"2018-05-30:12 AM",57.2567
"2018-05-31:12 AM",61.0349
"2018-06-01:12 AM",56.1524
"2018-06-02:12 AM",51.6096
"2018-06-03:12 AM",57.7033
"2018-06-04:12 AM",63.6163
"2018-06-05:12 AM",66.5447
"2018-06-06:12 AM",64.5811
"2018-06-07:12 AM",65.869
"2018-06-08:12 AM",65.0019
"2018-06-09:12 AM",66.8435
"2018-06-10:12 AM",62.661
"2018-06-11:12 AM",53.4843
"2018-06-12:12 AM",54.5176
"2018-06-13:12 AM",62.5824
"2018-06-14:12 AM",69.1417
"2018-06-15:12 AM",63.0669
"2018-06-16:12 AM",59.9711
"2018-06-17:12 AM",53.9182
"2018-06-18:12 AM",54.7354
"2018-06-19:12 AM",53.5327
"2018-06-20:12 AM",54.2089
"2018-06-21:12 AM",60.028
"2018-06-22:12 AM",58.5979
"2018-06-23:12 AM",57.0295
"2018-06-24:12 AM",53.7798
"2018-06-25:12 AM",59.6957
"2018-06-26:12 AM",66.6192
"2018-06-27:12 AM",68.0445
"2018-06-28:12 AM",71.7244
