"DateTime","(deg F) Mean Temperature (CFSR) at Utah, 2010-01-01 to 2019-03-14"
"2016-05-14:12 AM",63.3945
"2016-05-15:12 AM",58.9899
"2016-05-16:12 AM",51.5928
"2016-05-17:12 AM",50.5735
"2016-05-18:12 AM",53.5354
"2016-05-19:12 AM",56.9939
"2016-05-20:12 AM",58.1569
"2016-05-21:12 AM",54.4793
"2016-05-22:12 AM",49.2168
"2016-05-23:12 AM",50.7092
"2016-05-24:12 AM",53.3858
"2016-05-25:12 AM",52.1434
"2016-05-26:12 AM",52.354
"2016-05-27:12 AM",53.4047
"2016-05-28:12 AM",55.3734
"2016-05-29:12 AM",59.7699
"2016-05-30:12 AM",60.8016
"2016-05-31:12 AM",60.5547
"2016-06-01:12 AM",63.1377
"2016-06-02:12 AM",67.2273
"2016-06-03:12 AM",68.4552
"2016-06-04:12 AM",70.444
"2016-06-05:12 AM",73.2414
"2016-06-06:12 AM",74.7118
"2016-06-07:12 AM",71.4915
"2016-06-08:12 AM",72.7435
"2016-06-09:12 AM",75.1244
"2016-06-10:12 AM",73.7722
"2016-06-11:12 AM",68.3249
"2016-06-12:12 AM",64.1737
"2016-06-13:12 AM",61.9443
"2016-06-14:12 AM",63.7263
"2016-06-15:12 AM",66.4245
"2016-06-16:12 AM",64.5834
"2016-06-17:12 AM",66.6442
"2016-06-18:12 AM",70.794
"2016-06-19:12 AM",72.2134
"2016-06-20:12 AM",76.9118
"2016-06-21:12 AM",78.7309
"2016-06-22:12 AM",76.1778
"2016-06-23:12 AM",77.2329
"2016-06-24:12 AM",74.9937
"2016-06-25:12 AM",69.5916
"2016-06-26:12 AM",71.1736
"2016-06-27:12 AM",76.6112
"2016-06-28:12 AM",76.9588
"2016-06-29:12 AM",71.3556
"2016-06-30:12 AM",70.7436
"2016-07-01:12 AM",69.3021
"2016-07-02:12 AM",68.8354
"2016-07-03:12 AM",70.7439
"2016-07-04:12 AM",73.0897
"2016-07-05:12 AM",73.8108
"2016-07-06:12 AM",72.3983
"2016-07-07:12 AM",71.5176
"2016-07-08:12 AM",73.7789
"2016-07-09:12 AM",75.1939
"2016-07-10:12 AM",72.3119
"2016-07-11:12 AM",63.6409
"2016-07-12:12 AM",67.2674
"2016-07-13:12 AM",70.4473
"2016-07-14:12 AM",73.3282
"2016-07-15:12 AM",75.7359
"2016-07-16:12 AM",75.4948
"2016-07-17:12 AM",74.4966
"2016-07-18:12 AM",72.4714
"2016-07-19:12 AM",73.071
"2016-07-20:12 AM",74.8267
"2016-07-21:12 AM",75.7036
"2016-07-22:12 AM",78.1302
"2016-07-23:12 AM",76.1851
"2016-07-24:12 AM",75.9774
"2016-07-25:12 AM",76.9881
"2016-07-26:12 AM",78.2652
"2016-07-27:12 AM",78.4206
"2016-07-28:12 AM",80.1154
"2016-07-29:12 AM",79.4836
"2016-07-30:12 AM",75.5166
"2016-07-31:12 AM",73.5427
"2016-08-01:12 AM",75.4725
"2016-08-02:12 AM",76.5502
"2016-08-03:12 AM",75.9366
"2016-08-04:12 AM",72.1728
"2016-08-05:12 AM",71.2153
"2016-08-06:12 AM",71.5739
"2016-08-07:12 AM",72.6976
"2016-08-08:12 AM",73.1167
"2016-08-09:12 AM",73.432
"2016-08-10:12 AM",69.8868
"2016-08-11:12 AM",69.762
"2016-08-12:12 AM",69.8569
"2016-08-13:12 AM",71.5987
"2016-08-14:12 AM",73.0945
"2016-08-15:12 AM",73.5039
"2016-08-16:12 AM",73.5233
"2016-08-17:12 AM",72.2183
"2016-08-18:12 AM",71.0026
"2016-08-19:12 AM",71.1891
"2016-08-20:12 AM",70.4833
"2016-08-21:12 AM",70.0934
"2016-08-22:12 AM",69.3813
"2016-08-23:12 AM",66.1174
"2016-08-24:12 AM",65.71
"2016-08-25:12 AM",63.4476
"2016-08-26:12 AM",63.1868
"2016-08-27:12 AM",63.3025
"2016-08-28:12 AM",66.3624
"2016-08-29:12 AM",69.1864
"2016-08-30:12 AM",71.2657
"2016-08-31:12 AM",72.7806
"2016-09-01:12 AM",71.4097
"2016-09-02:12 AM",68.8395
"2016-09-03:12 AM",66.9596
"2016-09-04:12 AM",63.8168
"2016-09-05:12 AM",60.4119
"2016-09-06:12 AM",61.6932
"2016-09-07:12 AM",63.9765
"2016-09-08:12 AM",65.6416
"2016-09-09:12 AM",63.9835
"2016-09-10:12 AM",63.5976
"2016-09-11:12 AM",67.5441
"2016-09-12:12 AM",65.9161
"2016-09-13:12 AM",60.3941
"2016-09-14:12 AM",57.2072
"2016-09-15:12 AM",54.797
"2016-09-16:12 AM",56.5601
"2016-09-17:12 AM",59.2614
"2016-09-18:12 AM",64.1271
"2016-09-19:12 AM",67.7653
"2016-09-20:12 AM",66.6739
"2016-09-21:12 AM",61.0155
"2016-09-22:12 AM",59.1516
"2016-09-23:12 AM",47.9941
"2016-09-24:12 AM",47.8778
"2016-09-25:12 AM",51.0325
"2016-09-26:12 AM",55.8268
"2016-09-27:12 AM",59.4934
"2016-09-28:12 AM",60.5856
"2016-09-29:12 AM",59.702
"2016-09-30:12 AM",59.7729
"2016-10-01:12 AM",59.7502
"2016-10-02:12 AM",59.1078
"2016-10-03:12 AM",49.1041
"2016-10-04:12 AM",44.0049
"2016-10-05:12 AM",45.7108
"2016-10-06:12 AM",44.4976
"2016-10-07:12 AM",46.6506
"2016-10-08:12 AM",51.6888
"2016-10-09:12 AM",55.128
"2016-10-10:12 AM",56.9754
"2016-10-11:12 AM",58.2449
"2016-10-12:12 AM",53.328
"2016-10-13:12 AM",55.1615
"2016-10-14:12 AM",58.5714
"2016-10-15:12 AM",58.3905
"2016-10-16:12 AM",56.8596
"2016-10-17:12 AM",51.1727
"2016-10-18:12 AM",46.5863
"2016-10-19:12 AM",42.7626
"2016-10-20:12 AM",43.0171
"2016-10-21:12 AM",47.9505
"2016-10-22:12 AM",52.707
"2016-10-23:12 AM",54.6741
"2016-10-24:12 AM",54.6532
"2016-10-25:12 AM",52.7182
"2016-10-26:12 AM",51.8029
"2016-10-27:12 AM",54.208
"2016-10-28:12 AM",55.5417
"2016-10-29:12 AM",53.9186
"2016-10-30:12 AM",55.6752
"2016-10-31:12 AM",50.7713
"2016-11-01:12 AM",45.5686
"2016-11-02:12 AM",42.3043
"2016-11-03:12 AM",43.5718
"2016-11-04:12 AM",46.7919
"2016-11-05:12 AM",47.1295
"2016-11-06:12 AM",46.6603
"2016-11-07:12 AM",47.0394
"2016-11-08:12 AM",47.3184
"2016-11-09:12 AM",47.5129
"2016-11-10:12 AM",46.9546
"2016-11-11:12 AM",46.5163
"2016-11-12:12 AM",46.098
"2016-11-13:12 AM",44.7568
"2016-11-14:12 AM",45.8019
"2016-11-15:12 AM",47.8603
"2016-11-16:12 AM",47.377
"2016-11-17:12 AM",32.2785
"2016-11-18:12 AM",25.7445
"2016-11-19:12 AM",32.5859
"2016-11-20:12 AM",40.7012
"2016-11-21:12 AM",40.6724
"2016-11-22:12 AM",35.618
"2016-11-23:12 AM",34.2466
"2016-11-24:12 AM",29.6622
"2016-11-25:12 AM",28.8255
"2016-11-26:12 AM",31.6209
"2016-11-27:12 AM",32.7547
"2016-11-28:12 AM",27.9009
"2016-11-29:12 AM",24.3046
"2016-11-30:12 AM",20.5412
"2016-12-01:12 AM",22.9492
"2016-12-02:12 AM",22.1745
"2016-12-03:12 AM",20.7997
"2016-12-04:12 AM",26.0067
"2016-12-05:12 AM",27.2691
"2016-12-06:12 AM",22.2564
"2016-12-07:12 AM",18.4811
"2016-12-08:12 AM",19.3384
"2016-12-09:12 AM",29.4971
"2016-12-10:12 AM",33.3072
"2016-12-11:12 AM",32.828
"2016-12-12:12 AM",31.3435
"2016-12-13:12 AM",26.9778
"2016-12-14:12 AM",32.1118
"2016-12-15:12 AM",37.5325
"2016-12-16:12 AM",38.7525
"2016-12-17:12 AM",21.803
"2016-12-18:12 AM",8.5708
"2016-12-19:12 AM",13.4321
"2016-12-20:12 AM",22.4056
"2016-12-21:12 AM",25.536
"2016-12-22:12 AM",26.6358
"2016-12-23:12 AM",27.7286
"2016-12-24:12 AM",31.3983
"2016-12-25:12 AM",24.1101
"2016-12-26:12 AM",11.4076
"2016-12-27:12 AM",15.4179
"2016-12-28:12 AM",22.3657
"2016-12-29:12 AM",22.15
"2016-12-30:12 AM",23.2772
"2016-12-31:12 AM",24.1387
"2017-01-01:12 AM",24.8038
"2017-01-02:12 AM",26.3755
"2017-01-03:12 AM",24.9744
"2017-01-04:12 AM",29.5988
"2017-01-05:12 AM",23.07
"2017-01-06:12 AM",3.711
"2017-01-07:12 AM",10.6835
"2017-01-08:12 AM",24.9778
"2017-01-09:12 AM",32.0383
"2017-01-10:12 AM",31.1866
"2017-01-11:12 AM",32.8107
"2017-01-12:12 AM",29.244
"2017-01-13:12 AM",28.4466
"2017-01-14:12 AM",27.7081
"2017-01-15:12 AM",25.1598
"2017-01-16:12 AM",21.0992
"2017-01-17:12 AM",16.0471
"2017-01-18:12 AM",20.6548
"2017-01-19:12 AM",26.6846
"2017-01-20:12 AM",27.1344
"2017-01-21:12 AM",27.7756
"2017-01-22:12 AM",22.4319
"2017-01-23:12 AM",29.1288
"2017-01-24:12 AM",20.4766
"2017-01-25:12 AM",15.939
"2017-01-26:12 AM",12.1231
"2017-01-27:12 AM",12.1928
"2017-01-28:12 AM",14.8041
"2017-01-29:12 AM",18.6728
"2017-01-30:12 AM",20.3405
"2017-01-31:12 AM",24.0651
"2017-02-01:12 AM",27.6823
"2017-02-02:12 AM",30.1334
"2017-02-03:12 AM",31.3014
"2017-02-04:12 AM",33.6196
"2017-02-05:12 AM",34.567
"2017-02-06:12 AM",35.623
"2017-02-07:12 AM",37.5003
"2017-02-08:12 AM",38.6406
"2017-02-09:12 AM",41.5101
"2017-02-10:12 AM",42.6639
"2017-02-11:12 AM",38.1882
"2017-02-12:12 AM",30.351
"2017-02-13:12 AM",29.6073
"2017-02-14:12 AM",30.243
"2017-02-15:12 AM",32.3146
"2017-02-16:12 AM",34.1352
"2017-02-17:12 AM",36.178
"2017-02-18:12 AM",37.4198
"2017-02-19:12 AM",37.8304
"2017-02-20:12 AM",36.4941
"2017-02-21:12 AM",41.3638
"2017-02-22:12 AM",37.045
"2017-02-23:12 AM",27.0511
"2017-02-24:12 AM",21.7688
"2017-02-25:12 AM",18.7223
"2017-02-26:12 AM",22.0692
"2017-02-27:12 AM",29.0928
"2017-02-28:12 AM",24.521
"2017-03-01:12 AM",23.515
"2017-03-02:12 AM",25.7724
"2017-03-03:12 AM",32.4828
"2017-03-04:12 AM",36.4491
"2017-03-05:12 AM",36.8325
"2017-03-06:12 AM",26.7258
"2017-03-07:12 AM",27.4069
"2017-03-08:12 AM",37.1509
"2017-03-09:12 AM",43.0392
"2017-03-10:12 AM",45.0189
"2017-03-11:12 AM",44.3853
"2017-03-12:12 AM",44.5104
"2017-03-13:12 AM",44.1667
"2017-03-14:12 AM",48.369
"2017-03-15:12 AM",50.1453
"2017-03-16:12 AM",50.6219
"2017-03-17:12 AM",51.6943
"2017-03-18:12 AM",53.0766
"2017-03-19:12 AM",53.2035
"2017-03-20:12 AM",53.6911
"2017-03-21:12 AM",52.7869
"2017-03-22:12 AM",49.6681
"2017-03-23:12 AM",41.8435
"2017-03-24:12 AM",40.8366
"2017-03-25:12 AM",40.7197
"2017-03-26:12 AM",39.7663
"2017-03-27:12 AM",40.4555
"2017-03-28:12 AM",38.7586
"2017-03-29:12 AM",39.915
"2017-03-30:12 AM",43.7214
"2017-03-31:12 AM",38.9761
"2017-04-01:12 AM",41.4435
"2017-04-02:12 AM",42.9669
"2017-04-03:12 AM",38.2307
"2017-04-04:12 AM",34.3506
"2017-04-05:12 AM",37.5031
"2017-04-06:12 AM",45.3371
"2017-04-07:12 AM",50.7133
"2017-04-08:12 AM",46.872
"2017-04-09:12 AM",36.9028
"2017-04-10:12 AM",36.315
"2017-04-11:12 AM",43.2126
"2017-04-12:12 AM",49.9618
"2017-04-13:12 AM",52.7198
"2017-04-14:12 AM",47.3029
"2017-04-15:12 AM",44.6389
"2017-04-16:12 AM",49.7286
"2017-04-17:12 AM",53.2503
"2017-04-18:12 AM",53.3394
"2017-04-19:12 AM",48.8356
"2017-04-20:12 AM",47.1502
"2017-04-21:12 AM",43.0394
"2017-04-22:12 AM",44.7139
"2017-04-23:12 AM",51.4351
"2017-04-24:12 AM",48.9243
"2017-04-25:12 AM",43.1613
"2017-04-26:12 AM",42.7708
"2017-04-27:12 AM",42.9168
"2017-04-28:12 AM",35.7116
"2017-04-29:12 AM",39.0722
"2017-04-30:12 AM",43.403
"2017-05-01:12 AM",48.9412
"2017-05-02:12 AM",51.0492
"2017-05-03:12 AM",51.8986
"2017-05-04:12 AM",57.3451
"2017-05-05:12 AM",62.5512
"2017-05-06:12 AM",63.9306
"2017-05-07:12 AM",58.1817
"2017-05-08:12 AM",55.4054
"2017-05-09:12 AM",55.5204
"2017-05-10:12 AM",54.1413
"2017-05-11:12 AM",57.8838
"2017-05-12:12 AM",61.5434
"2017-05-13:12 AM",54.2748
"2017-05-14:12 AM",51.474
"2017-05-15:12 AM",53.1081
"2017-05-16:12 AM",50.2993
"2017-05-17:12 AM",43.3935
"2017-05-18:12 AM",38.1677
"2017-05-19:12 AM",42.8725
"2017-05-20:12 AM",48.3715
"2017-05-21:12 AM",52.9171
"2017-05-22:12 AM",54.9007
"2017-05-23:12 AM",59.5128
"2017-05-24:12 AM",64.1136
"2017-05-25:12 AM",61.3117
"2017-05-26:12 AM",57.9018
"2017-05-27:12 AM",55.0481
"2017-05-28:12 AM",57.6718
"2017-05-29:12 AM",61.6341
"2017-05-30:12 AM",65.1659
"2017-05-31:12 AM",66.3933
"2017-06-01:12 AM",64.8367
"2017-06-02:12 AM",63.7972
"2017-06-03:12 AM",67.7331
"2017-06-04:12 AM",71.7053
"2017-06-05:12 AM",70.279
"2017-06-06:12 AM",70.8449
"2017-06-07:12 AM",72.7446
"2017-06-08:12 AM",71.3188
"2017-06-09:12 AM",68.7772
"2017-06-10:12 AM",65.9381
"2017-06-11:12 AM",65.9514
"2017-06-12:12 AM",58.1362
"2017-06-13:12 AM",54.3933
"2017-06-14:12 AM",61.0516
"2017-06-15:12 AM",67.1612
"2017-06-16:12 AM",70.6507
"2017-06-17:12 AM",71.424
"2017-06-18:12 AM",71.2458
"2017-06-19:12 AM",74.0959
"2017-06-20:12 AM",77.9542
"2017-06-21:12 AM",79.1924
"2017-06-22:12 AM",75.4331
"2017-06-23:12 AM",71.2332
"2017-06-24:12 AM",71.2589
"2017-06-25:12 AM",72.8483
"2017-06-26:12 AM",74.845
"2017-06-27:12 AM",74.5318
"2017-06-28:12 AM",71.4144
"2017-06-29:12 AM",69.082
"2017-06-30:12 AM",68.7767
"2017-07-01:12 AM",71.5431
"2017-07-02:12 AM",74.4843
"2017-07-03:12 AM",75.1753
"2017-07-04:12 AM",76.8297
"2017-07-05:12 AM",78.9129
"2017-07-06:12 AM",79.7367
"2017-07-07:12 AM",80.1806
"2017-07-08:12 AM",79.1791
"2017-07-09:12 AM",75.5296
"2017-07-10:12 AM",71.9442
"2017-07-11:12 AM",72.9455
"2017-07-12:12 AM",72.1657
"2017-07-13:12 AM",73.6275
"2017-07-14:12 AM",74.3997
"2017-07-15:12 AM",76.5547
"2017-07-16:12 AM",78.4227
"2017-07-17:12 AM",76.0645
"2017-07-18:12 AM",76.6753
"2017-07-19:12 AM",75.1224
"2017-07-20:12 AM",73.6281
"2017-07-21:12 AM",72.8031
"2017-07-22:12 AM",75.0884
"2017-07-23:12 AM",75.5222
"2017-07-24:12 AM",74.0485
"2017-07-25:12 AM",68.9893
"2017-07-26:12 AM",69.3095
"2017-07-27:12 AM",72.0763
"2017-07-28:12 AM",70.8489
"2017-07-29:12 AM",71.7372
"2017-07-30:12 AM",72.5776
"2017-07-31:12 AM",74.6294
"2017-08-01:12 AM",75.4844
"2017-08-02:12 AM",75.7288
"2017-08-03:12 AM",75.9609
"2017-08-04:12 AM",72.8607
"2017-08-05:12 AM",72.3609
"2017-08-06:12 AM",68.2428
"2017-08-07:12 AM",68.2113
"2017-08-08:12 AM",68.4196
"2017-08-09:12 AM",69.813
"2017-08-10:12 AM",70.95
"2017-08-11:12 AM",71.74
"2017-08-12:12 AM",71.3539
"2017-08-13:12 AM",71.6428
"2017-08-14:12 AM",69.2326
"2017-08-15:12 AM",64.5489
"2017-08-16:12 AM",65.8828
"2017-08-17:12 AM",69.6814
"2017-08-18:12 AM",71.9953
"2017-08-19:12 AM",72.5526
"2017-08-20:12 AM",73.0114
"2017-08-21:12 AM",71.4204
"2017-08-22:12 AM",69.5581
"2017-08-23:12 AM",70.3701
"2017-08-24:12 AM",70.4782
"2017-08-25:12 AM",71.5933
"2017-08-26:12 AM",74.6856
"2017-08-27:12 AM",75.5073
"2017-08-28:12 AM",75.3422
"2017-08-29:12 AM",74.9557
"2017-08-30:12 AM",72.7927
"2017-08-31:12 AM",69.1081
"2017-09-01:12 AM",69.1903
"2017-09-02:12 AM",71.7867
"2017-09-03:12 AM",74.0061
"2017-09-04:12 AM",75.9389
"2017-09-05:12 AM",74.1695
"2017-09-06:12 AM",72.2251
"2017-09-07:12 AM",70.5151
"2017-09-08:12 AM",68.3938
"2017-09-09:12 AM",64.31
"2017-09-10:12 AM",65.8472
"2017-09-11:12 AM",69.4107
"2017-09-12:12 AM",69.9289
"2017-09-13:12 AM",68.4928
"2017-09-14:12 AM",62.9416
"2017-09-15:12 AM",55.5127
"2017-09-16:12 AM",53.2101
"2017-09-17:12 AM",56.9435
"2017-09-18:12 AM",59.4928
"2017-09-19:12 AM",57.0832
"2017-09-20:12 AM",56.0388
"2017-09-21:12 AM",56.106
"2017-09-22:12 AM",48.844
"2017-09-23:12 AM",44.5786
"2017-09-24:12 AM",43.3908
"2017-09-25:12 AM",44.2369
"2017-09-26:12 AM",47.3614
"2017-09-27:12 AM",49.9467
"2017-09-28:12 AM",51.9384
"2017-09-29:12 AM",53.8318
"2017-09-30:12 AM",55.4671
"2017-10-01:12 AM",50.659
"2017-10-02:12 AM",43.0059
"2017-10-03:12 AM",42.4855
"2017-10-04:12 AM",50.3944
"2017-10-05:12 AM",50.3803
"2017-10-06:12 AM",47.5144
"2017-10-07:12 AM",51.229
"2017-10-08:12 AM",50.2684
"2017-10-09:12 AM",40.2033
"2017-10-10:12 AM",42.3223
"2017-10-11:12 AM",48.663
"2017-10-12:12 AM",49.2417
"2017-10-13:12 AM",46.8032
"2017-10-14:12 AM",41.9488
"2017-10-15:12 AM",40.6375
"2017-10-16:12 AM",45.756
"2017-10-17:12 AM",49.4557
"2017-10-18:12 AM",52.0282
"2017-10-19:12 AM",54.1405
"2017-10-20:12 AM",51.5554
"2017-10-21:12 AM",39.9963
"2017-10-22:12 AM",45.774
"2017-10-23:12 AM",50.6368
"2017-10-24:12 AM",48.7342
"2017-10-25:12 AM",48.4822
"2017-10-26:12 AM",48.7661
"2017-10-27:12 AM",45.2932
"2017-10-28:12 AM",46.7395
"2017-10-29:12 AM",48.0142
"2017-10-30:12 AM",48.0758
"2017-10-31:12 AM",45.1287
"2017-11-01:12 AM",46.9269
"2017-11-02:12 AM",48.6576
"2017-11-03:12 AM",47.9415
"2017-11-04:12 AM",46.3879
"2017-11-05:12 AM",42.7964
"2017-11-06:12 AM",40.7343
"2017-11-07:12 AM",36.5898
"2017-11-08:12 AM",32.4865
"2017-11-09:12 AM",38.4328
"2017-11-10:12 AM",42.0456
"2017-11-11:12 AM",39.7915
"2017-11-12:12 AM",39.6156
"2017-11-13:12 AM",42.8907
"2017-11-14:12 AM",43.3701
"2017-11-15:12 AM",41.0259
"2017-11-16:12 AM",44.8943
"2017-11-17:12 AM",44.5921
"2017-11-18:12 AM",29.4192
"2017-11-19:12 AM",28.987
"2017-11-20:12 AM",34.8872
"2017-11-21:12 AM",41.2558
"2017-11-22:12 AM",44.643
"2017-11-23:12 AM",46.638
"2017-11-24:12 AM",47.0734
"2017-11-25:12 AM",43.6683
"2017-11-26:12 AM",45.847
"2017-11-27:12 AM",45.4582
"2017-11-28:12 AM",34.9165
"2017-11-29:12 AM",34.8265
"2017-11-30:12 AM",34.3643
"2017-12-01:12 AM",35.9895
"2017-12-02:12 AM",37.751
"2017-12-03:12 AM",40.7214
"2017-12-04:12 AM",26.6551
"2017-12-05:12 AM",22.5657
"2017-12-06:12 AM",23.7013
"2017-12-07:12 AM",22.4663
"2017-12-08:12 AM",26.3032
"2017-12-09:12 AM",27.3709
"2017-12-10:12 AM",27.3663
"2017-12-11:12 AM",27.6508
"2017-12-12:12 AM",30.5467
"2017-12-13:12 AM",31.6279
"2017-12-14:12 AM",29.0061
"2017-12-15:12 AM",28.8061
"2017-12-16:12 AM",29.8706
"2017-12-17:12 AM",25.704
"2017-12-18:12 AM",25.8078
"2017-12-19:12 AM",30.1294
"2017-12-20:12 AM",34.2954
"2017-12-21:12 AM",23.8908
"2017-12-22:12 AM",19.803
"2017-12-23:12 AM",27.1197
"2017-12-24:12 AM",24.262
"2017-12-25:12 AM",31.0815
"2017-12-26:12 AM",29.694
"2017-12-27:12 AM",30.0904
"2017-12-28:12 AM",30.8028
"2017-12-29:12 AM",33.9618
"2017-12-30:12 AM",36.3736
"2017-12-31:12 AM",31.4152
"2018-01-01:12 AM",30.6153
"2018-01-02:12 AM",28.672
"2018-01-03:12 AM",27.2962
"2018-01-04:12 AM",29.278
"2018-01-05:12 AM",31.8123
"2018-01-06:12 AM",34.5848
"2018-01-07:12 AM",31.8726
"2018-01-08:12 AM",32.9752
"2018-01-09:12 AM",35.6689
"2018-01-10:12 AM",36.5126
"2018-01-11:12 AM",31.8394
"2018-01-12:12 AM",34.0637
"2018-01-13:12 AM",33.0325
"2018-01-14:12 AM",32.5269
"2018-01-15:12 AM",32.6496
"2018-01-16:12 AM",31.2966
"2018-01-17:12 AM",32.2416
"2018-01-18:12 AM",34.8874
"2018-01-19:12 AM",37.3732
"2018-01-20:12 AM",31.0419
"2018-01-21:12 AM",23.0216
"2018-01-22:12 AM",20.6056
"2018-01-23:12 AM",23.2412
"2018-01-24:12 AM",27.1974
"2018-01-25:12 AM",29.4134
"2018-01-26:12 AM",26.0739
"2018-01-27:12 AM",25.446
"2018-01-28:12 AM",31.104
"2018-01-29:12 AM",34.0403
"2018-01-30:12 AM",36.8886
"2018-01-31:12 AM",37.9758
"2018-02-01:12 AM",38.0228
"2018-02-02:12 AM",38.9921
"2018-02-03:12 AM",40.1679
"2018-02-04:12 AM",40.4053
"2018-02-05:12 AM",40.5181
"2018-02-06:12 AM",36.3954
"2018-02-07:12 AM",34.9381
"2018-02-08:12 AM",39.015
"2018-02-09:12 AM",41.9245
"2018-02-10:12 AM",36.0358
"2018-02-11:12 AM",28.7146
"2018-02-12:12 AM",31.244
"2018-02-13:12 AM",32.3506
"2018-02-14:12 AM",34.6885
"2018-02-15:12 AM",32.6928
"2018-02-16:12 AM",27.5317
"2018-02-17:12 AM",32.3366
"2018-02-18:12 AM",36.5441
"2018-02-19:12 AM",27.6386
"2018-02-20:12 AM",17.4983
"2018-02-21:12 AM",17.3912
"2018-02-22:12 AM",20.6127
"2018-02-23:12 AM",22.2051
"2018-02-24:12 AM",16.5963
"2018-02-25:12 AM",21.3535
"2018-02-26:12 AM",25.9365
"2018-02-27:12 AM",29.0208
"2018-02-28:12 AM",28.7233
"2018-03-01:12 AM",29.7694
"2018-03-02:12 AM",34.3112
"2018-03-03:12 AM",35.5543
"2018-03-04:12 AM",29.7007
"2018-03-05:12 AM",24.1605
"2018-03-06:12 AM",26.3196
"2018-03-07:12 AM",30.4651
"2018-03-08:12 AM",37.3692
"2018-03-09:12 AM",40.1279
"2018-03-10:12 AM",40.181
"2018-03-11:12 AM",41.4275
"2018-03-12:12 AM",42.5343
"2018-03-13:12 AM",45.3835
"2018-03-14:12 AM",46.0945
"2018-03-15:12 AM",37.8198
"2018-03-16:12 AM",35.0508
"2018-03-17:12 AM",35.1073
"2018-03-18:12 AM",31.3387
"2018-03-19:12 AM",29.3527
"2018-03-20:12 AM",34.7454
"2018-03-21:12 AM",42.1407
"2018-03-22:12 AM",45.6197
"2018-03-23:12 AM",45.6357
"2018-03-24:12 AM",42.0179
"2018-03-25:12 AM",37.5157
"2018-03-26:12 AM",32.6642
"2018-03-27:12 AM",33.3864
"2018-03-28:12 AM",39.2781
"2018-03-29:12 AM",41.1442
"2018-03-30:12 AM",45.4969
"2018-03-31:12 AM",50.3818
"2018-04-01:12 AM",52.1764
"2018-04-02:12 AM",49.0618
"2018-04-03:12 AM",38.4769
"2018-04-04:12 AM",43.6827
"2018-04-05:12 AM",48.2103
"2018-04-06:12 AM",50.6212
"2018-04-07:12 AM",51.9636
"2018-04-08:12 AM",47.1317
"2018-04-09:12 AM",44.3179
"2018-04-10:12 AM",49.9384
"2018-04-11:12 AM",56.2521
"2018-04-12:12 AM",46.7683
"2018-04-13:12 AM",34.2225
"2018-04-14:12 AM",40.0654
"2018-04-15:12 AM",47.4708
"2018-04-16:12 AM",51.9123
"2018-04-17:12 AM",39.6023
"2018-04-18:12 AM",38.3977
"2018-04-19:12 AM",45.8676
"2018-04-20:12 AM",44.4133
"2018-04-21:12 AM",49.3311
"2018-04-22:12 AM",54.2044
"2018-04-23:12 AM",56.1148
"2018-04-24:12 AM",52.0162
"2018-04-25:12 AM",52.8553
"2018-04-26:12 AM",57.0092
"2018-04-27:12 AM",59.4266
"2018-04-28:12 AM",61.9243
"2018-04-29:12 AM",54.4806
"2018-04-30:12 AM",47.1378
"2018-05-01:12 AM",45.2379
"2018-05-02:12 AM",44.5971
"2018-05-03:12 AM",47.6935
"2018-05-04:12 AM",53.6646
"2018-05-05:12 AM",58.9282
"2018-05-06:12 AM",64.1284
"2018-05-07:12 AM",64.4626
"2018-05-08:12 AM",64.0618
"2018-05-09:12 AM",67.2609
"2018-05-10:12 AM",65.5225
"2018-05-11:12 AM",58.3689
"2018-05-12:12 AM",51.4512
"2018-05-13:12 AM",50.0497
"2018-05-14:12 AM",52.0682
"2018-05-15:12 AM",55.8154
"2018-05-16:12 AM",59.0526
"2018-05-17:12 AM",59.8055
"2018-05-18:12 AM",56.4939
"2018-05-19:12 AM",57.4678
"2018-05-20:12 AM",59.6264
"2018-05-21:12 AM",60.0456
"2018-05-22:12 AM",59.3908
"2018-05-23:12 AM",57.4522
"2018-05-24:12 AM",62.562
"2018-05-25:12 AM",65.0358
"2018-05-26:12 AM",62.7123
"2018-05-27:12 AM",58.5909
"2018-05-28:12 AM",55.8633
"2018-05-29:12 AM",59.8683
"2018-05-30:12 AM",64.5775
"2018-05-31:12 AM",65.098
"2018-06-01:12 AM",60.2512
"2018-06-02:12 AM",61.126
"2018-06-03:12 AM",66.4322
"2018-06-04:12 AM",70.4188
"2018-06-05:12 AM",71.8221
"2018-06-06:12 AM",70.4383
"2018-06-07:12 AM",69.6083
"2018-06-08:12 AM",69.408
"2018-06-09:12 AM",70.4503
"2018-06-10:12 AM",64.6275
"2018-06-11:12 AM",63.4755
"2018-06-12:12 AM",67.3862
"2018-06-13:12 AM",72.2723
"2018-06-14:12 AM",74.6744
"2018-06-15:12 AM",71.4619
"2018-06-16:12 AM",67.6789
"2018-06-17:12 AM",66.3748
"2018-06-18:12 AM",62.9638
"2018-06-19:12 AM",63.6291
"2018-06-20:12 AM",67.2802
"2018-06-21:12 AM",72.9131
"2018-06-22:12 AM",69.9049
"2018-06-23:12 AM",70.6226
"2018-06-24:12 AM",67.1608
"2018-06-25:12 AM",70.266
"2018-06-26:12 AM",75.6194
"2018-06-27:12 AM",76.4668
"2018-06-28:12 AM",75.5047
"2018-06-29:12 AM",69.3392
"2018-06-30:12 AM",66.1541
"2018-07-01:12 AM",68.2522
