"DateTime","(deg F) Mean Temperature (CFSR) at South Carolina, 2010-01-01 to 2019-03-14"
"2016-05-17:12 AM",66.0952
"2016-05-18:12 AM",67.4992
"2016-05-19:12 AM",64.8918
"2016-05-20:12 AM",62.5737
"2016-05-21:12 AM",69.2535
"2016-05-22:12 AM",65.8933
"2016-05-23:12 AM",64.5229
"2016-05-24:12 AM",67.5543
"2016-05-25:12 AM",72.6967
"2016-05-26:12 AM",74.5009
"2016-05-27:12 AM",72.5533
"2016-05-28:12 AM",70.7086
"2016-05-29:12 AM",68.2605
"2016-05-30:12 AM",71.9109
"2016-05-31:12 AM",73.8738
"2016-06-01:12 AM",76.5093
"2016-06-02:12 AM",76.9721
"2016-06-03:12 AM",78.5046
"2016-06-04:12 AM",79.741
"2016-06-05:12 AM",76.4897
"2016-06-06:12 AM",73.5809
"2016-06-07:12 AM",75.4704
"2016-06-08:12 AM",73.1826
"2016-06-09:12 AM",72.0073
"2016-06-10:12 AM",76.1419
"2016-06-11:12 AM",79.5346
"2016-06-12:12 AM",82.1365
"2016-06-13:12 AM",80.0127
"2016-06-14:12 AM",82.7125
"2016-06-15:12 AM",82.0803
"2016-06-16:12 AM",82.8342
"2016-06-17:12 AM",82.2146
"2016-06-18:12 AM",74.1241
"2016-06-19:12 AM",71.5815
"2016-06-20:12 AM",73.9306
"2016-06-21:12 AM",77.706
"2016-06-22:12 AM",81.3825
"2016-06-23:12 AM",83.2698
"2016-06-24:12 AM",84.7974
"2016-06-25:12 AM",83.6951
"2016-06-26:12 AM",80.3982
"2016-06-27:12 AM",78.8353
"2016-06-28:12 AM",78.4305
"2016-06-29:12 AM",79.0864
"2016-06-30:12 AM",79.2345
"2016-07-01:12 AM",79.5135
"2016-07-02:12 AM",81.7833
"2016-07-03:12 AM",84.5852
"2016-07-04:12 AM",84.6601
"2016-07-05:12 AM",86.1676
"2016-07-06:12 AM",85.008
"2016-07-07:12 AM",85.0469
"2016-07-08:12 AM",87.4209
"2016-07-09:12 AM",87.3759
"2016-07-10:12 AM",85.6027
"2016-07-11:12 AM",84.3708
"2016-07-12:12 AM",83.8161
"2016-07-13:12 AM",85.6913
"2016-07-14:12 AM",86.0544
"2016-07-15:12 AM",83.7912
"2016-07-16:12 AM",81.1501
"2016-07-17:12 AM",82.0535
"2016-07-18:12 AM",83.3997
"2016-07-19:12 AM",84.7233
"2016-07-20:12 AM",84.5256
"2016-07-21:12 AM",83.1052
"2016-07-22:12 AM",83.3545
"2016-07-23:12 AM",85.1968
"2016-07-24:12 AM",85.6393
"2016-07-25:12 AM",85.3403
"2016-07-26:12 AM",86.3551
"2016-07-27:12 AM",88.0016
"2016-07-28:12 AM",87.9814
"2016-07-29:12 AM",87.1583
"2016-07-30:12 AM",86.5553
"2016-07-31:12 AM",85.2357
"2016-08-01:12 AM",82.7202
"2016-08-02:12 AM",83.1436
"2016-08-03:12 AM",82.0387
"2016-08-04:12 AM",79.9651
"2016-08-05:12 AM",79.9077
"2016-08-06:12 AM",83.3967
"2016-08-07:12 AM",85.2445
"2016-08-08:12 AM",81.2491
"2016-08-09:12 AM",80.4281
"2016-08-10:12 AM",79.8791
"2016-08-11:12 AM",81.0417
"2016-08-12:12 AM",82.1584
"2016-08-13:12 AM",84.2639
"2016-08-14:12 AM",84.9128
"2016-08-15:12 AM",84.9132
"2016-08-16:12 AM",84.4333
"2016-08-17:12 AM",84.6905
"2016-08-18:12 AM",84.7231
"2016-08-19:12 AM",82.816
"2016-08-20:12 AM",80.3383
"2016-08-21:12 AM",84.5841
"2016-08-22:12 AM",82.8142
"2016-08-23:12 AM",80.2461
"2016-08-24:12 AM",78.9769
"2016-08-25:12 AM",79.5274
"2016-08-26:12 AM",82.2655
"2016-08-27:12 AM",82.2335
"2016-08-28:12 AM",81.4694
"2016-08-29:12 AM",78.8412
"2016-08-30:12 AM",79.0178
"2016-08-31:12 AM",79.8251
"2016-09-01:12 AM",80.2857
"2016-09-02:12 AM",72.8202
"2016-09-03:12 AM",71.676
"2016-09-04:12 AM",72.7351
"2016-09-05:12 AM",71.3498
"2016-09-06:12 AM",74.617
"2016-09-07:12 AM",78.1684
"2016-09-08:12 AM",79.3054
"2016-09-09:12 AM",80.4931
"2016-09-10:12 AM",80.7456
"2016-09-11:12 AM",81.7497
"2016-09-12:12 AM",79.1069
"2016-09-13:12 AM",76.465
"2016-09-14:12 AM",75.2841
"2016-09-15:12 AM",76.3558
"2016-09-16:12 AM",75.8723
"2016-09-17:12 AM",75.0438
"2016-09-18:12 AM",76.0741
"2016-09-19:12 AM",78.6353
"2016-09-20:12 AM",75.8682
"2016-09-21:12 AM",73.296
"2016-09-22:12 AM",73.2796
"2016-09-23:12 AM",74.8873
"2016-09-24:12 AM",75.474
"2016-09-25:12 AM",76.2012
"2016-09-26:12 AM",75.0243
"2016-09-27:12 AM",75.5046
"2016-09-28:12 AM",75.8433
"2016-09-29:12 AM",75.6871
"2016-09-30:12 AM",71.0915
"2016-10-01:12 AM",66.9657
"2016-10-02:12 AM",68.4099
"2016-10-03:12 AM",70.6278
"2016-10-04:12 AM",70.2768
"2016-10-05:12 AM",67.2766
"2016-10-06:12 AM",67.5835
"2016-10-07:12 AM",70.1425
"2016-10-08:12 AM",71.5149
"2016-10-09:12 AM",63.4033
"2016-10-10:12 AM",57.9052
"2016-10-11:12 AM",56.0673
"2016-10-12:12 AM",59.6016
"2016-10-13:12 AM",62.2128
"2016-10-14:12 AM",64.551
"2016-10-15:12 AM",64.6414
"2016-10-16:12 AM",65.7801
"2016-10-17:12 AM",67.7338
"2016-10-18:12 AM",69.858
"2016-10-19:12 AM",71.2625
"2016-10-20:12 AM",70.12
"2016-10-21:12 AM",66.3258
"2016-10-22:12 AM",54.6755
"2016-10-23:12 AM",53.4835
"2016-10-24:12 AM",60.4119
"2016-10-25:12 AM",60.1459
"2016-10-26:12 AM",56.8704
"2016-10-27:12 AM",63.3229
"2016-10-28:12 AM",66.5328
"2016-10-29:12 AM",65.066
"2016-10-30:12 AM",67.6072
"2016-10-31:12 AM",68.306
"2016-11-01:12 AM",65.9557
"2016-11-02:12 AM",64.4473
"2016-11-03:12 AM",67.5997
"2016-11-04:12 AM",65.3711
"2016-11-05:12 AM",55.2148
"2016-11-06:12 AM",53.1961
"2016-11-07:12 AM",53.9011
"2016-11-08:12 AM",51.6119
"2016-11-09:12 AM",56.6312
"2016-11-10:12 AM",51.1729
"2016-11-11:12 AM",54.6778
"2016-11-12:12 AM",54.8379
"2016-11-13:12 AM",45.046
"2016-11-14:12 AM",50.0659
"2016-11-15:12 AM",51.5617
"2016-11-16:12 AM",52.4874
"2016-11-17:12 AM",55.4261
"2016-11-18:12 AM",56.8857
"2016-11-19:12 AM",57.5312
"2016-11-20:12 AM",45.1823
"2016-11-21:12 AM",43.6091
"2016-11-22:12 AM",45.0509
"2016-11-23:12 AM",49.2256
"2016-11-24:12 AM",61.4201
"2016-11-25:12 AM",63.6831
"2016-11-26:12 AM",54.4991
"2016-11-27:12 AM",44.1522
"2016-11-28:12 AM",50.4518
"2016-11-29:12 AM",67.2476
"2016-11-30:12 AM",69.5995
"2016-12-01:12 AM",59.2846
"2016-12-02:12 AM",47.7583
"2016-12-03:12 AM",47.2419
"2016-12-04:12 AM",48.681
"2016-12-05:12 AM",52.0302
"2016-12-06:12 AM",52.3042
"2016-12-07:12 AM",49.9998
"2016-12-08:12 AM",51.382
"2016-12-09:12 AM",37.5739
"2016-12-10:12 AM",34.2729
"2016-12-11:12 AM",37.5795
"2016-12-12:12 AM",54.0284
"2016-12-13:12 AM",54.1672
"2016-12-14:12 AM",51.8916
"2016-12-15:12 AM",44.5046
"2016-12-16:12 AM",34.9592
"2016-12-17:12 AM",45.995
"2016-12-18:12 AM",62.9809
"2016-12-19:12 AM",46.9972
"2016-12-20:12 AM",38.853
"2016-12-21:12 AM",39.5497
"2016-12-22:12 AM",48.5681
"2016-12-23:12 AM",47.1277
"2016-12-24:12 AM",54.329
"2016-12-25:12 AM",57.2052
"2016-12-26:12 AM",55.9368
"2016-12-27:12 AM",59.0191
"2016-12-28:12 AM",57.8611
"2016-12-29:12 AM",56.3857
"2016-12-30:12 AM",42.2604
"2016-12-31:12 AM",40.8852
"2017-01-01:12 AM",48.9076
"2017-01-02:12 AM",58.4861
"2017-01-03:12 AM",60.9024
"2017-01-04:12 AM",56.4703
"2017-01-05:12 AM",46.486
"2017-01-06:12 AM",45.3742
"2017-01-07:12 AM",32.6401
"2017-01-08:12 AM",25.2624
"2017-01-09:12 AM",28.0789
"2017-01-10:12 AM",36.5103
"2017-01-11:12 AM",51.901
"2017-01-12:12 AM",58.5086
"2017-01-13:12 AM",60.3588
"2017-01-14:12 AM",57.6784
"2017-01-15:12 AM",58.2827
"2017-01-16:12 AM",55.8502
"2017-01-17:12 AM",58.7408
"2017-01-18:12 AM",63.6996
"2017-01-19:12 AM",56.8267
"2017-01-20:12 AM",60.5766
"2017-01-21:12 AM",61.9045
"2017-01-22:12 AM",61.8015
"2017-01-23:12 AM",53.1054
"2017-01-24:12 AM",52.3159
"2017-01-25:12 AM",53.9004
"2017-01-26:12 AM",58.5795
"2017-01-27:12 AM",43.867
"2017-01-28:12 AM",40.7842
"2017-01-29:12 AM",43.4565
"2017-01-30:12 AM",40.4811
"2017-01-31:12 AM",50.7529
"2017-02-01:12 AM",57.6801
"2017-02-02:12 AM",59.1454
"2017-02-03:12 AM",52.39
"2017-02-04:12 AM",37.0488
"2017-02-05:12 AM",42.1601
"2017-02-06:12 AM",49.4757
"2017-02-07:12 AM",59.7549
"2017-02-08:12 AM",61.6923
"2017-02-09:12 AM",52.8832
"2017-02-10:12 AM",40.2924
"2017-02-11:12 AM",53.5203
"2017-02-12:12 AM",64.1665
"2017-02-13:12 AM",53.9863
"2017-02-14:12 AM",51.8407
"2017-02-15:12 AM",56.0466
"2017-02-16:12 AM",46.6041
"2017-02-17:12 AM",50.715
"2017-02-18:12 AM",55.2175
"2017-02-19:12 AM",56.4062
"2017-02-20:12 AM",57.3442
"2017-02-21:12 AM",58.3898
"2017-02-22:12 AM",61.6352
"2017-02-23:12 AM",62.7075
"2017-02-24:12 AM",63.3448
"2017-02-25:12 AM",63.3742
"2017-02-26:12 AM",47.8364
"2017-02-27:12 AM",53.0388
"2017-02-28:12 AM",63.9361
"2017-03-01:12 AM",68.5659
"2017-03-02:12 AM",56.7822
"2017-03-03:12 AM",47.536
"2017-03-04:12 AM",43.5047
"2017-03-05:12 AM",47.3355
"2017-03-06:12 AM",55.0857
"2017-03-07:12 AM",61.0453
"2017-03-08:12 AM",62.496
"2017-03-09:12 AM",57.0605
"2017-03-10:12 AM",61.1168
"2017-03-11:12 AM",49.2973
"2017-03-12:12 AM",41.599
"2017-03-13:12 AM",37.8691
"2017-03-14:12 AM",44.1091
"2017-03-15:12 AM",34.7171
"2017-03-16:12 AM",34.3652
"2017-03-17:12 AM",43.572
"2017-03-18:12 AM",56.7831
"2017-03-19:12 AM",50.3506
"2017-03-20:12 AM",50.4739
"2017-03-21:12 AM",66.301
"2017-03-22:12 AM",62.7118
"2017-03-23:12 AM",50.5395
"2017-03-24:12 AM",55.6587
"2017-03-25:12 AM",62.3779
"2017-03-26:12 AM",64.3541
"2017-03-27:12 AM",66.4396
"2017-03-28:12 AM",68.3343
"2017-03-29:12 AM",67.2894
"2017-03-30:12 AM",65.4897
"2017-03-31:12 AM",67.2019
"2017-04-01:12 AM",62.6599
"2017-04-02:12 AM",61.3296
"2017-04-03:12 AM",65.9147
"2017-04-04:12 AM",69.3687
"2017-04-05:12 AM",67.3279
"2017-04-06:12 AM",59.1964
"2017-04-07:12 AM",51.9859
"2017-04-08:12 AM",52.0641
"2017-04-09:12 AM",57.2074
"2017-04-10:12 AM",61.0669
"2017-04-11:12 AM",64.5856
"2017-04-12:12 AM",66.76
"2017-04-13:12 AM",67.4065
"2017-04-14:12 AM",68.8039
"2017-04-15:12 AM",68.7182
"2017-04-16:12 AM",68.4198
"2017-04-17:12 AM",69.7255
"2017-04-18:12 AM",67.2573
"2017-04-19:12 AM",67.332
"2017-04-20:12 AM",69.2897
"2017-04-21:12 AM",72.8742
"2017-04-22:12 AM",73.1705
"2017-04-23:12 AM",65.5187
"2017-04-24:12 AM",61.1393
"2017-04-25:12 AM",62.0384
"2017-04-26:12 AM",68.8717
"2017-04-27:12 AM",70.9047
"2017-04-28:12 AM",75.9243
"2017-04-29:12 AM",76.4915
"2017-04-30:12 AM",74.305
"2017-05-01:12 AM",72.8893
"2017-05-02:12 AM",66.3847
"2017-05-03:12 AM",68.7857
"2017-05-04:12 AM",68.722
"2017-05-05:12 AM",61.8147
"2017-05-06:12 AM",57.8952
"2017-05-07:12 AM",58.6224
"2017-05-08:12 AM",60.7935
"2017-05-09:12 AM",68.7285
"2017-05-10:12 AM",74.6409
"2017-05-11:12 AM",76.176
"2017-05-12:12 AM",73.96
"2017-05-13:12 AM",66.2054
"2017-05-14:12 AM",67.8425
"2017-05-15:12 AM",72.9059
"2017-05-16:12 AM",76.5367
"2017-05-17:12 AM",76.0759
"2017-05-18:12 AM",75.4221
"2017-05-19:12 AM",75.3427
"2017-05-20:12 AM",77.0812
"2017-05-21:12 AM",74.5768
"2017-05-22:12 AM",73.098
"2017-05-23:12 AM",70.5065
"2017-05-24:12 AM",70.7238
"2017-05-25:12 AM",66.2349
"2017-05-26:12 AM",68.4975
"2017-05-27:12 AM",75.025
"2017-05-28:12 AM",78.4834
"2017-05-29:12 AM",77.5283
"2017-05-30:12 AM",75.2428
"2017-05-31:12 AM",76.3099
"2017-06-01:12 AM",74.7727
"2017-06-02:12 AM",76.9658
"2017-06-03:12 AM",77.9542
"2017-06-04:12 AM",77.3978
"2017-06-05:12 AM",76.2159
"2017-06-06:12 AM",73.1059
"2017-06-07:12 AM",67.2778
"2017-06-08:12 AM",66.2216
"2017-06-09:12 AM",70.8233
"2017-06-10:12 AM",74.7732
"2017-06-11:12 AM",75.411
"2017-06-12:12 AM",74.5214
"2017-06-13:12 AM",74.9844
"2017-06-14:12 AM",78.818
"2017-06-15:12 AM",80.8464
"2017-06-16:12 AM",78.6391
"2017-06-17:12 AM",78.33
"2017-06-18:12 AM",79.693
"2017-06-19:12 AM",80.5752
"2017-06-20:12 AM",74.8888
"2017-06-21:12 AM",75.4144
"2017-06-22:12 AM",78.4378
"2017-06-23:12 AM",81.0993
"2017-06-24:12 AM",80.8866
"2017-06-25:12 AM",78.892
"2017-06-26:12 AM",75.2639
"2017-06-27:12 AM",74.8353
"2017-06-28:12 AM",74.4249
"2017-06-29:12 AM",75.8194
"2017-06-30:12 AM",75.9164
"2017-07-01:12 AM",79.6303
"2017-07-02:12 AM",81.5986
"2017-07-03:12 AM",80.5467
"2017-07-04:12 AM",81.2296
"2017-07-05:12 AM",83.4516
"2017-07-06:12 AM",83.8684
"2017-07-07:12 AM",84.526
"2017-07-08:12 AM",83.9196
"2017-07-09:12 AM",81.0059
"2017-07-10:12 AM",78.1128
"2017-07-11:12 AM",80.8435
"2017-07-12:12 AM",83.1004
"2017-07-13:12 AM",83.4435
"2017-07-14:12 AM",84.6432
"2017-07-15:12 AM",84.1156
"2017-07-16:12 AM",78.9206
"2017-07-17:12 AM",76.4359
"2017-07-18:12 AM",77.4396
"2017-07-19:12 AM",81.41
"2017-07-20:12 AM",83.1402
"2017-07-21:12 AM",84.0038
"2017-07-22:12 AM",84.1064
"2017-07-23:12 AM",84.5933
"2017-07-24:12 AM",81.2561
"2017-07-25:12 AM",82.2952
"2017-07-26:12 AM",81
"2017-07-27:12 AM",80.7726
"2017-07-28:12 AM",81.5994
"2017-07-29:12 AM",80.0886
"2017-07-30:12 AM",75.4572
"2017-07-31:12 AM",73.1509
"2017-08-01:12 AM",74.1522
"2017-08-02:12 AM",75.9207
"2017-08-03:12 AM",76.8794
"2017-08-04:12 AM",77.1699
"2017-08-05:12 AM",78.6592
"2017-08-06:12 AM",79.4977
"2017-08-07:12 AM",79.1123
"2017-08-08:12 AM",76.3488
"2017-08-09:12 AM",75.0918
"2017-08-10:12 AM",76.0831
"2017-08-11:12 AM",77.9707
"2017-08-12:12 AM",79.7563
"2017-08-13:12 AM",80.2924
"2017-08-14:12 AM",80.4015
"2017-08-15:12 AM",81.6872
"2017-08-16:12 AM",83.1659
"2017-08-17:12 AM",84.6437
"2017-08-18:12 AM",84.6883
"2017-08-19:12 AM",82.5616
"2017-08-20:12 AM",82.0027
"2017-08-21:12 AM",81.6593
"2017-08-22:12 AM",80.1532
"2017-08-23:12 AM",83.4114
"2017-08-24:12 AM",80.4202
"2017-08-25:12 AM",76.725
"2017-08-26:12 AM",77.9119
"2017-08-27:12 AM",76.4143
"2017-08-28:12 AM",71.1104
"2017-08-29:12 AM",72.8136
"2017-08-30:12 AM",73.1682
"2017-08-31:12 AM",74.3308
"2017-09-01:12 AM",76.4836
"2017-09-02:12 AM",75.0627
"2017-09-03:12 AM",72.7543
"2017-09-04:12 AM",73.2556
"2017-09-05:12 AM",77.491
"2017-09-06:12 AM",72.2806
"2017-09-07:12 AM",65.5707
"2017-09-08:12 AM",66.5316
"2017-09-09:12 AM",67.8439
"2017-09-10:12 AM",65.8431
"2017-09-11:12 AM",64.6315
"2017-09-12:12 AM",70.0261
"2017-09-13:12 AM",69.4317
"2017-09-14:12 AM",73.177
"2017-09-15:12 AM",73.7404
"2017-09-16:12 AM",74.3115
"2017-09-17:12 AM",73.9517
"2017-09-18:12 AM",74.1693
"2017-09-19:12 AM",73.949
"2017-09-20:12 AM",75.6023
"2017-09-21:12 AM",77.1177
"2017-09-22:12 AM",75.5514
"2017-09-23:12 AM",74.2822
"2017-09-24:12 AM",73.9854
"2017-09-25:12 AM",74.4019
"2017-09-26:12 AM",76.1025
"2017-09-27:12 AM",77.8739
"2017-09-28:12 AM",78.6191
"2017-09-29:12 AM",76.597
"2017-09-30:12 AM",71.5507
"2017-10-01:12 AM",62.8353
"2017-10-02:12 AM",65.7118
"2017-10-03:12 AM",66.684
"2017-10-04:12 AM",67.1711
"2017-10-05:12 AM",69.3302
"2017-10-06:12 AM",71.4259
"2017-10-07:12 AM",73.3651
"2017-10-08:12 AM",76.0456
"2017-10-09:12 AM",77.4079
"2017-10-10:12 AM",77.9038
"2017-10-11:12 AM",77.5216
"2017-10-12:12 AM",76.5734
"2017-10-13:12 AM",71.5975
"2017-10-14:12 AM",67.0447
"2017-10-15:12 AM",69.3464
"2017-10-16:12 AM",67.464
"2017-10-17:12 AM",56.5867
"2017-10-18:12 AM",55.1525
"2017-10-19:12 AM",58.6497
"2017-10-20:12 AM",60.3642
"2017-10-21:12 AM",62.3721
"2017-10-22:12 AM",67.5642
"2017-10-23:12 AM",69.9075
"2017-10-24:12 AM",61.7454
"2017-10-25:12 AM",54.2071
"2017-10-26:12 AM",51.8684
"2017-10-27:12 AM",55.3165
"2017-10-28:12 AM",60.6031
"2017-10-29:12 AM",54.1945
"2017-10-30:12 AM",44.8615
"2017-10-31:12 AM",55.8408
"2017-11-01:12 AM",59.7265
"2017-11-02:12 AM",64.674
"2017-11-03:12 AM",65.7403
"2017-11-04:12 AM",66.8295
"2017-11-05:12 AM",63.4417
"2017-11-06:12 AM",64.9159
"2017-11-07:12 AM",68.9452
"2017-11-08:12 AM",57.1363
"2017-11-09:12 AM",49.1497
"2017-11-10:12 AM",51.1632
"2017-11-11:12 AM",44.1709
"2017-11-12:12 AM",45.4698
"2017-11-13:12 AM",52.3254
"2017-11-14:12 AM",49.3529
"2017-11-15:12 AM",45.9972
"2017-11-16:12 AM",49.9482
"2017-11-17:12 AM",50.0756
"2017-11-18:12 AM",54.4266
"2017-11-19:12 AM",56.6721
"2017-11-20:12 AM",44.2918
"2017-11-21:12 AM",51.1178
"2017-11-22:12 AM",56.845
"2017-11-23:12 AM",48.5195
"2017-11-24:12 AM",45.6834
"2017-11-25:12 AM",51.2024
"2017-11-26:12 AM",51.8536
"2017-11-27:12 AM",47.5421
"2017-11-28:12 AM",50.0511
"2017-11-29:12 AM",58.1412
"2017-11-30:12 AM",57.2905
"2017-12-01:12 AM",60.453
"2017-12-02:12 AM",56.6029
"2017-12-03:12 AM",54.6393
"2017-12-04:12 AM",53.2584
"2017-12-05:12 AM",59.9121
"2017-12-06:12 AM",57.6399
"2017-12-07:12 AM",46.015
"2017-12-08:12 AM",39.8871
"2017-12-09:12 AM",37.6527
"2017-12-10:12 AM",34.7617
"2017-12-11:12 AM",40.1961
"2017-12-12:12 AM",46.5053
"2017-12-13:12 AM",37.4581
"2017-12-14:12 AM",45.1269
"2017-12-15:12 AM",47.4031
"2017-12-16:12 AM",39.0834
"2017-12-17:12 AM",43.3852
"2017-12-18:12 AM",54.5875
"2017-12-19:12 AM",58.6116
"2017-12-20:12 AM",61.1278
"2017-12-21:12 AM",52.9576
"2017-12-22:12 AM",53.9436
"2017-12-23:12 AM",60.9267
"2017-12-24:12 AM",58.0597
"2017-12-25:12 AM",42.3927
"2017-12-26:12 AM",39.0972
"2017-12-27:12 AM",40.5043
"2017-12-28:12 AM",33.8412
"2017-12-29:12 AM",33.0372
"2017-12-30:12 AM",38.813
"2017-12-31:12 AM",34.2844
"2018-01-01:12 AM",26.5199
"2018-01-02:12 AM",23.1147
"2018-01-03:12 AM",24.6886
"2018-01-04:12 AM",26.5161
"2018-01-05:12 AM",23.6066
"2018-01-06:12 AM",24.0726
"2018-01-07:12 AM",22.8234
"2018-01-08:12 AM",31.7502
"2018-01-09:12 AM",46.735
"2018-01-10:12 AM",53.1655
"2018-01-11:12 AM",59.7807
"2018-01-12:12 AM",63.2309
"2018-01-13:12 AM",40.9593
"2018-01-14:12 AM",31.8907
"2018-01-15:12 AM",30.4198
"2018-01-16:12 AM",35.6387
"2018-01-17:12 AM",33.9217
"2018-01-18:12 AM",26.4009
"2018-01-19:12 AM",36.1803
"2018-01-20:12 AM",41.0508
"2018-01-21:12 AM",47.7286
"2018-01-22:12 AM",51.8261
"2018-01-23:12 AM",57.6432
"2018-01-24:12 AM",46.7481
"2018-01-25:12 AM",41.2968
"2018-01-26:12 AM",43.4478
"2018-01-27:12 AM",51.5286
"2018-01-28:12 AM",54.8737
"2018-01-29:12 AM",51.9663
"2018-01-30:12 AM",39.1854
"2018-01-31:12 AM",36.3902
"2018-02-01:12 AM",46.2618
"2018-02-02:12 AM",46.6084
"2018-02-03:12 AM",34.3875
"2018-02-04:12 AM",43.2842
"2018-02-05:12 AM",43.8474
"2018-02-06:12 AM",48.5323
"2018-02-07:12 AM",58.4343
"2018-02-08:12 AM",50.6637
"2018-02-09:12 AM",48.0938
"2018-02-10:12 AM",58.3394
"2018-02-11:12 AM",64.8018
"2018-02-12:12 AM",63.2532
"2018-02-13:12 AM",47.3578
"2018-02-14:12 AM",51.5804
"2018-02-15:12 AM",62.8975
"2018-02-16:12 AM",66.3636
"2018-02-17:12 AM",58.8241
"2018-02-18:12 AM",56.3486
"2018-02-19:12 AM",57.6702
"2018-02-20:12 AM",63.9043
"2018-02-21:12 AM",66.3195
"2018-02-22:12 AM",66.9067
"2018-02-23:12 AM",64.7569
"2018-02-24:12 AM",66.0718
"2018-02-25:12 AM",67.0435
"2018-02-26:12 AM",60.4413
"2018-02-27:12 AM",51.03
"2018-02-28:12 AM",52.7301
"2018-03-01:12 AM",63.453
"2018-03-02:12 AM",52.7819
"2018-03-03:12 AM",45.8231
"2018-03-04:12 AM",44.6621
"2018-03-05:12 AM",45.9768
"2018-03-06:12 AM",52.5808
"2018-03-07:12 AM",48.8136
"2018-03-08:12 AM",41.0893
"2018-03-09:12 AM",41.207
"2018-03-10:12 AM",50.3985
"2018-03-11:12 AM",53.6182
"2018-03-12:12 AM",45.6208
"2018-03-13:12 AM",41.779
"2018-03-14:12 AM",41.5188
"2018-03-15:12 AM",45.7932
"2018-03-16:12 AM",57.16
"2018-03-17:12 AM",58.0336
"2018-03-18:12 AM",62.251
"2018-03-19:12 AM",58.6398
"2018-03-20:12 AM",63.86
"2018-03-21:12 AM",46.1404
"2018-03-22:12 AM",42.53
"2018-03-23:12 AM",45.6791
"2018-03-24:12 AM",52.1748
"2018-03-25:12 AM",47.6166
"2018-03-26:12 AM",45.6334
"2018-03-27:12 AM",47.349
"2018-03-28:12 AM",59.283
"2018-03-29:12 AM",65.5165
"2018-03-30:12 AM",64.674
"2018-03-31:12 AM",54.3663
"2018-04-01:12 AM",58.6159
"2018-04-02:12 AM",64.6624
"2018-04-03:12 AM",68.0007
"2018-04-04:12 AM",65.6283
"2018-04-05:12 AM",52.1013
"2018-04-06:12 AM",57.8493
"2018-04-07:12 AM",60.2677
"2018-04-08:12 AM",45.6791
"2018-04-09:12 AM",47.6584
"2018-04-10:12 AM",51.9217
"2018-04-11:12 AM",54.0435
"2018-04-12:12 AM",58.7901
"2018-04-13:12 AM",64.3359
"2018-04-14:12 AM",68.1282
"2018-04-15:12 AM",67.7957
"2018-04-16:12 AM",49.7325
"2018-04-17:12 AM",50.4601
"2018-04-18:12 AM",66.3962
"2018-04-19:12 AM",67.4496
"2018-04-20:12 AM",52.8791
"2018-04-21:12 AM",56.0394
"2018-04-22:12 AM",59.6178
"2018-04-23:12 AM",59.6064
"2018-04-24:12 AM",64.96
"2018-04-25:12 AM",64.926
"2018-04-26:12 AM",63.6031
"2018-04-27:12 AM",62.74
"2018-04-28:12 AM",63.7624
"2018-04-29:12 AM",58.5568
"2018-04-30:12 AM",57.3102
"2018-05-01:12 AM",63.1926
"2018-05-02:12 AM",66.5987
"2018-05-03:12 AM",67.5507
"2018-05-04:12 AM",68.7529
"2018-05-05:12 AM",70.6467
"2018-05-06:12 AM",71.4447
"2018-05-07:12 AM",67.8182
"2018-05-08:12 AM",66.6257
"2018-05-09:12 AM",67.8922
"2018-05-10:12 AM",72.7475
"2018-05-11:12 AM",75.7897
"2018-05-12:12 AM",77.2653
"2018-05-13:12 AM",78.7707
"2018-05-14:12 AM",76.5363
"2018-05-15:12 AM",72.7516
"2018-05-16:12 AM",72.7281
"2018-05-17:12 AM",72.0495
"2018-05-18:12 AM",72.453
"2018-05-19:12 AM",72.4289
"2018-05-20:12 AM",72.9036
"2018-05-21:12 AM",73.0668
"2018-05-22:12 AM",73.7168
"2018-05-23:12 AM",73.9288
"2018-05-24:12 AM",73.1845
"2018-05-25:12 AM",74.2312
"2018-05-26:12 AM",74.381
"2018-05-27:12 AM",74.1546
"2018-05-28:12 AM",72.9333
"2018-05-29:12 AM",75.6405
"2018-05-30:12 AM",75.879
"2018-05-31:12 AM",76.4505
"2018-06-01:12 AM",78.7536
"2018-06-02:12 AM",77.5335
"2018-06-03:12 AM",79.5558
"2018-06-04:12 AM",77.0194
"2018-06-05:12 AM",73.1856
"2018-06-06:12 AM",75.8901
"2018-06-07:12 AM",76.5747
"2018-06-08:12 AM",76.248
"2018-06-09:12 AM",76.329
"2018-06-10:12 AM",78.4578
"2018-06-11:12 AM",79.1361
"2018-06-12:12 AM",72.2782
"2018-06-13:12 AM",74.9388
"2018-06-14:12 AM",79.9038
"2018-06-15:12 AM",80.3707
"2018-06-16:12 AM",79.3247
"2018-06-17:12 AM",79.9621
"2018-06-18:12 AM",81.795
"2018-06-19:12 AM",83.9827
"2018-06-20:12 AM",85.3106
"2018-06-21:12 AM",83.521
"2018-06-22:12 AM",81.7972
"2018-06-23:12 AM",81.9234
"2018-06-24:12 AM",84.0945
"2018-06-25:12 AM",84.0103
"2018-06-26:12 AM",80.8009
"2018-06-27:12 AM",80.7543
"2018-06-28:12 AM",81.0466
"2018-06-29:12 AM",80.9164
"2018-06-30:12 AM",80.746
"2018-07-01:12 AM",80.5177
"2018-07-02:12 AM",81.9941
"2018-07-03:12 AM",83.2287
"2018-07-04:12 AM",80.7465
