"DateTime","(deg F) Mean Temperature (CFSR) at Colorado, 2010-01-01 to 2019-03-14"
"2016-05-10:12 AM",48.4356
"2016-05-11:12 AM",43.936
"2016-05-12:12 AM",46.5519
"2016-05-13:12 AM",52.5159
"2016-05-14:12 AM",49.9656
"2016-05-15:12 AM",48.3683
"2016-05-16:12 AM",44.3201
"2016-05-17:12 AM",41.511
"2016-05-18:12 AM",44.9485
"2016-05-19:12 AM",48.8637
"2016-05-20:12 AM",53.9202
"2016-05-21:12 AM",57.5859
"2016-05-22:12 AM",56.4033
"2016-05-23:12 AM",51.4085
"2016-05-24:12 AM",53.6455
"2016-05-25:12 AM",53.6459
"2016-05-26:12 AM",50.6341
"2016-05-27:12 AM",46.5406
"2016-05-28:12 AM",50.0954
"2016-05-29:12 AM",55.2904
"2016-05-30:12 AM",56.6285
"2016-05-31:12 AM",54.1368
"2016-06-01:12 AM",55.2013
"2016-06-02:12 AM",59.13
"2016-06-03:12 AM",61.5157
"2016-06-04:12 AM",61.9835
"2016-06-05:12 AM",63.0664
"2016-06-06:12 AM",63.9221
"2016-06-07:12 AM",64.9144
"2016-06-08:12 AM",64.5778
"2016-06-09:12 AM",66.6784
"2016-06-10:12 AM",69.0141
"2016-06-11:12 AM",68.2538
"2016-06-12:12 AM",64.9429
"2016-06-13:12 AM",60.3018
"2016-06-14:12 AM",59.473
"2016-06-15:12 AM",65.0935
"2016-06-16:12 AM",66.7778
"2016-06-17:12 AM",67.0467
"2016-06-18:12 AM",68.4315
"2016-06-19:12 AM",71.9614
"2016-06-20:12 AM",72.0012
"2016-06-21:12 AM",73.9168
"2016-06-22:12 AM",71.1126
"2016-06-23:12 AM",68.754
"2016-06-24:12 AM",69.7581
"2016-06-25:12 AM",68.3551
"2016-06-26:12 AM",67.091
"2016-06-27:12 AM",68.3631
"2016-06-28:12 AM",67.7388
"2016-06-29:12 AM",67.1824
"2016-06-30:12 AM",64.3689
"2016-07-01:12 AM",60.7777
"2016-07-02:12 AM",60.9233
"2016-07-03:12 AM",63.3915
"2016-07-04:12 AM",65.8594
"2016-07-05:12 AM",68.6197
"2016-07-06:12 AM",69.2537
"2016-07-07:12 AM",69.1236
"2016-07-08:12 AM",68.2394
"2016-07-09:12 AM",71.3109
"2016-07-10:12 AM",72.9396
"2016-07-11:12 AM",68.5447
"2016-07-12:12 AM",65.6578
"2016-07-13:12 AM",68.6473
"2016-07-14:12 AM",67.0516
"2016-07-15:12 AM",69.2289
"2016-07-16:12 AM",71.1631
"2016-07-17:12 AM",71.7312
"2016-07-18:12 AM",68.6363
"2016-07-19:12 AM",70.4406
"2016-07-20:12 AM",70.9592
"2016-07-21:12 AM",70.2838
"2016-07-22:12 AM",70.0797
"2016-07-23:12 AM",71.4045
"2016-07-24:12 AM",69.3504
"2016-07-25:12 AM",68.3017
"2016-07-26:12 AM",69.3291
"2016-07-27:12 AM",70.0459
"2016-07-28:12 AM",70.8341
"2016-07-29:12 AM",67.9683
"2016-07-30:12 AM",68.9644
"2016-07-31:12 AM",68.9776
"2016-08-01:12 AM",69.4364
"2016-08-02:12 AM",68.3533
"2016-08-03:12 AM",69.7987
"2016-08-04:12 AM",65.5671
"2016-08-05:12 AM",60.6231
"2016-08-06:12 AM",62.6135
"2016-08-07:12 AM",64.4896
"2016-08-08:12 AM",66.1237
"2016-08-09:12 AM",68.1942
"2016-08-10:12 AM",68.7448
"2016-08-11:12 AM",66.3802
"2016-08-12:12 AM",63.2228
"2016-08-13:12 AM",63.2113
"2016-08-14:12 AM",64.3078
"2016-08-15:12 AM",65.9127
"2016-08-16:12 AM",65.0241
"2016-08-17:12 AM",65.019
"2016-08-18:12 AM",65.2248
"2016-08-19:12 AM",60.7303
"2016-08-20:12 AM",58.7082
"2016-08-21:12 AM",62.1795
"2016-08-22:12 AM",63.7812
"2016-08-23:12 AM",63.741
"2016-08-24:12 AM",59.221
"2016-08-25:12 AM",57.2308
"2016-08-26:12 AM",57.1509
"2016-08-27:12 AM",59.2248
"2016-08-28:12 AM",61.2603
"2016-08-29:12 AM",61.1649
"2016-08-30:12 AM",60.1419
"2016-08-31:12 AM",61.7356
"2016-09-01:12 AM",62.7327
"2016-09-02:12 AM",62.0983
"2016-09-03:12 AM",63.0032
"2016-09-04:12 AM",63.3571
"2016-09-05:12 AM",63.4923
"2016-09-06:12 AM",62.3316
"2016-09-07:12 AM",63.214
"2016-09-08:12 AM",63.3789
"2016-09-09:12 AM",60.4528
"2016-09-10:12 AM",56.5392
"2016-09-11:12 AM",62.7289
"2016-09-12:12 AM",61.6867
"2016-09-13:12 AM",53.7181
"2016-09-14:12 AM",54.754
"2016-09-15:12 AM",56.188
"2016-09-16:12 AM",53.4069
"2016-09-17:12 AM",55.4106
"2016-09-18:12 AM",59.0284
"2016-09-19:12 AM",64.0742
"2016-09-20:12 AM",63.9563
"2016-09-21:12 AM",63.5761
"2016-09-22:12 AM",62.557
"2016-09-23:12 AM",58.7511
"2016-09-24:12 AM",48.8377
"2016-09-25:12 AM",48.834
"2016-09-26:12 AM",51.7249
"2016-09-27:12 AM",56.3794
"2016-09-28:12 AM",58.1063
"2016-09-29:12 AM",56.8499
"2016-09-30:12 AM",56.1922
"2016-10-01:12 AM",55.5098
"2016-10-02:12 AM",56.6031
"2016-10-03:12 AM",54.7144
"2016-10-04:12 AM",45.1324
"2016-10-05:12 AM",45.0648
"2016-10-06:12 AM",43.2577
"2016-10-07:12 AM",40.8164
"2016-10-08:12 AM",48.6075
"2016-10-09:12 AM",51.0831
"2016-10-10:12 AM",52.9948
"2016-10-11:12 AM",54.8202
"2016-10-12:12 AM",46.4684
"2016-10-13:12 AM",49.0494
"2016-10-14:12 AM",55.0461
"2016-10-15:12 AM",58.0716
"2016-10-16:12 AM",57.3379
"2016-10-17:12 AM",54.441
"2016-10-18:12 AM",47.4399
"2016-10-19:12 AM",43.5209
"2016-10-20:12 AM",38.9604
"2016-10-21:12 AM",45.8983
"2016-10-22:12 AM",50.815
"2016-10-23:12 AM",51.3073
"2016-10-24:12 AM",50.9713
"2016-10-25:12 AM",53.0316
"2016-10-26:12 AM",49.3473
"2016-10-27:12 AM",52.5636
"2016-10-28:12 AM",56.4814
"2016-10-29:12 AM",55.0733
"2016-10-30:12 AM",51.0355
"2016-10-31:12 AM",53.1604
"2016-11-01:12 AM",47.7045
"2016-11-02:12 AM",43.9668
"2016-11-03:12 AM",43.1965
"2016-11-04:12 AM",45.2833
"2016-11-05:12 AM",45.9729
"2016-11-06:12 AM",45.4305
"2016-11-07:12 AM",43.9898
"2016-11-08:12 AM",41.2128
"2016-11-09:12 AM",41.8851
"2016-11-10:12 AM",44.1378
"2016-11-11:12 AM",40.8322
"2016-11-12:12 AM",40.5297
"2016-11-13:12 AM",41.9164
"2016-11-14:12 AM",42.2159
"2016-11-15:12 AM",47.224
"2016-11-16:12 AM",50.3339
"2016-11-17:12 AM",39.1838
"2016-11-18:12 AM",23.2981
"2016-11-19:12 AM",27.9813
"2016-11-20:12 AM",38.2356
"2016-11-21:12 AM",42.5559
"2016-11-22:12 AM",36.2638
"2016-11-23:12 AM",31.6569
"2016-11-24:12 AM",29.5714
"2016-11-25:12 AM",27.4426
"2016-11-26:12 AM",31.4587
"2016-11-27:12 AM",33.3288
"2016-11-28:12 AM",26.816
"2016-11-29:12 AM",23.5512
"2016-11-30:12 AM",18.0307
"2016-12-01:12 AM",18.7927
"2016-12-02:12 AM",19.9602
"2016-12-03:12 AM",20.5387
"2016-12-04:12 AM",21.6667
"2016-12-05:12 AM",28.7503
"2016-12-06:12 AM",17.1358
"2016-12-07:12 AM",12.9495
"2016-12-08:12 AM",6.4215
"2016-12-09:12 AM",21.3265
"2016-12-10:12 AM",28.4031
"2016-12-11:12 AM",30.7809
"2016-12-12:12 AM",26.3311
"2016-12-13:12 AM",22.2669
"2016-12-14:12 AM",24.6294
"2016-12-15:12 AM",29.7115
"2016-12-16:12 AM",35.2983
"2016-12-17:12 AM",11.9163
"2016-12-18:12 AM",2.4962
"2016-12-19:12 AM",11.2239
"2016-12-20:12 AM",22.9383
"2016-12-21:12 AM",26.3336
"2016-12-22:12 AM",26.469
"2016-12-23:12 AM",29.7333
"2016-12-24:12 AM",29.0962
"2016-12-25:12 AM",28.4376
"2016-12-26:12 AM",17.1738
"2016-12-27:12 AM",20.0462
"2016-12-28:12 AM",27.1395
"2016-12-29:12 AM",21.6736
"2016-12-30:12 AM",26.3842
"2016-12-31:12 AM",24.2791
"2017-01-01:12 AM",25.4302
"2017-01-02:12 AM",27.2979
"2017-01-03:12 AM",21.0155
"2017-01-04:12 AM",20.8488
"2017-01-05:12 AM",13.1547
"2017-01-06:12 AM",0.693
"2017-01-07:12 AM",7.5331
"2017-01-08:12 AM",23.2538
"2017-01-09:12 AM",34.1946
"2017-01-10:12 AM",31.482
"2017-01-11:12 AM",32.8474
"2017-01-12:12 AM",28.1152
"2017-01-13:12 AM",25.5958
"2017-01-14:12 AM",26.7242
"2017-01-15:12 AM",26.5062
"2017-01-16:12 AM",25.497
"2017-01-17:12 AM",22.9298
"2017-01-18:12 AM",22.2096
"2017-01-19:12 AM",24.8432
"2017-01-20:12 AM",25.8471
"2017-01-21:12 AM",22.9905
"2017-01-22:12 AM",23.0083
"2017-01-23:12 AM",28.7146
"2017-01-24:12 AM",22.5678
"2017-01-25:12 AM",14.1672
"2017-01-26:12 AM",10.3856
"2017-01-27:12 AM",10.3458
"2017-01-28:12 AM",17.0121
"2017-01-29:12 AM",25.0637
"2017-01-30:12 AM",28.9402
"2017-01-31:12 AM",31.6083
"2017-02-01:12 AM",28.4311
"2017-02-02:12 AM",23.3202
"2017-02-03:12 AM",23.3634
"2017-02-04:12 AM",32.4891
"2017-02-05:12 AM",33.9604
"2017-02-06:12 AM",35.2899
"2017-02-07:12 AM",36.6809
"2017-02-08:12 AM",37.6993
"2017-02-09:12 AM",39.2756
"2017-02-10:12 AM",44.7784
"2017-02-11:12 AM",42.7294
"2017-02-12:12 AM",32.448
"2017-02-13:12 AM",32.0605
"2017-02-14:12 AM",28.7668
"2017-02-15:12 AM",30.3987
"2017-02-16:12 AM",35.4713
"2017-02-17:12 AM",36.9522
"2017-02-18:12 AM",39.097
"2017-02-19:12 AM",39.2934
"2017-02-20:12 AM",37.1559
"2017-02-21:12 AM",40.8015
"2017-02-22:12 AM",41.4923
"2017-02-23:12 AM",29.8384
"2017-02-24:12 AM",16.8856
"2017-02-25:12 AM",15.5518
"2017-02-26:12 AM",18.5376
"2017-02-27:12 AM",26.0929
"2017-02-28:12 AM",28.6592
"2017-03-01:12 AM",21.4983
"2017-03-02:12 AM",25.0718
"2017-03-03:12 AM",31.599
"2017-03-04:12 AM",36.608
"2017-03-05:12 AM",39.4486
"2017-03-06:12 AM",30.8824
"2017-03-07:12 AM",25.5663
"2017-03-08:12 AM",36.7189
"2017-03-09:12 AM",42.336
"2017-03-10:12 AM",38.6134
"2017-03-11:12 AM",37.5683
"2017-03-12:12 AM",38.7322
"2017-03-13:12 AM",36.5693
"2017-03-14:12 AM",42.5403
"2017-03-15:12 AM",45.896
"2017-03-16:12 AM",48.2022
"2017-03-17:12 AM",47.5047
"2017-03-18:12 AM",48.4142
"2017-03-19:12 AM",51.3473
"2017-03-20:12 AM",50.3789
"2017-03-21:12 AM",47.0502
"2017-03-22:12 AM",45.6705
"2017-03-23:12 AM",47.9422
"2017-03-24:12 AM",39.2088
"2017-03-25:12 AM",39.2907
"2017-03-26:12 AM",40.2532
"2017-03-27:12 AM",40.6119
"2017-03-28:12 AM",38.8225
"2017-03-29:12 AM",36.7745
"2017-03-30:12 AM",40.5347
"2017-03-31:12 AM",37.9045
"2017-04-01:12 AM",33.926
"2017-04-02:12 AM",38.3234
"2017-04-03:12 AM",38.8629
"2017-04-04:12 AM",31.7367
"2017-04-05:12 AM",31.174
"2017-04-06:12 AM",37.9027
"2017-04-07:12 AM",45.5155
"2017-04-08:12 AM",48.3291
"2017-04-09:12 AM",41.8224
"2017-04-10:12 AM",36.0158
"2017-04-11:12 AM",42.1772
"2017-04-12:12 AM",50.083
"2017-04-13:12 AM",50.3483
"2017-04-14:12 AM",52.0869
"2017-04-15:12 AM",48.3962
"2017-04-16:12 AM",47.1376
"2017-04-17:12 AM",49.5619
"2017-04-18:12 AM",53.5419
"2017-04-19:12 AM",52.5042
"2017-04-20:12 AM",45.2404
"2017-04-21:12 AM",40.0426
"2017-04-22:12 AM",38.3149
"2017-04-23:12 AM",46.1039
"2017-04-24:12 AM",49.5448
"2017-04-25:12 AM",42.6646
"2017-04-26:12 AM",37.0027
"2017-04-27:12 AM",39.5103
"2017-04-28:12 AM",33.9033
"2017-04-29:12 AM",28.3246
"2017-04-30:12 AM",30.9268
"2017-05-01:12 AM",40.4206
"2017-05-02:12 AM",42.2769
"2017-05-03:12 AM",42.5246
"2017-05-04:12 AM",47.334
"2017-05-05:12 AM",54.1537
"2017-05-06:12 AM",56.8108
"2017-05-07:12 AM",57.7944
"2017-05-08:12 AM",54.6501
"2017-05-09:12 AM",52.5214
"2017-05-10:12 AM",48.7767
"2017-05-11:12 AM",47.7646
"2017-05-12:12 AM",51.4499
"2017-05-13:12 AM",56.1816
"2017-05-14:12 AM",55.7751
"2017-05-15:12 AM",56.568
"2017-05-16:12 AM",52.5706
"2017-05-17:12 AM",45.8067
"2017-05-18:12 AM",38.8679
"2017-05-19:12 AM",33.1599
"2017-05-20:12 AM",37.821
"2017-05-21:12 AM",44.5147
"2017-05-22:12 AM",46.3438
"2017-05-23:12 AM",45.1119
"2017-05-24:12 AM",52.7832
"2017-05-25:12 AM",57.7477
"2017-05-26:12 AM",54.3358
"2017-05-27:12 AM",49.6418
"2017-05-28:12 AM",50.1273
"2017-05-29:12 AM",52.6752
"2017-05-30:12 AM",55.8293
"2017-05-31:12 AM",58.7469
"2017-06-01:12 AM",58.4951
"2017-06-02:12 AM",58.818
"2017-06-03:12 AM",58.5734
"2017-06-04:12 AM",61.1964
"2017-06-05:12 AM",62.8646
"2017-06-06:12 AM",62.0967
"2017-06-07:12 AM",62.7359
"2017-06-08:12 AM",63.725
"2017-06-09:12 AM",65.8882
"2017-06-10:12 AM",68.1319
"2017-06-11:12 AM",66.3775
"2017-06-12:12 AM",64.3482
"2017-06-13:12 AM",57.8973
"2017-06-14:12 AM",59.8921
"2017-06-15:12 AM",63.9658
"2017-06-16:12 AM",67.0993
"2017-06-17:12 AM",68.8194
"2017-06-18:12 AM",64.3588
"2017-06-19:12 AM",66.8806
"2017-06-20:12 AM",70.5666
"2017-06-21:12 AM",74.313
"2017-06-22:12 AM",72.6447
"2017-06-23:12 AM",61.486
"2017-06-24:12 AM",59.5031
"2017-06-25:12 AM",59.8084
"2017-06-26:12 AM",64.4335
"2017-06-27:12 AM",68.5805
"2017-06-28:12 AM",67.1346
"2017-06-29:12 AM",65.3918
"2017-06-30:12 AM",59.6394
"2017-07-01:12 AM",64.2169
"2017-07-02:12 AM",67.4582
"2017-07-03:12 AM",67.8263
"2017-07-04:12 AM",68.5409
"2017-07-05:12 AM",70.9911
"2017-07-06:12 AM",72.8481
"2017-07-07:12 AM",71.3732
"2017-07-08:12 AM",69.8614
"2017-07-09:12 AM",70.4912
"2017-07-10:12 AM",69.3219
"2017-07-11:12 AM",69.2816
"2017-07-12:12 AM",66.6511
"2017-07-13:12 AM",64.65
"2017-07-14:12 AM",65.0844
"2017-07-15:12 AM",65.6407
"2017-07-16:12 AM",65.853
"2017-07-17:12 AM",68.5242
"2017-07-18:12 AM",71.1518
"2017-07-19:12 AM",70.8813
"2017-07-20:12 AM",70.7455
"2017-07-21:12 AM",69.1029
"2017-07-22:12 AM",66.8795
"2017-07-23:12 AM",66.7098
"2017-07-24:12 AM",68.8321
"2017-07-25:12 AM",68.5816
"2017-07-26:12 AM",66.0864
"2017-07-27:12 AM",65.1682
"2017-07-28:12 AM",66.8008
"2017-07-29:12 AM",65.2019
"2017-07-30:12 AM",64.3552
"2017-07-31:12 AM",64.6021
"2017-08-01:12 AM",65.125
"2017-08-02:12 AM",65.1232
"2017-08-03:12 AM",61.9203
"2017-08-04:12 AM",62.7251
"2017-08-05:12 AM",64.6563
"2017-08-06:12 AM",61.455
"2017-08-07:12 AM",58.3869
"2017-08-08:12 AM",58.5217
"2017-08-09:12 AM",60.5053
"2017-08-10:12 AM",61.7295
"2017-08-11:12 AM",59.7232
"2017-08-12:12 AM",61.3308
"2017-08-13:12 AM",62.4337
"2017-08-14:12 AM",63.7011
"2017-08-15:12 AM",62.4182
"2017-08-16:12 AM",59.2889
"2017-08-17:12 AM",61.3814
"2017-08-18:12 AM",64.3595
"2017-08-19:12 AM",66.5557
"2017-08-20:12 AM",66.4311
"2017-08-21:12 AM",65.7063
"2017-08-22:12 AM",63.1773
"2017-08-23:12 AM",63.9864
"2017-08-24:12 AM",62.9985
"2017-08-25:12 AM",63.5434
"2017-08-26:12 AM",66.222
"2017-08-27:12 AM",65.8699
"2017-08-28:12 AM",65.0683
"2017-08-29:12 AM",66.2841
"2017-08-30:12 AM",66.0342
"2017-08-31:12 AM",63.4397
"2017-09-01:12 AM",63.9437
"2017-09-02:12 AM",65.3587
"2017-09-03:12 AM",68.5726
"2017-09-04:12 AM",67.4479
"2017-09-05:12 AM",60.6852
"2017-09-06:12 AM",60.2449
"2017-09-07:12 AM",63.2637
"2017-09-08:12 AM",63.3589
"2017-09-09:12 AM",63.8312
"2017-09-10:12 AM",64.2132
"2017-09-11:12 AM",61.9515
"2017-09-12:12 AM",63.7376
"2017-09-13:12 AM",63.9297
"2017-09-14:12 AM",62.4445
"2017-09-15:12 AM",57.8197
"2017-09-16:12 AM",53.4407
"2017-09-17:12 AM",51.6483
"2017-09-18:12 AM",56.0892
"2017-09-19:12 AM",57.5985
"2017-09-20:12 AM",53.9739
"2017-09-21:12 AM",58.8267
"2017-09-22:12 AM",58.5689
"2017-09-23:12 AM",51.4548
"2017-09-24:12 AM",45.7435
"2017-09-25:12 AM",43.2666
"2017-09-26:12 AM",44.555
"2017-09-27:12 AM",46.7373
"2017-09-28:12 AM",46.8032
"2017-09-29:12 AM",47.4103
"2017-09-30:12 AM",50.4948
"2017-10-01:12 AM",50.2995
"2017-10-02:12 AM",44.4357
"2017-10-03:12 AM",42.323
"2017-10-04:12 AM",50.4309
"2017-10-05:12 AM",54.0891
"2017-10-06:12 AM",49.4071
"2017-10-07:12 AM",47.4107
"2017-10-08:12 AM",49.3797
"2017-10-09:12 AM",35.0361
"2017-10-10:12 AM",35.4452
"2017-10-11:12 AM",43.2599
"2017-10-12:12 AM",50.7551
"2017-10-13:12 AM",47.3353
"2017-10-14:12 AM",44.6747
"2017-10-15:12 AM",39.4696
"2017-10-16:12 AM",45.3308
"2017-10-17:12 AM",48.256
"2017-10-18:12 AM",50.6007
"2017-10-19:12 AM",51.1389
"2017-10-20:12 AM",51.9825
"2017-10-21:12 AM",41.9709
"2017-10-22:12 AM",40.4425
"2017-10-23:12 AM",44.1905
"2017-10-24:12 AM",40.6125
"2017-10-25:12 AM",47.2595
"2017-10-26:12 AM",43.6208
"2017-10-27:12 AM",32.3402
"2017-10-28:12 AM",37.3471
"2017-10-29:12 AM",43.2068
"2017-10-30:12 AM",36.7565
"2017-10-31:12 AM",35.9278
"2017-11-01:12 AM",44.2576
"2017-11-02:12 AM",42.9238
"2017-11-03:12 AM",39.6408
"2017-11-04:12 AM",44.897
"2017-11-05:12 AM",40.6904
"2017-11-06:12 AM",36.0867
"2017-11-07:12 AM",32.5767
"2017-11-08:12 AM",30.6108
"2017-11-09:12 AM",33.1408
"2017-11-10:12 AM",35.5928
"2017-11-11:12 AM",37.9139
"2017-11-12:12 AM",35.7757
"2017-11-13:12 AM",42.2409
"2017-11-14:12 AM",43.786
"2017-11-15:12 AM",37.999
"2017-11-16:12 AM",42.2164
"2017-11-17:12 AM",46.4797
"2017-11-18:12 AM",30.4966
"2017-11-19:12 AM",29.7225
"2017-11-20:12 AM",34.9412
"2017-11-21:12 AM",36.5646
"2017-11-22:12 AM",38.8159
"2017-11-23:12 AM",44.143
"2017-11-24:12 AM",45.5185
"2017-11-25:12 AM",40.5102
"2017-11-26:12 AM",43.0644
"2017-11-27:12 AM",45.7642
"2017-11-28:12 AM",37.346
"2017-11-29:12 AM",35.474
"2017-11-30:12 AM",34.7738
"2017-12-01:12 AM",37.7159
"2017-12-02:12 AM",37.8225
"2017-12-03:12 AM",40.6081
"2017-12-04:12 AM",30.6912
"2017-12-05:12 AM",22.2674
"2017-12-06:12 AM",22.1283
"2017-12-07:12 AM",18.4977
"2017-12-08:12 AM",28.0728
"2017-12-09:12 AM",30.7598
"2017-12-10:12 AM",31.3916
"2017-12-11:12 AM",33.136
"2017-12-12:12 AM",34.0693
"2017-12-13:12 AM",35.0809
"2017-12-14:12 AM",29.1085
"2017-12-15:12 AM",27.1551
"2017-12-16:12 AM",32.6372
"2017-12-17:12 AM",26.1021
"2017-12-18:12 AM",27.4404
"2017-12-19:12 AM",30.682
"2017-12-20:12 AM",33.8214
"2017-12-21:12 AM",26.2825
"2017-12-22:12 AM",18.0916
"2017-12-23:12 AM",22.9694
"2017-12-24:12 AM",17.9746
"2017-12-25:12 AM",22.8609
"2017-12-26:12 AM",18.0826
"2017-12-27:12 AM",21.5627
"2017-12-28:12 AM",27.324
"2017-12-29:12 AM",31.2294
"2017-12-30:12 AM",26.3754
"2017-12-31:12 AM",21.0769
"2018-01-01:12 AM",18.5477
"2018-01-02:12 AM",19.1806
"2018-01-03:12 AM",24.3754
"2018-01-04:12 AM",26.5163
"2018-01-05:12 AM",29.4604
"2018-01-06:12 AM",32.1465
"2018-01-07:12 AM",31.8769
"2018-01-08:12 AM",31.7601
"2018-01-09:12 AM",38.0901
"2018-01-10:12 AM",38.2356
"2018-01-11:12 AM",25.3438
"2018-01-12:12 AM",26.8722
"2018-01-13:12 AM",25.821
"2018-01-14:12 AM",28.1196
"2018-01-15:12 AM",22.4982
"2018-01-16:12 AM",15.48
"2018-01-17:12 AM",21.4561
"2018-01-18:12 AM",29.7433
"2018-01-19:12 AM",36.4663
"2018-01-20:12 AM",36.5722
"2018-01-21:12 AM",24.2406
"2018-01-22:12 AM",18.0014
"2018-01-23:12 AM",18.03
"2018-01-24:12 AM",22.8526
"2018-01-25:12 AM",29.0354
"2018-01-26:12 AM",25.8973
"2018-01-27:12 AM",21.2146
"2018-01-28:12 AM",26.287
"2018-01-29:12 AM",29.6172
"2018-01-30:12 AM",35.3109
"2018-01-31:12 AM",34.9511
"2018-02-01:12 AM",29.4829
"2018-02-02:12 AM",31.9478
"2018-02-03:12 AM",36.1803
"2018-02-04:12 AM",31.4897
"2018-02-05:12 AM",33.1108
"2018-02-06:12 AM",27.7457
"2018-02-07:12 AM",27.8427
"2018-02-08:12 AM",33.9247
"2018-02-09:12 AM",33.1259
"2018-02-10:12 AM",22.5507
"2018-02-11:12 AM",19.7631
"2018-02-12:12 AM",24.2103
"2018-02-13:12 AM",30.933
"2018-02-14:12 AM",35.4817
"2018-02-15:12 AM",35.3124
"2018-02-16:12 AM",25.4172
"2018-02-17:12 AM",28.9186
"2018-02-18:12 AM",36.0712
"2018-02-19:12 AM",29.0196
"2018-02-20:12 AM",13.8013
"2018-02-21:12 AM",13.5622
"2018-02-22:12 AM",19.4763
"2018-02-23:12 AM",20.5333
"2018-02-24:12 AM",18.7916
"2018-02-25:12 AM",19.5975
"2018-02-26:12 AM",25.426
"2018-02-27:12 AM",31.2505
"2018-02-28:12 AM",30.5595
"2018-03-01:12 AM",29.7216
"2018-03-02:12 AM",36.6746
"2018-03-03:12 AM",40.9685
"2018-03-04:12 AM",37.996
"2018-03-05:12 AM",25.4404
"2018-03-06:12 AM",25.7252
"2018-03-07:12 AM",28.504
"2018-03-08:12 AM",35.9053
"2018-03-09:12 AM",39.2583
"2018-03-10:12 AM",38.1088
"2018-03-11:12 AM",32.9468
"2018-03-12:12 AM",35.1959
"2018-03-13:12 AM",37.008
"2018-03-14:12 AM",42.4251
"2018-03-15:12 AM",43.1713
"2018-03-16:12 AM",36.6665
"2018-03-17:12 AM",36.2336
"2018-03-18:12 AM",35.2166
"2018-03-19:12 AM",29.4179
"2018-03-20:12 AM",30.5694
"2018-03-21:12 AM",36.6273
"2018-03-22:12 AM",44.4515
"2018-03-23:12 AM",47.4406
"2018-03-24:12 AM",42.28
"2018-03-25:12 AM",43.1602
"2018-03-26:12 AM",38.2699
"2018-03-27:12 AM",33.9087
"2018-03-28:12 AM",33.6387
"2018-03-29:12 AM",33.8859
"2018-03-30:12 AM",37.9076
"2018-03-31:12 AM",43.0653
"2018-04-01:12 AM",39.6
"2018-04-02:12 AM",45.3468
"2018-04-03:12 AM",37.3383
"2018-04-04:12 AM",38.2849
"2018-04-05:12 AM",44.0137
"2018-04-06:12 AM",38.3398
"2018-04-07:12 AM",37.2472
"2018-04-08:12 AM",44.2308
"2018-04-09:12 AM",39.2758
"2018-04-10:12 AM",44.1446
"2018-04-11:12 AM",51.8304
"2018-04-12:12 AM",51.73
"2018-04-13:12 AM",33.8398
"2018-04-14:12 AM",32.1753
"2018-04-15:12 AM",38.3848
"2018-04-16:12 AM",46.9107
"2018-04-17:12 AM",45.1672
"2018-04-18:12 AM",37.4603
"2018-04-19:12 AM",42.5307
"2018-04-20:12 AM",40.4645
"2018-04-21:12 AM",36.6366
"2018-04-22:12 AM",42.8063
"2018-04-23:12 AM",49.3169
"2018-04-24:12 AM",42.2766
"2018-04-25:12 AM",42.1637
"2018-04-26:12 AM",45.2754
"2018-04-27:12 AM",49.3086
"2018-04-28:12 AM",52.5925
"2018-04-29:12 AM",56.6352
"2018-04-30:12 AM",53.2098
"2018-05-01:12 AM",48.2806
"2018-05-02:12 AM",45.763
"2018-05-03:12 AM",42.0332
"2018-05-04:12 AM",47.0764
"2018-05-05:12 AM",52.9547
"2018-05-06:12 AM",56.6861
"2018-05-07:12 AM",59.0673
"2018-05-08:12 AM",61.0534
"2018-05-09:12 AM",59.4217
"2018-05-10:12 AM",62.8927
"2018-05-11:12 AM",59.8744
"2018-05-12:12 AM",57.0364
"2018-05-13:12 AM",53.9811
"2018-05-14:12 AM",53.3901
"2018-05-15:12 AM",54.3537
"2018-05-16:12 AM",58.318
"2018-05-17:12 AM",60.7829
"2018-05-18:12 AM",57.2374
"2018-05-19:12 AM",51.1817
"2018-05-20:12 AM",50.2884
"2018-05-21:12 AM",55.6738
"2018-05-22:12 AM",58.4848
"2018-05-23:12 AM",58.7055
"2018-05-24:12 AM",61.1145
"2018-05-25:12 AM",63.7745
"2018-05-26:12 AM",65.9163
"2018-05-27:12 AM",66.0398
"2018-05-28:12 AM",59.632
"2018-05-29:12 AM",58.1115
"2018-05-30:12 AM",58.9824
"2018-05-31:12 AM",63.9302
"2018-06-01:12 AM",65.0061
"2018-06-02:12 AM",60.2154
"2018-06-03:12 AM",58.4388
"2018-06-04:12 AM",64.2947
"2018-06-05:12 AM",68.9895
"2018-06-06:12 AM",69.8551
"2018-06-07:12 AM",68.1622
"2018-06-08:12 AM",68.1604
"2018-06-09:12 AM",69.4521
"2018-06-10:12 AM",69.9832
"2018-06-11:12 AM",65.1448
"2018-06-12:12 AM",65.4231
"2018-06-13:12 AM",69.5993
"2018-06-14:12 AM",72.1542
"2018-06-15:12 AM",71.3917
"2018-06-16:12 AM",66.9013
"2018-06-17:12 AM",61.7391
"2018-06-18:12 AM",63.6861
"2018-06-19:12 AM",62.9085
"2018-06-20:12 AM",61.5166
"2018-06-21:12 AM",64.8883
"2018-06-22:12 AM",65.703
"2018-06-23:12 AM",64.1361
"2018-06-24:12 AM",61.1884
"2018-06-25:12 AM",60.9672
"2018-06-26:12 AM",69.5664
"2018-06-27:12 AM",73.7148
