"DateTime","(deg F) Mean Temperature (CFSR) at Massachusetts, 2010-01-01 to 2019-03-14"
"2016-05-18:12 AM",54.0037
"2016-05-19:12 AM",53.5932
"2016-05-20:12 AM",56.1805
"2016-05-21:12 AM",57.8233
"2016-05-22:12 AM",55.2574
"2016-05-23:12 AM",58.937
"2016-05-24:12 AM",54.745
"2016-05-25:12 AM",64.2582
"2016-05-26:12 AM",69.8646
"2016-05-27:12 AM",68.4606
"2016-05-28:12 AM",72.1481
"2016-05-29:12 AM",64.7776
"2016-05-30:12 AM",63.8029
"2016-05-31:12 AM",68.7949
"2016-06-01:12 AM",64.2646
"2016-06-02:12 AM",59.0022
"2016-06-03:12 AM",60.7759
"2016-06-04:12 AM",65.8459
"2016-06-05:12 AM",61.2417
"2016-06-06:12 AM",68.0117
"2016-06-07:12 AM",67.7007
"2016-06-08:12 AM",58.7538
"2016-06-09:12 AM",56.8958
"2016-06-10:12 AM",57.4945
"2016-06-11:12 AM",59.0877
"2016-06-12:12 AM",62.8549
"2016-06-13:12 AM",59.2426
"2016-06-14:12 AM",61.408
"2016-06-15:12 AM",66.8692
"2016-06-16:12 AM",67.0194
"2016-06-17:12 AM",64.6288
"2016-06-18:12 AM",64.8099
"2016-06-19:12 AM",64.7713
"2016-06-20:12 AM",66.5829
"2016-06-21:12 AM",69.5728
"2016-06-22:12 AM",64.6633
"2016-06-23:12 AM",65.4291
"2016-06-24:12 AM",65.7855
"2016-06-25:12 AM",65.795
"2016-06-26:12 AM",68.1235
"2016-06-27:12 AM",68.0216
"2016-06-28:12 AM",68.5152
"2016-06-29:12 AM",69.598
"2016-06-30:12 AM",69.3084
"2016-07-01:12 AM",69.2274
"2016-07-02:12 AM",68.0448
"2016-07-03:12 AM",67.6974
"2016-07-04:12 AM",70.4008
"2016-07-05:12 AM",70.5816
"2016-07-06:12 AM",76.4038
"2016-07-07:12 AM",74.2348
"2016-07-08:12 AM",66.0961
"2016-07-09:12 AM",61.131
"2016-07-10:12 AM",62.4495
"2016-07-11:12 AM",64.1044
"2016-07-12:12 AM",69.3813
"2016-07-13:12 AM",72.1508
"2016-07-14:12 AM",72.5581
"2016-07-15:12 AM",77.0524
"2016-07-16:12 AM",75.8197
"2016-07-17:12 AM",72.8533
"2016-07-18:12 AM",76.1187
"2016-07-19:12 AM",71.8072
"2016-07-20:12 AM",67.851
"2016-07-21:12 AM",71.614
"2016-07-22:12 AM",78.1799
"2016-07-23:12 AM",77.7652
"2016-07-24:12 AM",72.9829
"2016-07-25:12 AM",74.9925
"2016-07-26:12 AM",76.3581
"2016-07-27:12 AM",75.6858
"2016-07-28:12 AM",76.1974
"2016-07-29:12 AM",72.2466
"2016-07-30:12 AM",72.9534
"2016-07-31:12 AM",68.9922
"2016-08-01:12 AM",67.4474
"2016-08-02:12 AM",67.368
"2016-08-03:12 AM",67.6614
"2016-08-04:12 AM",69.0858
"2016-08-05:12 AM",70.8814
"2016-08-06:12 AM",73.9832
"2016-08-07:12 AM",71.9962
"2016-08-08:12 AM",70.452
"2016-08-09:12 AM",71.9154
"2016-08-10:12 AM",72.4116
"2016-08-11:12 AM",76.8688
"2016-08-12:12 AM",78.5017
"2016-08-13:12 AM",76.7053
"2016-08-14:12 AM",80.038
"2016-08-15:12 AM",75.789
"2016-08-16:12 AM",72.7788
"2016-08-17:12 AM",76.0111
"2016-08-18:12 AM",73.2373
"2016-08-19:12 AM",73.0382
"2016-08-20:12 AM",70.8037
"2016-08-21:12 AM",71.2621
"2016-08-22:12 AM",69.3284
"2016-08-23:12 AM",65.1587
"2016-08-24:12 AM",70.8021
"2016-08-25:12 AM",73.06
"2016-08-26:12 AM",74.7091
"2016-08-27:12 AM",72.4836
"2016-08-28:12 AM",71.3899
"2016-08-29:12 AM",72.8134
"2016-08-30:12 AM",67.5595
"2016-08-31:12 AM",71.2422
"2016-09-01:12 AM",69.6839
"2016-09-02:12 AM",66.1548
"2016-09-03:12 AM",62.4479
"2016-09-04:12 AM",63.6282
"2016-09-05:12 AM",64.5485
"2016-09-06:12 AM",67.1779
"2016-09-07:12 AM",70.5382
"2016-09-08:12 AM",70.8566
"2016-09-09:12 AM",75.5739
"2016-09-10:12 AM",72.1539
"2016-09-11:12 AM",71.406
"2016-09-12:12 AM",61.6159
"2016-09-13:12 AM",65.2685
"2016-09-14:12 AM",70.2856
"2016-09-15:12 AM",58.8569
"2016-09-16:12 AM",59.4397
"2016-09-17:12 AM",62.1289
"2016-09-18:12 AM",70.8886
"2016-09-19:12 AM",69.8576
"2016-09-20:12 AM",69.292
"2016-09-21:12 AM",68.0556
"2016-09-22:12 AM",67.908
"2016-09-23:12 AM",67.1882
"2016-09-24:12 AM",56.6865
"2016-09-25:12 AM",53.1217
"2016-09-26:12 AM",53.8542
"2016-09-27:12 AM",63.1072
"2016-09-28:12 AM",56.642
"2016-09-29:12 AM",55.1001
"2016-09-30:12 AM",54.5896
"2016-10-01:12 AM",55.3966
"2016-10-02:12 AM",54.7203
"2016-10-03:12 AM",58.9892
"2016-10-04:12 AM",56.4874
"2016-10-05:12 AM",53.2879
"2016-10-06:12 AM",54.2109
"2016-10-07:12 AM",58.0163
"2016-10-08:12 AM",58.8925
"2016-10-09:12 AM",55.0713
"2016-10-10:12 AM",47.2933
"2016-10-11:12 AM",48.9441
"2016-10-12:12 AM",52.2961
"2016-10-13:12 AM",58.1729
"2016-10-14:12 AM",48.5614
"2016-10-15:12 AM",46.9733
"2016-10-16:12 AM",55.1874
"2016-10-17:12 AM",63.5994
"2016-10-18:12 AM",65.3725
"2016-10-19:12 AM",66.8091
"2016-10-20:12 AM",58.3018
"2016-10-21:12 AM",64.0139
"2016-10-22:12 AM",53.8786
"2016-10-23:12 AM",46.2432
"2016-10-24:12 AM",48.6064
"2016-10-25:12 AM",41.7204
"2016-10-26:12 AM",38.8688
"2016-10-27:12 AM",38.0494
"2016-10-28:12 AM",45.3477
"2016-10-29:12 AM",46.2524
"2016-10-30:12 AM",55.3408
"2016-10-31:12 AM",43.2532
"2016-11-01:12 AM",41.7043
"2016-11-02:12 AM",53.6202
"2016-11-03:12 AM",56.0611
"2016-11-04:12 AM",47.6397
"2016-11-05:12 AM",43.9776
"2016-11-06:12 AM",45.5106
"2016-11-07:12 AM",40.2793
"2016-11-08:12 AM",44.7172
"2016-11-09:12 AM",50.1571
"2016-11-10:12 AM",43.1663
"2016-11-11:12 AM",45.3405
"2016-11-12:12 AM",36.9052
"2016-11-13:12 AM",44.3808
"2016-11-14:12 AM",47.534
"2016-11-15:12 AM",48.4243
"2016-11-16:12 AM",50.6133
"2016-11-17:12 AM",46.9186
"2016-11-18:12 AM",46.6149
"2016-11-19:12 AM",47.8522
"2016-11-20:12 AM",40.7028
"2016-11-21:12 AM",30.8957
"2016-11-22:12 AM",32.6316
"2016-11-23:12 AM",32.3704
"2016-11-24:12 AM",37.1426
"2016-11-25:12 AM",40.9962
"2016-11-26:12 AM",39.8631
"2016-11-27:12 AM",36.3508
"2016-11-28:12 AM",34.8795
"2016-11-29:12 AM",44.4439
"2016-11-30:12 AM",49.1086
"2016-12-01:12 AM",48.1302
"2016-12-02:12 AM",41.0011
"2016-12-03:12 AM",37.4954
"2016-12-04:12 AM",32.5724
"2016-12-05:12 AM",34.6384
"2016-12-06:12 AM",36.3895
"2016-12-07:12 AM",36.8748
"2016-12-08:12 AM",35.8203
"2016-12-09:12 AM",28.9501
"2016-12-10:12 AM",24.1597
"2016-12-11:12 AM",26.5158
"2016-12-12:12 AM",35.6036
"2016-12-13:12 AM",34.2117
"2016-12-14:12 AM",31.3668
"2016-12-15:12 AM",23.4401
"2016-12-16:12 AM",11.2501
"2016-12-17:12 AM",27.1243
"2016-12-18:12 AM",41.3773
"2016-12-19:12 AM",21.7879
"2016-12-20:12 AM",21.805
"2016-12-21:12 AM",29.2104
"2016-12-22:12 AM",33.6792
"2016-12-23:12 AM",34.0282
"2016-12-24:12 AM",36.9658
"2016-12-25:12 AM",32.7006
"2016-12-26:12 AM",30.8593
"2016-12-27:12 AM",44.5824
"2016-12-28:12 AM",32.9815
"2016-12-29:12 AM",34.5517
"2016-12-30:12 AM",31.2442
"2016-12-31:12 AM",31.1011
"2017-01-01:12 AM",34.6474
"2017-01-02:12 AM",32.1121
"2017-01-03:12 AM",39.1804
"2017-01-04:12 AM",39.0151
"2017-01-05:12 AM",28.2254
"2017-01-06:12 AM",26.2503
"2017-01-07:12 AM",21.3246
"2017-01-08:12 AM",15.6303
"2017-01-09:12 AM",12.3125
"2017-01-10:12 AM",25.0558
"2017-01-11:12 AM",40.8479
"2017-01-12:12 AM",48.571
"2017-01-13:12 AM",38.4913
"2017-01-14:12 AM",26.3016
"2017-01-15:12 AM",28.7962
"2017-01-16:12 AM",29.8913
"2017-01-17:12 AM",34.6327
"2017-01-18:12 AM",36.2401
"2017-01-19:12 AM",36.0426
"2017-01-20:12 AM",35.1648
"2017-01-21:12 AM",40.1428
"2017-01-22:12 AM",40.6987
"2017-01-23:12 AM",35.5449
"2017-01-24:12 AM",38.1411
"2017-01-25:12 AM",34.3301
"2017-01-26:12 AM",39.8259
"2017-01-27:12 AM",35.296
"2017-01-28:12 AM",32.8977
"2017-01-29:12 AM",33.1459
"2017-01-30:12 AM",28.8165
"2017-01-31:12 AM",23.8397
"2017-02-01:12 AM",31.6573
"2017-02-02:12 AM",29.8503
"2017-02-03:12 AM",25.3742
"2017-02-04:12 AM",23.5
"2017-02-05:12 AM",30.0175
"2017-02-06:12 AM",28.4122
"2017-02-07:12 AM",33.9003
"2017-02-08:12 AM",38.0493
"2017-02-09:12 AM",25.5735
"2017-02-10:12 AM",14.8093
"2017-02-11:12 AM",24.9262
"2017-02-12:12 AM",28.0517
"2017-02-13:12 AM",26.127
"2017-02-14:12 AM",20.4726
"2017-02-15:12 AM",31.8573
"2017-02-16:12 AM",27.0946
"2017-02-17:12 AM",22.7935
"2017-02-18:12 AM",30.2383
"2017-02-19:12 AM",40.7683
"2017-02-20:12 AM",33.9062
"2017-02-21:12 AM",31.9042
"2017-02-22:12 AM",38.7214
"2017-02-23:12 AM",44.6493
"2017-02-24:12 AM",52.8116
"2017-02-25:12 AM",52.9255
"2017-02-26:12 AM",36.2023
"2017-02-27:12 AM",36.7603
"2017-02-28:12 AM",42.674
"2017-03-01:12 AM",51.7073
"2017-03-02:12 AM",40.0543
"2017-03-03:12 AM",28.2585
"2017-03-04:12 AM",17.4303
"2017-03-05:12 AM",17.53
"2017-03-06:12 AM",25.777
"2017-03-07:12 AM",37.2996
"2017-03-08:12 AM",47.0505
"2017-03-09:12 AM",38.7489
"2017-03-10:12 AM",30.1149
"2017-03-11:12 AM",15.9186
"2017-03-12:12 AM",13.9986
"2017-03-13:12 AM",19.6083
"2017-03-14:12 AM",30.2632
"2017-03-15:12 AM",20.5461
"2017-03-16:12 AM",21.7456
"2017-03-17:12 AM",26.798
"2017-03-18:12 AM",27.1459
"2017-03-19:12 AM",30.7366
"2017-03-20:12 AM",32.5992
"2017-03-21:12 AM",37.7893
"2017-03-22:12 AM",26.4195
"2017-03-23:12 AM",22.5853
"2017-03-24:12 AM",33.6789
"2017-03-25:12 AM",38.0188
"2017-03-26:12 AM",32.8134
"2017-03-27:12 AM",37.0886
"2017-03-28:12 AM",37.8079
"2017-03-29:12 AM",38.086
"2017-03-30:12 AM",36.4993
"2017-03-31:12 AM",34.8719
"2017-04-01:12 AM",33.7026
"2017-04-02:12 AM",37.7427
"2017-04-03:12 AM",41.4448
"2017-04-04:12 AM",40.2886
"2017-04-05:12 AM",40.1871
"2017-04-06:12 AM",40.527
"2017-04-07:12 AM",43.8296
"2017-04-08:12 AM",37.7107
"2017-04-09:12 AM",44.7494
"2017-04-10:12 AM",52.9758
"2017-04-11:12 AM",59.0392
"2017-04-12:12 AM",55.1079
"2017-04-13:12 AM",46.6804
"2017-04-14:12 AM",46.5553
"2017-04-15:12 AM",49.5793
"2017-04-16:12 AM",63.1848
"2017-04-17:12 AM",58.5149
"2017-04-18:12 AM",45.3594
"2017-04-19:12 AM",41.6863
"2017-04-20:12 AM",48.9501
"2017-04-21:12 AM",44.5494
"2017-04-22:12 AM",43.6885
"2017-04-23:12 AM",47.9489
"2017-04-24:12 AM",51.9746
"2017-04-25:12 AM",46.9337
"2017-04-26:12 AM",50.6764
"2017-04-27:12 AM",53.8558
"2017-04-28:12 AM",60.3354
"2017-04-29:12 AM",63.5707
"2017-04-30:12 AM",50.9601
"2017-05-01:12 AM",48.6626
"2017-05-02:12 AM",56.2224
"2017-05-03:12 AM",49.7899
"2017-05-04:12 AM",49.1135
"2017-05-05:12 AM",47.6303
"2017-05-06:12 AM",55.2983
"2017-05-07:12 AM",50.9927
"2017-05-08:12 AM",44.1253
"2017-05-09:12 AM",44.6362
"2017-05-10:12 AM",46.7645
"2017-05-11:12 AM",48.2463
"2017-05-12:12 AM",48.5483
"2017-05-13:12 AM",47.3099
"2017-05-14:12 AM",45.7534
"2017-05-15:12 AM",50.16
"2017-05-16:12 AM",60.3459
"2017-05-17:12 AM",67.255
"2017-05-18:12 AM",74.4166
"2017-05-19:12 AM",71.7042
"2017-05-20:12 AM",55.1601
"2017-05-21:12 AM",54.3142
"2017-05-22:12 AM",52.0785
"2017-05-23:12 AM",56.737
"2017-05-24:12 AM",56.1583
"2017-05-25:12 AM",51.6029
"2017-05-26:12 AM",52.1283
"2017-05-27:12 AM",56.0523
"2017-05-28:12 AM",57.979
"2017-05-29:12 AM",50.1188
"2017-05-30:12 AM",53.2735
"2017-05-31:12 AM",57.63
"2017-06-01:12 AM",60.8362
"2017-06-02:12 AM",58.4784
"2017-06-03:12 AM",56.3616
"2017-06-04:12 AM",56.7505
"2017-06-05:12 AM",54.7201
"2017-06-06:12 AM",49.1569
"2017-06-07:12 AM",54.7097
"2017-06-08:12 AM",58.5232
"2017-06-09:12 AM",61.3713
"2017-06-10:12 AM",66.8415
"2017-06-11:12 AM",72.6247
"2017-06-12:12 AM",75.4972
"2017-06-13:12 AM",76.8146
"2017-06-14:12 AM",66.4511
"2017-06-15:12 AM",59.8896
"2017-06-16:12 AM",59.2131
"2017-06-17:12 AM",63.5898
"2017-06-18:12 AM",68.9779
"2017-06-19:12 AM",72.5275
"2017-06-20:12 AM",70.9288
"2017-06-21:12 AM",69.1518
"2017-06-22:12 AM",68.2277
"2017-06-23:12 AM",71.5343
"2017-06-24:12 AM",73.1552
"2017-06-25:12 AM",68.9004
"2017-06-26:12 AM",65.5678
"2017-06-27:12 AM",62.4351
"2017-06-28:12 AM",62.6434
"2017-06-29:12 AM",67.3903
"2017-06-30:12 AM",70.5335
"2017-07-01:12 AM",71.5273
"2017-07-02:12 AM",73.683
"2017-07-03:12 AM",71.8682
"2017-07-04:12 AM",69.3646
"2017-07-05:12 AM",68.2864
"2017-07-06:12 AM",66.8835
"2017-07-07:12 AM",64.8153
"2017-07-08:12 AM",70.5072
"2017-07-09:12 AM",68.8609
"2017-07-10:12 AM",70.7324
"2017-07-11:12 AM",72.0777
"2017-07-12:12 AM",73.4446
"2017-07-13:12 AM",66.7188
"2017-07-14:12 AM",60.2429
"2017-07-15:12 AM",67.1347
"2017-07-16:12 AM",71.218
"2017-07-17:12 AM",71.0668
"2017-07-18:12 AM",72.7695
"2017-07-19:12 AM",75.8156
"2017-07-20:12 AM",76.4947
"2017-07-21:12 AM",75.5902
"2017-07-22:12 AM",72.91
"2017-07-23:12 AM",68.9396
"2017-07-24:12 AM",59.1215
"2017-07-25:12 AM",58.264
"2017-07-26:12 AM",64.7058
"2017-07-27:12 AM",65.5833
"2017-07-28:12 AM",70.1904
"2017-07-29:12 AM",64.7598
"2017-07-30:12 AM",64.6894
"2017-07-31:12 AM",68.2169
"2017-08-01:12 AM",72.1609
"2017-08-02:12 AM",72.6364
"2017-08-03:12 AM",71.0692
"2017-08-04:12 AM",70.9812
"2017-08-05:12 AM",68.4826
"2017-08-06:12 AM",65.633
"2017-08-07:12 AM",65.3551
"2017-08-08:12 AM",64.7859
"2017-08-09:12 AM",68.1764
"2017-08-10:12 AM",69.3676
"2017-08-11:12 AM",68.9238
"2017-08-12:12 AM",68.4295
"2017-08-13:12 AM",70.7479
"2017-08-14:12 AM",68.7704
"2017-08-15:12 AM",69.0046
"2017-08-16:12 AM",70.2079
"2017-08-17:12 AM",66.4234
"2017-08-18:12 AM",69.4731
"2017-08-19:12 AM",73.9864
"2017-08-20:12 AM",70.6973
"2017-08-21:12 AM",71.9584
"2017-08-22:12 AM",75.4594
"2017-08-23:12 AM",72.0345
"2017-08-24:12 AM",66.0718
"2017-08-25:12 AM",63.7396
"2017-08-26:12 AM",61.801
"2017-08-27:12 AM",61.3998
"2017-08-28:12 AM",61.8264
"2017-08-29:12 AM",59.6469
"2017-08-30:12 AM",60.5754
"2017-08-31:12 AM",64.8561
"2017-09-01:12 AM",57.1788
"2017-09-02:12 AM",56.9379
"2017-09-03:12 AM",56.0104
"2017-09-04:12 AM",65.147
"2017-09-05:12 AM",71.0751
"2017-09-06:12 AM",66.321
"2017-09-07:12 AM",63.0351
"2017-09-08:12 AM",60.0957
"2017-09-09:12 AM",57.411
"2017-09-10:12 AM",58.1256
"2017-09-11:12 AM",60.6108
"2017-09-12:12 AM",65.332
"2017-09-13:12 AM",66.8462
"2017-09-14:12 AM",68.6451
"2017-09-15:12 AM",68.4471
"2017-09-16:12 AM",67.3608
"2017-09-17:12 AM",68.1355
"2017-09-18:12 AM",65.8481
"2017-09-19:12 AM",65.0278
"2017-09-20:12 AM",66.0603
"2017-09-21:12 AM",66.7683
"2017-09-22:12 AM",61.4163
"2017-09-23:12 AM",65.6767
"2017-09-24:12 AM",68.7391
"2017-09-25:12 AM",69.8853
"2017-09-26:12 AM",70.09
"2017-09-27:12 AM",70.7504
"2017-09-28:12 AM",65.8749
"2017-09-29:12 AM",54.1143
"2017-09-30:12 AM",51.4758
"2017-10-01:12 AM",51.2073
"2017-10-02:12 AM",54.1287
"2017-10-03:12 AM",54.9795
"2017-10-04:12 AM",59.1881
"2017-10-05:12 AM",66.0299
"2017-10-06:12 AM",60.7312
"2017-10-07:12 AM",64.7866
"2017-10-08:12 AM",68.9243
"2017-10-09:12 AM",68.3386
"2017-10-10:12 AM",66.8462
"2017-10-11:12 AM",61.8708
"2017-10-12:12 AM",52.0524
"2017-10-13:12 AM",52.0669
"2017-10-14:12 AM",60.2227
"2017-10-15:12 AM",63.6886
"2017-10-16:12 AM",55.6284
"2017-10-17:12 AM",45.7182
"2017-10-18:12 AM",54.1134
"2017-10-19:12 AM",58.1587
"2017-10-20:12 AM",58.2595
"2017-10-21:12 AM",58.1668
"2017-10-22:12 AM",58.8549
"2017-10-23:12 AM",59.2241
"2017-10-24:12 AM",66.0117
"2017-10-25:12 AM",63.3765
"2017-10-26:12 AM",54.2064
"2017-10-27:12 AM",49.341
"2017-10-28:12 AM",53.4029
"2017-10-29:12 AM",58.7664
"2017-10-30:12 AM",54.9046
"2017-10-31:12 AM",48.1429
"2017-11-01:12 AM",46.1692
"2017-11-02:12 AM",58.2609
"2017-11-03:12 AM",60.3745
"2017-11-04:12 AM",46.4603
"2017-11-05:12 AM",50.0121
"2017-11-06:12 AM",58.9399
"2017-11-07:12 AM",43.8721
"2017-11-08:12 AM",38.7631
"2017-11-09:12 AM",39.45
"2017-11-10:12 AM",34.4295
"2017-11-11:12 AM",27.0651
"2017-11-12:12 AM",33.5664
"2017-11-13:12 AM",37.6507
"2017-11-14:12 AM",37.3503
"2017-11-15:12 AM",35.92
"2017-11-16:12 AM",41.8069
"2017-11-17:12 AM",35.9679
"2017-11-18:12 AM",37.7006
"2017-11-19:12 AM",46.2376
"2017-11-20:12 AM",34.2365
"2017-11-21:12 AM",43.3911
"2017-11-22:12 AM",45.9543
"2017-11-23:12 AM",33.8157
"2017-11-24:12 AM",37.1174
"2017-11-25:12 AM",43.3303
"2017-11-26:12 AM",39.7992
"2017-11-27:12 AM",35.4762
"2017-11-28:12 AM",32.873
"2017-11-29:12 AM",45.621
"2017-11-30:12 AM",37.2205
"2017-12-01:12 AM",43.1114
"2017-12-02:12 AM",36.5911
"2017-12-03:12 AM",36.7704
"2017-12-04:12 AM",36.3385
"2017-12-05:12 AM",43.6998
"2017-12-06:12 AM",45.6262
"2017-12-07:12 AM",36.7266
"2017-12-08:12 AM",34.3179
"2017-12-09:12 AM",32.9302
"2017-12-10:12 AM",30.1266
"2017-12-11:12 AM",29.1704
"2017-12-12:12 AM",35.7751
"2017-12-13:12 AM",20.3905
"2017-12-14:12 AM",20.1871
"2017-12-15:12 AM",19.3984
"2017-12-16:12 AM",24.2393
"2017-12-17:12 AM",20.8423
"2017-12-18:12 AM",29.1454
"2017-12-19:12 AM",38.2473
"2017-12-20:12 AM",34.4908
"2017-12-21:12 AM",28.107
"2017-12-22:12 AM",28.6057
"2017-12-23:12 AM",35.9629
"2017-12-24:12 AM",32.2734
"2017-12-25:12 AM",30.596
"2017-12-26:12 AM",19.5793
"2017-12-27:12 AM",13.5736
"2017-12-28:12 AM",6.5449
"2017-12-29:12 AM",7.0666
"2017-12-30:12 AM",11.5866
"2017-12-31:12 AM",8.7017
"2018-01-01:12 AM",3.6743
"2018-01-02:12 AM",10.4763
"2018-01-03:12 AM",16.6798
"2018-01-04:12 AM",25.7252
"2018-01-05:12 AM",8.6196
"2018-01-06:12 AM",2.4687
"2018-01-07:12 AM",1.2405
"2018-01-08:12 AM",22.4073
"2018-01-09:12 AM",29.23
"2018-01-10:12 AM",23.5296
"2018-01-11:12 AM",38.8177
"2018-01-12:12 AM",50.4995
"2018-01-13:12 AM",39.893
"2018-01-14:12 AM",16.5504
"2018-01-15:12 AM",17.8482
"2018-01-16:12 AM",25.2086
"2018-01-17:12 AM",30.6909
"2018-01-18:12 AM",21.5625
"2018-01-19:12 AM",23.6239
"2018-01-20:12 AM",34.3206
"2018-01-21:12 AM",35.533
"2018-01-22:12 AM",35.3635
"2018-01-23:12 AM",40.7563
"2018-01-24:12 AM",30.7452
"2018-01-25:12 AM",21.8413
"2018-01-26:12 AM",22.7399
"2018-01-27:12 AM",35.6661
"2018-01-28:12 AM",42.4263
"2018-01-29:12 AM",33.283
"2018-01-30:12 AM",26.8286
"2018-01-31:12 AM",21.0571
"2018-02-01:12 AM",32.7533
"2018-02-02:12 AM",24.0831
"2018-02-03:12 AM",14.5274
"2018-02-04:12 AM",32.0027
"2018-02-05:12 AM",29.8072
"2018-02-06:12 AM",25.3301
"2018-02-07:12 AM",28.6223
"2018-02-08:12 AM",22.4928
"2018-02-09:12 AM",22.1972
"2018-02-10:12 AM",38.1466
"2018-02-11:12 AM",39.607
"2018-02-12:12 AM",36.1508
"2018-02-13:12 AM",26.0424
"2018-02-14:12 AM",34.4613
"2018-02-15:12 AM",40.8556
"2018-02-16:12 AM",43.7176
"2018-02-17:12 AM",30.5375
"2018-02-18:12 AM",31.9509
"2018-02-19:12 AM",33.6821
"2018-02-20:12 AM",48.1689
"2018-02-21:12 AM",56.3387
"2018-02-22:12 AM",38.4732
"2018-02-23:12 AM",33.4857
"2018-02-24:12 AM",40.0739
"2018-02-25:12 AM",36.5864
"2018-02-26:12 AM",38.1456
"2018-02-27:12 AM",37.704
"2018-02-28:12 AM",42.1383
"2018-03-01:12 AM",45.1049
"2018-03-02:12 AM",38.3342
"2018-03-03:12 AM",35.5159
"2018-03-04:12 AM",34.7212
"2018-03-05:12 AM",32.8989
"2018-03-06:12 AM",32.3812
"2018-03-07:12 AM",33.8581
"2018-03-08:12 AM",32.6291
"2018-03-09:12 AM",28.3383
"2018-03-10:12 AM",30.6691
"2018-03-11:12 AM",30.814
"2018-03-12:12 AM",32.0522
"2018-03-13:12 AM",31.8348
"2018-03-14:12 AM",29.9305
"2018-03-15:12 AM",30.423
"2018-03-16:12 AM",26.5388
"2018-03-17:12 AM",23.9887
"2018-03-18:12 AM",17.9652
"2018-03-19:12 AM",23.2527
"2018-03-20:12 AM",26.0812
"2018-03-21:12 AM",31.5342
"2018-03-22:12 AM",34.2318
"2018-03-23:12 AM",34.3051
"2018-03-24:12 AM",34.2262
"2018-03-25:12 AM",31.6899
"2018-03-26:12 AM",31.8063
"2018-03-27:12 AM",33.9026
"2018-03-28:12 AM",38.6978
"2018-03-29:12 AM",42.348
"2018-03-30:12 AM",49.0671
"2018-03-31:12 AM",40.4616
"2018-04-01:12 AM",40.5496
"2018-04-02:12 AM",33.3057
"2018-04-03:12 AM",35.3091
"2018-04-04:12 AM",41.2077
"2018-04-05:12 AM",31.3232
"2018-04-06:12 AM",34.302
"2018-04-07:12 AM",34.6442
"2018-04-08:12 AM",32.4698
"2018-04-09:12 AM",31.8495
"2018-04-10:12 AM",34.9691
"2018-04-11:12 AM",36.7459
"2018-04-12:12 AM",42.6999
"2018-04-13:12 AM",51.4819
"2018-04-14:12 AM",46.2562
"2018-04-15:12 AM",32.9724
"2018-04-16:12 AM",42.2206
"2018-04-17:12 AM",41.0995
"2018-04-18:12 AM",38.3686
"2018-04-19:12 AM",38.0727
"2018-04-20:12 AM",38.3664
"2018-04-21:12 AM",43.0743
"2018-04-22:12 AM",45.2626
"2018-04-23:12 AM",47.7459
"2018-04-24:12 AM",48.6518
"2018-04-25:12 AM",49.51
"2018-04-26:12 AM",52.7587
"2018-04-27:12 AM",48.7494
"2018-04-28:12 AM",52.5587
"2018-04-29:12 AM",47.8931
"2018-04-30:12 AM",42.3158
"2018-05-01:12 AM",49.8891
"2018-05-02:12 AM",64.4254
"2018-05-03:12 AM",67.512
"2018-05-04:12 AM",66.0985
"2018-05-05:12 AM",59.9963
"2018-05-06:12 AM",56.3958
"2018-05-07:12 AM",53.1657
"2018-05-08:12 AM",54.3614
"2018-05-09:12 AM",56.5754
"2018-05-10:12 AM",55.6326
"2018-05-11:12 AM",55.3608
"2018-05-12:12 AM",47.9215
"2018-05-13:12 AM",49.7057
"2018-05-14:12 AM",55.7438
"2018-05-15:12 AM",62.1975
"2018-05-16:12 AM",55.9675
"2018-05-17:12 AM",58.7197
"2018-05-18:12 AM",54.4638
"2018-05-19:12 AM",48.6757
"2018-05-20:12 AM",62.2521
"2018-05-21:12 AM",59.6887
"2018-05-22:12 AM",57.5425
"2018-05-23:12 AM",62.0501
"2018-05-24:12 AM",59.8406
"2018-05-25:12 AM",66.1608
"2018-05-26:12 AM",71.7766
"2018-05-27:12 AM",54.795
"2018-05-28:12 AM",56.6222
"2018-05-29:12 AM",65.2867
"2018-05-30:12 AM",62.3889
"2018-05-31:12 AM",61.063
"2018-06-01:12 AM",65.4957
"2018-06-02:12 AM",67.807
"2018-06-03:12 AM",56.5524
"2018-06-04:12 AM",50.4495
"2018-06-05:12 AM",55.3467
"2018-06-06:12 AM",56.2557
"2018-06-07:12 AM",57.7803
"2018-06-08:12 AM",61.6757
"2018-06-09:12 AM",63.9756
"2018-06-10:12 AM",63.1765
"2018-06-11:12 AM",59.252
"2018-06-12:12 AM",61.0466
"2018-06-13:12 AM",62.5635
"2018-06-14:12 AM",66.3008
"2018-06-15:12 AM",58.4445
"2018-06-16:12 AM",65.4649
"2018-06-17:12 AM",69.1023
"2018-06-18:12 AM",72.48
"2018-06-19:12 AM",71.2942
"2018-06-20:12 AM",66.4027
"2018-06-21:12 AM",66.8498
"2018-06-22:12 AM",63.5041
"2018-06-23:12 AM",60.1702
"2018-06-24:12 AM",64.0702
"2018-06-25:12 AM",64.1386
"2018-06-26:12 AM",62.6787
"2018-06-27:12 AM",65.1634
"2018-06-28:12 AM",67.6062
"2018-06-29:12 AM",72.907
"2018-06-30:12 AM",76.1716
"2018-07-01:12 AM",79.5407
"2018-07-02:12 AM",75.0205
"2018-07-03:12 AM",76.755
"2018-07-04:12 AM",77.1989
