"DateTime","(deg F) Mean Temperature (CFSR) at New Hampshire, 2010-01-01 to 2019-03-14"
"2016-05-03:12 AM",43.1076
"2016-05-04:12 AM",42.7206
"2016-05-05:12 AM",43.7824
"2016-05-06:12 AM",50.011
"2016-05-07:12 AM",47.5687
"2016-05-08:12 AM",45.3907
"2016-05-09:12 AM",41.1019
"2016-05-10:12 AM",47.1187
"2016-05-11:12 AM",51.73
"2016-05-12:12 AM",56.88
"2016-05-13:12 AM",57.7323
"2016-05-14:12 AM",58.6314
"2016-05-15:12 AM",45.8218
"2016-05-16:12 AM",39.5278
"2016-05-17:12 AM",48.4066
"2016-05-18:12 AM",49.8155
"2016-05-19:12 AM",51.3527
"2016-05-20:12 AM",54.1357
"2016-05-21:12 AM",58.5198
"2016-05-22:12 AM",55.7893
"2016-05-23:12 AM",59.9351
"2016-05-24:12 AM",56.0374
"2016-05-25:12 AM",62.8392
"2016-05-26:12 AM",64.9674
"2016-05-27:12 AM",64.9166
"2016-05-28:12 AM",72.3871
"2016-05-29:12 AM",60.4805
"2016-05-30:12 AM",62.0065
"2016-05-31:12 AM",66.7447
"2016-06-01:12 AM",59.7929
"2016-06-02:12 AM",57.74
"2016-06-03:12 AM",60.0168
"2016-06-04:12 AM",62.4195
"2016-06-05:12 AM",57.1609
"2016-06-06:12 AM",62.8241
"2016-06-07:12 AM",61.1604
"2016-06-08:12 AM",54.2412
"2016-06-09:12 AM",48.7175
"2016-06-10:12 AM",50.6404
"2016-06-11:12 AM",51.9751
"2016-06-12:12 AM",52.7128
"2016-06-13:12 AM",52.5506
"2016-06-14:12 AM",55.7827
"2016-06-15:12 AM",63.1242
"2016-06-16:12 AM",64.155
"2016-06-17:12 AM",62.7089
"2016-06-18:12 AM",63.0813
"2016-06-19:12 AM",67.6143
"2016-06-20:12 AM",70.7733
"2016-06-21:12 AM",67.6706
"2016-06-22:12 AM",58.4348
"2016-06-23:12 AM",60.2967
"2016-06-24:12 AM",62.4859
"2016-06-25:12 AM",64.9888
"2016-06-26:12 AM",69.1407
"2016-06-27:12 AM",67.8061
"2016-06-28:12 AM",67.7599
"2016-06-29:12 AM",65.8701
"2016-06-30:12 AM",66.0735
"2016-07-01:12 AM",67.3574
"2016-07-02:12 AM",62.1226
"2016-07-03:12 AM",62.8941
"2016-07-04:12 AM",67.0906
"2016-07-05:12 AM",69.4693
"2016-07-06:12 AM",73.0996
"2016-07-07:12 AM",68.7493
"2016-07-08:12 AM",62.9769
"2016-07-09:12 AM",56.3486
"2016-07-10:12 AM",56.3002
"2016-07-11:12 AM",62.3962
"2016-07-12:12 AM",66.8284
"2016-07-13:12 AM",72.9811
"2016-07-14:12 AM",71.8509
"2016-07-15:12 AM",74.3929
"2016-07-16:12 AM",70.3868
"2016-07-17:12 AM",66.5397
"2016-07-18:12 AM",70.5409
"2016-07-19:12 AM",64.9042
"2016-07-20:12 AM",63.0838
"2016-07-21:12 AM",67.561
"2016-07-22:12 AM",75.2459
"2016-07-23:12 AM",71.6805
"2016-07-24:12 AM",66.2976
"2016-07-25:12 AM",68.8829
"2016-07-26:12 AM",71.2686
"2016-07-27:12 AM",71.424
"2016-07-28:12 AM",72.7326
"2016-07-29:12 AM",68.2041
"2016-07-30:12 AM",66.1635
"2016-07-31:12 AM",63.941
"2016-08-01:12 AM",62.6695
"2016-08-02:12 AM",64.9013
"2016-08-03:12 AM",65.7966
"2016-08-04:12 AM",68.4642
"2016-08-05:12 AM",71.3286
"2016-08-06:12 AM",71.7818
"2016-08-07:12 AM",65.6892
"2016-08-08:12 AM",63.9291
"2016-08-09:12 AM",65.5408
"2016-08-10:12 AM",67.2087
"2016-08-11:12 AM",74.6272
"2016-08-12:12 AM",74.7892
"2016-08-13:12 AM",68.0464
"2016-08-14:12 AM",73.7483
"2016-08-15:12 AM",69.04
"2016-08-16:12 AM",64.9517
"2016-08-17:12 AM",67.6684
"2016-08-18:12 AM",68.5018
"2016-08-19:12 AM",67.2921
"2016-08-20:12 AM",66.2934
"2016-08-21:12 AM",67.8124
"2016-08-22:12 AM",62.5836
"2016-08-23:12 AM",60.2884
"2016-08-24:12 AM",67.8988
"2016-08-25:12 AM",70.5366
"2016-08-26:12 AM",71.6943
"2016-08-27:12 AM",67.3707
"2016-08-28:12 AM",68.8021
"2016-08-29:12 AM",65.664
"2016-08-30:12 AM",62.307
"2016-08-31:12 AM",67.469
"2016-09-01:12 AM",66.3393
"2016-09-02:12 AM",60.9957
"2016-09-03:12 AM",57.9002
"2016-09-04:12 AM",59.4334
"2016-09-05:12 AM",61.3724
"2016-09-06:12 AM",62.5653
"2016-09-07:12 AM",66.1753
"2016-09-08:12 AM",67.3858
"2016-09-09:12 AM",71.2431
"2016-09-10:12 AM",64.6464
"2016-09-11:12 AM",64.2358
"2016-09-12:12 AM",54.9741
"2016-09-13:12 AM",60.6816
"2016-09-14:12 AM",63.0144
"2016-09-15:12 AM",52.5834
"2016-09-16:12 AM",53.9485
"2016-09-17:12 AM",59.5629
"2016-09-18:12 AM",65.7158
"2016-09-19:12 AM",65.0426
"2016-09-20:12 AM",66.2999
"2016-09-21:12 AM",63.8116
"2016-09-22:12 AM",64.6461
"2016-09-23:12 AM",61.4543
"2016-09-24:12 AM",49.9698
"2016-09-25:12 AM",44.2918
"2016-09-26:12 AM",47.3225
"2016-09-27:12 AM",55.9359
"2016-09-28:12 AM",51.3059
"2016-09-29:12 AM",50.1593
"2016-09-30:12 AM",49.8243
"2016-10-01:12 AM",48.2774
"2016-10-02:12 AM",48.6471
"2016-10-03:12 AM",54.9509
"2016-10-04:12 AM",53.0443
"2016-10-05:12 AM",50.5839
"2016-10-06:12 AM",52.4851
"2016-10-07:12 AM",55.7211
"2016-10-08:12 AM",55.7449
"2016-10-09:12 AM",49.5405
"2016-10-10:12 AM",40.3507
"2016-10-11:12 AM",45.039
"2016-10-12:12 AM",49.8436
"2016-10-13:12 AM",52.4014
"2016-10-14:12 AM",41.9954
"2016-10-15:12 AM",40.2939
"2016-10-16:12 AM",49.609
"2016-10-17:12 AM",58.235
"2016-10-18:12 AM",53.3331
"2016-10-19:12 AM",59.992
"2016-10-20:12 AM",50.5785
"2016-10-21:12 AM",54.6256
"2016-10-22:12 AM",48.4027
"2016-10-23:12 AM",37.3282
"2016-10-24:12 AM",40.1841
"2016-10-25:12 AM",34.7275
"2016-10-26:12 AM",33.0804
"2016-10-27:12 AM",33.7548
"2016-10-28:12 AM",36.8031
"2016-10-29:12 AM",39.3577
"2016-10-30:12 AM",43.7796
"2016-10-31:12 AM",35.7667
"2016-11-01:12 AM",35.2299
"2016-11-02:12 AM",46.2169
"2016-11-03:12 AM",47.1204
"2016-11-04:12 AM",38.5966
"2016-11-05:12 AM",36.9192
"2016-11-06:12 AM",38.0665
"2016-11-07:12 AM",34.129
"2016-11-08:12 AM",40.4319
"2016-11-09:12 AM",42.645
"2016-11-10:12 AM",36.2818
"2016-11-11:12 AM",38.1517
"2016-11-12:12 AM",31.9285
"2016-11-13:12 AM",38.1821
"2016-11-14:12 AM",40.3513
"2016-11-15:12 AM",42.6184
"2016-11-16:12 AM",44.8675
"2016-11-17:12 AM",42.0013
"2016-11-18:12 AM",40.417
"2016-11-19:12 AM",43.1438
"2016-11-20:12 AM",38.0008
"2016-11-21:12 AM",27.1031
"2016-11-22:12 AM",28.0051
"2016-11-23:12 AM",28.4407
"2016-11-24:12 AM",29.9849
"2016-11-25:12 AM",31.6708
"2016-11-26:12 AM",33.9982
"2016-11-27:12 AM",30.7834
"2016-11-28:12 AM",29.0802
"2016-11-29:12 AM",32.4257
"2016-11-30:12 AM",36.6102
"2016-12-01:12 AM",38.885
"2016-12-02:12 AM",37.0155
"2016-12-03:12 AM",32.1282
"2016-12-04:12 AM",27.4251
"2016-12-05:12 AM",26.3215
"2016-12-06:12 AM",29.2658
"2016-12-07:12 AM",30.2484
"2016-12-08:12 AM",29.3439
"2016-12-09:12 AM",22.5104
"2016-12-10:12 AM",16.1029
"2016-12-11:12 AM",17.1624
"2016-12-12:12 AM",26.1558
"2016-12-13:12 AM",26.1959
"2016-12-14:12 AM",23.3357
"2016-12-15:12 AM",12.7004
"2016-12-16:12 AM",-3.9536
"2016-12-17:12 AM",13.0453
"2016-12-18:12 AM",30.0285
"2016-12-19:12 AM",6.4881
"2016-12-20:12 AM",8.9386
"2016-12-21:12 AM",23.2259
"2016-12-22:12 AM",25.911
"2016-12-23:12 AM",26.5136
"2016-12-24:12 AM",30.8255
"2016-12-25:12 AM",23.4045
"2016-12-26:12 AM",18.4071
"2016-12-27:12 AM",35.2254
"2016-12-28:12 AM",26.7789
"2016-12-29:12 AM",23.6122
"2016-12-30:12 AM",24.5561
"2016-12-31:12 AM",17.9926
"2017-01-01:12 AM",26.9434
"2017-01-02:12 AM",17.4915
"2017-01-03:12 AM",29.7001
"2017-01-04:12 AM",30.4687
"2017-01-05:12 AM",17.7535
"2017-01-06:12 AM",15.2856
"2017-01-07:12 AM",9.871
"2017-01-08:12 AM",4.8738
"2017-01-09:12 AM",2.3576
"2017-01-10:12 AM",12.2916
"2017-01-11:12 AM",33.5917
"2017-01-12:12 AM",38.9264
"2017-01-13:12 AM",28.3608
"2017-01-14:12 AM",15.0771
"2017-01-15:12 AM",17.9911
"2017-01-16:12 AM",20.0385
"2017-01-17:12 AM",27.426
"2017-01-18:12 AM",25.7686
"2017-01-19:12 AM",27.8875
"2017-01-20:12 AM",25.8453
"2017-01-21:12 AM",32.6955
"2017-01-22:12 AM",32.7942
"2017-01-23:12 AM",25.1388
"2017-01-24:12 AM",26.3291
"2017-01-25:12 AM",26.3246
"2017-01-26:12 AM",31.5882
"2017-01-27:12 AM",28.5723
"2017-01-28:12 AM",26.2776
"2017-01-29:12 AM",23.6853
"2017-01-30:12 AM",16.5171
"2017-01-31:12 AM",9.8712
"2017-02-01:12 AM",21.7679
"2017-02-02:12 AM",19.4657
"2017-02-03:12 AM",16.1607
"2017-02-04:12 AM",15.879
"2017-02-05:12 AM",21.52
"2017-02-06:12 AM",16.6771
"2017-02-07:12 AM",19.5665
"2017-02-08:12 AM",25.7776
"2017-02-09:12 AM",14.2768
"2017-02-10:12 AM",-0.3402
"2017-02-11:12 AM",9.2926
"2017-02-12:12 AM",14.7744
"2017-02-13:12 AM",17.7213
"2017-02-14:12 AM",11.779
"2017-02-15:12 AM",24.1405
"2017-02-16:12 AM",22.4935
"2017-02-17:12 AM",16.7859
"2017-02-18:12 AM",23.3974
"2017-02-19:12 AM",34.5769
"2017-02-20:12 AM",25.7211
"2017-02-21:12 AM",19.9897
"2017-02-22:12 AM",29.8522
"2017-02-23:12 AM",37.1307
"2017-02-24:12 AM",41.1633
"2017-02-25:12 AM",46.0447
"2017-02-26:12 AM",29.4982
"2017-02-27:12 AM",30.4446
"2017-02-28:12 AM",34.2226
"2017-03-01:12 AM",44.604
"2017-03-02:12 AM",32.1831
"2017-03-03:12 AM",18.7853
"2017-03-04:12 AM",5.7303
"2017-03-05:12 AM",8.0337
"2017-03-06:12 AM",17.4366
"2017-03-07:12 AM",30.2841
"2017-03-08:12 AM",39.0931
"2017-03-09:12 AM",29.809
"2017-03-10:12 AM",23.6984
"2017-03-11:12 AM",4.3187
"2017-03-12:12 AM",5.2137
"2017-03-13:12 AM",11.1283
"2017-03-14:12 AM",20.2539
"2017-03-15:12 AM",17.6603
"2017-03-16:12 AM",15.1916
"2017-03-17:12 AM",17.613
"2017-03-18:12 AM",15.1443
"2017-03-19:12 AM",23.8833
"2017-03-20:12 AM",26.8509
"2017-03-21:12 AM",31.5619
"2017-03-22:12 AM",17.2083
"2017-03-23:12 AM",14.5935
"2017-03-24:12 AM",25.5603
"2017-03-25:12 AM",30.6586
"2017-03-26:12 AM",23.8201
"2017-03-27:12 AM",30.7177
"2017-03-28:12 AM",31.9329
"2017-03-29:12 AM",33.0499
"2017-03-30:12 AM",29.1249
"2017-03-31:12 AM",29.1969
"2017-04-01:12 AM",29.6884
"2017-04-02:12 AM",31.6002
"2017-04-03:12 AM",31.1293
"2017-04-04:12 AM",33.3081
"2017-04-05:12 AM",33.6636
"2017-04-06:12 AM",33.6481
"2017-04-07:12 AM",36.9961
"2017-04-08:12 AM",31.7275
"2017-04-09:12 AM",37.548
"2017-04-10:12 AM",48.5506
"2017-04-11:12 AM",58.2701
"2017-04-12:12 AM",51.541
"2017-04-13:12 AM",41.8105
"2017-04-14:12 AM",41.2945
"2017-04-15:12 AM",47.6373
"2017-04-16:12 AM",60.352
"2017-04-17:12 AM",51.9417
"2017-04-18:12 AM",40.0624
"2017-04-19:12 AM",38.6056
"2017-04-20:12 AM",44.1464
"2017-04-21:12 AM",39.0299
"2017-04-22:12 AM",38.1875
"2017-04-23:12 AM",46.2211
"2017-04-24:12 AM",50.0392
"2017-04-25:12 AM",43.1793
"2017-04-26:12 AM",44.3044
"2017-04-27:12 AM",52.7212
"2017-04-28:12 AM",59.4199
"2017-04-29:12 AM",59.0383
"2017-04-30:12 AM",43.842
"2017-05-01:12 AM",42.0998
"2017-05-02:12 AM",43.8262
"2017-05-03:12 AM",44.065
"2017-05-04:12 AM",46.7775
"2017-05-05:12 AM",42.4632
"2017-05-06:12 AM",47.073
"2017-05-07:12 AM",49.3543
"2017-05-08:12 AM",39.6867
"2017-05-09:12 AM",40.0244
"2017-05-10:12 AM",41.8744
"2017-05-11:12 AM",45.3097
"2017-05-12:12 AM",48.637
"2017-05-13:12 AM",47.9802
"2017-05-14:12 AM",42.6243
"2017-05-15:12 AM",46.6225
"2017-05-16:12 AM",56.3544
"2017-05-17:12 AM",65.9212
"2017-05-18:12 AM",73.8361
"2017-05-19:12 AM",63.844
"2017-05-20:12 AM",51.3536
"2017-05-21:12 AM",52.9894
"2017-05-22:12 AM",47.4438
"2017-05-23:12 AM",52.7227
"2017-05-24:12 AM",56.7198
"2017-05-25:12 AM",51.9134
"2017-05-26:12 AM",47.8184
"2017-05-27:12 AM",54.7171
"2017-05-28:12 AM",56.7066
"2017-05-29:12 AM",47.97
"2017-05-30:12 AM",49.0107
"2017-05-31:12 AM",56.1954
"2017-06-01:12 AM",58.3131
"2017-06-02:12 AM",51.8347
"2017-06-03:12 AM",50.7799
"2017-06-04:12 AM",54.6197
"2017-06-05:12 AM",50.9475
"2017-06-06:12 AM",44.9942
"2017-06-07:12 AM",54.2116
"2017-06-08:12 AM",62.4265
"2017-06-09:12 AM",60.8662
"2017-06-10:12 AM",64.1493
"2017-06-11:12 AM",72.7174
"2017-06-12:12 AM",75.513
"2017-06-13:12 AM",73.9571
"2017-06-14:12 AM",60.9336
"2017-06-15:12 AM",58.2971
"2017-06-16:12 AM",55.8419
"2017-06-17:12 AM",61.8172
"2017-06-18:12 AM",69.206
"2017-06-19:12 AM",72.0988
"2017-06-20:12 AM",68.0398
"2017-06-21:12 AM",65.1115
"2017-06-22:12 AM",64.4457
"2017-06-23:12 AM",70.7688
"2017-06-24:12 AM",71.2067
"2017-06-25:12 AM",65.88
"2017-06-26:12 AM",60.181
"2017-06-27:12 AM",58.9694
"2017-06-28:12 AM",57.16
"2017-06-29:12 AM",59.729
"2017-06-30:12 AM",68.4568
"2017-07-01:12 AM",69.975
"2017-07-02:12 AM",70.7698
"2017-07-03:12 AM",67.042
"2017-07-04:12 AM",64.2436
"2017-07-05:12 AM",65.3326
"2017-07-06:12 AM",67.0424
"2017-07-07:12 AM",65.3355
"2017-07-08:12 AM",66.1618
"2017-07-09:12 AM",65.6701
"2017-07-10:12 AM",68.0031
"2017-07-11:12 AM",69.2103
"2017-07-12:12 AM",69.3099
"2017-07-13:12 AM",59.7772
"2017-07-14:12 AM",57.9418
"2017-07-15:12 AM",64.2621
"2017-07-16:12 AM",68.5425
"2017-07-17:12 AM",68.7837
"2017-07-18:12 AM",70.2783
"2017-07-19:12 AM",71.0452
"2017-07-20:12 AM",71.9337
"2017-07-21:12 AM",71.4234
"2017-07-22:12 AM",70.0655
"2017-07-23:12 AM",65.104
"2017-07-24:12 AM",56.1049
"2017-07-25:12 AM",55.8597
"2017-07-26:12 AM",62.5579
"2017-07-27:12 AM",64.1091
"2017-07-28:12 AM",65.0791
"2017-07-29:12 AM",60.0998
"2017-07-30:12 AM",61.7565
"2017-07-31:12 AM",66.8217
"2017-08-01:12 AM",68.4775
"2017-08-02:12 AM",69.0373
"2017-08-03:12 AM",69.7098
"2017-08-04:12 AM",68.8824
"2017-08-05:12 AM",65.284
"2017-08-06:12 AM",60.7248
"2017-08-07:12 AM",61.8386
"2017-08-08:12 AM",61.7065
"2017-08-09:12 AM",63.3072
"2017-08-10:12 AM",65.6902
"2017-08-11:12 AM",67.9597
"2017-08-12:12 AM",66.319
"2017-08-13:12 AM",65.6452
"2017-08-14:12 AM",63.4674
"2017-08-15:12 AM",64.4067
"2017-08-16:12 AM",63.6856
"2017-08-17:12 AM",60.319
"2017-08-18:12 AM",60.8007
"2017-08-19:12 AM",66.7569
"2017-08-20:12 AM",64.9648
"2017-08-21:12 AM",67.8052
"2017-08-22:12 AM",72.7124
"2017-08-23:12 AM",67.3084
"2017-08-24:12 AM",60.8886
"2017-08-25:12 AM",57.058
"2017-08-26:12 AM",56.3254
"2017-08-27:12 AM",55.8293
"2017-08-28:12 AM",57.0745
"2017-08-29:12 AM",55.0906
"2017-08-30:12 AM",56.6056
"2017-08-31:12 AM",57.1354
"2017-09-01:12 AM",49.6576
"2017-09-02:12 AM",51.9323
"2017-09-03:12 AM",51.2685
"2017-09-04:12 AM",61.2005
"2017-09-05:12 AM",66.3355
"2017-09-06:12 AM",59.6345
"2017-09-07:12 AM",58.3291
"2017-09-08:12 AM",55.0915
"2017-09-09:12 AM",53.2868
"2017-09-10:12 AM",54.5153
"2017-09-11:12 AM",56.764
"2017-09-12:12 AM",60.7834
"2017-09-13:12 AM",62.4096
"2017-09-14:12 AM",67.1538
"2017-09-15:12 AM",64.2954
"2017-09-16:12 AM",64.5555
"2017-09-17:12 AM",65.628
"2017-09-18:12 AM",64.6041
"2017-09-19:12 AM",62.2301
"2017-09-20:12 AM",64.5386
"2017-09-21:12 AM",64.4421
"2017-09-22:12 AM",60.3396
"2017-09-23:12 AM",65.7037
"2017-09-24:12 AM",70.0977
"2017-09-25:12 AM",71.4034
"2017-09-26:12 AM",71.9553
"2017-09-27:12 AM",71.5762
"2017-09-28:12 AM",60.3291
"2017-09-29:12 AM",47.5002
"2017-09-30:12 AM",44.224
"2017-10-01:12 AM",46.4065
"2017-10-02:12 AM",50.1402
"2017-10-03:12 AM",52.047
"2017-10-04:12 AM",58.2172
"2017-10-05:12 AM",61.8006
"2017-10-06:12 AM",54.1195
"2017-10-07:12 AM",57.3372
"2017-10-08:12 AM",64.8919
"2017-10-09:12 AM",61.9731
"2017-10-10:12 AM",62.4756
"2017-10-11:12 AM",56.1531
"2017-10-12:12 AM",46.3309
"2017-10-13:12 AM",45.7324
"2017-10-14:12 AM",55.0825
"2017-10-15:12 AM",60.2172
"2017-10-16:12 AM",48.7164
"2017-10-17:12 AM",40.7764
"2017-10-18:12 AM",48.6369
"2017-10-19:12 AM",54.3306
"2017-10-20:12 AM",52.7092
"2017-10-21:12 AM",53.2616
"2017-10-22:12 AM",54.5878
"2017-10-23:12 AM",55.204
"2017-10-24:12 AM",60.8905
"2017-10-25:12 AM",61.2374
"2017-10-26:12 AM",50.0301
"2017-10-27:12 AM",43.6509
"2017-10-28:12 AM",47.2129
"2017-10-29:12 AM",53.7629
"2017-10-30:12 AM",51.6407
"2017-10-31:12 AM",42.8446
"2017-11-01:12 AM",39.9749
"2017-11-02:12 AM",49.8573
"2017-11-03:12 AM",55.2195
"2017-11-04:12 AM",39.6678
"2017-11-05:12 AM",41.142
"2017-11-06:12 AM",53.2229
"2017-11-07:12 AM",35.7049
"2017-11-08:12 AM",32.0326
"2017-11-09:12 AM",33.2053
"2017-11-10:12 AM",25.7815
"2017-11-11:12 AM",20.3304
"2017-11-12:12 AM",27.613
"2017-11-13:12 AM",30.0022
"2017-11-14:12 AM",32.1829
"2017-11-15:12 AM",30.0076
"2017-11-16:12 AM",32.6336
"2017-11-17:12 AM",29.3232
"2017-11-18:12 AM",30.2191
"2017-11-19:12 AM",35.3916
"2017-11-20:12 AM",27.2809
"2017-11-21:12 AM",33.9422
"2017-11-22:12 AM",34.947
"2017-11-23:12 AM",27.5725
"2017-11-24:12 AM",31.4749
"2017-11-25:12 AM",36.3004
"2017-11-26:12 AM",32.0326
"2017-11-27:12 AM",27.972
"2017-11-28:12 AM",24.6564
"2017-11-29:12 AM",35.7258
"2017-11-30:12 AM",30.2016
"2017-12-01:12 AM",35.1635
"2017-12-02:12 AM",31.096
"2017-12-03:12 AM",31.0865
"2017-12-04:12 AM",31.377
"2017-12-05:12 AM",34.2122
"2017-12-06:12 AM",36.4951
"2017-12-07:12 AM",31.7804
"2017-12-08:12 AM",29.5387
"2017-12-09:12 AM",28.5809
"2017-12-10:12 AM",26.9476
"2017-12-11:12 AM",24.7516
"2017-12-12:12 AM",22.4517
"2017-12-13:12 AM",15.8445
"2017-12-14:12 AM",11.9966
"2017-12-15:12 AM",12.9384
"2017-12-16:12 AM",17.6545
"2017-12-17:12 AM",12.1728
"2017-12-18:12 AM",18.298
"2017-12-19:12 AM",31.8587
"2017-12-20:12 AM",27.2964
"2017-12-21:12 AM",15.8976
"2017-12-22:12 AM",15.7941
"2017-12-23:12 AM",24.2098
"2017-12-24:12 AM",21.8595
"2017-12-25:12 AM",17.8785
"2017-12-26:12 AM",11.8112
"2017-12-27:12 AM",1.8831
"2017-12-28:12 AM",-7.67
"2017-12-29:12 AM",-6.2226
"2017-12-30:12 AM",-4.0497
"2017-12-31:12 AM",-4.9409
"2018-01-01:12 AM",-9.3548
"2018-01-02:12 AM",-2.587
"2018-01-03:12 AM",6.4812
"2018-01-04:12 AM",13.6274
"2018-01-05:12 AM",-0.1172
"2018-01-06:12 AM",-9.9785
"2018-01-07:12 AM",-9.4547
"2018-01-08:12 AM",14.0353
"2018-01-09:12 AM",24.1282
"2018-01-10:12 AM",14.4196
"2018-01-11:12 AM",32.0124
"2018-01-12:12 AM",43.1812
"2018-01-13:12 AM",24.3561
"2018-01-14:12 AM",4.6512
"2018-01-15:12 AM",4.9806
"2018-01-16:12 AM",14.9583
"2018-01-17:12 AM",23.5679
"2018-01-18:12 AM",15.2996
"2018-01-19:12 AM",18.4087
"2018-01-20:12 AM",28.4571
"2018-01-21:12 AM",30.0452
"2018-01-22:12 AM",28.4963
"2018-01-23:12 AM",27.2163
"2018-01-24:12 AM",22.0978
"2018-01-25:12 AM",9.7034
"2018-01-26:12 AM",10.0112
"2018-01-27:12 AM",24.7095
"2018-01-28:12 AM",34.3621
"2018-01-29:12 AM",26.3581
"2018-01-30:12 AM",19.7521
"2018-01-31:12 AM",14.5072
"2018-02-01:12 AM",25.4964
"2018-02-02:12 AM",15.7629
"2018-02-03:12 AM",6.7793
"2018-02-04:12 AM",24.0681
"2018-02-05:12 AM",21.6768
"2018-02-06:12 AM",12.7389
"2018-02-07:12 AM",14.4005
"2018-02-08:12 AM",9.8859
"2018-02-09:12 AM",10.7829
"2018-02-10:12 AM",28.8948
"2018-02-11:12 AM",31.2235
"2018-02-12:12 AM",26.5654
"2018-02-13:12 AM",12.1678
"2018-02-14:12 AM",24.2908
"2018-02-15:12 AM",33.4776
"2018-02-16:12 AM",35.0049
"2018-02-17:12 AM",20.0575
"2018-02-18:12 AM",24.5055
"2018-02-19:12 AM",26.3385
"2018-02-20:12 AM",38.4888
"2018-02-21:12 AM",47.6296
"2018-02-22:12 AM",29.2208
"2018-02-23:12 AM",25.6674
"2018-02-24:12 AM",33.6105
"2018-02-25:12 AM",27.7909
"2018-02-26:12 AM",32.1352
"2018-02-27:12 AM",31.4056
"2018-02-28:12 AM",37.7098
"2018-03-01:12 AM",38.1391
"2018-03-02:12 AM",32.2155
"2018-03-03:12 AM",31.9575
"2018-03-04:12 AM",31.0262
"2018-03-05:12 AM",29.9669
"2018-03-06:12 AM",29.494
"2018-03-07:12 AM",27.4401
"2018-03-08:12 AM",26.6956
"2018-03-09:12 AM",24.3442
"2018-03-10:12 AM",26.3473
"2018-03-11:12 AM",26.9415
"2018-03-12:12 AM",25.1812
"2018-03-13:12 AM",26.7044
"2018-03-14:12 AM",27.4698
"2018-03-15:12 AM",26.9512
"2018-03-16:12 AM",20.0979
"2018-03-17:12 AM",14.0034
"2018-03-18:12 AM",6.7219
"2018-03-19:12 AM",11.3311
"2018-03-20:12 AM",17.9085
"2018-03-21:12 AM",23.585
"2018-03-22:12 AM",30.4947
"2018-03-23:12 AM",29.4856
"2018-03-24:12 AM",29.6551
"2018-03-25:12 AM",27.5457
"2018-03-26:12 AM",28.8646
"2018-03-27:12 AM",30.9353
"2018-03-28:12 AM",35.3826
"2018-03-29:12 AM",37.656
"2018-03-30:12 AM",40.9764
"2018-03-31:12 AM",34.2342
"2018-04-01:12 AM",35.3388
"2018-04-02:12 AM",28.8216
"2018-04-03:12 AM",33.6249
"2018-04-04:12 AM",34.3312
"2018-04-05:12 AM",22.5684
"2018-04-06:12 AM",27.6699
"2018-04-07:12 AM",30.4437
"2018-04-08:12 AM",27.3054
"2018-04-09:12 AM",25.1447
"2018-04-10:12 AM",29.1389
"2018-04-11:12 AM",32.6275
"2018-04-12:12 AM",38.3567
"2018-04-13:12 AM",45.1882
"2018-04-14:12 AM",37.5215
"2018-04-15:12 AM",24.9744
"2018-04-16:12 AM",30.9882
"2018-04-17:12 AM",35.2209
"2018-04-18:12 AM",32.7074
"2018-04-19:12 AM",34.4986
"2018-04-20:12 AM",34.1359
"2018-04-21:12 AM",37.9555
"2018-04-22:12 AM",39.8493
"2018-04-23:12 AM",43.7016
"2018-04-24:12 AM",49.4933
"2018-04-25:12 AM",46.8169
"2018-04-26:12 AM",48.2533
"2018-04-27:12 AM",47.0498
"2018-04-28:12 AM",49.7518
"2018-04-29:12 AM",45.2995
"2018-04-30:12 AM",39.0875
"2018-05-01:12 AM",47.2271
"2018-05-02:12 AM",63.5068
"2018-05-03:12 AM",64.2236
"2018-05-04:12 AM",64.3851
"2018-05-05:12 AM",55.7152
"2018-05-06:12 AM",54.6541
"2018-05-07:12 AM",51.1083
"2018-05-08:12 AM",52.4044
"2018-05-09:12 AM",57.7423
"2018-05-10:12 AM",54.7012
"2018-05-11:12 AM",49.1976
"2018-05-12:12 AM",44.9863
"2018-05-13:12 AM",48.8786
"2018-05-14:12 AM",53.998
"2018-05-15:12 AM",60.2523
"2018-05-16:12 AM",53.0406
"2018-05-17:12 AM",57.7044
"2018-05-18:12 AM",51.3608
"2018-05-19:12 AM",47.1155
"2018-05-20:12 AM",56.446
"2018-05-21:12 AM",57.1384
"2018-05-22:12 AM",55.8275
"2018-05-23:12 AM",59.1802
"2018-05-24:12 AM",55.9089
"2018-05-25:12 AM",65.9579
"2018-05-26:12 AM",68.0115
"2018-05-27:12 AM",52.3852
"2018-05-28:12 AM",53.5917
"2018-05-29:12 AM",62.9393
"2018-05-30:12 AM",60.9615
"2018-05-31:12 AM",65.831
"2018-06-01:12 AM",68.0763
"2018-06-02:12 AM",66.2445
"2018-06-03:12 AM",54.7677
"2018-06-04:12 AM",44.6952
"2018-06-05:12 AM",48.8871
"2018-06-06:12 AM",51.5334
"2018-06-07:12 AM",56.4292
"2018-06-08:12 AM",59.6174
"2018-06-09:12 AM",59.7247
"2018-06-10:12 AM",57.202
"2018-06-11:12 AM",56.1067
"2018-06-12:12 AM",61.5079
"2018-06-13:12 AM",64.0756
"2018-06-14:12 AM",61.6935
"2018-06-15:12 AM",58.2472
"2018-06-16:12 AM",62.9933
"2018-06-17:12 AM",66.3928
"2018-06-18:12 AM",73.368
"2018-06-19:12 AM",65.8053
