"DateTime","(deg F) Mean Temperature (CFSR) at Arizona, 2010-01-01 to 2019-03-14"
"2016-05-09:12 AM",73.9004
"2016-05-10:12 AM",77.9855
"2016-05-11:12 AM",81.2689
"2016-05-12:12 AM",88.4053
"2016-05-13:12 AM",91.1291
"2016-05-14:12 AM",88.7236
"2016-05-15:12 AM",83.8267
"2016-05-16:12 AM",79.6158
"2016-05-17:12 AM",77.2306
"2016-05-18:12 AM",74.6107
"2016-05-19:12 AM",80.7933
"2016-05-20:12 AM",81.8537
"2016-05-21:12 AM",80.0294
"2016-05-22:12 AM",76.4456
"2016-05-23:12 AM",78.7181
"2016-05-24:12 AM",77.6257
"2016-05-25:12 AM",77.4127
"2016-05-26:12 AM",75.9888
"2016-05-27:12 AM",78.9921
"2016-05-28:12 AM",84.7074
"2016-05-29:12 AM",85.1994
"2016-05-30:12 AM",85.2775
"2016-05-31:12 AM",88.0878
"2016-06-01:12 AM",90.448
"2016-06-02:12 AM",95.565
"2016-06-03:12 AM",99.1782
"2016-06-04:12 AM",102.1147
"2016-06-05:12 AM",102.8862
"2016-06-06:12 AM",100.4704
"2016-06-07:12 AM",96.921
"2016-06-08:12 AM",96.303
"2016-06-09:12 AM",95.6705
"2016-06-10:12 AM",93.5443
"2016-06-11:12 AM",90.3434
"2016-06-12:12 AM",89.1331
"2016-06-13:12 AM",87.3338
"2016-06-14:12 AM",88.6429
"2016-06-15:12 AM",89.3302
"2016-06-16:12 AM",89.5278
"2016-06-17:12 AM",93.4358
"2016-06-18:12 AM",100.279
"2016-06-19:12 AM",105.9728
"2016-06-20:12 AM",107.3748
"2016-06-21:12 AM",104.0157
"2016-06-22:12 AM",100.7537
"2016-06-23:12 AM",99.2669
"2016-06-24:12 AM",97.4251
"2016-06-25:12 AM",97.3697
"2016-06-26:12 AM",98.5888
"2016-06-27:12 AM",99.09
"2016-06-28:12 AM",98.7161
"2016-06-29:12 AM",96.8553
"2016-06-30:12 AM",91.0899
"2016-07-01:12 AM",84.4925
"2016-07-02:12 AM",87.8281
"2016-07-03:12 AM",92.638
"2016-07-04:12 AM",95.2576
"2016-07-05:12 AM",95.4014
"2016-07-06:12 AM",94.977
"2016-07-07:12 AM",93.8331
"2016-07-08:12 AM",95.4421
"2016-07-09:12 AM",97.5609
"2016-07-10:12 AM",96.6556
"2016-07-11:12 AM",95.8917
"2016-07-12:12 AM",95.7898
"2016-07-13:12 AM",97.2975
"2016-07-14:12 AM",98.8396
"2016-07-15:12 AM",99.8951
"2016-07-16:12 AM",98.8812
"2016-07-17:12 AM",95.1823
"2016-07-18:12 AM",93.9715
"2016-07-19:12 AM",94.7298
"2016-07-20:12 AM",94.4434
"2016-07-21:12 AM",97.237
"2016-07-22:12 AM",100.6716
"2016-07-23:12 AM",99.5833
"2016-07-24:12 AM",97.4845
"2016-07-25:12 AM",96.6403
"2016-07-26:12 AM",97.3584
"2016-07-27:12 AM",100.2414
"2016-07-28:12 AM",102.1422
"2016-07-29:12 AM",100.3365
"2016-07-30:12 AM",96.5935
"2016-07-31:12 AM",92.4003
"2016-08-01:12 AM",89.3188
"2016-08-02:12 AM",88.5202
"2016-08-03:12 AM",87.7908
"2016-08-04:12 AM",86.1143
"2016-08-05:12 AM",87.1781
"2016-08-06:12 AM",90.7061
"2016-08-07:12 AM",93.925
"2016-08-08:12 AM",93.8908
"2016-08-09:12 AM",92.3864
"2016-08-10:12 AM",87.978
"2016-08-11:12 AM",88.1254
"2016-08-12:12 AM",91.8001
"2016-08-13:12 AM",95.7879
"2016-08-14:12 AM",95.6273
"2016-08-15:12 AM",96.7926
"2016-08-16:12 AM",96.6231
"2016-08-17:12 AM",94.8717
"2016-08-18:12 AM",91.7368
"2016-08-19:12 AM",89.1118
"2016-08-20:12 AM",91.0029
"2016-08-21:12 AM",88.2952
"2016-08-22:12 AM",85.8421
"2016-08-23:12 AM",83.6337
"2016-08-24:12 AM",87.5898
"2016-08-25:12 AM",88.4682
"2016-08-26:12 AM",85.3452
"2016-08-27:12 AM",83.1006
"2016-08-28:12 AM",85.9631
"2016-08-29:12 AM",90.6537
"2016-08-30:12 AM",92.5585
"2016-08-31:12 AM",92.0799
"2016-09-01:12 AM",90.4109
"2016-09-02:12 AM",88.2068
"2016-09-03:12 AM",88.7889
"2016-09-04:12 AM",87.3586
"2016-09-05:12 AM",88.8325
"2016-09-06:12 AM",88.3207
"2016-09-07:12 AM",84.121
"2016-09-08:12 AM",85.8301
"2016-09-09:12 AM",90.6643
"2016-09-10:12 AM",92.304
"2016-09-11:12 AM",90.5378
"2016-09-12:12 AM",87.1018
"2016-09-13:12 AM",83.2656
"2016-09-14:12 AM",82.8518
"2016-09-15:12 AM",84.4475
"2016-09-16:12 AM",85.2228
"2016-09-17:12 AM",87.8826
"2016-09-18:12 AM",91.9958
"2016-09-19:12 AM",92.3522
"2016-09-20:12 AM",85.6618
"2016-09-21:12 AM",82.4383
"2016-09-22:12 AM",81.0077
"2016-09-23:12 AM",75.0684
"2016-09-24:12 AM",74.9779
"2016-09-25:12 AM",79.6068
"2016-09-26:12 AM",81.0403
"2016-09-27:12 AM",79.2149
"2016-09-28:12 AM",80.5732
"2016-09-29:12 AM",79.6707
"2016-09-30:12 AM",81.4167
"2016-10-01:12 AM",80.721
"2016-10-02:12 AM",80.3856
"2016-10-03:12 AM",75.243
"2016-10-04:12 AM",72.6058
"2016-10-05:12 AM",74.9998
"2016-10-06:12 AM",75.6837
"2016-10-07:12 AM",80.537
"2016-10-08:12 AM",80.5489
"2016-10-09:12 AM",81.563
"2016-10-10:12 AM",82.3413
"2016-10-11:12 AM",82.1457
"2016-10-12:12 AM",81.5182
"2016-10-13:12 AM",81.3196
"2016-10-14:12 AM",83.5257
"2016-10-15:12 AM",82.9479
"2016-10-16:12 AM",80.9739
"2016-10-17:12 AM",79.066
"2016-10-18:12 AM",78.7991
"2016-10-19:12 AM",77.7321
"2016-10-20:12 AM",79.8375
"2016-10-21:12 AM",83.6717
"2016-10-22:12 AM",84.4884
"2016-10-23:12 AM",83.2869
"2016-10-24:12 AM",79.9655
"2016-10-25:12 AM",77.1591
"2016-10-26:12 AM",81.3047
"2016-10-27:12 AM",83.6391
"2016-10-28:12 AM",81.0113
"2016-10-29:12 AM",80.7654
"2016-10-30:12 AM",80.2333
"2016-10-31:12 AM",75.4119
"2016-11-01:12 AM",69.4348
"2016-11-02:12 AM",70.4356
"2016-11-03:12 AM",70.7029
"2016-11-04:12 AM",68.1073
"2016-11-05:12 AM",68.9461
"2016-11-06:12 AM",72.0205
"2016-11-07:12 AM",73.3447
"2016-11-08:12 AM",74.4391
"2016-11-09:12 AM",71.542
"2016-11-10:12 AM",69.0415
"2016-11-11:12 AM",70.3398
"2016-11-12:12 AM",70.0997
"2016-11-13:12 AM",71.1739
"2016-11-14:12 AM",73.5705
"2016-11-15:12 AM",76.5387
"2016-11-16:12 AM",71.9397
"2016-11-17:12 AM",63.6768
"2016-11-18:12 AM",61.1391
"2016-11-19:12 AM",69.6335
"2016-11-20:12 AM",67.6787
"2016-11-21:12 AM",58.6719
"2016-11-22:12 AM",57.6637
"2016-11-23:12 AM",61.5124
"2016-11-24:12 AM",59.2705
"2016-11-25:12 AM",62.812
"2016-11-26:12 AM",62.9433
"2016-11-27:12 AM",54.9675
"2016-11-28:12 AM",46.7175
"2016-11-29:12 AM",46.0022
"2016-11-30:12 AM",48.8944
"2016-12-01:12 AM",50.0583
"2016-12-02:12 AM",48.2697
"2016-12-03:12 AM",51.4868
"2016-12-04:12 AM",56.5891
"2016-12-05:12 AM",56.3247
"2016-12-06:12 AM",54.5688
"2016-12-07:12 AM",52.4674
"2016-12-08:12 AM",55.2429
"2016-12-09:12 AM",59.0302
"2016-12-10:12 AM",61.9068
"2016-12-11:12 AM",61.5376
"2016-12-12:12 AM",61.5502
"2016-12-13:12 AM",62.1424
"2016-12-14:12 AM",65.6451
"2016-12-15:12 AM",66.2621
"2016-12-16:12 AM",59.9628
"2016-12-17:12 AM",55.6565
"2016-12-18:12 AM",46.6547
"2016-12-19:12 AM",52.2606
"2016-12-20:12 AM",58.4575
"2016-12-21:12 AM",57.1327
"2016-12-22:12 AM",52.6257
"2016-12-23:12 AM",50.9081
"2016-12-24:12 AM",50.326
"2016-12-25:12 AM",43.3391
"2016-12-26:12 AM",46.4574
"2016-12-27:12 AM",52.5195
"2016-12-28:12 AM",54.4986
"2016-12-29:12 AM",56.7095
"2016-12-30:12 AM",56.4352
"2016-12-31:12 AM",51.0872
"2017-01-01:12 AM",48.348
"2017-01-02:12 AM",46.5987
"2017-01-03:12 AM",50.7191
"2017-01-04:12 AM",54.0149
"2017-01-05:12 AM",53.134
"2017-01-06:12 AM",51.3664
"2017-01-07:12 AM",50.9157
"2017-01-08:12 AM",59.8512
"2017-01-09:12 AM",58.1405
"2017-01-10:12 AM",56.6631
"2017-01-11:12 AM",55.9161
"2017-01-12:12 AM",55.2166
"2017-01-13:12 AM",55.7418
"2017-01-14:12 AM",54.2574
"2017-01-15:12 AM",50.5143
"2017-01-16:12 AM",48.5605
"2017-01-17:12 AM",51.7914
"2017-01-18:12 AM",52.2408
"2017-01-19:12 AM",48.0238
"2017-01-20:12 AM",44.4493
"2017-01-21:12 AM",43.893
"2017-01-22:12 AM",46.5696
"2017-01-23:12 AM",47.6542
"2017-01-24:12 AM",43.9371
"2017-01-25:12 AM",40.2778
"2017-01-26:12 AM",41.2729
"2017-01-27:12 AM",39.4453
"2017-01-28:12 AM",47.1954
"2017-01-29:12 AM",52.1229
"2017-01-30:12 AM",56.4231
"2017-01-31:12 AM",57.8323
"2017-02-01:12 AM",58.2264
"2017-02-02:12 AM",58.4848
"2017-02-03:12 AM",59.9176
"2017-02-04:12 AM",59.6417
"2017-02-05:12 AM",61.6509
"2017-02-06:12 AM",57.1896
"2017-02-07:12 AM",57.7198
"2017-02-08:12 AM",64.0897
"2017-02-09:12 AM",70.5353
"2017-02-10:12 AM",71.3556
"2017-02-11:12 AM",67.1994
"2017-02-12:12 AM",61.0912
"2017-02-13:12 AM",58.5081
"2017-02-14:12 AM",58.003
"2017-02-15:12 AM",58.9212
"2017-02-16:12 AM",62.7859
"2017-02-17:12 AM",59.7686
"2017-02-18:12 AM",56.2708
"2017-02-19:12 AM",49.6998
"2017-02-20:12 AM",55.7731
"2017-02-21:12 AM",65.2487
"2017-02-22:12 AM",64.6156
"2017-02-23:12 AM",60.4593
"2017-02-24:12 AM",48.7836
"2017-02-25:12 AM",53.125
"2017-02-26:12 AM",52.3647
"2017-02-27:12 AM",53.0541
"2017-02-28:12 AM",51.2694
"2017-03-01:12 AM",54.7662
"2017-03-02:12 AM",58.6852
"2017-03-03:12 AM",64.1667
"2017-03-04:12 AM",64.4983
"2017-03-05:12 AM",61.6944
"2017-03-06:12 AM",58.0044
"2017-03-07:12 AM",64.1941
"2017-03-08:12 AM",72.3555
"2017-03-09:12 AM",74.9737
"2017-03-10:12 AM",77.2498
"2017-03-11:12 AM",76.0917
"2017-03-12:12 AM",76.375
"2017-03-13:12 AM",77.7173
"2017-03-14:12 AM",80.4994
"2017-03-15:12 AM",79.9974
"2017-03-16:12 AM",78.231
"2017-03-17:12 AM",81.1755
"2017-03-18:12 AM",81.1828
"2017-03-19:12 AM",82.1748
"2017-03-20:12 AM",81.835
"2017-03-21:12 AM",79.5727
"2017-03-22:12 AM",76.4155
"2017-03-23:12 AM",67.5505
"2017-03-24:12 AM",67.0824
"2017-03-25:12 AM",68.252
"2017-03-26:12 AM",67.8583
"2017-03-27:12 AM",67.986
"2017-03-28:12 AM",64.6529
"2017-03-29:12 AM",69.7185
"2017-03-30:12 AM",73.5634
"2017-03-31:12 AM",70.2369
"2017-04-01:12 AM",60.3556
"2017-04-02:12 AM",69.1378
"2017-04-03:12 AM",69.9991
"2017-04-04:12 AM",66.3337
"2017-04-05:12 AM",71.8587
"2017-04-06:12 AM",79.0561
"2017-04-07:12 AM",78.3435
"2017-04-08:12 AM",76.3939
"2017-04-09:12 AM",71.3658
"2017-04-10:12 AM",73.7083
"2017-04-11:12 AM",77.8383
"2017-04-12:12 AM",80.9874
"2017-04-13:12 AM",80.9085
"2017-04-14:12 AM",78.5408
"2017-04-15:12 AM",78.3505
"2017-04-16:12 AM",81.0421
"2017-04-17:12 AM",80.2085
"2017-04-18:12 AM",81.4653
"2017-04-19:12 AM",80.0152
"2017-04-20:12 AM",79.965
"2017-04-21:12 AM",80.7224
"2017-04-22:12 AM",83.4919
"2017-04-23:12 AM",85.5604
"2017-04-24:12 AM",82.7276
"2017-04-25:12 AM",76.3093
"2017-04-26:12 AM",76.3849
"2017-04-27:12 AM",77.947
"2017-04-28:12 AM",75.1289
"2017-04-29:12 AM",66.0427
"2017-04-30:12 AM",75.3055
"2017-05-01:12 AM",80.6178
"2017-05-02:12 AM",83.9419
"2017-05-03:12 AM",86.8712
"2017-05-04:12 AM",91.2715
"2017-05-05:12 AM",93.1271
"2017-05-06:12 AM",89.4279
"2017-05-07:12 AM",79.0104
"2017-05-08:12 AM",72.0318
"2017-05-09:12 AM",68.3888
"2017-05-10:12 AM",65.9275
"2017-05-11:12 AM",79.2662
"2017-05-12:12 AM",85.588
"2017-05-13:12 AM",84.1629
"2017-05-14:12 AM",80.6792
"2017-05-15:12 AM",76.5126
"2017-05-16:12 AM",71.0969
"2017-05-17:12 AM",71.7172
"2017-05-18:12 AM",70.39
"2017-05-19:12 AM",72.9162
"2017-05-20:12 AM",80.8225
"2017-05-21:12 AM",87.2631
"2017-05-22:12 AM",88.0576
"2017-05-23:12 AM",90.424
"2017-05-24:12 AM",93.2455
"2017-05-25:12 AM",91.009
"2017-05-26:12 AM",85.0953
"2017-05-27:12 AM",85.2433
"2017-05-28:12 AM",89.4409
"2017-05-29:12 AM",91.6873
"2017-05-30:12 AM",91.3786
"2017-05-31:12 AM",88.8188
"2017-06-01:12 AM",86.3958
"2017-06-02:12 AM",90.2601
"2017-06-03:12 AM",95.6377
"2017-06-04:12 AM",96.6141
"2017-06-05:12 AM",95.7371
"2017-06-06:12 AM",96.6555
"2017-06-07:12 AM",95.6212
"2017-06-08:12 AM",94.1781
"2017-06-09:12 AM",93.5544
"2017-06-10:12 AM",91.8811
"2017-06-11:12 AM",88.1575
"2017-06-12:12 AM",85.1608
"2017-06-13:12 AM",86.2599
"2017-06-14:12 AM",94.2395
"2017-06-15:12 AM",97.7562
"2017-06-16:12 AM",99.1314
"2017-06-17:12 AM",99.5225
"2017-06-18:12 AM",104.1382
"2017-06-19:12 AM",106.7778
"2017-06-20:12 AM",107.4652
"2017-06-21:12 AM",107.1379
"2017-06-22:12 AM",103.5318
"2017-06-23:12 AM",102.7278
"2017-06-24:12 AM",105.7015
"2017-06-25:12 AM",102.6644
"2017-06-26:12 AM",101.0854
"2017-06-27:12 AM",98.9661
"2017-06-28:12 AM",96.8774
"2017-06-29:12 AM",96.7062
"2017-06-30:12 AM",98.8437
"2017-07-01:12 AM",100.431
"2017-07-02:12 AM",97.5564
"2017-07-03:12 AM",96.3968
"2017-07-04:12 AM",100.0497
"2017-07-05:12 AM",102.3841
"2017-07-06:12 AM",104.2207
"2017-07-07:12 AM",105.1828
"2017-07-08:12 AM",102.861
"2017-07-09:12 AM",97.4109
"2017-07-10:12 AM",95.2957
"2017-07-11:12 AM",92.8069
"2017-07-12:12 AM",94.4191
"2017-07-13:12 AM",96.2402
"2017-07-14:12 AM",97.0392
"2017-07-15:12 AM",97.9941
"2017-07-16:12 AM",96.2409
"2017-07-17:12 AM",91.4306
"2017-07-18:12 AM",90.8782
"2017-07-19:12 AM",89.4625
"2017-07-20:12 AM",89.397
"2017-07-21:12 AM",88.6327
"2017-07-22:12 AM",89.9609
"2017-07-23:12 AM",90.6422
"2017-07-24:12 AM",86.0133
"2017-07-25:12 AM",84.4554
"2017-07-26:12 AM",89.2969
"2017-07-27:12 AM",93.0978
"2017-07-28:12 AM",91.0224
"2017-07-29:12 AM",87.2807
"2017-07-30:12 AM",86.5126
"2017-07-31:12 AM",88.9943
"2017-08-01:12 AM",90.4487
"2017-08-02:12 AM",89.6382
"2017-08-03:12 AM",88.6037
"2017-08-04:12 AM",87.8025
"2017-08-05:12 AM",87.0125
"2017-08-06:12 AM",88.0704
"2017-08-07:12 AM",91.1761
"2017-08-08:12 AM",93.1064
"2017-08-09:12 AM",94.9294
"2017-08-10:12 AM",95.3762
"2017-08-11:12 AM",91.4275
"2017-08-12:12 AM",89.4945
"2017-08-13:12 AM",87.4258
"2017-08-14:12 AM",87.3354
"2017-08-15:12 AM",87.0708
"2017-08-16:12 AM",87.5734
"2017-08-17:12 AM",90.3439
"2017-08-18:12 AM",93.3474
"2017-08-19:12 AM",93.2322
"2017-08-20:12 AM",90.5002
"2017-08-21:12 AM",88.4991
"2017-08-22:12 AM",92.2631
"2017-08-23:12 AM",92.1931
"2017-08-24:12 AM",89.321
"2017-08-25:12 AM",92.851
"2017-08-26:12 AM",96.0944
"2017-08-27:12 AM",96.8637
"2017-08-28:12 AM",97.0995
"2017-08-29:12 AM",96.7311
"2017-08-30:12 AM",95.7015
"2017-08-31:12 AM",94.3369
"2017-09-01:12 AM",95.0007
"2017-09-02:12 AM",94.6992
"2017-09-03:12 AM",92.7694
"2017-09-04:12 AM",96.1804
"2017-09-05:12 AM",96.1578
"2017-09-06:12 AM",94.0239
"2017-09-07:12 AM",92.7385
"2017-09-08:12 AM",88.8075
"2017-09-09:12 AM",84.0816
"2017-09-10:12 AM",88.5238
"2017-09-11:12 AM",91.8766
"2017-09-12:12 AM",93.9915
"2017-09-13:12 AM",92.0898
"2017-09-14:12 AM",87.2035
"2017-09-15:12 AM",81.4078
"2017-09-16:12 AM",82.5422
"2017-09-17:12 AM",83.1297
"2017-09-18:12 AM",84.5607
"2017-09-19:12 AM",83.7304
"2017-09-20:12 AM",84.0675
"2017-09-21:12 AM",82.7791
"2017-09-22:12 AM",79.4889
"2017-09-23:12 AM",73.3294
"2017-09-24:12 AM",72.1652
"2017-09-25:12 AM",76.0712
"2017-09-26:12 AM",77.2639
"2017-09-27:12 AM",77.4977
"2017-09-28:12 AM",80.7373
"2017-09-29:12 AM",82.9611
"2017-09-30:12 AM",83.6938
"2017-10-01:12 AM",82.4535
"2017-10-02:12 AM",79.8022
"2017-10-03:12 AM",81.4581
"2017-10-04:12 AM",85.1938
"2017-10-05:12 AM",85.3776
"2017-10-06:12 AM",82.8023
"2017-10-07:12 AM",84.2515
"2017-10-08:12 AM",82.107
"2017-10-09:12 AM",77.2554
"2017-10-10:12 AM",76.3142
"2017-10-11:12 AM",82.4401
"2017-10-12:12 AM",81.6035
"2017-10-13:12 AM",81.6406
"2017-10-14:12 AM",80.2771
"2017-10-15:12 AM",80.8308
"2017-10-16:12 AM",83.8969
"2017-10-17:12 AM",85.7826
"2017-10-18:12 AM",84.6181
"2017-10-19:12 AM",81.8604
"2017-10-20:12 AM",77.8595
"2017-10-21:12 AM",72.678
"2017-10-22:12 AM",79.8624
"2017-10-23:12 AM",84.8788
"2017-10-24:12 AM",81.838
"2017-10-25:12 AM",82.1406
"2017-10-26:12 AM",80.3917
"2017-10-27:12 AM",77.4552
"2017-10-28:12 AM",77.7742
"2017-10-29:12 AM",79.9414
"2017-10-30:12 AM",74.7219
"2017-10-31:12 AM",71.0665
"2017-11-01:12 AM",71.2256
"2017-11-02:12 AM",69.6871
"2017-11-03:12 AM",70.7124
"2017-11-04:12 AM",71.0753
"2017-11-05:12 AM",69.1443
"2017-11-06:12 AM",69.8567
"2017-11-07:12 AM",68.8838
"2017-11-08:12 AM",69.1263
"2017-11-09:12 AM",72.9635
"2017-11-10:12 AM",73.7346
"2017-11-11:12 AM",72.9115
"2017-11-12:12 AM",74.2185
"2017-11-13:12 AM",76.2282
"2017-11-14:12 AM",74.7037
"2017-11-15:12 AM",73.3624
"2017-11-16:12 AM",74.89
"2017-11-17:12 AM",69.4971
"2017-11-18:12 AM",65.0073
"2017-11-19:12 AM",66.0182
"2017-11-20:12 AM",67.9852
"2017-11-21:12 AM",71.4657
"2017-11-22:12 AM",75.3993
"2017-11-23:12 AM",77.0918
"2017-11-24:12 AM",76.0642
"2017-11-25:12 AM",76.4668
"2017-11-26:12 AM",79.0477
"2017-11-27:12 AM",74.6825
"2017-11-28:12 AM",66.4633
"2017-11-29:12 AM",66.351
"2017-11-30:12 AM",66.8298
"2017-12-01:12 AM",69.1846
"2017-12-02:12 AM",69.9645
"2017-12-03:12 AM",68.5378
"2017-12-04:12 AM",62.4522
"2017-12-05:12 AM",54.3582
"2017-12-06:12 AM",57.4219
"2017-12-07:12 AM",51.4652
"2017-12-08:12 AM",56.8742
"2017-12-09:12 AM",62.0103
"2017-12-10:12 AM",63.7718
"2017-12-11:12 AM",63.5643
"2017-12-12:12 AM",64.5157
"2017-12-13:12 AM",65.7099
"2017-12-14:12 AM",58.8488
"2017-12-15:12 AM",60.9913
"2017-12-16:12 AM",57.6009
"2017-12-17:12 AM",53.0271
"2017-12-18:12 AM",55.4218
"2017-12-19:12 AM",57.0976
"2017-12-20:12 AM",59.3686
"2017-12-21:12 AM",50.9893
"2017-12-22:12 AM",47.6114
"2017-12-23:12 AM",57.0119
"2017-12-24:12 AM",61.4449
"2017-12-25:12 AM",62.285
"2017-12-26:12 AM",62.4108
"2017-12-27:12 AM",65.7349
"2017-12-28:12 AM",67.1526
"2017-12-29:12 AM",68.9529
"2017-12-30:12 AM",69.2451
"2017-12-31:12 AM",63.8701
"2018-01-01:12 AM",64.1476
"2018-01-02:12 AM",62.9748
"2018-01-03:12 AM",63.0228
"2018-01-04:12 AM",64.1496
"2018-01-05:12 AM",66.5928
"2018-01-06:12 AM",65.1598
"2018-01-07:12 AM",62.4475
"2018-01-08:12 AM",62.5654
"2018-01-09:12 AM",63.6562
"2018-01-10:12 AM",57.7953
"2018-01-11:12 AM",56.0136
"2018-01-12:12 AM",60.5583
"2018-01-13:12 AM",63.158
"2018-01-14:12 AM",64.1584
"2018-01-15:12 AM",63.6649
"2018-01-16:12 AM",60.4287
"2018-01-17:12 AM",58.8942
"2018-01-18:12 AM",62.883
"2018-01-19:12 AM",65.043
"2018-01-20:12 AM",58.7993
"2018-01-21:12 AM",46.1271
"2018-01-22:12 AM",48.1892
"2018-01-23:12 AM",53.9299
"2018-01-24:12 AM",60.2591
"2018-01-25:12 AM",61.2574
"2018-01-26:12 AM",56.584
"2018-01-27:12 AM",58.4802
"2018-01-28:12 AM",63.2975
"2018-01-29:12 AM",66.695
"2018-01-30:12 AM",69.229
"2018-01-31:12 AM",69.0661
"2018-02-01:12 AM",69.438
"2018-02-02:12 AM",69.0332
"2018-02-03:12 AM",67.669
"2018-02-04:12 AM",69.6742
"2018-02-05:12 AM",69.39
"2018-02-06:12 AM",66.4133
"2018-02-07:12 AM",65.1956
"2018-02-08:12 AM",69.9541
"2018-02-09:12 AM",70.9315
"2018-02-10:12 AM",68.0356
"2018-02-11:12 AM",63.052
"2018-02-12:12 AM",58.2256
"2018-02-13:12 AM",56.991
"2018-02-14:12 AM",58.1284
"2018-02-15:12 AM",54.1459
"2018-02-16:12 AM",56.0502
"2018-02-17:12 AM",61.8399
"2018-02-18:12 AM",60.9328
"2018-02-19:12 AM",57.52
"2018-02-20:12 AM",45.2037
"2018-02-21:12 AM",46.6421
"2018-02-22:12 AM",46.958
"2018-02-23:12 AM",47.8132
"2018-02-24:12 AM",46.7353
"2018-02-25:12 AM",50.3078
"2018-02-26:12 AM",57.9511
"2018-02-27:12 AM",57.0414
"2018-02-28:12 AM",51.2114
"2018-03-01:12 AM",57.4317
"2018-03-02:12 AM",63.5945
"2018-03-03:12 AM",63.5317
"2018-03-04:12 AM",60.5106
"2018-03-05:12 AM",58.0654
"2018-03-06:12 AM",63.8006
"2018-03-07:12 AM",67.9516
"2018-03-08:12 AM",70.5229
"2018-03-09:12 AM",70.5949
"2018-03-10:12 AM",68.5112
"2018-03-11:12 AM",60.2814
"2018-03-12:12 AM",67.478
"2018-03-13:12 AM",71.6558
"2018-03-14:12 AM",71.7733
"2018-03-15:12 AM",67.7313
"2018-03-16:12 AM",61.6064
"2018-03-17:12 AM",59.7274
"2018-03-18:12 AM",56.7808
"2018-03-19:12 AM",58.9246
"2018-03-20:12 AM",67.1101
"2018-03-21:12 AM",72.1398
"2018-03-22:12 AM",74.7241
"2018-03-23:12 AM",71.2416
"2018-03-24:12 AM",68.7592
"2018-03-25:12 AM",65.7333
"2018-03-26:12 AM",62.2459
"2018-03-27:12 AM",60.375
"2018-03-28:12 AM",67.3416
"2018-03-29:12 AM",72.9295
"2018-03-30:12 AM",76.2184
"2018-03-31:12 AM",80.5687
"2018-04-01:12 AM",77.9092
"2018-04-02:12 AM",76.1029
"2018-04-03:12 AM",75.4471
"2018-04-04:12 AM",77.3355
"2018-04-05:12 AM",79.7778
"2018-04-06:12 AM",79.5231
"2018-04-07:12 AM",83.4561
"2018-04-08:12 AM",80.8113
"2018-04-09:12 AM",80.4627
"2018-04-10:12 AM",86.317
"2018-04-11:12 AM",84.8255
"2018-04-12:12 AM",82.405
"2018-04-13:12 AM",67.3133
"2018-04-14:12 AM",70.3161
"2018-04-15:12 AM",79.5052
"2018-04-16:12 AM",78.2854
"2018-04-17:12 AM",71.8133
"2018-04-18:12 AM",74.134
"2018-04-19:12 AM",75.5685
"2018-04-20:12 AM",69.6994
"2018-04-21:12 AM",77.3449
"2018-04-22:12 AM",83.0775
"2018-04-23:12 AM",84.2108
"2018-04-24:12 AM",86.2941
"2018-04-25:12 AM",86.6329
"2018-04-26:12 AM",87.3889
"2018-04-27:12 AM",86.5458
"2018-04-28:12 AM",84.9402
"2018-04-29:12 AM",81.7381
"2018-04-30:12 AM",77.178
"2018-05-01:12 AM",71.4789
"2018-05-02:12 AM",63.6998
"2018-05-03:12 AM",70.4377
"2018-05-04:12 AM",80.9235
"2018-05-05:12 AM",87.9789
"2018-05-06:12 AM",92.2311
"2018-05-07:12 AM",91.2893
"2018-05-08:12 AM",93.3289
"2018-05-09:12 AM",93.5377
"2018-05-10:12 AM",92.2912
"2018-05-11:12 AM",89.2998
"2018-05-12:12 AM",82.9999
"2018-05-13:12 AM",78.0444
"2018-05-14:12 AM",81.5911
"2018-05-15:12 AM",84.3424
"2018-05-16:12 AM",87.759
"2018-05-17:12 AM",85.7088
"2018-05-18:12 AM",83.433
"2018-05-19:12 AM",85.5315
"2018-05-20:12 AM",85.1605
"2018-05-21:12 AM",84.373
"2018-05-22:12 AM",80.694
"2018-05-23:12 AM",83.8778
"2018-05-24:12 AM",88.3384
"2018-05-25:12 AM",88.5128
"2018-05-26:12 AM",86.7119
"2018-05-27:12 AM",82.8685
"2018-05-28:12 AM",85.5799
"2018-05-29:12 AM",90.2156
"2018-05-30:12 AM",90.0271
"2018-05-31:12 AM",89.5026
"2018-06-01:12 AM",89.8835
"2018-06-02:12 AM",94.2505
"2018-06-03:12 AM",96.4058
"2018-06-04:12 AM",98.2576
"2018-06-05:12 AM",95.6844
"2018-06-06:12 AM",93.682
"2018-06-07:12 AM",93.5067
"2018-06-08:12 AM",96.2868
"2018-06-09:12 AM",95.4594
"2018-06-10:12 AM",93.8444
"2018-06-11:12 AM",96.7321
"2018-06-12:12 AM",99.1236
"2018-06-13:12 AM",99.3209
"2018-06-14:12 AM",97.0729
"2018-06-15:12 AM",93.2914
"2018-06-16:12 AM",81.9804
"2018-06-17:12 AM",82.9666
"2018-06-18:12 AM",87.2958
"2018-06-19:12 AM",91.5528
"2018-06-20:12 AM",97.5123
"2018-06-21:12 AM",100.9436
"2018-06-22:12 AM",99.5967
"2018-06-23:12 AM",97.8944
"2018-06-24:12 AM",94.7622
"2018-06-25:12 AM",96.8986
"2018-06-26:12 AM",100.3273
