"DateTime","(deg F) Mean Temperature (CFSR) at Kansas, 2010-01-01 to 2019-03-14"
"2016-05-15:12 AM",49.7615
"2016-05-16:12 AM",50.7175
"2016-05-17:12 AM",51.7809
"2016-05-18:12 AM",54.6807
"2016-05-19:12 AM",54.8913
"2016-05-20:12 AM",57.6745
"2016-05-21:12 AM",62.1457
"2016-05-22:12 AM",69.8643
"2016-05-23:12 AM",70.9633
"2016-05-24:12 AM",72.0813
"2016-05-25:12 AM",75.8907
"2016-05-26:12 AM",73.2484
"2016-05-27:12 AM",66.2283
"2016-05-28:12 AM",67.3464
"2016-05-29:12 AM",70.6453
"2016-05-30:12 AM",71.1671
"2016-05-31:12 AM",68.3449
"2016-06-01:12 AM",67.6717
"2016-06-02:12 AM",69.4004
"2016-06-03:12 AM",71.8945
"2016-06-04:12 AM",72.518
"2016-06-05:12 AM",70.8181
"2016-06-06:12 AM",74.1144
"2016-06-07:12 AM",73.5667
"2016-06-08:12 AM",78.0784
"2016-06-09:12 AM",81.1054
"2016-06-10:12 AM",81.568
"2016-06-11:12 AM",82.9
"2016-06-12:12 AM",81.3596
"2016-06-13:12 AM",79.774
"2016-06-14:12 AM",80.4157
"2016-06-15:12 AM",84.9326
"2016-06-16:12 AM",87.6769
"2016-06-17:12 AM",86.7601
"2016-06-18:12 AM",82.1874
"2016-06-19:12 AM",81.6627
"2016-06-20:12 AM",85.3929
"2016-06-21:12 AM",86.5674
"2016-06-22:12 AM",88.819
"2016-06-23:12 AM",83.6694
"2016-06-24:12 AM",82.492
"2016-06-25:12 AM",84.5065
"2016-06-26:12 AM",80.9272
"2016-06-27:12 AM",82.1451
"2016-06-28:12 AM",79.5168
"2016-06-29:12 AM",81.0329
"2016-06-30:12 AM",81.0178
"2016-07-01:12 AM",75.3262
"2016-07-02:12 AM",72.3245
"2016-07-03:12 AM",70.7364
"2016-07-04:12 AM",76.3441
"2016-07-05:12 AM",84.9249
"2016-07-06:12 AM",85.658
"2016-07-07:12 AM",86.7853
"2016-07-08:12 AM",79.6307
"2016-07-09:12 AM",82.6624
"2016-07-10:12 AM",85.658
"2016-07-11:12 AM",87.1763
"2016-07-12:12 AM",83.0466
"2016-07-13:12 AM",84.6964
"2016-07-14:12 AM",77.9094
"2016-07-15:12 AM",76.4217
"2016-07-16:12 AM",79.6905
"2016-07-17:12 AM",86.5551
"2016-07-18:12 AM",86.8876
"2016-07-19:12 AM",87.9386
"2016-07-20:12 AM",90.3605
"2016-07-21:12 AM",92.7496
"2016-07-22:12 AM",91.9477
"2016-07-23:12 AM",89.0258
"2016-07-24:12 AM",85.2048
"2016-07-25:12 AM",79.0817
"2016-07-26:12 AM",78.6963
"2016-07-27:12 AM",81.9532
"2016-07-28:12 AM",81.365
"2016-07-29:12 AM",76.8927
"2016-07-30:12 AM",80.1093
"2016-07-31:12 AM",85.6215
"2016-08-01:12 AM",90.1135
"2016-08-02:12 AM",86.198
"2016-08-03:12 AM",85.0725
"2016-08-04:12 AM",87.0611
"2016-08-05:12 AM",76.1895
"2016-08-06:12 AM",73.2834
"2016-08-07:12 AM",71.3883
"2016-08-08:12 AM",74.0908
"2016-08-09:12 AM",81.5331
"2016-08-10:12 AM",84.8838
"2016-08-11:12 AM",86.2572
"2016-08-12:12 AM",79.0225
"2016-08-13:12 AM",76.9438
"2016-08-14:12 AM",76.4373
"2016-08-15:12 AM",77.3443
"2016-08-16:12 AM",80.9055
"2016-08-17:12 AM",82.7085
"2016-08-18:12 AM",82.3901
"2016-08-19:12 AM",77.1017
"2016-08-20:12 AM",69.5023
"2016-08-21:12 AM",69.1048
"2016-08-22:12 AM",75.5341
"2016-08-23:12 AM",80.3377
"2016-08-24:12 AM",78.8038
"2016-08-25:12 AM",71.0352
"2016-08-26:12 AM",69.4501
"2016-08-27:12 AM",75.4606
"2016-08-28:12 AM",77.3751
"2016-08-29:12 AM",74.5952
"2016-08-30:12 AM",74.718
"2016-08-31:12 AM",70.7022
"2016-09-01:12 AM",68.8887
"2016-09-02:12 AM",67.2472
"2016-09-03:12 AM",70.729
"2016-09-04:12 AM",76.6317
"2016-09-05:12 AM",82.3143
"2016-09-06:12 AM",83.2131
"2016-09-07:12 AM",81.5221
"2016-09-08:12 AM",77.2291
"2016-09-09:12 AM",75.9218
"2016-09-10:12 AM",64.4214
"2016-09-11:12 AM",67.4305
"2016-09-12:12 AM",73.5084
"2016-09-13:12 AM",64.5525
"2016-09-14:12 AM",64.4378
"2016-09-15:12 AM",73.589
"2016-09-16:12 AM",71.0755
"2016-09-17:12 AM",67.9298
"2016-09-18:12 AM",71.8335
"2016-09-19:12 AM",77.6363
"2016-09-20:12 AM",79.5337
"2016-09-21:12 AM",81.6235
"2016-09-22:12 AM",79.8849
"2016-09-23:12 AM",77.5647
"2016-09-24:12 AM",76.2498
"2016-09-25:12 AM",66.0015
"2016-09-26:12 AM",60.4112
"2016-09-27:12 AM",66.1028
"2016-09-28:12 AM",66.9843
"2016-09-29:12 AM",58.599
"2016-09-30:12 AM",59.6199
"2016-10-01:12 AM",62.2967
"2016-10-02:12 AM",65.622
"2016-10-03:12 AM",69.8054
"2016-10-04:12 AM",68.8069
"2016-10-05:12 AM",64.1329
"2016-10-06:12 AM",63.8238
"2016-10-07:12 AM",50.1899
"2016-10-08:12 AM",56.4201
"2016-10-09:12 AM",62.5168
"2016-10-10:12 AM",63.9181
"2016-10-11:12 AM",66.412
"2016-10-12:12 AM",52.1598
"2016-10-13:12 AM",48.7573
"2016-10-14:12 AM",59.7315
"2016-10-15:12 AM",70.2284
"2016-10-16:12 AM",72.1929
"2016-10-17:12 AM",76.6137
"2016-10-18:12 AM",64.9377
"2016-10-19:12 AM",60.0865
"2016-10-20:12 AM",53.4787
"2016-10-21:12 AM",52.6928
"2016-10-22:12 AM",60.7615
"2016-10-23:12 AM",63.4708
"2016-10-24:12 AM",59.7011
"2016-10-25:12 AM",66.8336
"2016-10-26:12 AM",65.3808
"2016-10-27:12 AM",63.2106
"2016-10-28:12 AM",71.0076
"2016-10-29:12 AM",72.5122
"2016-10-30:12 AM",57.9783
"2016-10-31:12 AM",64.5631
"2016-11-01:12 AM",67.6272
"2016-11-02:12 AM",64.9342
"2016-11-03:12 AM",58.9593
"2016-11-04:12 AM",58.3407
"2016-11-05:12 AM",59.2095
"2016-11-06:12 AM",58.5176
"2016-11-07:12 AM",56.8292
"2016-11-08:12 AM",53.2355
"2016-11-09:12 AM",46.7746
"2016-11-10:12 AM",52.1179
"2016-11-11:12 AM",51.2724
"2016-11-12:12 AM",43.6806
"2016-11-13:12 AM",49.9869
"2016-11-14:12 AM",55.2412
"2016-11-15:12 AM",57.6739
"2016-11-16:12 AM",63.4156
"2016-11-17:12 AM",63.9565
"2016-11-18:12 AM",43.0273
"2016-11-19:12 AM",34.3551
"2016-11-20:12 AM",41.1179
"2016-11-21:12 AM",47.0917
"2016-11-22:12 AM",53.0686
"2016-11-23:12 AM",44.9803
"2016-11-24:12 AM",43.3656
"2016-11-25:12 AM",41.6703
"2016-11-26:12 AM",46.1068
"2016-11-27:12 AM",53.5215
"2016-11-28:12 AM",50.6377
"2016-11-29:12 AM",43.3692
"2016-11-30:12 AM",37.5397
"2016-12-01:12 AM",34.9531
"2016-12-02:12 AM",36.525
"2016-12-03:12 AM",37.326
"2016-12-04:12 AM",36.0865
"2016-12-05:12 AM",41.4358
"2016-12-06:12 AM",33.1286
"2016-12-07:12 AM",27.7484
"2016-12-08:12 AM",17.1208
"2016-12-09:12 AM",19.5208
"2016-12-10:12 AM",27.9738
"2016-12-11:12 AM",36.2592
"2016-12-12:12 AM",30.1575
"2016-12-13:12 AM",25.1847
"2016-12-14:12 AM",23.7027
"2016-12-15:12 AM",23.9216
"2016-12-16:12 AM",31.8882
"2016-12-17:12 AM",16.0381
"2016-12-18:12 AM",4.8929
"2016-12-19:12 AM",15.5572
"2016-12-20:12 AM",28.6799
"2016-12-21:12 AM",35.8758
"2016-12-22:12 AM",33.0242
"2016-12-23:12 AM",38.795
"2016-12-24:12 AM",38.1324
"2016-12-25:12 AM",51.6486
"2016-12-26:12 AM",38.4748
"2016-12-27:12 AM",35.566
"2016-12-28:12 AM",41.4993
"2016-12-29:12 AM",37.2556
"2016-12-30:12 AM",40.5979
"2016-12-31:12 AM",38.2361
"2017-01-01:12 AM",36.0838
"2017-01-02:12 AM",43.1697
"2017-01-03:12 AM",28.9476
"2017-01-04:12 AM",18.9608
"2017-01-05:12 AM",14.0349
"2017-01-06:12 AM",10.8577
"2017-01-07:12 AM",14.8986
"2017-01-08:12 AM",23.4608
"2017-01-09:12 AM",36.1407
"2017-01-10:12 AM",49.2841
"2017-01-11:12 AM",46.6414
"2017-01-12:12 AM",24.9843
"2017-01-13:12 AM",23.4295
"2017-01-14:12 AM",28.7998
"2017-01-15:12 AM",31.3299
"2017-01-16:12 AM",34.2685
"2017-01-17:12 AM",33.7401
"2017-01-18:12 AM",39.3305
"2017-01-19:12 AM",41.7216
"2017-01-20:12 AM",42.0559
"2017-01-21:12 AM",41.8528
"2017-01-22:12 AM",42.055
"2017-01-23:12 AM",39.8014
"2017-01-24:12 AM",43.6624
"2017-01-25:12 AM",31.8731
"2017-01-26:12 AM",29.0403
"2017-01-27:12 AM",31.7894
"2017-01-28:12 AM",36.6823
"2017-01-29:12 AM",43.7189
"2017-01-30:12 AM",47.9763
"2017-01-31:12 AM",45.5902
"2017-02-01:12 AM",37.054
"2017-02-02:12 AM",26.3957
"2017-02-03:12 AM",25.3614
"2017-02-04:12 AM",36.1494
"2017-02-05:12 AM",42.5858
"2017-02-06:12 AM",48.0978
"2017-02-07:12 AM",50.311
"2017-02-08:12 AM",31.307
"2017-02-09:12 AM",32.7013
"2017-02-10:12 AM",55.4945
"2017-02-11:12 AM",59.8314
"2017-02-12:12 AM",46.6815
"2017-02-13:12 AM",41.0907
"2017-02-14:12 AM",41.8231
"2017-02-15:12 AM",42.3639
"2017-02-16:12 AM",52.5652
"2017-02-17:12 AM",55.8711
"2017-02-18:12 AM",55.0002
"2017-02-19:12 AM",57.196
"2017-02-20:12 AM",59.646
"2017-02-21:12 AM",55.2837
"2017-02-22:12 AM",61.1312
"2017-02-23:12 AM",54.95
"2017-02-24:12 AM",34.4917
"2017-02-25:12 AM",29.6137
"2017-02-26:12 AM",37.4068
"2017-02-27:12 AM",44.3869
"2017-02-28:12 AM",54.7327
"2017-03-01:12 AM",43.092
"2017-03-02:12 AM",41.675
"2017-03-03:12 AM",45.8533
"2017-03-04:12 AM",57.0326
"2017-03-05:12 AM",59.8464
"2017-03-06:12 AM",63.3027
"2017-03-07:12 AM",47.9642
"2017-03-08:12 AM",51.5086
"2017-03-09:12 AM",58.0797
"2017-03-10:12 AM",40.9581
"2017-03-11:12 AM",35.5456
"2017-03-12:12 AM",37.3458
"2017-03-13:12 AM",36.9858
"2017-03-14:12 AM",34.4647
"2017-03-15:12 AM",39.7371
"2017-03-16:12 AM",53.3664
"2017-03-17:12 AM",63.795
"2017-03-18:12 AM",57.4113
"2017-03-19:12 AM",69.3817
"2017-03-20:12 AM",70.0083
"2017-03-21:12 AM",54.8982
"2017-03-22:12 AM",47.5767
"2017-03-23:12 AM",62.2342
"2017-03-24:12 AM",61.3695
"2017-03-25:12 AM",49.6234
"2017-03-26:12 AM",48.7539
"2017-03-27:12 AM",52.2275
"2017-03-28:12 AM",49.3335
"2017-03-29:12 AM",47.2017
"2017-03-30:12 AM",45.8679
"2017-03-31:12 AM",44.8673
"2017-04-01:12 AM",45.0747
"2017-04-02:12 AM",49.4443
"2017-04-03:12 AM",54.8658
"2017-04-04:12 AM",46.6637
"2017-04-05:12 AM",48.412
"2017-04-06:12 AM",48.6223
"2017-04-07:12 AM",53.3046
"2017-04-08:12 AM",66.427
"2017-04-09:12 AM",69.6322
"2017-04-10:12 AM",57.6831
"2017-04-11:12 AM",52.275
"2017-04-12:12 AM",62.4533
"2017-04-13:12 AM",64.9143
"2017-04-14:12 AM",67.9363
"2017-04-15:12 AM",69.6643
"2017-04-16:12 AM",61.371
"2017-04-17:12 AM",59.9374
"2017-04-18:12 AM",66.7317
"2017-04-19:12 AM",71.1316
"2017-04-20:12 AM",63.0513
"2017-04-21:12 AM",50.1098
"2017-04-22:12 AM",50.4219
"2017-04-23:12 AM",52.8429
"2017-04-24:12 AM",61.4381
"2017-04-25:12 AM",59.0513
"2017-04-26:12 AM",48.3499
"2017-04-27:12 AM",47.7919
"2017-04-28:12 AM",51.7755
"2017-04-29:12 AM",40.725
"2017-04-30:12 AM",37.7301
"2017-05-01:12 AM",48.2315
"2017-05-02:12 AM",54.0648
"2017-05-03:12 AM",51.2875
"2017-05-04:12 AM",53.6999
"2017-05-05:12 AM",59.2338
"2017-05-06:12 AM",65.4672
"2017-05-07:12 AM",67.6449
"2017-05-08:12 AM",70.3368
"2017-05-09:12 AM",69.4771
"2017-05-10:12 AM",69.6069
"2017-05-11:12 AM",58.892
"2017-05-12:12 AM",59.0475
"2017-05-13:12 AM",61.5357
"2017-05-14:12 AM",70.3566
"2017-05-15:12 AM",74.516
"2017-05-16:12 AM",72.9705
"2017-05-17:12 AM",68.1976
"2017-05-18:12 AM",61.7652
"2017-05-19:12 AM",55.8786
"2017-05-20:12 AM",52.0176
"2017-05-21:12 AM",56.1747
"2017-05-22:12 AM",58.7214
"2017-05-23:12 AM",56.3515
"2017-05-24:12 AM",56.3178
"2017-05-25:12 AM",64.1287
"2017-05-26:12 AM",70.3555
"2017-05-27:12 AM",67.8112
"2017-05-28:12 AM",66.0016
"2017-05-29:12 AM",67.546
"2017-05-30:12 AM",68.6485
"2017-05-31:12 AM",70.6233
"2017-06-01:12 AM",71.298
"2017-06-02:12 AM",72.7542
"2017-06-03:12 AM",71.1466
"2017-06-04:12 AM",71.8934
"2017-06-05:12 AM",74.8564
"2017-06-06:12 AM",74.9097
"2017-06-07:12 AM",70.9671
"2017-06-08:12 AM",70.0615
"2017-06-09:12 AM",73.2729
"2017-06-10:12 AM",78.0157
"2017-06-11:12 AM",82.6939
"2017-06-12:12 AM",82.6711
"2017-06-13:12 AM",83.4163
"2017-06-14:12 AM",81.4572
"2017-06-15:12 AM",81.3873
"2017-06-16:12 AM",82.2101
"2017-06-17:12 AM",84.4446
"2017-06-18:12 AM",73.6628
"2017-06-19:12 AM",73.9999
"2017-06-20:12 AM",79.7549
"2017-06-21:12 AM",83.8692
"2017-06-22:12 AM",84.0745
"2017-06-23:12 AM",74.2366
"2017-06-24:12 AM",68.1242
"2017-06-25:12 AM",67.1063
"2017-06-26:12 AM",68.403
"2017-06-27:12 AM",76.2953
"2017-06-28:12 AM",83.3592
"2017-06-29:12 AM",81.0113
"2017-06-30:12 AM",72.574
"2017-07-01:12 AM",73.3501
"2017-07-02:12 AM",80.3874
"2017-07-03:12 AM",78.0165
"2017-07-04:12 AM",76.9365
"2017-07-05:12 AM",77.8221
"2017-07-06:12 AM",81.9608
"2017-07-07:12 AM",84.2619
"2017-07-08:12 AM",80.0499
"2017-07-09:12 AM",84.4032
"2017-07-10:12 AM",87.8205
"2017-07-11:12 AM",90.3321
"2017-07-12:12 AM",88.8019
"2017-07-13:12 AM",81.5941
"2017-07-14:12 AM",79.2027
"2017-07-15:12 AM",80.1799
"2017-07-16:12 AM",80.5764
"2017-07-17:12 AM",82.8075
"2017-07-18:12 AM",86.3051
"2017-07-19:12 AM",89.4547
"2017-07-20:12 AM",91.4243
"2017-07-21:12 AM",93.337
"2017-07-22:12 AM",90.8618
"2017-07-23:12 AM",83.9491
"2017-07-24:12 AM",83.6271
"2017-07-25:12 AM",86.538
"2017-07-26:12 AM",83.836
"2017-07-27:12 AM",78.2519
"2017-07-28:12 AM",78.6004
"2017-07-29:12 AM",74.9113
"2017-07-30:12 AM",72.2646
"2017-07-31:12 AM",69.7429
"2017-08-01:12 AM",73.3617
"2017-08-02:12 AM",75.9726
"2017-08-03:12 AM",74.7162
"2017-08-04:12 AM",70.3614
"2017-08-05:12 AM",73.9116
"2017-08-06:12 AM",70.5657
"2017-08-07:12 AM",69.4006
"2017-08-08:12 AM",68.6597
"2017-08-09:12 AM",71.9739
"2017-08-10:12 AM",75.6775
"2017-08-11:12 AM",70.936
"2017-08-12:12 AM",69.8061
"2017-08-13:12 AM",71.8524
"2017-08-14:12 AM",77.9425
"2017-08-15:12 AM",79.4892
"2017-08-16:12 AM",77.0245
"2017-08-17:12 AM",75.0718
"2017-08-18:12 AM",79.2896
"2017-08-19:12 AM",82.132
"2017-08-20:12 AM",85.4611
"2017-08-21:12 AM",82.0207
"2017-08-22:12 AM",75.8201
"2017-08-23:12 AM",70.2336
"2017-08-24:12 AM",72.766
"2017-08-25:12 AM",75.5548
"2017-08-26:12 AM",76.2543
"2017-08-27:12 AM",77.7339
"2017-08-28:12 AM",73.0972
"2017-08-29:12 AM",70.6077
"2017-08-30:12 AM",71.0368
"2017-08-31:12 AM",71.494
"2017-09-01:12 AM",70.617
"2017-09-02:12 AM",76.3657
"2017-09-03:12 AM",79.3981
"2017-09-04:12 AM",82.3276
"2017-09-05:12 AM",68.9626
"2017-09-06:12 AM",63.7297
"2017-09-07:12 AM",69.1599
"2017-09-08:12 AM",75.8692
"2017-09-09:12 AM",75.3469
"2017-09-10:12 AM",75.3031
"2017-09-11:12 AM",74.4633
"2017-09-12:12 AM",72.8472
"2017-09-13:12 AM",74.9143
"2017-09-14:12 AM",81.1724
"2017-09-15:12 AM",83.0417
"2017-09-16:12 AM",77.1168
"2017-09-17:12 AM",64.5073
"2017-09-18:12 AM",70.7095
"2017-09-19:12 AM",79.327
"2017-09-20:12 AM",77.1584
"2017-09-21:12 AM",80.3107
"2017-09-22:12 AM",85.1963
"2017-09-23:12 AM",80.5924
"2017-09-24:12 AM",74.2834
"2017-09-25:12 AM",66.5879
"2017-09-26:12 AM",58.0557
"2017-09-27:12 AM",59.4943
"2017-09-28:12 AM",59.8527
"2017-09-29:12 AM",62.7199
"2017-09-30:12 AM",66.6484
"2017-10-01:12 AM",69.2499
"2017-10-02:12 AM",70.4021
"2017-10-03:12 AM",66.1431
"2017-10-04:12 AM",61.911
"2017-10-05:12 AM",69.0249
"2017-10-06:12 AM",70.2158
"2017-10-07:12 AM",62.7318
"2017-10-08:12 AM",63.5738
"2017-10-09:12 AM",55.5834
"2017-10-10:12 AM",45.3677
"2017-10-11:12 AM",49.7102
"2017-10-12:12 AM",61.1865
"2017-10-13:12 AM",65.455
"2017-10-14:12 AM",66.4297
"2017-10-15:12 AM",50.3452
"2017-10-16:12 AM",54.5945
"2017-10-17:12 AM",59.4788
"2017-10-18:12 AM",62.3961
"2017-10-19:12 AM",63.9343
"2017-10-20:12 AM",66.7503
"2017-10-21:12 AM",65.8292
"2017-10-22:12 AM",54.4528
"2017-10-23:12 AM",56.5774
"2017-10-24:12 AM",51.1605
"2017-10-25:12 AM",56.8575
"2017-10-26:12 AM",59.9824
"2017-10-27:12 AM",38.2818
"2017-10-28:12 AM",37.9843
"2017-10-29:12 AM",51.6448
"2017-10-30:12 AM",47.3634
"2017-10-31:12 AM",35.4412
"2017-11-01:12 AM",46.5975
"2017-11-02:12 AM",51.4303
"2017-11-03:12 AM",41.7213
"2017-11-04:12 AM",46.1116
"2017-11-05:12 AM",48.2756
"2017-11-06:12 AM",39.0047
"2017-11-07:12 AM",37.3665
"2017-11-08:12 AM",37.0198
"2017-11-09:12 AM",40.0599
"2017-11-10:12 AM",35.8236
"2017-11-11:12 AM",46.5091
"2017-11-12:12 AM",45.3625
"2017-11-13:12 AM",44.7669
"2017-11-14:12 AM",53.485
"2017-11-15:12 AM",51.2796
"2017-11-16:12 AM",46.7002
"2017-11-17:12 AM",61.1956
"2017-11-18:12 AM",49.4769
"2017-11-19:12 AM",42.4967
"2017-11-20:12 AM",49.8234
"2017-11-21:12 AM",47.7583
"2017-11-22:12 AM",36.6458
"2017-11-23:12 AM",51.5583
"2017-11-24:12 AM",60.9085
"2017-11-25:12 AM",51.3804
"2017-11-26:12 AM",51.4456
"2017-11-27:12 AM",58.6445
"2017-11-28:12 AM",55.989
"2017-11-29:12 AM",45.5805
"2017-11-30:12 AM",44.9623
"2017-12-01:12 AM",46.3674
"2017-12-02:12 AM",46.8127
"2017-12-03:12 AM",52.8168
"2017-12-04:12 AM",57.4534
"2017-12-05:12 AM",35.6623
"2017-12-06:12 AM",38.3439
"2017-12-07:12 AM",24.6225
"2017-12-08:12 AM",32.6165
"2017-12-09:12 AM",38.8593
"2017-12-10:12 AM",47.2559
"2017-12-11:12 AM",49.6625
"2017-12-12:12 AM",39.6102
"2017-12-13:12 AM",49.6958
"2017-12-14:12 AM",41.0347
"2017-12-15:12 AM",38.0296
"2017-12-16:12 AM",45.6859
"2017-12-17:12 AM",41.1064
"2017-12-18:12 AM",40.905
"2017-12-19:12 AM",44.5321
"2017-12-20:12 AM",40.5333
"2017-12-21:12 AM",41.371
"2017-12-22:12 AM",27.6843
"2017-12-23:12 AM",24.9366
"2017-12-24:12 AM",20.8798
"2017-12-25:12 AM",22.1461
"2017-12-26:12 AM",11.9865
"2017-12-27:12 AM",11.3319
"2017-12-28:12 AM",21.817
"2017-12-29:12 AM",28.4335
"2017-12-30:12 AM",12.857
"2017-12-31:12 AM",5.7835
"2018-01-01:12 AM",2.2914
"2018-01-02:12 AM",10.9341
"2018-01-03:12 AM",24.6933
"2018-01-04:12 AM",25.8856
"2018-01-05:12 AM",28.3129
"2018-01-06:12 AM",25.7268
"2018-01-07:12 AM",39.4248
"2018-01-08:12 AM",39.8691
"2018-01-09:12 AM",45.7164
"2018-01-10:12 AM",51.3399
"2018-01-11:12 AM",31.0802
"2018-01-12:12 AM",15.265
"2018-01-13:12 AM",17.3142
"2018-01-14:12 AM",29.1137
"2018-01-15:12 AM",22.0973
"2018-01-16:12 AM",6.089
"2018-01-17:12 AM",14.545
"2018-01-18:12 AM",30.5159
"2018-01-19:12 AM",40.9208
"2018-01-20:12 AM",45.7131
"2018-01-21:12 AM",43.9113
"2018-01-22:12 AM",35.3397
"2018-01-23:12 AM",31.746
"2018-01-24:12 AM",35.2382
"2018-01-25:12 AM",44.6517
"2018-01-26:12 AM",48.0317
"2018-01-27:12 AM",40.9078
"2018-01-28:12 AM",38.1367
"2018-01-29:12 AM",29.5214
"2018-01-30:12 AM",40.0806
"2018-01-31:12 AM",46.0618
"2018-02-01:12 AM",34.1839
"2018-02-02:12 AM",29.5493
"2018-02-03:12 AM",40.8222
"2018-02-04:12 AM",27.5513
"2018-02-05:12 AM",22.3686
"2018-02-06:12 AM",19.1903
"2018-02-07:12 AM",20.7489
"2018-02-08:12 AM",35.9469
"2018-02-09:12 AM",31.2094
"2018-02-10:12 AM",15.8108
"2018-02-11:12 AM",19.0954
"2018-02-12:12 AM",25.0565
"2018-02-13:12 AM",34.7653
"2018-02-14:12 AM",47.7361
"2018-02-15:12 AM",57.5479
"2018-02-16:12 AM",33.7804
"2018-02-17:12 AM",41.1238
"2018-02-18:12 AM",50.3208
"2018-02-19:12 AM",43.7778
"2018-02-20:12 AM",25.2513
"2018-02-21:12 AM",21.3732
"2018-02-22:12 AM",28.2711
"2018-02-23:12 AM",31.5129
"2018-02-24:12 AM",33.6461
"2018-02-25:12 AM",35.5125
"2018-02-26:12 AM",43.6527
"2018-02-27:12 AM",54.2318
"2018-02-28:12 AM",48.3098
"2018-03-01:12 AM",41.6008
"2018-03-02:12 AM",48.25
"2018-03-03:12 AM",56.8459
"2018-03-04:12 AM",59.9421
"2018-03-05:12 AM",51.2631
"2018-03-06:12 AM",40.651
"2018-03-07:12 AM",36.2395
"2018-03-08:12 AM",39.659
"2018-03-09:12 AM",50.3296
"2018-03-10:12 AM",51.3972
"2018-03-11:12 AM",42.2733
"2018-03-12:12 AM",38.5111
"2018-03-13:12 AM",42.289
"2018-03-14:12 AM",48.3814
"2018-03-15:12 AM",61.1244
"2018-03-16:12 AM",58.6071
"2018-03-17:12 AM",46.1185
"2018-03-18:12 AM",47.854
"2018-03-19:12 AM",40.6801
"2018-03-20:12 AM",40.5378
"2018-03-21:12 AM",44.1527
"2018-03-22:12 AM",54.5697
"2018-03-23:12 AM",61.7918
"2018-03-24:12 AM",55.4407
"2018-03-25:12 AM",45.9439
"2018-03-26:12 AM",50.5123
"2018-03-27:12 AM",44.9676
"2018-03-28:12 AM",48.0736
"2018-03-29:12 AM",46.2807
"2018-03-30:12 AM",46.3741
"2018-03-31:12 AM",52.7869
"2018-04-01:12 AM",32.5735
"2018-04-02:12 AM",38.9687
"2018-04-03:12 AM",43.8728
"2018-04-04:12 AM",39.3328
"2018-04-05:12 AM",53.9159
"2018-04-06:12 AM",40.3578
"2018-04-07:12 AM",29.9782
"2018-04-08:12 AM",40.3839
"2018-04-09:12 AM",44.425
"2018-04-10:12 AM",49.766
"2018-04-11:12 AM",65.6069
"2018-04-12:12 AM",70.776
"2018-04-13:12 AM",64.0553
"2018-04-14:12 AM",35.6994
"2018-04-15:12 AM",34.2514
"2018-04-16:12 AM",42.2569
"2018-04-17:12 AM",56.7874
"2018-04-18:12 AM",54.1175
"2018-04-19:12 AM",47.5711
"2018-04-20:12 AM",50.1813
"2018-04-21:12 AM",47.5192
"2018-04-22:12 AM",49.3833
"2018-04-23:12 AM",56.5401
"2018-04-24:12 AM",53.5251
"2018-04-25:12 AM",48.324
"2018-04-26:12 AM",52.0389
"2018-04-27:12 AM",58.7055
"2018-04-28:12 AM",60.4341
"2018-04-29:12 AM",66.0447
"2018-04-30:12 AM",71.9731
"2018-05-01:12 AM",70.8526
"2018-05-02:12 AM",69.3905
"2018-05-03:12 AM",68.2774
"2018-05-04:12 AM",63.9253
"2018-05-05:12 AM",68.7099
"2018-05-06:12 AM",70.6104
"2018-05-07:12 AM",73.4733
"2018-05-08:12 AM",76.5468
"2018-05-09:12 AM",75.9376
"2018-05-10:12 AM",77.5695
"2018-05-11:12 AM",78.6979
"2018-05-12:12 AM",74.5106
"2018-05-13:12 AM",73.3318
"2018-05-14:12 AM",73.6129
"2018-05-15:12 AM",71.9042
"2018-05-16:12 AM",73.1793
"2018-05-17:12 AM",75.5998
"2018-05-18:12 AM",75.5632
"2018-05-19:12 AM",70.5371
"2018-05-20:12 AM",62.3259
"2018-05-21:12 AM",67.2526
"2018-05-22:12 AM",75.8851
"2018-05-23:12 AM",78.3862
"2018-05-24:12 AM",79.2781
"2018-05-25:12 AM",81.957
"2018-05-26:12 AM",84.2106
"2018-05-27:12 AM",84.0864
"2018-05-28:12 AM",81.909
"2018-05-29:12 AM",76.24
"2018-05-30:12 AM",76.2492
"2018-05-31:12 AM",80.7802
"2018-06-01:12 AM",85.9014
"2018-06-02:12 AM",80.8974
"2018-06-03:12 AM",73.6506
"2018-06-04:12 AM",77.1564
"2018-06-05:12 AM",81.3317
"2018-06-06:12 AM",85.44
"2018-06-07:12 AM",84.2851
"2018-06-08:12 AM",83.9097
"2018-06-09:12 AM",88.7517
"2018-06-10:12 AM",90.1018
"2018-06-11:12 AM",88.0164
"2018-06-12:12 AM",84.5017
"2018-06-13:12 AM",84.5299
"2018-06-14:12 AM",89.2524
"2018-06-15:12 AM",91.2619
"2018-06-16:12 AM",88.8174
"2018-06-17:12 AM",86.1093
"2018-06-18:12 AM",86.7465
"2018-06-19:12 AM",84.4745
"2018-06-20:12 AM",77.763
"2018-06-21:12 AM",74.147
"2018-06-22:12 AM",73.5208
"2018-06-23:12 AM",76.555
"2018-06-24:12 AM",80.5312
"2018-06-25:12 AM",73.596
"2018-06-26:12 AM",82.0542
"2018-06-27:12 AM",89.9371
"2018-06-28:12 AM",93.598
"2018-06-29:12 AM",92.2163
"2018-06-30:12 AM",87.8283
"2018-07-01:12 AM",79.912
"2018-07-02:12 AM",83.0592
