"DateTime","(deg F) Mean Temperature (CFSR) at District of Columbia, 2010-01-01 to 2019-03-14"
"2018-06-25:12 AM",72.707
"2018-06-26:12 AM",69.3424
"2018-06-27:12 AM",72.4671
"2018-06-28:12 AM",78.1408
"2018-06-29:12 AM",78.7847
"2018-06-30:12 AM",78.5916
"2018-07-01:12 AM",79.9543
"2018-07-02:12 AM",82.4076
"2018-07-03:12 AM",84.573
"2018-07-04:12 AM",81.919
"2018-07-05:12 AM",80.7503
"2018-07-06:12 AM",76.9447
"2018-07-07:12 AM",69.6605
"2018-07-08:12 AM",66.9299
"2018-07-09:12 AM",68.6187
"2018-07-10:12 AM",76.4389
"2018-07-11:12 AM",79.6334
"2018-07-12:12 AM",76.1265
"2018-07-13:12 AM",73.773
"2018-07-14:12 AM",74.1519
"2018-07-15:12 AM",77.5549
"2018-07-16:12 AM",81.9824
"2018-07-17:12 AM",80.2216
"2018-07-18:12 AM",75.2072
"2018-07-19:12 AM",72.7488
"2018-07-20:12 AM",75.5001
"2018-07-21:12 AM",68.4999
"2018-07-22:12 AM",70.4714
"2018-07-23:12 AM",76.0199
"2018-07-24:12 AM",75.0137
"2018-07-25:12 AM",74.8877
"2018-07-26:12 AM",76.1275
"2018-07-27:12 AM",78.264
"2018-07-28:12 AM",74.471
"2018-07-29:12 AM",73.6736
"2018-07-30:12 AM",71.1284
"2018-07-31:12 AM",74.286
"2018-08-01:12 AM",77.0756
"2018-08-02:12 AM",77.0004
"2018-08-03:12 AM",74.5349
"2018-08-04:12 AM",76.5333
"2018-08-05:12 AM",78.3302
"2018-08-06:12 AM",80.5591
"2018-08-07:12 AM",80.2256
"2018-08-08:12 AM",79.8557
"2018-08-09:12 AM",78.0742
"2018-08-10:12 AM",79.3666
"2018-08-11:12 AM",77.8487
"2018-08-12:12 AM",76.2431
"2018-08-13:12 AM",73.6083
"2018-08-14:12 AM",73.2214
"2018-08-15:12 AM",77.4086
"2018-08-16:12 AM",79.2001
"2018-08-17:12 AM",81.1881
"2018-08-18:12 AM",77.6745
"2018-08-19:12 AM",72.6539
"2018-08-20:12 AM",70.943
"2018-08-21:12 AM",74.5578
"2018-08-22:12 AM",75.2355
"2018-08-23:12 AM",66.9142
"2018-08-24:12 AM",68.909
"2018-08-25:12 AM",68.9131
"2018-08-26:12 AM",72.8942
"2018-08-27:12 AM",79.7554
"2018-08-28:12 AM",82.3946
"2018-08-29:12 AM",82.0692
"2018-08-30:12 AM",81.2737
"2018-08-31:12 AM",77.3429
"2018-09-01:12 AM",76.1598
"2018-09-02:12 AM",78.0161
"2018-09-03:12 AM",79.7765
"2018-09-04:12 AM",80.8381
"2018-09-05:12 AM",79.6437
"2018-09-06:12 AM",81.041
"2018-09-07:12 AM",78.7964
"2018-09-08:12 AM",69.1385
"2018-09-09:12 AM",62.7201
"2018-09-10:12 AM",70.0092
"2018-09-11:12 AM",70.6573
"2018-09-12:12 AM",73.3235
"2018-09-13:12 AM",73.1966
"2018-09-14:12 AM",72.9954
"2018-09-15:12 AM",73.067
"2018-09-16:12 AM",70.5168
"2018-09-17:12 AM",72.5445
"2018-09-18:12 AM",74.1421
"2018-09-19:12 AM",73.5089
"2018-09-20:12 AM",72.0001
"2018-09-21:12 AM",70.4354
"2018-09-22:12 AM",70.295
"2018-09-23:12 AM",59.468
"2018-09-24:12 AM",62.703
"2018-09-25:12 AM",72.2934
"2018-09-26:12 AM",74.8512
"2018-09-27:12 AM",62.991
"2018-09-28:12 AM",61.3143
"2018-09-29:12 AM",63.9522
"2018-09-30:12 AM",63.2881
"2018-10-01:12 AM",68.6313
"2018-10-02:12 AM",70.6905
"2018-10-03:12 AM",72.6445
"2018-10-04:12 AM",74.0674
"2018-10-05:12 AM",64.4833
"2018-10-06:12 AM",67.6432
"2018-10-07:12 AM",72.4897
"2018-10-08:12 AM",73.1741
"2018-10-09:12 AM",71.8714
"2018-10-10:12 AM",73.2402
"2018-10-11:12 AM",76.0226
"2018-10-12:12 AM",55.7276
"2018-10-13:12 AM",51.1948
"2018-10-14:12 AM",51.8063
"2018-10-15:12 AM",64.1696
"2018-10-16:12 AM",55.7019
"2018-10-17:12 AM",54.5662
"2018-10-18:12 AM",46.8522
"2018-10-19:12 AM",48.9979
"2018-10-20:12 AM",56.5515
"2018-10-21:12 AM",44.8763
"2018-10-22:12 AM",42.7185
"2018-10-23:12 AM",51.8153
"2018-10-24:12 AM",46.3712
"2018-10-25:12 AM",42.8031
"2018-10-26:12 AM",44.2378
"2018-10-27:12 AM",48.1114
"2018-10-28:12 AM",50.8676
"2018-10-29:12 AM",48.7764
"2018-10-30:12 AM",46.9099
"2018-10-31:12 AM",54.6301
"2018-11-01:12 AM",63.4217
"2018-11-02:12 AM",68.2921
"2018-11-03:12 AM",49.5401
"2018-11-04:12 AM",45.5126
"2018-11-05:12 AM",52.6051
"2018-11-06:12 AM",58.3812
"2018-11-07:12 AM",55.3082
"2018-11-08:12 AM",51.2892
"2018-11-09:12 AM",47.7311
"2018-11-10:12 AM",38.5083
"2018-11-11:12 AM",34.7189
"2018-11-12:12 AM",38.2258
"2018-11-13:12 AM",42.7915
"2018-11-14:12 AM",37.4117
"2018-11-15:12 AM",34.3099
"2018-11-16:12 AM",36.7812
"2018-11-17:12 AM",38.5664
"2018-11-18:12 AM",41.1732
"2018-11-19:12 AM",46.9503
"2018-11-20:12 AM",46.3757
"2018-11-21:12 AM",38.0264
"2018-11-22:12 AM",28.8284
"2018-11-23:12 AM",27.4761
"2018-11-24:12 AM",37.2627
"2018-11-25:12 AM",45.3398
"2018-11-26:12 AM",46.1426
"2018-11-27:12 AM",34.7954
"2018-11-28:12 AM",30.2927
"2018-11-29:12 AM",30.6338
"2018-11-30:12 AM",36.3398
"2018-12-01:12 AM",37.7501
"2018-12-02:12 AM",49.5171
"2018-12-03:12 AM",51.4463
"2018-12-04:12 AM",37.0616
"2018-12-05:12 AM",31.829
"2018-12-06:12 AM",33.9184
"2018-12-07:12 AM",33.5296
"2018-12-08:12 AM",30.641
"2018-12-09:12 AM",30.4371
"2018-12-10:12 AM",30.6909
"2018-12-11:12 AM",30.3786
"2018-12-12:12 AM",34.6109
"2018-12-13:12 AM",37.8073
"2018-12-14:12 AM",40.0843
"2018-12-15:12 AM",48.8525
"2018-12-16:12 AM",45.2251
"2018-12-17:12 AM",41.9769
"2018-12-18:12 AM",35.1495
"2018-12-19:12 AM",36.0424
"2018-12-20:12 AM",37.6385
"2018-12-21:12 AM",58.536
"2018-12-22:12 AM",40.9163
"2018-12-23:12 AM",37.62
"2018-12-24:12 AM",38.2235
"2018-12-25:12 AM",33.6159
"2018-12-26:12 AM",34.4169
"2018-12-27:12 AM",36.8892
"2018-12-28:12 AM",51.1704
"2018-12-29:12 AM",46.2902
"2018-12-30:12 AM",40.978
"2018-12-31:12 AM",42.7019
"2019-01-01:12 AM",53.2009
"2019-01-02:12 AM",42.4292
"2019-01-03:12 AM",42.895
"2019-01-04:12 AM",41.7691
"2019-01-05:12 AM",45.4226
"2019-01-06:12 AM",43.677
"2019-01-07:12 AM",33.7136
"2019-01-08:12 AM",44.8376
"2019-01-09:12 AM",39.2468
"2019-01-10:12 AM",28.8019
"2019-01-11:12 AM",27.9662
"2019-01-12:12 AM",30.4331
"2019-01-13:12 AM",27.4694
"2019-01-14:12 AM",25.5191
"2019-01-15:12 AM",26.6387
"2019-01-16:12 AM",27.2237
"2019-01-17:12 AM",29.2006
"2019-01-18:12 AM",32.5684
"2019-01-19:12 AM",35.7773
"2019-01-20:12 AM",36.2597
"2019-01-21:12 AM",13.6791
"2019-01-22:12 AM",20.8719
"2019-01-23:12 AM",37.9013
"2019-01-24:12 AM",47.7243
"2019-01-25:12 AM",31.0451
"2019-01-26:12 AM",29.8328
"2019-01-27:12 AM",34.7211
"2019-01-28:12 AM",29.3072
"2019-01-29:12 AM",32.1562
"2019-01-30:12 AM",20.6479
"2019-01-31:12 AM",14.1084
"2019-02-01:12 AM",19.1489
"2019-02-02:12 AM",23.1859
"2019-02-03:12 AM",34.3886
"2019-02-04:12 AM",37.7352
"2019-02-05:12 AM",49.5235
"2019-02-06:12 AM",50.5107
"2019-02-07:12 AM",45.4014
"2019-02-08:12 AM",44.8214
"2019-02-09:12 AM",28.319
"2019-02-10:12 AM",29.9273
"2019-02-11:12 AM",32.3438
"2019-02-12:12 AM",34.7648
"2019-02-13:12 AM",35.9213
"2019-02-14:12 AM",38.1587
"2019-02-15:12 AM",51.5147
"2019-02-16:12 AM",37.1552
"2019-02-17:12 AM",33.1471
"2019-02-18:12 AM",37.7947
"2019-02-19:12 AM",31.2584
"2019-02-20:12 AM",30.5321
"2019-02-21:12 AM",35.3066
"2019-02-22:12 AM",39.5429
"2019-02-23:12 AM",37.9958
"2019-02-24:12 AM",40.4335
"2019-02-25:12 AM",35.0785
"2019-02-26:12 AM",35.8997
"2019-02-27:12 AM",33.4836
"2019-02-28:12 AM",36.5958
"2019-03-01:12 AM",33.0674
"2019-03-02:12 AM",34.9934
"2019-03-03:12 AM",36.1832
"2019-03-04:12 AM",31.5365
"2019-03-05:12 AM",29.566
"2019-03-06:12 AM",23.7326
"2019-03-07:12 AM",28.2466
"2019-03-08:12 AM",32.3325
"2019-03-09:12 AM",34.8305
"2019-03-10:12 AM",46.215
"2019-03-11:12 AM",49.0109
"2019-03-12:12 AM",39.1761
"2019-03-13:12 AM",41.5103
"2019-03-14:12 AM",54.4982
"2019-03-15:12 AM",63.7151
