"DateTime","(deg F) Mean Temperature (CFSR) at Maine, 2010-01-01 to 2019-03-14"
"2016-05-18:12 AM",48.5614
"2016-05-19:12 AM",52.1816
"2016-05-20:12 AM",54.9414
"2016-05-21:12 AM",59.7783
"2016-05-22:12 AM",56.3936
"2016-05-23:12 AM",58.3588
"2016-05-24:12 AM",56.7759
"2016-05-25:12 AM",59.5468
"2016-05-26:12 AM",58.6695
"2016-05-27:12 AM",53.8552
"2016-05-28:12 AM",61.1481
"2016-05-29:12 AM",53.1244
"2016-05-30:12 AM",57.7854
"2016-05-31:12 AM",65.2804
"2016-06-01:12 AM",58.6231
"2016-06-02:12 AM",53.524
"2016-06-03:12 AM",54.1693
"2016-06-04:12 AM",59.1363
"2016-06-05:12 AM",55.7299
"2016-06-06:12 AM",57.3134
"2016-06-07:12 AM",58.7624
"2016-06-08:12 AM",54.5972
"2016-06-09:12 AM",46.4641
"2016-06-10:12 AM",50.1224
"2016-06-11:12 AM",53.9146
"2016-06-12:12 AM",50.9038
"2016-06-13:12 AM",50.4779
"2016-06-14:12 AM",53.2283
"2016-06-15:12 AM",57.1993
"2016-06-16:12 AM",57.2837
"2016-06-17:12 AM",58.5014
"2016-06-18:12 AM",59.6593
"2016-06-19:12 AM",65.5227
"2016-06-20:12 AM",67.0833
"2016-06-21:12 AM",64.2078
"2016-06-22:12 AM",57.1221
"2016-06-23:12 AM",57.7247
"2016-06-24:12 AM",58.1243
"2016-06-25:12 AM",63.2786
"2016-06-26:12 AM",66.268
"2016-06-27:12 AM",67.3659
"2016-06-28:12 AM",65.0052
"2016-06-29:12 AM",61.0903
"2016-06-30:12 AM",64.2006
"2016-07-01:12 AM",65.5754
"2016-07-02:12 AM",61.299
"2016-07-03:12 AM",61.3396
"2016-07-04:12 AM",66.3269
"2016-07-05:12 AM",67.9271
"2016-07-06:12 AM",65.7786
"2016-07-07:12 AM",57.6122
"2016-07-08:12 AM",57.1246
"2016-07-09:12 AM",55.4749
"2016-07-10:12 AM",53.98
"2016-07-11:12 AM",60.0579
"2016-07-12:12 AM",67.9577
"2016-07-13:12 AM",69.7701
"2016-07-14:12 AM",70.4971
"2016-07-15:12 AM",71.5442
"2016-07-16:12 AM",66.0061
"2016-07-17:12 AM",64.6997
"2016-07-18:12 AM",66.2805
"2016-07-19:12 AM",62.1212
"2016-07-20:12 AM",63.4159
"2016-07-21:12 AM",68.0252
"2016-07-22:12 AM",71.9807
"2016-07-23:12 AM",68.7475
"2016-07-24:12 AM",66.0659
"2016-07-25:12 AM",66.7378
"2016-07-26:12 AM",68.4136
"2016-07-27:12 AM",70.93
"2016-07-28:12 AM",68.6894
"2016-07-29:12 AM",65.5738
"2016-07-30:12 AM",65.0521
"2016-07-31:12 AM",63.8965
"2016-08-01:12 AM",63.9009
"2016-08-02:12 AM",63.826
"2016-08-03:12 AM",66.6003
"2016-08-04:12 AM",68.3809
"2016-08-05:12 AM",70.9608
"2016-08-06:12 AM",69.0958
"2016-08-07:12 AM",64.5661
"2016-08-08:12 AM",63.0586
"2016-08-09:12 AM",61.2154
"2016-08-10:12 AM",66.857
"2016-08-11:12 AM",71.1095
"2016-08-12:12 AM",65.4334
"2016-08-13:12 AM",59.3236
"2016-08-14:12 AM",64.5888
"2016-08-15:12 AM",63.8076
"2016-08-16:12 AM",64.9711
"2016-08-17:12 AM",63.8285
"2016-08-18:12 AM",67.3725
"2016-08-19:12 AM",64.1917
"2016-08-20:12 AM",63.3709
"2016-08-21:12 AM",65.0928
"2016-08-22:12 AM",61.0461
"2016-08-23:12 AM",61.9624
"2016-08-24:12 AM",68.2173
"2016-08-25:12 AM",70.6478
"2016-08-26:12 AM",70.7166
"2016-08-27:12 AM",64.9575
"2016-08-28:12 AM",63.8281
"2016-08-29:12 AM",63.9655
"2016-08-30:12 AM",62.881
"2016-08-31:12 AM",63.6015
"2016-09-01:12 AM",63.329
"2016-09-02:12 AM",59.3748
"2016-09-03:12 AM",58.1538
"2016-09-04:12 AM",60.2159
"2016-09-05:12 AM",61.4314
"2016-09-06:12 AM",62.4913
"2016-09-07:12 AM",67.0071
"2016-09-08:12 AM",65.5052
"2016-09-09:12 AM",68.1003
"2016-09-10:12 AM",64.0575
"2016-09-11:12 AM",61.86
"2016-09-12:12 AM",56.5063
"2016-09-13:12 AM",61.4647
"2016-09-14:12 AM",59.9119
"2016-09-15:12 AM",52.8112
"2016-09-16:12 AM",53.3953
"2016-09-17:12 AM",58.4335
"2016-09-18:12 AM",63.1094
"2016-09-19:12 AM",62.2231
"2016-09-20:12 AM",61.9797
"2016-09-21:12 AM",62.8785
"2016-09-22:12 AM",60.1785
"2016-09-23:12 AM",54.8267
"2016-09-24:12 AM",49.1421
"2016-09-25:12 AM",44.6149
"2016-09-26:12 AM",47.5032
"2016-09-27:12 AM",52.7115
"2016-09-28:12 AM",49.7851
"2016-09-29:12 AM",47.682
"2016-09-30:12 AM",48.1588
"2016-10-01:12 AM",50.0043
"2016-10-02:12 AM",51.2119
"2016-10-03:12 AM",52.0462
"2016-10-04:12 AM",47.4247
"2016-10-05:12 AM",50.5317
"2016-10-06:12 AM",54.0082
"2016-10-07:12 AM",57.7146
"2016-10-08:12 AM",56.275
"2016-10-09:12 AM",50.2491
"2016-10-10:12 AM",42.5354
"2016-10-11:12 AM",45.7216
"2016-10-12:12 AM",50.5283
"2016-10-13:12 AM",52.2169
"2016-10-14:12 AM",42.2751
"2016-10-15:12 AM",39.7596
"2016-10-16:12 AM",47.601
"2016-10-17:12 AM",52.6307
"2016-10-18:12 AM",48.1912
"2016-10-19:12 AM",55.0643
"2016-10-20:12 AM",47.9507
"2016-10-21:12 AM",53.8016
"2016-10-22:12 AM",56.3038
"2016-10-23:12 AM",39.7366
"2016-10-24:12 AM",38.2782
"2016-10-25:12 AM",36.5079
"2016-10-26:12 AM",36.2422
"2016-10-27:12 AM",36.1009
"2016-10-28:12 AM",36.4435
"2016-10-29:12 AM",37.2178
"2016-10-30:12 AM",40.1556
"2016-10-31:12 AM",37.4661
"2016-11-01:12 AM",35.6797
"2016-11-02:12 AM",44.1162
"2016-11-03:12 AM",45.2467
"2016-11-04:12 AM",37.8437
"2016-11-05:12 AM",35.6641
"2016-11-06:12 AM",36.8208
"2016-11-07:12 AM",34.2502
"2016-11-08:12 AM",40.9186
"2016-11-09:12 AM",42.4809
"2016-11-10:12 AM",36.244
"2016-11-11:12 AM",38.4814
"2016-11-12:12 AM",32.9088
"2016-11-13:12 AM",40.1495
"2016-11-14:12 AM",42.1214
"2016-11-15:12 AM",43.5506
"2016-11-16:12 AM",48.6927
"2016-11-17:12 AM",46.1772
"2016-11-18:12 AM",42.8551
"2016-11-19:12 AM",41.7547
"2016-11-20:12 AM",41.574
"2016-11-21:12 AM",33.7528
"2016-11-22:12 AM",30.6664
"2016-11-23:12 AM",31.3635
"2016-11-24:12 AM",31.0001
"2016-11-25:12 AM",33.1486
"2016-11-26:12 AM",35.4288
"2016-11-27:12 AM",32.9477
"2016-11-28:12 AM",30.267
"2016-11-29:12 AM",30.6223
"2016-11-30:12 AM",34.5331
"2016-12-01:12 AM",34.8523
"2016-12-02:12 AM",34.8571
"2016-12-03:12 AM",31.4713
"2016-12-04:12 AM",26.2922
"2016-12-05:12 AM",22.7221
"2016-12-06:12 AM",24.8938
"2016-12-07:12 AM",26.4486
"2016-12-08:12 AM",30.0808
"2016-12-09:12 AM",23.3107
"2016-12-10:12 AM",14.0533
"2016-12-11:12 AM",16.142
"2016-12-12:12 AM",20.4942
"2016-12-13:12 AM",21.0252
"2016-12-14:12 AM",23.2599
"2016-12-15:12 AM",12.9915
"2016-12-16:12 AM",-5.1752
"2016-12-17:12 AM",11.1549
"2016-12-18:12 AM",27.8085
"2016-12-19:12 AM",2.7855
"2016-12-20:12 AM",9.1197
"2016-12-21:12 AM",25.1643
"2016-12-22:12 AM",27.5988
"2016-12-23:12 AM",27.2005
"2016-12-24:12 AM",31.4118
"2016-12-25:12 AM",22.3624
"2016-12-26:12 AM",14.1039
"2016-12-27:12 AM",34.2752
"2016-12-28:12 AM",25.061
"2016-12-29:12 AM",22.3741
"2016-12-30:12 AM",26.5467
"2016-12-31:12 AM",12.6867
"2017-01-01:12 AM",25.3024
"2017-01-02:12 AM",18.2496
"2017-01-03:12 AM",24.467
"2017-01-04:12 AM",30.6565
"2017-01-05:12 AM",19.1246
"2017-01-06:12 AM",13.8484
"2017-01-07:12 AM",6.9949
"2017-01-08:12 AM",4.4886
"2017-01-09:12 AM",-1.6393
"2017-01-10:12 AM",13.2859
"2017-01-11:12 AM",33.8545
"2017-01-12:12 AM",37.2065
"2017-01-13:12 AM",26.416
"2017-01-14:12 AM",8.6716
"2017-01-15:12 AM",12.4565
"2017-01-16:12 AM",16.5234
"2017-01-17:12 AM",23.3245
"2017-01-18:12 AM",19.3626
"2017-01-19:12 AM",26.37
"2017-01-20:12 AM",27.0421
"2017-01-21:12 AM",30.2324
"2017-01-22:12 AM",29.3652
"2017-01-23:12 AM",22.9766
"2017-01-24:12 AM",25.5421
"2017-01-25:12 AM",30.5953
"2017-01-26:12 AM",30.0103
"2017-01-27:12 AM",27.2188
"2017-01-28:12 AM",23.5276
"2017-01-29:12 AM",24.2794
"2017-01-30:12 AM",18.2599
"2017-01-31:12 AM",10.6113
"2017-02-01:12 AM",13.1882
"2017-02-02:12 AM",17.0368
"2017-02-03:12 AM",12.4347
"2017-02-04:12 AM",11.7124
"2017-02-05:12 AM",20.4609
"2017-02-06:12 AM",14.9058
"2017-02-07:12 AM",8.7323
"2017-02-08:12 AM",23.4779
"2017-02-09:12 AM",10.5247
"2017-02-10:12 AM",1.1811
"2017-02-11:12 AM",4.7381
"2017-02-12:12 AM",9.9487
"2017-02-13:12 AM",18.7095
"2017-02-14:12 AM",14.3731
"2017-02-15:12 AM",19.512
"2017-02-16:12 AM",20.4579
"2017-02-17:12 AM",18.5999
"2017-02-18:12 AM",23.0193
"2017-02-19:12 AM",33.6398
"2017-02-20:12 AM",24.6182
"2017-02-21:12 AM",19.8493
"2017-02-22:12 AM",29.8389
"2017-02-23:12 AM",34.2023
"2017-02-24:12 AM",37.0468
"2017-02-25:12 AM",36.9673
"2017-02-26:12 AM",29.6067
"2017-02-27:12 AM",27.3326
"2017-02-28:12 AM",30.3438
"2017-03-01:12 AM",38.4618
"2017-03-02:12 AM",31.6344
"2017-03-03:12 AM",14.0135
"2017-03-04:12 AM",2.8211
"2017-03-05:12 AM",6.2332
"2017-03-06:12 AM",11.5275
"2017-03-07:12 AM",24.9442
"2017-03-08:12 AM",35.0038
"2017-03-09:12 AM",29.0073
"2017-03-10:12 AM",16.1287
"2017-03-11:12 AM",0.3848
"2017-03-12:12 AM",4.1985
"2017-03-13:12 AM",10.4027
"2017-03-14:12 AM",19.0663
"2017-03-15:12 AM",26.0676
"2017-03-16:12 AM",18.0032
"2017-03-17:12 AM",16.7542
"2017-03-18:12 AM",19.6095
"2017-03-19:12 AM",23.6649
"2017-03-20:12 AM",27.8202
"2017-03-21:12 AM",30.6437
"2017-03-22:12 AM",18.8251
"2017-03-23:12 AM",10.7458
"2017-03-24:12 AM",22.7552
"2017-03-25:12 AM",27.6463
"2017-03-26:12 AM",20.0467
"2017-03-27:12 AM",27.1663
"2017-03-28:12 AM",30.1098
"2017-03-29:12 AM",30.8302
"2017-03-30:12 AM",28.6885
"2017-03-31:12 AM",28.2708
"2017-04-01:12 AM",30.2662
"2017-04-02:12 AM",31.3624
"2017-04-03:12 AM",30.2074
"2017-04-04:12 AM",31.4816
"2017-04-05:12 AM",32.3515
"2017-04-06:12 AM",33.9035
"2017-04-07:12 AM",39.6025
"2017-04-08:12 AM",35.3752
"2017-04-09:12 AM",36.1436
"2017-04-10:12 AM",45.2363
"2017-04-11:12 AM",49.9669
"2017-04-12:12 AM",46.1341
"2017-04-13:12 AM",40.4897
"2017-04-14:12 AM",40.0086
"2017-04-15:12 AM",45.3448
"2017-04-16:12 AM",52.7027
"2017-04-17:12 AM",43.6829
"2017-04-18:12 AM",35.2114
"2017-04-19:12 AM",35.3516
"2017-04-20:12 AM",38.0453
"2017-04-21:12 AM",36.523
"2017-04-22:12 AM",34.7625
"2017-04-23:12 AM",40.1203
"2017-04-24:12 AM",41.3182
"2017-04-25:12 AM",39.6691
"2017-04-26:12 AM",44.7928
"2017-04-27:12 AM",50.2736
"2017-04-28:12 AM",50.4671
"2017-04-29:12 AM",53.0751
"2017-04-30:12 AM",42.4166
"2017-05-01:12 AM",38.115
"2017-05-02:12 AM",42.1428
"2017-05-03:12 AM",45.3313
"2017-05-04:12 AM",45.766
"2017-05-05:12 AM",44.3014
"2017-05-06:12 AM",49.1851
"2017-05-07:12 AM",50.4111
"2017-05-08:12 AM",43.4734
"2017-05-09:12 AM",41.2894
"2017-05-10:12 AM",40.4089
"2017-05-11:12 AM",42.5359
"2017-05-12:12 AM",47.0377
"2017-05-13:12 AM",49.5824
"2017-05-14:12 AM",44.3763
"2017-05-15:12 AM",42.8027
"2017-05-16:12 AM",52.4242
"2017-05-17:12 AM",58.7016
"2017-05-18:12 AM",67.7631
"2017-05-19:12 AM",60.2146
"2017-05-20:12 AM",48.0666
"2017-05-21:12 AM",50.7663
"2017-05-22:12 AM",49.9239
"2017-05-23:12 AM",51.8553
"2017-05-24:12 AM",56.5754
"2017-05-25:12 AM",54.2766
"2017-05-26:12 AM",48.0405
"2017-05-27:12 AM",49.4368
"2017-05-28:12 AM",52.749
"2017-05-29:12 AM",49.1531
"2017-05-30:12 AM",49.5651
"2017-05-31:12 AM",51.4323
"2017-06-01:12 AM",54.4779
"2017-06-02:12 AM",51.564
"2017-06-03:12 AM",49.6431
"2017-06-04:12 AM",53.4553
"2017-06-05:12 AM",51.1617
"2017-06-06:12 AM",48.5029
"2017-06-07:12 AM",57.1694
"2017-06-08:12 AM",63.6831
"2017-06-09:12 AM",57.3591
"2017-06-10:12 AM",58.8124
"2017-06-11:12 AM",69.3111
"2017-06-12:12 AM",70.2381
"2017-06-13:12 AM",69.1025
"2017-06-14:12 AM",56.6469
"2017-06-15:12 AM",54.025
"2017-06-16:12 AM",52.1515
"2017-06-17:12 AM",57.1435
"2017-06-18:12 AM",62.917
"2017-06-19:12 AM",67.9347
"2017-06-20:12 AM",65.6112
"2017-06-21:12 AM",62.8507
"2017-06-22:12 AM",62.0794
"2017-06-23:12 AM",59.9045
"2017-06-24:12 AM",66.569
"2017-06-25:12 AM",63.2163
"2017-06-26:12 AM",59.2488
"2017-06-27:12 AM",57.139
"2017-06-28:12 AM",57.1044
"2017-06-29:12 AM",60.3225
"2017-06-30:12 AM",62.3383
"2017-07-01:12 AM",62.3406
"2017-07-02:12 AM",66.1717
"2017-07-03:12 AM",64.2123
"2017-07-04:12 AM",60.8938
"2017-07-05:12 AM",63.6724
"2017-07-06:12 AM",65.3558
"2017-07-07:12 AM",64.6048
"2017-07-08:12 AM",64.0674
"2017-07-09:12 AM",64.8451
"2017-07-10:12 AM",64.7609
"2017-07-11:12 AM",67.0325
"2017-07-12:12 AM",65.248
"2017-07-13:12 AM",57.2902
"2017-07-14:12 AM",60.2154
"2017-07-15:12 AM",60.1518
"2017-07-16:12 AM",65.6632
"2017-07-17:12 AM",64.8455
"2017-07-18:12 AM",64.9202
"2017-07-19:12 AM",68.5364
"2017-07-20:12 AM",69.2856
"2017-07-21:12 AM",69.0681
"2017-07-22:12 AM",64.7321
"2017-07-23:12 AM",58.989
"2017-07-24:12 AM",56.8227
"2017-07-25:12 AM",59.0119
"2017-07-26:12 AM",62.6508
"2017-07-27:12 AM",61.5351
"2017-07-28:12 AM",61.74
"2017-07-29:12 AM",59.3762
"2017-07-30:12 AM",60.4765
"2017-07-31:12 AM",64.9852
"2017-08-01:12 AM",64.9929
"2017-08-02:12 AM",66.2646
"2017-08-03:12 AM",67.2458
"2017-08-04:12 AM",65.6703
"2017-08-05:12 AM",64.5323
"2017-08-06:12 AM",60.2971
"2017-08-07:12 AM",59.7438
"2017-08-08:12 AM",58.3878
"2017-08-09:12 AM",61.6469
"2017-08-10:12 AM",63.2367
"2017-08-11:12 AM",64.4108
"2017-08-12:12 AM",63.0268
"2017-08-13:12 AM",64.6795
"2017-08-14:12 AM",64.2785
"2017-08-15:12 AM",64.5928
"2017-08-16:12 AM",62.6194
"2017-08-17:12 AM",60.3894
"2017-08-18:12 AM",57.3881
"2017-08-19:12 AM",61.0752
"2017-08-20:12 AM",65.2051
"2017-08-21:12 AM",68.5789
"2017-08-22:12 AM",69.8344
"2017-08-23:12 AM",65.9088
"2017-08-24:12 AM",60.1317
"2017-08-25:12 AM",55.8397
"2017-08-26:12 AM",56.66
"2017-08-27:12 AM",56.2352
"2017-08-28:12 AM",57.2713
"2017-08-29:12 AM",58.4926
"2017-08-30:12 AM",57.0817
"2017-08-31:12 AM",56.4652
"2017-09-01:12 AM",49.9084
"2017-09-02:12 AM",52.7878
"2017-09-03:12 AM",53.9782
"2017-09-04:12 AM",58.302
"2017-09-05:12 AM",64.5237
"2017-09-06:12 AM",59.22
"2017-09-07:12 AM",58.3963
"2017-09-08:12 AM",56.5111
"2017-09-09:12 AM",54.7009
"2017-09-10:12 AM",54.9932
"2017-09-11:12 AM",58.7849
"2017-09-12:12 AM",61.3357
"2017-09-13:12 AM",63.3124
"2017-09-14:12 AM",64.5413
"2017-09-15:12 AM",61.961
"2017-09-16:12 AM",64.4126
"2017-09-17:12 AM",63.9163
"2017-09-18:12 AM",61.637
"2017-09-19:12 AM",60.6522
"2017-09-20:12 AM",63.1954
"2017-09-21:12 AM",60.1986
"2017-09-22:12 AM",56.9908
"2017-09-23:12 AM",62.8592
"2017-09-24:12 AM",68.5342
"2017-09-25:12 AM",70.0405
"2017-09-26:12 AM",69.8144
"2017-09-27:12 AM",66.6909
"2017-09-28:12 AM",59.2605
"2017-09-29:12 AM",46.9704
"2017-09-30:12 AM",44.7526
"2017-10-01:12 AM",48.0956
"2017-10-02:12 AM",48.6559
"2017-10-03:12 AM",48.3229
"2017-10-04:12 AM",59.3155
"2017-10-05:12 AM",60.5613
"2017-10-06:12 AM",52.7963
"2017-10-07:12 AM",53.1766
"2017-10-08:12 AM",62.6783
"2017-10-09:12 AM",60.1992
"2017-10-10:12 AM",60.9577
"2017-10-11:12 AM",51.6128
"2017-10-12:12 AM",44.6207
"2017-10-13:12 AM",45.5193
"2017-10-14:12 AM",54.7709
"2017-10-15:12 AM",56.1661
"2017-10-16:12 AM",48.9015
"2017-10-17:12 AM",41.5085
"2017-10-18:12 AM",48.6844
"2017-10-19:12 AM",53.6859
"2017-10-20:12 AM",51.3559
"2017-10-21:12 AM",48.7283
"2017-10-22:12 AM",48.7159
"2017-10-23:12 AM",51.2737
"2017-10-24:12 AM",58.915
"2017-10-25:12 AM",62.0798
"2017-10-26:12 AM",56.3959
"2017-10-27:12 AM",46.3721
"2017-10-28:12 AM",45.4905
"2017-10-29:12 AM",52.1602
"2017-10-30:12 AM",53.2938
"2017-10-31:12 AM",44.5471
"2017-11-01:12 AM",39.949
"2017-11-02:12 AM",47.4244
"2017-11-03:12 AM",54.6903
"2017-11-04:12 AM",37.8988
"2017-11-05:12 AM",39.5586
"2017-11-06:12 AM",53.8354
"2017-11-07:12 AM",35.4605
"2017-11-08:12 AM",31.5187
"2017-11-09:12 AM",32.3496
"2017-11-10:12 AM",27.8659
"2017-11-11:12 AM",23.1715
"2017-11-12:12 AM",26.726
"2017-11-13:12 AM",29.4539
"2017-11-14:12 AM",30.1752
"2017-11-15:12 AM",28.5877
"2017-11-16:12 AM",33.1642
"2017-11-17:12 AM",31.2355
"2017-11-18:12 AM",29.4757
"2017-11-19:12 AM",39.2475
"2017-11-20:12 AM",24.8538
"2017-11-21:12 AM",28.8178
"2017-11-22:12 AM",36.3546
"2017-11-23:12 AM",26.6295
"2017-11-24:12 AM",31.0347
"2017-11-25:12 AM",37.3919
"2017-11-26:12 AM",32.2423
"2017-11-27:12 AM",25.2669
"2017-11-28:12 AM",22.1668
"2017-11-29:12 AM",34.7763
"2017-11-30:12 AM",28.8473
"2017-12-01:12 AM",35.6707
"2017-12-02:12 AM",30.6381
"2017-12-03:12 AM",30.3301
"2017-12-04:12 AM",29.2129
"2017-12-05:12 AM",33.6555
"2017-12-06:12 AM",38.0829
"2017-12-07:12 AM",31.9284
"2017-12-08:12 AM",30.2817
"2017-12-09:12 AM",29.413
"2017-12-10:12 AM",27.2298
"2017-12-11:12 AM",22.6333
"2017-12-12:12 AM",19.7539
"2017-12-13:12 AM",21.3251
"2017-12-14:12 AM",9.585
"2017-12-15:12 AM",10.6894
"2017-12-16:12 AM",15.1151
"2017-12-17:12 AM",10.0819
"2017-12-18:12 AM",12.1395
"2017-12-19:12 AM",23.925
"2017-12-20:12 AM",26.7334
"2017-12-21:12 AM",11.2253
"2017-12-22:12 AM",9.489
"2017-12-23:12 AM",21.4876
"2017-12-24:12 AM",20.1043
"2017-12-25:12 AM",13.3185
"2017-12-26:12 AM",11.9894
"2017-12-27:12 AM",-1.124
"2017-12-28:12 AM",-6.8246
"2017-12-29:12 AM",-4.5308
"2017-12-30:12 AM",-4.79
"2017-12-31:12 AM",-4.2214
"2018-01-01:12 AM",-6.9075
"2018-01-02:12 AM",-4.3762
"2018-01-03:12 AM",6.9584
"2018-01-04:12 AM",17.3572
"2018-01-05:12 AM",7.0623
"2018-01-06:12 AM",-7.197
"2018-01-07:12 AM",-5.4504
"2018-01-08:12 AM",12.6068
"2018-01-09:12 AM",21.3539
"2018-01-10:12 AM",14.8183
"2018-01-11:12 AM",32.2261
"2018-01-12:12 AM",42.5755
"2018-01-13:12 AM",26.4774
"2018-01-14:12 AM",6.8664
"2018-01-15:12 AM",5.9086
"2018-01-16:12 AM",10.8144
"2018-01-17:12 AM",20.3144
"2018-01-18:12 AM",19.2565
"2018-01-19:12 AM",20.3355
"2018-01-20:12 AM",28.6102
"2018-01-21:12 AM",24.2294
"2018-01-22:12 AM",18.4444
"2018-01-23:12 AM",26.0658
"2018-01-24:12 AM",23.034
"2018-01-25:12 AM",6.1241
"2018-01-26:12 AM",5.4563
"2018-01-27:12 AM",23.0331
"2018-01-28:12 AM",33.813
"2018-01-29:12 AM",19.8437
"2018-01-30:12 AM",14.2039
"2018-01-31:12 AM",10.6182
"2018-02-01:12 AM",24.395
"2018-02-02:12 AM",16.5981
"2018-02-03:12 AM",3.2779
"2018-02-04:12 AM",23.4637
"2018-02-05:12 AM",25.4925
"2018-02-06:12 AM",13.6825
"2018-02-07:12 AM",12.9281
"2018-02-08:12 AM",11.6037
"2018-02-09:12 AM",9.9336
"2018-02-10:12 AM",24.5178
"2018-02-11:12 AM",27.8159
"2018-02-12:12 AM",25.0504
"2018-02-13:12 AM",9.8028
"2018-02-14:12 AM",23.2702
"2018-02-15:12 AM",31.3304
"2018-02-16:12 AM",31.8664
"2018-02-17:12 AM",14.7337
"2018-02-18:12 AM",25.1564
"2018-02-19:12 AM",26.4096
"2018-02-20:12 AM",33.6119
"2018-02-21:12 AM",37.7395
"2018-02-22:12 AM",24.2998
"2018-02-23:12 AM",22.4159
"2018-02-24:12 AM",31.4006
"2018-02-25:12 AM",24.1358
"2018-02-26:12 AM",31.9885
"2018-02-27:12 AM",30.2196
"2018-02-28:12 AM",34.5366
"2018-03-01:12 AM",33.6693
"2018-03-02:12 AM",30.2301
"2018-03-03:12 AM",31.2076
"2018-03-04:12 AM",29.053
"2018-03-05:12 AM",28.2639
"2018-03-06:12 AM",28.0306
"2018-03-07:12 AM",27.1155
"2018-03-08:12 AM",26.8974
"2018-03-09:12 AM",27.0554
"2018-03-10:12 AM",26.5815
"2018-03-11:12 AM",27.3301
"2018-03-12:12 AM",25.8903
"2018-03-13:12 AM",27.3376
"2018-03-14:12 AM",28.9744
"2018-03-15:12 AM",28.2738
"2018-03-16:12 AM",21.6621
"2018-03-17:12 AM",11.2132
"2018-03-18:12 AM",7.9374
"2018-03-19:12 AM",11.2993
"2018-03-20:12 AM",18.4971
"2018-03-21:12 AM",23.1087
"2018-03-22:12 AM",27.4921
"2018-03-23:12 AM",28.3053
"2018-03-24:12 AM",31.2399
"2018-03-25:12 AM",25.5645
"2018-03-26:12 AM",22.2136
"2018-03-27:12 AM",24.7053
"2018-03-28:12 AM",32.6953
"2018-03-29:12 AM",34.8795
"2018-03-30:12 AM",37.1104
"2018-03-31:12 AM",31.4609
"2018-04-01:12 AM",34.4705
"2018-04-02:12 AM",26.0755
"2018-04-03:12 AM",30.6023
"2018-04-04:12 AM",33.4929
"2018-04-05:12 AM",20.8002
"2018-04-06:12 AM",24.4546
"2018-04-07:12 AM",30.7022
"2018-04-08:12 AM",25.2433
"2018-04-09:12 AM",21.2844
"2018-04-10:12 AM",24.9399
"2018-04-11:12 AM",30.0225
"2018-04-12:12 AM",35.3975
"2018-04-13:12 AM",38.9923
"2018-04-14:12 AM",30.5355
"2018-04-15:12 AM",21.9423
"2018-04-16:12 AM",28.2819
"2018-04-17:12 AM",37.1754
"2018-04-18:12 AM",34.363
"2018-04-19:12 AM",36.3776
"2018-04-20:12 AM",35.5509
"2018-04-21:12 AM",35.827
"2018-04-22:12 AM",37.0879
"2018-04-23:12 AM",39.3643
"2018-04-24:12 AM",46.7728
"2018-04-25:12 AM",46.8158
"2018-04-26:12 AM",48.1435
"2018-04-27:12 AM",47.3
"2018-04-28:12 AM",47.9003
"2018-04-29:12 AM",46.6281
"2018-04-30:12 AM",43.7952
"2018-05-01:12 AM",43.6017
"2018-05-02:12 AM",59.5074
"2018-05-03:12 AM",55.8657
"2018-05-04:12 AM",51.8707
"2018-05-05:12 AM",52.4889
"2018-05-06:12 AM",52.9416
"2018-05-07:12 AM",47.2257
"2018-05-08:12 AM",49.458
"2018-05-09:12 AM",53.4009
"2018-05-10:12 AM",52.9851
"2018-05-11:12 AM",46.5064
"2018-05-12:12 AM",43.6906
"2018-05-13:12 AM",48.9904
"2018-05-14:12 AM",52.7977
"2018-05-15:12 AM",53.9488
"2018-05-16:12 AM",46.7231
"2018-05-17:12 AM",50.1467
"2018-05-18:12 AM",45.9856
"2018-05-19:12 AM",48.9929
"2018-05-20:12 AM",53.1874
"2018-05-21:12 AM",55.0382
"2018-05-22:12 AM",56.4195
"2018-05-23:12 AM",54.1857
"2018-05-24:12 AM",50.3425
"2018-05-25:12 AM",64.4389
"2018-05-26:12 AM",61.5229
"2018-05-27:12 AM",51.4564
"2018-05-28:12 AM",51.7604
"2018-05-29:12 AM",60.0634
"2018-05-30:12 AM",57.6027
"2018-05-31:12 AM",63.0372
"2018-06-01:12 AM",66.6007
"2018-06-02:12 AM",59.8865
"2018-06-03:12 AM",50.7497
"2018-06-04:12 AM",43.6561
"2018-06-05:12 AM",43.3152
"2018-06-06:12 AM",48.4896
"2018-06-07:12 AM",52.6838
"2018-06-08:12 AM",57.4324
"2018-06-09:12 AM",56.8265
"2018-06-10:12 AM",52.6926
"2018-06-11:12 AM",52.7922
"2018-06-12:12 AM",60.1392
"2018-06-13:12 AM",65.6355
"2018-06-14:12 AM",52.8847
"2018-06-15:12 AM",55.769
"2018-06-16:12 AM",64.1293
"2018-06-17:12 AM",61.2473
"2018-06-18:12 AM",64.0027
"2018-06-19:12 AM",63.0563
"2018-06-20:12 AM",62.1999
"2018-06-21:12 AM",57.9789
"2018-06-22:12 AM",57.3373
"2018-06-23:12 AM",58.4206
"2018-06-24:12 AM",59.137
"2018-06-25:12 AM",55.8522
"2018-06-26:12 AM",58.0602
"2018-06-27:12 AM",64.2956
"2018-06-28:12 AM",60.6961
"2018-06-29:12 AM",66.7863
"2018-06-30:12 AM",68.8149
"2018-07-01:12 AM",69.2019
"2018-07-02:12 AM",67.7917
"2018-07-03:12 AM",72.0144
