"DateTime","(deg F) Mean Temperature (CFSR) at New Mexico, 2010-01-01 to 2019-03-14"
"2016-05-10:12 AM",62.0474
"2016-05-11:12 AM",62.7397
"2016-05-12:12 AM",62.0136
"2016-05-13:12 AM",66.5803
"2016-05-14:12 AM",63.327
"2016-05-15:12 AM",61.6874
"2016-05-16:12 AM",62.6349
"2016-05-17:12 AM",55.7845
"2016-05-18:12 AM",50.7456
"2016-05-19:12 AM",54.6327
"2016-05-20:12 AM",62.8264
"2016-05-21:12 AM",65.5128
"2016-05-22:12 AM",65.2167
"2016-05-23:12 AM",65.4305
"2016-05-24:12 AM",65.3061
"2016-05-25:12 AM",64.6327
"2016-05-26:12 AM",61.5866
"2016-05-27:12 AM",59.2007
"2016-05-28:12 AM",62.9775
"2016-05-29:12 AM",66.2738
"2016-05-30:12 AM",66.6694
"2016-05-31:12 AM",66.337
"2016-06-01:12 AM",62.742
"2016-06-02:12 AM",65.7037
"2016-06-03:12 AM",70.7324
"2016-06-04:12 AM",72.4935
"2016-06-05:12 AM",73.368
"2016-06-06:12 AM",73.9333
"2016-06-07:12 AM",75.2335
"2016-06-08:12 AM",74.9989
"2016-06-09:12 AM",75.3766
"2016-06-10:12 AM",75.8331
"2016-06-11:12 AM",73.6344
"2016-06-12:12 AM",74.5875
"2016-06-13:12 AM",74.0458
"2016-06-14:12 AM",71.8615
"2016-06-15:12 AM",73.9117
"2016-06-16:12 AM",74.6614
"2016-06-17:12 AM",76.0944
"2016-06-18:12 AM",78.4891
"2016-06-19:12 AM",79.5373
"2016-06-20:12 AM",78.944
"2016-06-21:12 AM",78.2861
"2016-06-22:12 AM",80.7004
"2016-06-23:12 AM",79.2217
"2016-06-24:12 AM",76.8015
"2016-06-25:12 AM",75.3624
"2016-06-26:12 AM",73.42
"2016-06-27:12 AM",73.3109
"2016-06-28:12 AM",73.0852
"2016-06-29:12 AM",74.203
"2016-06-30:12 AM",73.6471
"2016-07-01:12 AM",71.0141
"2016-07-02:12 AM",71.2393
"2016-07-03:12 AM",74.6429
"2016-07-04:12 AM",77.3204
"2016-07-05:12 AM",78.976
"2016-07-06:12 AM",79.6098
"2016-07-07:12 AM",79.216
"2016-07-08:12 AM",79.0153
"2016-07-09:12 AM",79.8696
"2016-07-10:12 AM",81.3884
"2016-07-11:12 AM",80.8398
"2016-07-12:12 AM",79.6026
"2016-07-13:12 AM",80.7417
"2016-07-14:12 AM",81.4174
"2016-07-15:12 AM",80.5305
"2016-07-16:12 AM",80.2596
"2016-07-17:12 AM",80.0442
"2016-07-18:12 AM",78.4981
"2016-07-19:12 AM",77.7963
"2016-07-20:12 AM",77.54
"2016-07-21:12 AM",78.447
"2016-07-22:12 AM",80.1885
"2016-07-23:12 AM",80.6635
"2016-07-24:12 AM",78.2332
"2016-07-25:12 AM",76.3453
"2016-07-26:12 AM",75.5926
"2016-07-27:12 AM",76.4573
"2016-07-28:12 AM",77.6435
"2016-07-29:12 AM",77.4986
"2016-07-30:12 AM",75.7632
"2016-07-31:12 AM",75.8304
"2016-08-01:12 AM",74.8918
"2016-08-02:12 AM",73.7312
"2016-08-03:12 AM",72.5149
"2016-08-04:12 AM",72.8056
"2016-08-05:12 AM",72.5625
"2016-08-06:12 AM",73.5098
"2016-08-07:12 AM",73.5064
"2016-08-08:12 AM",74.9451
"2016-08-09:12 AM",74.3092
"2016-08-10:12 AM",72.2764
"2016-08-11:12 AM",71.5435
"2016-08-12:12 AM",72.3898
"2016-08-13:12 AM",69.8569
"2016-08-14:12 AM",68.385
"2016-08-15:12 AM",70.3
"2016-08-16:12 AM",71.3316
"2016-08-17:12 AM",71.022
"2016-08-18:12 AM",71.4409
"2016-08-19:12 AM",71.5413
"2016-08-20:12 AM",69.1266
"2016-08-21:12 AM",66.7503
"2016-08-22:12 AM",66.9616
"2016-08-23:12 AM",67.8969
"2016-08-24:12 AM",66.4158
"2016-08-25:12 AM",66.3607
"2016-08-26:12 AM",66.29
"2016-08-27:12 AM",67.2442
"2016-08-28:12 AM",67.5172
"2016-08-29:12 AM",66.0015
"2016-08-30:12 AM",64.5625
"2016-08-31:12 AM",65.44
"2016-09-01:12 AM",67.0831
"2016-09-02:12 AM",67.7719
"2016-09-03:12 AM",69.2591
"2016-09-04:12 AM",70.7234
"2016-09-05:12 AM",71.026
"2016-09-06:12 AM",69.4978
"2016-09-07:12 AM",65.917
"2016-09-08:12 AM",68.3589
"2016-09-09:12 AM",70.7301
"2016-09-10:12 AM",65.619
"2016-09-11:12 AM",67.3336
"2016-09-12:12 AM",68.6284
"2016-09-13:12 AM",65.9147
"2016-09-14:12 AM",65.773
"2016-09-15:12 AM",65.6897
"2016-09-16:12 AM",64.4893
"2016-09-17:12 AM",64.8084
"2016-09-18:12 AM",67.2996
"2016-09-19:12 AM",69.998
"2016-09-20:12 AM",69.8124
"2016-09-21:12 AM",69.892
"2016-09-22:12 AM",68.7511
"2016-09-23:12 AM",65.6006
"2016-09-24:12 AM",59.2005
"2016-09-25:12 AM",58.0681
"2016-09-26:12 AM",57.5272
"2016-09-27:12 AM",58.7473
"2016-09-28:12 AM",62.8968
"2016-09-29:12 AM",63.4964
"2016-09-30:12 AM",63.2912
"2016-10-01:12 AM",63.0198
"2016-10-02:12 AM",65.0894
"2016-10-03:12 AM",64.0926
"2016-10-04:12 AM",57.567
"2016-10-05:12 AM",56.9365
"2016-10-06:12 AM",58.8807
"2016-10-07:12 AM",54.2977
"2016-10-08:12 AM",55.9411
"2016-10-09:12 AM",57.7558
"2016-10-10:12 AM",60.481
"2016-10-11:12 AM",63.7189
"2016-10-12:12 AM",62.1437
"2016-10-13:12 AM",58.2877
"2016-10-14:12 AM",59.8492
"2016-10-15:12 AM",63.4104
"2016-10-16:12 AM",63.8107
"2016-10-17:12 AM",64.6315
"2016-10-18:12 AM",61.8492
"2016-10-19:12 AM",59.5906
"2016-10-20:12 AM",52.7349
"2016-10-21:12 AM",54.444
"2016-10-22:12 AM",58.8614
"2016-10-23:12 AM",61.5765
"2016-10-24:12 AM",60.9226
"2016-10-25:12 AM",62.8515
"2016-10-26:12 AM",59.8222
"2016-10-27:12 AM",59.8014
"2016-10-28:12 AM",62.0424
"2016-10-29:12 AM",62.4756
"2016-10-30:12 AM",60.3718
"2016-10-31:12 AM",61.4487
"2016-11-01:12 AM",58.8249
"2016-11-02:12 AM",56.1657
"2016-11-03:12 AM",53.0402
"2016-11-04:12 AM",52.016
"2016-11-05:12 AM",50.9925
"2016-11-06:12 AM",51.78
"2016-11-07:12 AM",51.0814
"2016-11-08:12 AM",49.2316
"2016-11-09:12 AM",44.9692
"2016-11-10:12 AM",44.6441
"2016-11-11:12 AM",45.6627
"2016-11-12:12 AM",45.0021
"2016-11-13:12 AM",46.4828
"2016-11-14:12 AM",48.3179
"2016-11-15:12 AM",51.2789
"2016-11-16:12 AM",52.8399
"2016-11-17:12 AM",51.1171
"2016-11-18:12 AM",38.2633
"2016-11-19:12 AM",38.9732
"2016-11-20:12 AM",46.2403
"2016-11-21:12 AM",49.7386
"2016-11-22:12 AM",43.6773
"2016-11-23:12 AM",40.2519
"2016-11-24:12 AM",40.6553
"2016-11-25:12 AM",38.2982
"2016-11-26:12 AM",41.5065
"2016-11-27:12 AM",44.836
"2016-11-28:12 AM",36.6485
"2016-11-29:12 AM",32.5042
"2016-11-30:12 AM",27.1319
"2016-12-01:12 AM",28.8961
"2016-12-02:12 AM",33.4782
"2016-12-03:12 AM",33.4308
"2016-12-04:12 AM",31.3326
"2016-12-05:12 AM",35.9924
"2016-12-06:12 AM",35.6763
"2016-12-07:12 AM",35.1876
"2016-12-08:12 AM",28.0195
"2016-12-09:12 AM",31.4856
"2016-12-10:12 AM",38.1448
"2016-12-11:12 AM",43.8399
"2016-12-12:12 AM",43.2901
"2016-12-13:12 AM",43.6721
"2016-12-14:12 AM",44.0823
"2016-12-15:12 AM",44.2483
"2016-12-16:12 AM",48.7884
"2016-12-17:12 AM",38.9206
"2016-12-18:12 AM",21.5031
"2016-12-19:12 AM",26.028
"2016-12-20:12 AM",33.2911
"2016-12-21:12 AM",40.4645
"2016-12-22:12 AM",38.6056
"2016-12-23:12 AM",39.6451
"2016-12-24:12 AM",39.996
"2016-12-25:12 AM",35.5543
"2016-12-26:12 AM",30.7301
"2016-12-27:12 AM",34.5817
"2016-12-28:12 AM",39.844
"2016-12-29:12 AM",36.6949
"2016-12-30:12 AM",35.5953
"2016-12-31:12 AM",39.2914
"2017-01-01:12 AM",38.4562
"2017-01-02:12 AM",37.4563
"2017-01-03:12 AM",36.6373
"2017-01-04:12 AM",39.2353
"2017-01-05:12 AM",39.6952
"2017-01-06:12 AM",24.9467
"2017-01-07:12 AM",20.9687
"2017-01-08:12 AM",32.5463
"2017-01-09:12 AM",43.7455
"2017-01-10:12 AM",44.697
"2017-01-11:12 AM",45.5104
"2017-01-12:12 AM",43.3054
"2017-01-13:12 AM",42.1637
"2017-01-14:12 AM",42.5793
"2017-01-15:12 AM",38.9658
"2017-01-16:12 AM",37.5361
"2017-01-17:12 AM",36.8512
"2017-01-18:12 AM",36.3344
"2017-01-19:12 AM",37.4074
"2017-01-20:12 AM",36.6836
"2017-01-21:12 AM",35.3244
"2017-01-22:12 AM",32.4394
"2017-01-23:12 AM",38.2766
"2017-01-24:12 AM",36.4462
"2017-01-25:12 AM",27.6507
"2017-01-26:12 AM",24.746
"2017-01-27:12 AM",22.5891
"2017-01-28:12 AM",25.909
"2017-01-29:12 AM",32.0151
"2017-01-30:12 AM",36.4861
"2017-01-31:12 AM",40.2699
"2017-02-01:12 AM",42.472
"2017-02-02:12 AM",38.8857
"2017-02-03:12 AM",38.9122
"2017-02-04:12 AM",41.6291
"2017-02-05:12 AM",44.647
"2017-02-06:12 AM",45.5916
"2017-02-07:12 AM",45.2966
"2017-02-08:12 AM",48.7587
"2017-02-09:12 AM",50.3956
"2017-02-10:12 AM",54.2343
"2017-02-11:12 AM",56.0532
"2017-02-12:12 AM",46.6255
"2017-02-13:12 AM",38.246
"2017-02-14:12 AM",38.2248
"2017-02-15:12 AM",36.9617
"2017-02-16:12 AM",41.0526
"2017-02-17:12 AM",44.1882
"2017-02-18:12 AM",47.0547
"2017-02-19:12 AM",43.8456
"2017-02-20:12 AM",43.565
"2017-02-21:12 AM",49.1463
"2017-02-22:12 AM",52.8309
"2017-02-23:12 AM",48.3213
"2017-02-24:12 AM",37.1509
"2017-02-25:12 AM",35.8021
"2017-02-26:12 AM",38.5475
"2017-02-27:12 AM",41.6208
"2017-02-28:12 AM",46.6979
"2017-03-01:12 AM",39.8876
"2017-03-02:12 AM",38.4327
"2017-03-03:12 AM",41.7387
"2017-03-04:12 AM",47.4019
"2017-03-05:12 AM",50.4174
"2017-03-06:12 AM",49.1855
"2017-03-07:12 AM",43.9939
"2017-03-08:12 AM",50.1822
"2017-03-09:12 AM",54.8776
"2017-03-10:12 AM",55.5417
"2017-03-11:12 AM",55.3071
"2017-03-12:12 AM",51.0658
"2017-03-13:12 AM",51.8292
"2017-03-14:12 AM",56.4307
"2017-03-15:12 AM",58.7723
"2017-03-16:12 AM",59.6984
"2017-03-17:12 AM",60.9136
"2017-03-18:12 AM",61.1316
"2017-03-19:12 AM",63.228
"2017-03-20:12 AM",63.6847
"2017-03-21:12 AM",63.8074
"2017-03-22:12 AM",62.0283
"2017-03-23:12 AM",56.6114
"2017-03-24:12 AM",48.8685
"2017-03-25:12 AM",51.4834
"2017-03-26:12 AM",52.3306
"2017-03-27:12 AM",52.054
"2017-03-28:12 AM",50.5976
"2017-03-29:12 AM",46.4313
"2017-03-30:12 AM",51.8373
"2017-03-31:12 AM",53.1966
"2017-04-01:12 AM",43.1033
"2017-04-02:12 AM",45.2169
"2017-04-03:12 AM",52.1827
"2017-04-04:12 AM",47.6803
"2017-04-05:12 AM",44.1702
"2017-04-06:12 AM",51.9474
"2017-04-07:12 AM",58.4856
"2017-04-08:12 AM",60.8781
"2017-04-09:12 AM",56.9611
"2017-04-10:12 AM",53.2888
"2017-04-11:12 AM",55.9373
"2017-04-12:12 AM",60.0775
"2017-04-13:12 AM",59.5648
"2017-04-14:12 AM",62.5582
"2017-04-15:12 AM",61.3483
"2017-04-16:12 AM",61.5465
"2017-04-17:12 AM",62.737
"2017-04-18:12 AM",64.6182
"2017-04-19:12 AM",64.9121
"2017-04-20:12 AM",61.5837
"2017-04-21:12 AM",60.6301
"2017-04-22:12 AM",54.7214
"2017-04-23:12 AM",56.4568
"2017-04-24:12 AM",63.0167
"2017-04-25:12 AM",59.3116
"2017-04-26:12 AM",53.2191
"2017-04-27:12 AM",58.5205
"2017-04-28:12 AM",53.1036
"2017-04-29:12 AM",41.4954
"2017-04-30:12 AM",43.7518
"2017-05-01:12 AM",54.1978
"2017-05-02:12 AM",60.4589
"2017-05-03:12 AM",60.1059
"2017-05-04:12 AM",59.018
"2017-05-05:12 AM",64.3091
"2017-05-06:12 AM",67.3182
"2017-05-07:12 AM",66.7852
"2017-05-08:12 AM",62.8336
"2017-05-09:12 AM",58.4398
"2017-05-10:12 AM",52.2324
"2017-05-11:12 AM",55.2664
"2017-05-12:12 AM",60.6731
"2017-05-13:12 AM",65.5027
"2017-05-14:12 AM",67.1218
"2017-05-15:12 AM",65.3835
"2017-05-16:12 AM",58.3529
"2017-05-17:12 AM",55.5892
"2017-05-18:12 AM",57.3483
"2017-05-19:12 AM",53.4628
"2017-05-20:12 AM",54.3931
"2017-05-21:12 AM",59.7556
"2017-05-22:12 AM",62.44
"2017-05-23:12 AM",60.6709
"2017-05-24:12 AM",64.5996
"2017-05-25:12 AM",71.265
"2017-05-26:12 AM",68.9085
"2017-05-27:12 AM",67.6985
"2017-05-28:12 AM",63.7342
"2017-05-29:12 AM",64.2229
"2017-05-30:12 AM",65.2896
"2017-05-31:12 AM",64.989
"2017-06-01:12 AM",64.9911
"2017-06-02:12 AM",65.721
"2017-06-03:12 AM",67.0352
"2017-06-04:12 AM",70.0333
"2017-06-05:12 AM",73.1991
"2017-06-06:12 AM",72.6348
"2017-06-07:12 AM",71.1273
"2017-06-08:12 AM",72.399
"2017-06-09:12 AM",74.9541
"2017-06-10:12 AM",76.4879
"2017-06-11:12 AM",74.2833
"2017-06-12:12 AM",72.8728
"2017-06-13:12 AM",70.8512
"2017-06-14:12 AM",71.8169
"2017-06-15:12 AM",76.1293
"2017-06-16:12 AM",78.0786
"2017-06-17:12 AM",80.0953
"2017-06-18:12 AM",77.6325
"2017-06-19:12 AM",77.6534
"2017-06-20:12 AM",80.6185
"2017-06-21:12 AM",82.0477
"2017-06-22:12 AM",83.0928
"2017-06-23:12 AM",81.6517
"2017-06-24:12 AM",75.4173
"2017-06-25:12 AM",73.5278
"2017-06-26:12 AM",72.8764
"2017-06-27:12 AM",75.2956
"2017-06-28:12 AM",76.8443
"2017-06-29:12 AM",77.8156
"2017-06-30:12 AM",76.4397
"2017-07-01:12 AM",75.2524
"2017-07-02:12 AM",76.5462
"2017-07-03:12 AM",78.6238
"2017-07-04:12 AM",78.7307
"2017-07-05:12 AM",79.2558
"2017-07-06:12 AM",78.7244
"2017-07-07:12 AM",77.1852
"2017-07-08:12 AM",76.8151
"2017-07-09:12 AM",75.096
"2017-07-10:12 AM",75.976
"2017-07-11:12 AM",76.5837
"2017-07-12:12 AM",76.653
"2017-07-13:12 AM",75.1462
"2017-07-14:12 AM",72.5643
"2017-07-15:12 AM",71.4745
"2017-07-16:12 AM",72.3121
"2017-07-17:12 AM",73.9591
"2017-07-18:12 AM",75.628
"2017-07-19:12 AM",75.7814
"2017-07-20:12 AM",73.9161
"2017-07-21:12 AM",74.0354
"2017-07-22:12 AM",74.3884
"2017-07-23:12 AM",72.4995
"2017-07-24:12 AM",72.2313
"2017-07-25:12 AM",73.598
"2017-07-26:12 AM",75.3625
"2017-07-27:12 AM",73.3046
"2017-07-28:12 AM",73.3177
"2017-07-29:12 AM",73.5235
"2017-07-30:12 AM",72.8078
"2017-07-31:12 AM",71.3869
"2017-08-01:12 AM",69.0391
"2017-08-02:12 AM",70.299
"2017-08-03:12 AM",71.0247
"2017-08-04:12 AM",70.8996
"2017-08-05:12 AM",71.6832
"2017-08-06:12 AM",71.8259
"2017-08-07:12 AM",71.3039
"2017-08-08:12 AM",69.6074
"2017-08-09:12 AM",72.552
"2017-08-10:12 AM",74.5837
"2017-08-11:12 AM",70.6314
"2017-08-12:12 AM",69.7462
"2017-08-13:12 AM",71.6029
"2017-08-14:12 AM",71.5642
"2017-08-15:12 AM",70.8379
"2017-08-16:12 AM",70.245
"2017-08-17:12 AM",71.5518
"2017-08-18:12 AM",73.7631
"2017-08-19:12 AM",73.4549
"2017-08-20:12 AM",69.2874
"2017-08-21:12 AM",68.1015
"2017-08-22:12 AM",69.3946
"2017-08-23:12 AM",69.6549
"2017-08-24:12 AM",67.9716
"2017-08-25:12 AM",67.9258
"2017-08-26:12 AM",70.2912
"2017-08-27:12 AM",71.6536
"2017-08-28:12 AM",70.7529
"2017-08-29:12 AM",69.6573
"2017-08-30:12 AM",70.0218
"2017-08-31:12 AM",69.8202
"2017-09-01:12 AM",70.6348
"2017-09-02:12 AM",71.7192
"2017-09-03:12 AM",73.3285
"2017-09-04:12 AM",73.9431
"2017-09-05:12 AM",70.6384
"2017-09-06:12 AM",68.8539
"2017-09-07:12 AM",69.3678
"2017-09-08:12 AM",71.206
"2017-09-09:12 AM",68.9805
"2017-09-10:12 AM",68.2939
"2017-09-11:12 AM",69.3847
"2017-09-12:12 AM",71.7757
"2017-09-13:12 AM",73.1439
"2017-09-14:12 AM",72.1161
"2017-09-15:12 AM",68.7717
"2017-09-16:12 AM",67.5675
"2017-09-17:12 AM",66.8203
"2017-09-18:12 AM",67.6382
"2017-09-19:12 AM",67.9176
"2017-09-20:12 AM",68.2662
"2017-09-21:12 AM",68.6543
"2017-09-22:12 AM",69.0283
"2017-09-23:12 AM",63.849
"2017-09-24:12 AM",60.3606
"2017-09-25:12 AM",59.4867
"2017-09-26:12 AM",56.6564
"2017-09-27:12 AM",55.0638
"2017-09-28:12 AM",55.4175
"2017-09-29:12 AM",56.2962
"2017-09-30:12 AM",58.5628
"2017-10-01:12 AM",61.7855
"2017-10-02:12 AM",62.1399
"2017-10-03:12 AM",61.9605
"2017-10-04:12 AM",63.6825
"2017-10-05:12 AM",65.327
"2017-10-06:12 AM",64.0125
"2017-10-07:12 AM",55.7121
"2017-10-08:12 AM",57.7958
"2017-10-09:12 AM",53.6214
"2017-10-10:12 AM",45.7434
"2017-10-11:12 AM",52.2581
"2017-10-12:12 AM",60.7584
"2017-10-13:12 AM",62.1772
"2017-10-14:12 AM",61.8928
"2017-10-15:12 AM",51.5934
"2017-10-16:12 AM",52.4091
"2017-10-17:12 AM",56.7903
"2017-10-18:12 AM",59.5668
"2017-10-19:12 AM",59.6097
"2017-10-20:12 AM",58.1128
"2017-10-21:12 AM",55.333
"2017-10-22:12 AM",50.3911
"2017-10-23:12 AM",55.8523
"2017-10-24:12 AM",51.0678
"2017-10-25:12 AM",51.8194
"2017-10-26:12 AM",55.6903
"2017-10-27:12 AM",45.7772
"2017-10-28:12 AM",43.9475
"2017-10-29:12 AM",48.9713
"2017-10-30:12 AM",49.8582
"2017-10-31:12 AM",46.2859
"2017-11-01:12 AM",52.6444
"2017-11-02:12 AM",53.6644
"2017-11-03:12 AM",52.6384
"2017-11-04:12 AM",56.1389
"2017-11-05:12 AM",55.7528
"2017-11-06:12 AM",53.8882
"2017-11-07:12 AM",51.9751
"2017-11-08:12 AM",45.7435
"2017-11-09:12 AM",45.8967
"2017-11-10:12 AM",49.1878
"2017-11-11:12 AM",52.2662
"2017-11-12:12 AM",49.3349
"2017-11-13:12 AM",52.1802
"2017-11-14:12 AM",54.3943
"2017-11-15:12 AM",51.0699
"2017-11-16:12 AM",51.5685
"2017-11-17:12 AM",56.3778
"2017-11-18:12 AM",46.1948
"2017-11-19:12 AM",38.3257
"2017-11-20:12 AM",42.0998
"2017-11-21:12 AM",48.3327
"2017-11-22:12 AM",45.3117
"2017-11-23:12 AM",49.1983
"2017-11-24:12 AM",52.1364
"2017-11-25:12 AM",51.3723
"2017-11-26:12 AM",50.1607
"2017-11-27:12 AM",52.5339
"2017-11-28:12 AM",48.5404
"2017-11-29:12 AM",42.9735
"2017-11-30:12 AM",46.1298
"2017-12-01:12 AM",48.927
"2017-12-02:12 AM",49.1178
"2017-12-03:12 AM",50.4671
"2017-12-04:12 AM",46.5705
"2017-12-05:12 AM",37.0134
"2017-12-06:12 AM",33.8853
"2017-12-07:12 AM",26.6445
"2017-12-08:12 AM",29.6011
"2017-12-09:12 AM",35.8295
"2017-12-10:12 AM",37.0283
"2017-12-11:12 AM",38.34
"2017-12-12:12 AM",38.3052
"2017-12-13:12 AM",38.8918
"2017-12-14:12 AM",36.3873
"2017-12-15:12 AM",33.2429
"2017-12-16:12 AM",35.1867
"2017-12-17:12 AM",37.7166
"2017-12-18:12 AM",37.8948
"2017-12-19:12 AM",37.2056
"2017-12-20:12 AM",39.9015
"2017-12-21:12 AM",41.3492
"2017-12-22:12 AM",29.3749
"2017-12-23:12 AM",34.1548
"2017-12-24:12 AM",37.9733
"2017-12-25:12 AM",40.4578
"2017-12-26:12 AM",40.3524
"2017-12-27:12 AM",37.1001
"2017-12-28:12 AM",40.1383
"2017-12-29:12 AM",42.9044
"2017-12-30:12 AM",43.9795
"2017-12-31:12 AM",39.2065
"2018-01-01:12 AM",30.9429
"2018-01-02:12 AM",30.5778
"2018-01-03:12 AM",32.614
"2018-01-04:12 AM",37.177
"2018-01-05:12 AM",38.6263
"2018-01-06:12 AM",42.3673
"2018-01-07:12 AM",44.7769
"2018-01-08:12 AM",41.0932
"2018-01-09:12 AM",46.5561
"2018-01-10:12 AM",45.5497
"2018-01-11:12 AM",38.2964
"2018-01-12:12 AM",37.9827
"2018-01-13:12 AM",37.3813
"2018-01-14:12 AM",38.8207
"2018-01-15:12 AM",37.8151
"2018-01-16:12 AM",28.8271
"2018-01-17:12 AM",28.3883
"2018-01-18:12 AM",33.5529
"2018-01-19:12 AM",40.7808
"2018-01-20:12 AM",45.2921
"2018-01-21:12 AM",36.1702
"2018-01-22:12 AM",28.4824
"2018-01-23:12 AM",30.3984
"2018-01-24:12 AM",33.1815
"2018-01-25:12 AM",36.547
"2018-01-26:12 AM",39.4572
"2018-01-27:12 AM",34.6752
"2018-01-28:12 AM",37.7456
"2018-01-29:12 AM",39.4232
"2018-01-30:12 AM",42.8877
"2018-01-31:12 AM",47.2008
"2018-02-01:12 AM",46.2177
"2018-02-02:12 AM",43.7965
"2018-02-03:12 AM",47.8636
"2018-02-04:12 AM",47.7567
"2018-02-05:12 AM",47.1268
"2018-02-06:12 AM",44.9006
"2018-02-07:12 AM",41.2767
"2018-02-08:12 AM",43.9817
"2018-02-09:12 AM",48.1059
"2018-02-10:12 AM",46.6862
"2018-02-11:12 AM",37.4835
"2018-02-12:12 AM",37.785
"2018-02-13:12 AM",43.9543
"2018-02-14:12 AM",47.2879
"2018-02-15:12 AM",48.0456
"2018-02-16:12 AM",41.6257
"2018-02-17:12 AM",44.1865
"2018-02-18:12 AM",46.1091
"2018-02-19:12 AM",46.3977
"2018-02-20:12 AM",39.4187
"2018-02-21:12 AM",32.8267
"2018-02-22:12 AM",34.5049
"2018-02-23:12 AM",37.1898
"2018-02-24:12 AM",34.876
"2018-02-25:12 AM",33.0735
"2018-02-26:12 AM",36.7806
"2018-02-27:12 AM",43.6678
"2018-02-28:12 AM",41.6808
"2018-03-01:12 AM",39.24
"2018-03-02:12 AM",44.4024
"2018-03-03:12 AM",49.613
"2018-03-04:12 AM",49.0228
"2018-03-05:12 AM",41.2074
"2018-03-06:12 AM",39.918
"2018-03-07:12 AM",41.6642
"2018-03-08:12 AM",49.9703
"2018-03-09:12 AM",52.3728
"2018-03-10:12 AM",52.704
"2018-03-11:12 AM",45.7801
"2018-03-12:12 AM",43.9615
"2018-03-13:12 AM",46.274
"2018-03-14:12 AM",50.6404
"2018-03-15:12 AM",51.8598
"2018-03-16:12 AM",47.0345
"2018-03-17:12 AM",49.8252
"2018-03-18:12 AM",45.606
"2018-03-19:12 AM",40.8346
"2018-03-20:12 AM",43.1038
"2018-03-21:12 AM",50.8453
"2018-03-22:12 AM",58.9404
"2018-03-23:12 AM",61.2658
"2018-03-24:12 AM",56.1906
"2018-03-25:12 AM",56.6271
"2018-03-26:12 AM",52.9747
"2018-03-27:12 AM",45.012
"2018-03-28:12 AM",43.554
"2018-03-29:12 AM",48.8547
"2018-03-30:12 AM",52.1872
"2018-03-31:12 AM",57.7731
"2018-04-01:12 AM",58.5234
"2018-04-02:12 AM",57.6304
"2018-04-03:12 AM",57.0171
"2018-04-04:12 AM",52.0198
"2018-04-05:12 AM",58.4125
"2018-04-06:12 AM",59.5818
"2018-04-07:12 AM",55.9405
"2018-04-08:12 AM",62.0906
"2018-04-09:12 AM",56.8274
"2018-04-10:12 AM",56.237
"2018-04-11:12 AM",63.5531
"2018-04-12:12 AM",64.6234
"2018-04-13:12 AM",47.6757
"2018-04-14:12 AM",44.5716
"2018-04-15:12 AM",51.3583
"2018-04-16:12 AM",59.6224
"2018-04-17:12 AM",62.1712
"2018-04-18:12 AM",53.2913
"2018-04-19:12 AM",55.3618
"2018-04-20:12 AM",53.3912
"2018-04-21:12 AM",50.0828
"2018-04-22:12 AM",54.228
"2018-04-23:12 AM",60.7249
"2018-04-24:12 AM",63.192
"2018-04-25:12 AM",56.9629
"2018-04-26:12 AM",59.1154
"2018-04-27:12 AM",57.9114
"2018-04-28:12 AM",61.7614
"2018-04-29:12 AM",64.3987
"2018-04-30:12 AM",62.9586
"2018-05-01:12 AM",60.9548
"2018-05-02:12 AM",58.4982
"2018-05-03:12 AM",52.7799
"2018-05-04:12 AM",56.782
"2018-05-05:12 AM",60.7273
"2018-05-06:12 AM",66.2025
"2018-05-07:12 AM",69.9472
"2018-05-08:12 AM",73.3951
"2018-05-09:12 AM",72.9689
"2018-05-10:12 AM",74.05
"2018-05-11:12 AM",72.9275
"2018-05-12:12 AM",70.4241
"2018-05-13:12 AM",67.5273
"2018-05-14:12 AM",67.2276
"2018-05-15:12 AM",67.1743
"2018-05-16:12 AM",68.67
"2018-05-17:12 AM",70.1991
"2018-05-18:12 AM",67.5376
"2018-05-19:12 AM",65.3416
"2018-05-20:12 AM",62.7613
"2018-05-21:12 AM",65.0431
"2018-05-22:12 AM",65.3338
"2018-05-23:12 AM",66.8226
"2018-05-24:12 AM",69.3264
"2018-05-25:12 AM",72.4928
"2018-05-26:12 AM",72.8569
"2018-05-27:12 AM",72.2971
"2018-05-28:12 AM",69.9186
"2018-05-29:12 AM",70.3897
"2018-05-30:12 AM",72.4242
"2018-05-31:12 AM",73.7748
"2018-06-01:12 AM",74.961
"2018-06-02:12 AM",73.7046
"2018-06-03:12 AM",70.5533
"2018-06-04:12 AM",72.444
"2018-06-05:12 AM",76.2809
"2018-06-06:12 AM",77.7623
"2018-06-07:12 AM",77.5132
"2018-06-08:12 AM",77.2444
"2018-06-09:12 AM",74.6726
"2018-06-10:12 AM",75.8557
"2018-06-11:12 AM",76.8632
"2018-06-12:12 AM",78.498
"2018-06-13:12 AM",78.606
"2018-06-14:12 AM",76.0694
"2018-06-15:12 AM",75.1392
"2018-06-16:12 AM",68.59
"2018-06-17:12 AM",67.969
"2018-06-18:12 AM",71.6288
"2018-06-19:12 AM",75.4185
"2018-06-20:12 AM",75.272
"2018-06-21:12 AM",77.306
"2018-06-22:12 AM",79.9849
"2018-06-23:12 AM",78.8689
"2018-06-24:12 AM",78.7068
"2018-06-25:12 AM",75.4061
"2018-06-26:12 AM",79.6044
"2018-06-27:12 AM",81.5281
